"","ParticipantID","task_id","screen_id","condition","word","response","responses","rt","correct","conditionType","con","ID"
"1",111,"ALT1_1","prac_ALT1_1","pentagon","pentagon","null","null",NA,NA,"match","pentagon_match","phase_020_subj_2"
"2",111,"ALT1_1","prac_ALT1_1","pentagon","pentagon","f","nonmatch","871","false","match","pentagon_match","phase_020_subj_2"
"3",111,"ALT1_1","prac_ALT1_1","square","square","j","match","297","true","match","square_match","phase_020_subj_2"
"4",111,"ALT1_1","prac_ALT1_1","square","square","j","match","542","true","match","square_match","phase_020_subj_2"
"5",111,"ALT1_1","prac_ALT1_1","ellipse","square","f","nonmatch","536","true","nonmatch","ellipse_nonmatch","phase_020_subj_2"
"6",111,"ALT1_1","prac_ALT1_1","square","pentagon","j","match","651","false","nonmatch","square_nonmatch","phase_020_subj_2"
"7",111,"ALT1_1","prac_ALT1_1","pentagon","ellipse","j","match","956","false","nonmatch","pentagon_nonmatch","phase_020_subj_2"
"8",111,"ALT1_1","prac_ALT1_1","trapezoid","trapezoid","j","match","868","true","match","trapezoid_match","phase_020_subj_2"
"9",111,"ALT1_1","prac_ALT1_1","ellipse","ellipse","j","match","781","true","match","ellipse_match","phase_020_subj_2"
"10",111,"ALT1_1","prac_ALT1_1","ellipse","pentagon","f","nonmatch","772","true","nonmatch","ellipse_nonmatch","phase_020_subj_2"
"11",111,"ALT1_1","prac_ALT1_1","trapezoid","pentagon","f","nonmatch","1135","true","nonmatch","trapezoid_nonmatch","phase_020_subj_2"
"12",111,"ALT1_1","prac_ALT1_1","trapezoid","trapezoid","j","match","864","true","match","trapezoid_match","phase_020_subj_2"
"13",111,"ALT1_1","prac_ALT1_1","trapezoid","square","f","nonmatch","1086","true","nonmatch","trapezoid_nonmatch","phase_020_subj_2"
"14",111,"ALT1_1","prac_ALT1_1","pentagon","square","j","match","977","false","nonmatch","pentagon_nonmatch","phase_020_subj_2"
"15",111,"ALT1_1","prac_ALT1_1","ellipse","trapezoid","f","nonmatch","1033","true","nonmatch","ellipse_nonmatch","phase_020_subj_2"
"16",111,"ALT1_1","prac_ALT1_1","pentagon","trapezoid","f","nonmatch","852","true","nonmatch","pentagon_nonmatch","phase_020_subj_2"
"17",111,"ALT1_1","prac_ALT1_1","trapezoid","ellipse","f","nonmatch","1075","true","nonmatch","trapezoid_nonmatch","phase_020_subj_2"
"18",111,"ALT1_1","prac_ALT1_1","ellipse","ellipse","j","match","1111","true","match","ellipse_match","phase_020_subj_2"
"19",111,"ALT1_1","prac_ALT1_1","square","square","j","match","1126","true","match","square_match","phase_020_subj_2"
"20",111,"ALT1_1","prac_ALT1_1","trapezoid","trapezoid","j","match","1054","true","match","trapezoid_match","phase_020_subj_2"
"21",111,"ALT1_1","prac_ALT1_1","square","ellipse","f","nonmatch","735","true","nonmatch","square_nonmatch","phase_020_subj_2"
"22",111,"ALT1_1","prac_ALT1_1","square","trapezoid","f","nonmatch","1094","true","nonmatch","square_nonmatch","phase_020_subj_2"
"23",111,"ALT1_1","prac_ALT1_1","ellipse","ellipse","j","match","716","true","match","ellipse_match","phase_020_subj_2"
"24",111,"ALT1_1","prac_ALT1_1","pentagon","pentagon","j","match","690","true","match","pentagon_match","phase_020_subj_2"
"25",111,"ALT1_1","prac_ALT1_1","ellipse","ellipse","f","nonmatch","808","false","match","ellipse_match","phase_020_subj_2"
"26",111,"ALT1_1","prac_ALT1_1","ellipse","square","f","nonmatch","1157","true","nonmatch","ellipse_nonmatch","phase_020_subj_2"
"27",111,"ALT1_1","prac_ALT1_1","square","square","j","match","656","true","match","square_match","phase_020_subj_2"
"28",111,"ALT1_1","prac_ALT1_1","ellipse","trapezoid","f","nonmatch","862","true","nonmatch","ellipse_nonmatch","phase_020_subj_2"
"29",111,"ALT1_1","prac_ALT1_1","trapezoid","ellipse","f","nonmatch","909","true","nonmatch","trapezoid_nonmatch","phase_020_subj_2"
"30",111,"ALT1_1","prac_ALT1_1","trapezoid","pentagon","j","match","808","false","nonmatch","trapezoid_nonmatch","phase_020_subj_2"
"31",111,"ALT1_1","prac_ALT1_1","square","square","j","match","752","true","match","square_match","phase_020_subj_2"
"32",111,"ALT1_1","prac_ALT1_1","ellipse","ellipse","j","match","843","true","match","ellipse_match","phase_020_subj_2"
"33",111,"ALT1_1","prac_ALT1_1","trapezoid","trapezoid","f","nonmatch","789","false","match","trapezoid_match","phase_020_subj_2"
"34",111,"ALT1_1","prac_ALT1_1","pentagon","trapezoid","f","nonmatch","925","true","nonmatch","pentagon_nonmatch","phase_020_subj_2"
"35",111,"ALT1_1","prac_ALT1_1","pentagon","ellipse","f","nonmatch","836","true","nonmatch","pentagon_nonmatch","phase_020_subj_2"
"36",111,"ALT1_1","prac_ALT1_1","square","pentagon","j","match","569","false","nonmatch","square_nonmatch","phase_020_subj_2"
"37",111,"ALT1_1","prac_ALT1_1","pentagon","square","f","nonmatch","904","true","nonmatch","pentagon_nonmatch","phase_020_subj_2"
"38",111,"ALT1_1","prac_ALT1_1","ellipse","pentagon","f","nonmatch","773","true","nonmatch","ellipse_nonmatch","phase_020_subj_2"
"39",111,"ALT1_1","prac_ALT1_1","ellipse","ellipse","j","match","654","true","match","ellipse_match","phase_020_subj_2"
"40",111,"ALT1_1","prac_ALT1_1","trapezoid","square","f","nonmatch","960","true","nonmatch","trapezoid_nonmatch","phase_020_subj_2"
"41",111,"ALT1_1","prac_ALT1_1","trapezoid","trapezoid","f","nonmatch","653","false","match","trapezoid_match","phase_020_subj_2"
"42",111,"ALT1_1","prac_ALT1_1","trapezoid","trapezoid","j","match","853","true","match","trapezoid_match","phase_020_subj_2"
"43",111,"ALT1_1","prac_ALT1_1","square","square","j","match","668","true","match","square_match","phase_020_subj_2"
"44",111,"ALT1_1","prac_ALT1_1","pentagon","pentagon","j","match","815","true","match","pentagon_match","phase_020_subj_2"
"45",111,"ALT1_1","prac_ALT1_1","pentagon","pentagon","j","match","660","true","match","pentagon_match","phase_020_subj_2"
"46",111,"ALT1_1","prac_ALT1_1","square","ellipse","f","nonmatch","702","true","nonmatch","square_nonmatch","phase_020_subj_2"
"47",111,"ALT1_1","prac_ALT1_1","pentagon","pentagon","j","match","625","true","match","pentagon_match","phase_020_subj_2"
"48",111,"ALT1_1","prac_ALT1_1","square","trapezoid","f","nonmatch","839","true","nonmatch","square_nonmatch","phase_020_subj_2"
"49",111,"ALT1","formal_ALT1_1","square","square","j","match","621","true","match","square_match","phase_020_subj_2"
"50",111,"ALT1","formal_ALT1_1","pentagon","ellipse","f","nonmatch","770","true","nonmatch","pentagon_nonmatch","phase_020_subj_2"
"51",111,"ALT1","formal_ALT1_1","square","ellipse","f","nonmatch","723","true","nonmatch","square_nonmatch","phase_020_subj_2"
"52",111,"ALT1","formal_ALT1_1","square","trapezoid","f","nonmatch","972","true","nonmatch","square_nonmatch","phase_020_subj_2"
"53",111,"ALT1","formal_ALT1_1","square","square","j","match","533","true","match","square_match","phase_020_subj_2"
"54",111,"ALT1","formal_ALT1_1","trapezoid","trapezoid","f","nonmatch","618","false","match","trapezoid_match","phase_020_subj_2"
"55",111,"ALT1","formal_ALT1_1","ellipse","trapezoid","f","nonmatch","853","true","nonmatch","ellipse_nonmatch","phase_020_subj_2"
