"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","task_id","screen_id","time_stamp","response_type","key_press","avg_frame_time","center_x","center_y","person","word","valence","domain","math","correct_response","correct","status","view_history","identity","duration","Image","condition","question_order" 
"1024","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">黑心</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","587","1074082","0.0-7.0-9.0-1.141","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","黑心","Negative","morality","","","0","","","old","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","588","1074585","0.0-7.0-9.0-0.142","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3376","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">利己</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","3","html-keyboard-response","589","1077962","0.0-7.0-9.0-1.142","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","old","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","利己","Negative","morality","","","1","","","old","","","",""
"383","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">利己</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","j","html-keyboard-response","590","1078346","0.0-7.0-9.0-2.142-0.142","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","friend","","","","","","","","","SRET","RJ_formal_2","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","利己","Negative","morality","","","","","","自己","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","591","1078849","0.0-7.0-9.0-0.143","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2240","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">变通</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","3","html-keyboard-response","592","1081090","0.0-7.0-9.0-1.143","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","old","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","变通","Positive","ability","","","1","","","old","","","",""
"551","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">变通</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","f","html-keyboard-response","593","1081642","0.0-7.0-9.0-2.143-0.143","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","变通","Positive","ability","","","","","","自己","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","594","1082144","0.0-7.0-9.0-0.144","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1291","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">清廉</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","595","1083436","0.0-7.0-9.0-1.144","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","清廉","Positive","morality","","","0","","","new","","","",""
"260","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">清廉</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","f","html-keyboard-response","596","1083698","0.0-7.0-9.0-2.144-0.144","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","清廉","Positive","morality","","","","","","朋友","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","597","1084200","0.0-7.0-9.0-0.145","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1129","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">恶劣</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","598","1085330","0.0-7.0-9.0-1.145","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","恶劣","Negative","morality","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","599","1085832","0.0-7.0-9.0-0.146","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1441","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">浅薄</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","600","1087274","0.0-7.0-9.0-1.146","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","浅薄","Negative","ability","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","601","1087776","0.0-7.0-9.0-0.147","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"873","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">龌龊</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","602","1088650","0.0-7.0-9.0-1.147","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","龌龊","Negative","morality","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","603","1089152","0.0-7.0-9.0-0.148","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2497","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">缺德</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","604","1091650","0.0-7.0-9.0-1.148","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","缺德","Negative","morality","","","0","","","new","","","",""
"391","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">缺德</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","j","html-keyboard-response","605","1092042","0.0-7.0-9.0-2.148-0.148","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","friend","","","","","","","","","SRET","RJ_formal_2","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","缺德","Negative","morality","","","","","","朋友","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","606","1092543","0.0-7.0-9.0-0.149","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1444","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">顶事</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","607","1093988","0.0-7.0-9.0-1.149","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","顶事","Positive","ability","","","1","","","old","","","",""
"1180","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">顶事</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","j","html-keyboard-response","608","1095170","0.0-7.0-9.0-2.149-0.149","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","friend","","","","","","","","","SRET","RJ_formal_2","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","顶事","Positive","ability","","","","","","自己","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","609","1095672","0.0-7.0-9.0-0.150","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1777","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">盲目</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","610","1097450","0.0-7.0-9.0-1.150","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","盲目","Negative","ability","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","611","1097953","0.0-7.0-9.0-0.151","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1337","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">敬业</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","612","1099290","0.0-7.0-9.0-1.151","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","敬业","Positive","morality","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","613","1099792","0.0-7.0-9.0-0.152","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1409","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">拖拉</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","614","1101202","0.0-7.0-9.0-1.152","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","拖拉","Negative","ability","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","615","1101704","0.0-7.0-9.0-0.153","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2249","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">依靠</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","616","1103954","0.0-7.0-9.0-1.153","6","5","5","6","4","4","3","4","4","5","4","2","1","0","0","0","0","1","1","4","4","5","5","4","3","4","4","4","4","4","7","7","6","5","7","5","6","7","5","5","4","5","5","2","6","4","5","5","6","2","5","3","5","5","5","3","3","4","3","4","4","6","4","6","5","6","6","6","6","6","3","5","3","6","3","4","3","6","755507503227473921","陈","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 15:44:55 GMT+0800 (中国标准时间)","","","","","","","依靠","Negative","ability","","","1","","","old","","","",""
