"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","task_id","screen_id","time_stamp","response_type","key_press","avg_frame_time","center_x","center_y","person","word","valence","domain","math","correct_response","correct","status","view_history","identity","duration","Image","condition","question_order"
"675","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">顶事</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","577","996634","0.0-7.0-9.0-1.149","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Fri Sep 22 2023 20:52:28 GMT+0800 (中国标准时间)","","","","","","","顶事","Positive","ability","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","578","997135","0.0-7.0-9.0-0.150","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1628","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">犹豫</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","579","998762","0.0-7.0-9.0-1.150","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Fri Sep 22 2023 20:52:28 GMT+0800 (中国标准时间)","","","","","","","犹豫","Negative","ability","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","580","999263","0.0-7.0-9.0-0.151","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"786","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">侠义</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","3","html-keyboard-response","581","1000050","0.0-7.0-9.0-1.151","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","old","","","","","","","","","SRET","RJ_formal1","Fri Sep 22 2023 20:52:28 GMT+0800 (中国标准时间)","","","","","","","侠义","Positive","morality","","","1","","","old","","","",""
"456","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">侠义</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","j","html-keyboard-response","582","1000506","0.0-7.0-9.0-2.151-0.151","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","friend","","","","","","","","","SRET","RJ_formal_2","Fri Sep 22 2023 20:52:28 GMT+0800 (中国标准时间)","","","","","","","侠义","Positive","morality","","","","","","自己","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","583","1001006","0.0-7.0-9.0-0.152","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"971","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">依靠</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","584","1001978","0.0-7.0-9.0-1.152","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Fri Sep 22 2023 20:52:28 GMT+0800 (中国标准时间)","","","","","","","依靠","Negative","ability","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","585","1002479","0.0-7.0-9.0-0.153","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"627","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">业余</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","586","1003106","0.0-7.0-9.0-1.153","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Fri Sep 22 2023 20:52:28 GMT+0800 (中国标准时间)","","","","","","","业余","Negative","ability","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","587","1003607","0.0-7.0-9.0-0.154","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"819","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">忠良</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","3","html-keyboard-response","588","1004426","0.0-7.0-9.0-1.154","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","old","","","","","","","","","SRET","RJ_formal1","Fri Sep 22 2023 20:52:28 GMT+0800 (中国标准时间)","","","","","","","忠良","Positive","morality","","","0","","","new","","","",""
"176","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">忠良</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","j","html-keyboard-response","589","1004602","0.0-7.0-9.0-2.154-0.154","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","friend","","","","","","","","","SRET","RJ_formal_2","Fri Sep 22 2023 20:52:28 GMT+0800 (中国标准时间)","","","","","","","忠良","Positive","morality","","","","","","朋友","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","590","1005102","0.0-7.0-9.0-0.155","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"923","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">黑心</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","591","1006026","0.0-7.0-9.0-1.155","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Fri Sep 22 2023 20:52:28 GMT+0800 (中国标准时间)","","","","","","","黑心","Negative","morality","","","0","","","old","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","592","1006528","0.0-7.0-9.0-0.156","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1306","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">拜金</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","3","html-keyboard-response","593","1007834","0.0-7.0-9.0-1.156","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","old","","","","","","","","","SRET","RJ_formal1","Fri Sep 22 2023 20:52:28 GMT+0800 (中国标准时间)","","","","","","","拜金","Negative","morality","","","1","","","old","","","",""
"208","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">拜金</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","f","html-keyboard-response","594","1008042","0.0-7.0-9.0-2.156-0.156","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Fri Sep 22 2023 20:52:28 GMT+0800 (中国标准时间)","","","","","","","拜金","Negative","morality","","","","","","自己","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","595","1008543","0.0-7.0-9.0-0.157","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"755","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">拖拉</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","596","1009298","0.0-7.0-9.0-1.157","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Fri Sep 22 2023 20:52:28 GMT+0800 (中国标准时间)","","","","","","","拖拉","Negative","ability","","","0","","","old","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","597","1009799","0.0-7.0-9.0-0.158","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1186","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">君子</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","3","html-keyboard-response","598","1010986","0.0-7.0-9.0-1.158","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","old","","","","","","","","","SRET","RJ_formal1","Fri Sep 22 2023 20:52:28 GMT+0800 (中国标准时间)","","","","","","","君子","Positive","morality","","","1","","","old","","","",""
"152","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">君子</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","f","html-keyboard-response","599","1011138","0.0-7.0-9.0-2.158-0.158","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Fri Sep 22 2023 20:52:28 GMT+0800 (中国标准时间)","","","","","","","君子","Positive","morality","","","","","","自己","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","600","1011639","0.0-7.0-9.0-0.159","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1219","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">贪污</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","601","1012858","0.0-7.0-9.0-1.159","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Fri Sep 22 2023 20:52:28 GMT+0800 (中国标准时间)","","","","","","","贪污","Negative","morality","","","1","","","new","","","",""
"79392","<p style='color:white;'>现在是休息时间，当您结束休息后，您可以点击 结束休息 按钮 继续。</p>","0","html-button-response","602","1092250","0.0-8.0","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","SRET_end","SRET_end","Fri Sep 22 2023 20:52:28 GMT+0800 (中国标准时间)","","","","","","","","","","","","","","","","1092.459","","",""
"71645","","","instructions","603","1163895","0.0-9.0","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":71645}]","","","","",""
"92038","","","instructions","604","1255934","0.0-10.0-1.0-0.0","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":58778},{""page_index"":1,""viewing_time"":24976},{""page_index"":2,""viewing_time"":5377},{""page_index"":3,""viewing_time"":2907}]","","","","",""
"null","","null","psychophysics","605","1258138","0.0-10.0-1.0-1.0-0.0-0.0","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","null","","","","","","","","","prac_ALT2_ability","practice_ability","","key","null","6.944085443037992","960","536","","弱他","","","","f","false","","","match","","img/pentagon.png","弱他",""
"null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","html-keyboard-response","606","1258640","0.0-10.0-1.0-1.0-0.0-1.0","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"833","","f","psychophysics","607","1260474","0.0-10.0-1.0-1.0-0.0-0.1","3","4","4","3","3","4","3","3","3","4","4","0","0","-1","0","0","0","0","2","3","2","5","3","3","3","4","4","4","4","6","6","5","4","4","4","4","5","5","4","5","3","3","5","2","5","3","5","3","5","3","3","5","3","4","3","5","5","5","3","4","3","3","2","3","3","4","3","5","5","5","5","4","4","4","3","5","3","5","755771736343187458","左","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","match","","","","","","","","","prac_ALT2_ability","practice_ability","","key","f","6.944076045627879","960","536","","弱我","","","","f","true","","","match","","img/square.png","弱我",""
