"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","task_id","screen_id","time_stamp","response_type","key_press","avg_frame_time","center_x","center_y","person","word","valence","domain","math","correct_response","correct","status","view_history","identity","duration","Image","condition","question_order" 
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","567","2199195","0.0-7.0-9.0-0.153","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"658","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">高效</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","568","2199854","0.0-7.0-9.0-1.153","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Sat Sep 16 2023 19:46:03 GMT+0800 (中国标准时间)","","","","","","","高效","Positive","ability","","","1","","","old","","","",""
"675","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">高效</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","f","html-keyboard-response","569","2200530","0.0-7.0-9.0-2.153-0.153","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Sat Sep 16 2023 19:46:03 GMT+0800 (中国标准时间)","","","","","","","高效","Positive","ability","","","","","","自己","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","570","2201032","0.0-7.0-9.0-0.154","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1071","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">清廉</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","3","html-keyboard-response","571","2202103","0.0-7.0-9.0-1.154","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","old","","","","","","","","","SRET","RJ_formal1","Sat Sep 16 2023 19:46:03 GMT+0800 (中国标准时间)","","","","","","","清廉","Positive","morality","","","1","","","old","","","",""
"60","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">清廉</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","f","html-keyboard-response","572","2202163","0.0-7.0-9.0-2.154-0.154","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Sat Sep 16 2023 19:46:03 GMT+0800 (中国标准时间)","","","","","","","清廉","Positive","morality","","","","","","自己","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","573","2202663","0.0-7.0-9.0-0.155","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1205","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">博识</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","3","html-keyboard-response","574","2203868","0.0-7.0-9.0-1.155","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","old","","","","","","","","","SRET","RJ_formal1","Sat Sep 16 2023 19:46:03 GMT+0800 (中国标准时间)","","","","","","","博识","Positive","ability","","","0","","","new","","","",""
"141","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">博识</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","j","html-keyboard-response","575","2204010","0.0-7.0-9.0-2.155-0.155","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","friend","","","","","","","","","SRET","RJ_formal_2","Sat Sep 16 2023 19:46:03 GMT+0800 (中国标准时间)","","","","","","","博识","Positive","ability","","","","","","朋友","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","576","2204511","0.0-7.0-9.0-0.156","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1421","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">虚伪</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","577","2205932","0.0-7.0-9.0-1.156","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Sat Sep 16 2023 19:46:03 GMT+0800 (中国标准时间)","","","","","","","虚伪","Negative","morality","","","0","","","new","","","",""
"81","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">虚伪</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","j","html-keyboard-response","578","2206013","0.0-7.0-9.0-2.156-0.156","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","friend","","","","","","","","","SRET","RJ_formal_2","Sat Sep 16 2023 19:46:03 GMT+0800 (中国标准时间)","","","","","","","虚伪","Negative","morality","","","","","","朋友","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","579","2206514","0.0-7.0-9.0-0.157","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"599","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">拖延</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","580","2207114","0.0-7.0-9.0-1.157","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Sat Sep 16 2023 19:46:03 GMT+0800 (中国标准时间)","","","","","","","拖延","Negative","ability","","","1","","","old","","","",""
"80","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">拖延</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","j","html-keyboard-response","581","2207194","0.0-7.0-9.0-2.157-0.157","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","friend","","","","","","","","","SRET","RJ_formal_2","Sat Sep 16 2023 19:46:03 GMT+0800 (中国标准时间)","","","","","","","拖延","Negative","ability","","","","","","自己","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","582","2207695","0.0-7.0-9.0-0.158","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1415","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">果断</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","583","2209111","0.0-7.0-9.0-1.158","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Sat Sep 16 2023 19:46:03 GMT+0800 (中国标准时间)","","","","","","","果断","Positive","ability","","","0","","","new","","","",""
"103","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">果断</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","f","html-keyboard-response","584","2209214","0.0-7.0-9.0-2.158-0.158","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Sat Sep 16 2023 19:46:03 GMT+0800 (中国标准时间)","","","","","","","果断","Positive","ability","","","","","","朋友","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","585","2209715","0.0-7.0-9.0-0.159","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"645","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">奉献</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","586","2210360","0.0-7.0-9.0-1.159","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sat Sep 16 2023 19:46:03 GMT+0800 (中国标准时间)","","","","","","","奉献","Positive","morality","","","1","","","new","","","",""
"37604","<p style='color:white;'>现在是休息时间，当您结束休息后，您可以点击 结束休息 按钮 继续。</p>","0","html-button-response","587","2247965","0.0-8.0","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","SRET_end","SRET_end","Sat Sep 16 2023 19:46:03 GMT+0800 (中国标准时间)","","","","","","","","","","","","","","","","2248.111","","",""
"44287","","","instructions","588","2292252","0.0-9.0","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":44287}]","","","","",""
"158286","","","instructions","589","2450539","0.0-10.0-1.0-0.0","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":8705},{""page_index"":1,""viewing_time"":130585},{""page_index"":2,""viewing_time"":3520},{""page_index"":3,""viewing_time"":15476}]","","","","",""
"null","","null","psychophysics","590","2452742","0.0-10.0-1.0-1.0-0.0-0.0","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","null","","","","","","","","","prac_ALT2_ability","practice_ability","","key","null","6.060038674033622","768","428","","弱他","","","","j","false","","","nonmatch","","img/triangle.png","强他",""
"null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","html-keyboard-response","591","2453244","0.0-10.0-1.0-1.0-0.0-1.0","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"809","","j","psychophysics","592","2455054","0.0-10.0-1.0-1.0-0.0-0.1","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","nonmatch","","","","","","","","","prac_ALT2_ability","practice_ability","","key","j","6.060626262626438","768","428","","弱他","","","","f","false","","","match","","img/ellipse.png","弱他",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","593","2455555","0.0-10.0-1.0-1.0-0.0-1.1","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"785","","f","psychophysics","594","2457342","0.0-10.0-1.0-1.0-0.0-0.2","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","match","","","","","","","","","prac_ALT2_ability","practice_ability","","key","f","6.10238356164446","768","428","","强他","","","","j","false","","","nonmatch","","img/hexagon.png","弱我",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","595","2457844","0.0-10.0-1.0-1.0-0.0-1.2","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"714","","f","psychophysics","596","2459559","0.0-10.0-1.0-1.0-0.0-0.3","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","match","","","","","","","","","prac_ALT2_ability","practice_ability","","key","f","6.060531914893023","768","428","","强他","","","","j","false","","","nonmatch","","img/ellipse.png","弱他",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","597","2460061","0.0-10.0-1.0-1.0-0.0-1.3","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"919","","j","psychophysics","598","2461982","0.0-10.0-1.0-1.0-0.0-0.4","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","nonmatch","","","","","","","","","prac_ALT2_ability","practice_ability","","key","j","6.060469841269687","768","428","","弱他","","","","j","true","","","nonmatch","","img/hexagon.png","弱我",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","599","2462483","0.0-10.0-1.0-1.0-0.0-1.4","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
