"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","task_id","screen_id","time_stamp","response_type","key_press","avg_frame_time","center_x","center_y","person","word","valence","domain","math","correct_response","correct","status","view_history","identity","duration","Image","condition","question_order" 
"422","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">逞能</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","f","html-keyboard-response","643","1324332","0.0-7.0-9.0-2.155-0.155","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Sat Sep 16 2023 23:28:50 GMT+0800 (中国标准时间)","","","","","","","逞能","Negative","ability","","","","","","朋友","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","644","1324834","0.0-7.0-9.0-0.156","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">罪恶</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","645","1327836","0.0-7.0-9.0-1.156","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Sat Sep 16 2023 23:28:50 GMT+0800 (中国标准时间)","","","","","","","罪恶","Negative","morality","","","0","","","new","","","",""
"918","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">罪恶</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","f","html-keyboard-response","646","1328755","0.0-7.0-9.0-2.156-0.156","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Sat Sep 16 2023 23:28:50 GMT+0800 (中国标准时间)","","","","","","","罪恶","Negative","morality","","","","","","朋友","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","647","1329257","0.0-7.0-9.0-0.157","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1649","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">驽钝</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","3","html-keyboard-response","648","1330907","0.0-7.0-9.0-1.157","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","old","","","","","","","","","SRET","RJ_formal1","Sat Sep 16 2023 23:28:50 GMT+0800 (中国标准时间)","","","","","","","驽钝","Negative","ability","","","1","","","old","","","",""
"1517","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">驽钝</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","f","html-keyboard-response","649","1332428","0.0-7.0-9.0-2.157-0.157","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Sat Sep 16 2023 23:28:50 GMT+0800 (中国标准时间)","","","","","","","驽钝","Negative","ability","","","","","","自己","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","650","1332937","0.0-7.0-9.0-0.158","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2281","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">偏私</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","651","1335219","0.0-7.0-9.0-1.158","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Sat Sep 16 2023 23:28:50 GMT+0800 (中国标准时间)","","","","","","","偏私","Negative","morality","","","1","","","old","","","",""
"910","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">偏私</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","j","html-keyboard-response","652","1336131","0.0-7.0-9.0-2.158-0.158","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","friend","","","","","","","","","SRET","RJ_formal_2","Sat Sep 16 2023 23:28:50 GMT+0800 (中国标准时间)","","","","","","","偏私","Negative","morality","","","","","","自己","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","653","1336633","0.0-7.0-9.0-0.159","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1953","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">爱国</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","3","html-keyboard-response","654","1338587","0.0-7.0-9.0-1.159","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","old","","","","","","","","","SRET","RJ_formal1","Sat Sep 16 2023 23:28:50 GMT+0800 (中国标准时间)","","","","","","","爱国","Positive","morality","","","1","","","old","","","",""
"1022","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">爱国</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","f","html-keyboard-response","655","1339611","0.0-7.0-9.0-2.159-0.159","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Sat Sep 16 2023 23:28:50 GMT+0800 (中国标准时间)","","","","","","","爱国","Positive","morality","","","","","","自己","","","",""
"7122","<p style='color:white;'>现在是休息时间，当您结束休息后，您可以点击 结束休息 按钮 继续。</p>","0","html-button-response","656","1346737","0.0-8.0","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","","","","","","","","","","SRET_end","SRET_end","Sat Sep 16 2023 23:28:50 GMT+0800 (中国标准时间)","","","","","","","","","","","","","","","","1347.201","","",""
"63002","","","instructions","657","1409745","0.0-9.0","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":63000}]","","","","",""
"126089","","","instructions","658","1535841","0.0-10.0-1.0-0.0","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":22738},{""page_index"":1,""viewing_time"":88615},{""page_index"":2,""viewing_time"":12854},{""page_index"":3,""viewing_time"":1882}]","","","","",""
"null","","null","psychophysics","659","1538056","0.0-10.0-1.0-1.0-0.0-0.0","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","null","","","","","","","","","prac_ALT2_ability","practice_ability","","key","null","23.284776595745612","683","380","","强我","","","","f","false","","","match","","img/circle.png","强我",""
"null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","html-keyboard-response","660","1538559","0.0-10.0-1.0-1.0-0.0-1.0","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"1095","","f","psychophysics","661","1540660","0.0-10.0-1.0-1.0-0.0-0.1","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","match","","","","","","","","","prac_ALT2_ability","practice_ability","","key","f","22.342741935483872","683","380","","弱她","","","","j","false","","","nonmatch","","img/trapezoid.png","强她",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","662","1541167","0.0-10.0-1.0-1.0-0.0-1.1","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"994","","j","psychophysics","663","1543170","0.0-10.0-1.0-1.0-0.0-0.2","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","nonmatch","","","","","","","","","prac_ALT2_ability","practice_ability","","key","j","22.571988636363212","683","380","","弱她","","","","f","false","","","match","","img/hexagon.png","弱她",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","664","1543679","0.0-10.0-1.0-1.0-0.0-1.2","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"null","","null","psychophysics","665","1545888","0.0-10.0-1.0-1.0-0.0-0.3","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","null","","","","","","","","","prac_ALT2_ability","practice_ability","","key","null","22.47205208333374","683","380","","强她","","","","j","false","","","nonmatch","","img/circle.png","强我",""
"null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","html-keyboard-response","666","1546392","0.0-10.0-1.0-1.0-0.0-1.3","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"1228","","f","psychophysics","667","1548626","0.0-10.0-1.0-1.0-0.0-0.4","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","match","","","","","","","","","prac_ALT2_ability","practice_ability","","key","f","22.341357142856936","683","380","","强我","","","","j","false","","","nonmatch","","img/diamond.png","弱我",""
"null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","html-keyboard-response","668","1549136","0.0-10.0-1.0-1.0-0.0-1.4","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"791","","f","psychophysics","669","1550938","0.0-10.0-1.0-1.0-0.0-0.5","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","match","","","","","","","","","prac_ALT2_ability","practice_ability","","key","f","22.723701298699485","683","380","","强她","","","","f","true","","","match","","img/trapezoid.png","强她",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","670","1551440","0.0-10.0-1.0-1.0-0.0-1.5","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"809","","f","psychophysics","671","1553257","0.0-10.0-1.0-1.0-0.0-0.6","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","match","","","","","","","","","prac_ALT2_ability","practice_ability","","key","f","22.419227848100604","683","380","","弱她","","","","f","true","","","match","","img/hexagon.png","弱她",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","672","1553760","0.0-10.0-1.0-1.0-0.0-1.6","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"1169","","f","psychophysics","673","1555938","0.0-10.0-1.0-1.0-0.0-0.7","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","match","","","","","","","","","prac_ALT2_ability","practice_ability","","key","f","22.401168421052983","683","380","","强我","","","","j","false","","","nonmatch","","img/hexagon.png","弱她",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","674","1556448","0.0-10.0-1.0-1.0-0.0-1.7","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"null","","null","psychophysics","675","1558656","0.0-10.0-1.0-1.0-0.0-0.8","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","null","","","","","","","","","prac_ALT2_ability","practice_ability","","key","null","22.400387755100976","683","380","","弱她","","","","f","false","","","match","","img/hexagon.png","弱她",""
"null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","html-keyboard-response","676","1559160","0.0-10.0-1.0-1.0-0.0-1.8","4","3","3","4","3","4","2","2","4","4","4","0","1","-1","1","-1","0","0","0","4","4","4","2","4","3","4","4","4","4","6","7","5","6","4","6","6","7","7","3","3","3","3","3","3","5","3","3","3","3","2","5","3","3","3","3","3","3","3","3","5","2","3","3","5","2","5","3","3","5","5","3","5","2","5","3","6","3","4","703157170715230208","张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
