"","ParticipantID","task_id","screen_id","condition","word","response","responses","rt","correct","conditionType","con","ID"
"24",38,"ALT1_2","prac_ALT1_2","circle","circle","f","match","742","true","match","circle_match","phase_002_subj_2"
"25",38,"ALT1_2","prac_ALT1_2","circle","hexagon","f","match","582","false","nonmatch","circle_nonmatch","phase_002_subj_2"
"26",38,"ALT1_2","prac_ALT1_2","square","square","f","match","532","true","match","square_match","phase_002_subj_2"
"27",38,"ALT1_2","prac_ALT1_2","trapezoid","trapezoid","f","match","700","true","match","trapezoid_match","phase_002_subj_2"
"28",38,"ALT1_2","prac_ALT1_2","trapezoid","trapezoid","f","match","500","true","match","trapezoid_match","phase_002_subj_2"
"29",38,"ALT1_2","prac_ALT1_2","circle","square","f","match","554","false","nonmatch","circle_nonmatch","phase_002_subj_2"
"30",38,"ALT1_2","prac_ALT1_2","circle","circle","f","match","560","true","match","circle_match","phase_002_subj_2"
"31",38,"ALT1_2","prac_ALT1_2","circle","circle","f","match","525","true","match","circle_match","phase_002_subj_2"
"32",38,"ALT1_2","prac_ALT1_2","circle","circle","f","match","592","true","match","circle_match","phase_002_subj_2"
"33",38,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match","605","true","match","hexagon_match","phase_002_subj_2"
"34",38,"ALT1_2","prac_ALT1_2","hexagon","circle","j","nonmatch","855","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"35",38,"ALT1_2","prac_ALT1_2","square","hexagon","f","match","533","false","nonmatch","square_nonmatch","phase_002_subj_2"
"36",38,"ALT1_2","prac_ALT1_2","trapezoid","square","j","nonmatch","908","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"37",38,"ALT1_2","prac_ALT1_2","square","trapezoid","f","match","802","false","nonmatch","square_nonmatch","phase_002_subj_2"
"38",38,"ALT1_2","prac_ALT1_2","circle","trapezoid","j","nonmatch","764","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"39",38,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match","832","true","match","hexagon_match","phase_002_subj_2"
"40",38,"ALT1_2","prac_ALT1_2","trapezoid","circle","j","nonmatch","779","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"41",38,"ALT1_2","prac_ALT1_2","square","square","f","match","535","true","match","square_match","phase_002_subj_2"
"42",38,"ALT1_2","prac_ALT1_2","hexagon","square","j","nonmatch","694","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"43",38,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match","723","true","match","hexagon_match","phase_002_subj_2"
"44",38,"ALT1_2","prac_ALT1_2","trapezoid","trapezoid","f","match","817","true","match","trapezoid_match","phase_002_subj_2"
"45",38,"ALT1_2","prac_ALT1_2","trapezoid","hexagon","f","match","545","false","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"46",38,"ALT1_2","prac_ALT1_2","square","circle","j","nonmatch","694","true","nonmatch","square_nonmatch","phase_002_subj_2"
"47",38,"ALT1_2","prac_ALT1_2","square","square","f","match","516","true","match","square_match","phase_002_subj_2"
"48",38,"ALT1_2","prac_ALT1_2","hexagon","trapezoid","f","match","841","false","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"49",38,"ALT1_2","prac_ALT1_2","trapezoid","trapezoid","j","nonmatch","815","false","match","trapezoid_match","phase_002_subj_2"
"50",38,"ALT1_2","prac_ALT1_2","hexagon","circle","j","nonmatch","1131","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"51",38,"ALT1_2","prac_ALT1_2","trapezoid","square","j","nonmatch","670","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"52",38,"ALT1_2","prac_ALT1_2","square","square","f","match","644","true","match","square_match","phase_002_subj_2"
"53",38,"ALT1_2","prac_ALT1_2","square","circle","j","nonmatch","843","true","nonmatch","square_nonmatch","phase_002_subj_2"
"54",38,"ALT1_2","prac_ALT1_2","hexagon","hexagon","j","nonmatch","896","false","match","hexagon_match","phase_002_subj_2"
"55",38,"ALT1_2","prac_ALT1_2","hexagon","square","j","nonmatch","792","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"56",38,"ALT1_2","prac_ALT1_2","trapezoid","hexagon","j","nonmatch","821","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"57",38,"ALT1_2","prac_ALT1_2","circle","circle","f","match","627","true","match","circle_match","phase_002_subj_2"
"58",38,"ALT1_2","prac_ALT1_2","square","trapezoid","j","nonmatch","651","true","nonmatch","square_nonmatch","phase_002_subj_2"
"59",38,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match","815","true","match","hexagon_match","phase_002_subj_2"
"60",38,"ALT1_2","prac_ALT1_2","trapezoid","circle","j","nonmatch","590","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"61",38,"ALT1_2","prac_ALT1_2","trapezoid","trapezoid","null","null",NA,NA,"match","trapezoid_match","phase_002_subj_2"
"62",38,"ALT1_2","prac_ALT1_2","circle","square","f","match","623","false","nonmatch","circle_nonmatch","phase_002_subj_2"
"63",38,"ALT1_2","prac_ALT1_2","trapezoid","trapezoid","j","nonmatch","1117","false","match","trapezoid_match","phase_002_subj_2"
"64",38,"ALT1_2","prac_ALT1_2","circle","trapezoid","j","nonmatch","714","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"65",38,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match","846","true","match","hexagon_match","phase_002_subj_2"
"66",38,"ALT1_2","prac_ALT1_2","circle","circle","f","match","494","true","match","circle_match","phase_002_subj_2"
"67",38,"ALT1_2","prac_ALT1_2","hexagon","trapezoid","j","nonmatch","883","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"68",38,"ALT1_2","prac_ALT1_2","square","square","f","match","486","true","match","square_match","phase_002_subj_2"
"69",38,"ALT1_2","prac_ALT1_2","square","square","f","match","708","true","match","square_match","phase_002_subj_2"
"70",38,"ALT1_2","prac_ALT1_2","square","hexagon","j","nonmatch","656","true","nonmatch","square_nonmatch","phase_002_subj_2"
"71",38,"ALT1_2","prac_ALT1_2","circle","circle","f","match","448","true","match","circle_match","phase_002_subj_2"
"72",38,"ALT1_2","prac_ALT1_2","circle","hexagon","j","nonmatch","574","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"73",38,"ALT1_2","prac_ALT1_2","square","trapezoid","f","match","458","false","nonmatch","square_nonmatch","phase_002_subj_2"
"74",38,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match","887","true","match","hexagon_match","phase_002_subj_2"
"75",38,"ALT1_2","prac_ALT1_2","circle","trapezoid","j","nonmatch","647","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"76",38,"ALT1_2","prac_ALT1_2","circle","circle","f","match","495","true","match","circle_match","phase_002_subj_2"
"77",38,"ALT1_2","prac_ALT1_2","hexagon","trapezoid","j","nonmatch","511","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"78",38,"ALT1_2","prac_ALT1_2","circle","circle","f","match","581","true","match","circle_match","phase_002_subj_2"
"79",38,"ALT1_2","prac_ALT1_2","hexagon","circle","j","nonmatch","628","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"80",38,"ALT1_2","prac_ALT1_2","trapezoid","trapezoid","j","nonmatch","528","false","match","trapezoid_match","phase_002_subj_2"
"81",38,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match","562","true","match","hexagon_match","phase_002_subj_2"
"82",38,"ALT1_2","prac_ALT1_2","trapezoid","square","j","nonmatch","567","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"83",38,"ALT1_2","prac_ALT1_2","circle","square","j","nonmatch","797","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"84",38,"ALT1_2","prac_ALT1_2","trapezoid","circle","f","match","483","false","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"85",38,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match","525","true","match","hexagon_match","phase_002_subj_2"
"86",38,"ALT1_2","prac_ALT1_2","square","square","f","match","480","true","match","square_match","phase_002_subj_2"
"87",38,"ALT1_2","prac_ALT1_2","circle","hexagon","j","nonmatch","793","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"88",38,"ALT1_2","prac_ALT1_2","circle","circle","f","match","525","true","match","circle_match","phase_002_subj_2"
"89",38,"ALT1_2","prac_ALT1_2","square","hexagon","j","nonmatch","646","true","nonmatch","square_nonmatch","phase_002_subj_2"
"90",38,"ALT1_2","prac_ALT1_2","square","square","f","match","523","true","match","square_match","phase_002_subj_2"
"91",38,"ALT1_2","prac_ALT1_2","square","square","f","match","467","true","match","square_match","phase_002_subj_2"
"92",38,"ALT1_2","prac_ALT1_2","trapezoid","hexagon","j","nonmatch","624","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"93",38,"ALT1_2","prac_ALT1_2","trapezoid","trapezoid","j","nonmatch","847","false","match","trapezoid_match","phase_002_subj_2"
"94",38,"ALT1_2","prac_ALT1_2","trapezoid","trapezoid","j","nonmatch","578","false","match","trapezoid_match","phase_002_subj_2"
"95",38,"ALT1_2","prac_ALT1_2","hexagon","square","j","nonmatch","779","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"96",38,"ALT1_2","prac_ALT1_2","square","circle","f","match","667","false","nonmatch","square_nonmatch","phase_002_subj_2"
"97",38,"ALT1","formal_ALT1_2","hexagon","trapezoid","j","nonmatch","979","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"98",38,"ALT1","formal_ALT1_2","trapezoid","trapezoid","j","nonmatch","1158","false","match","trapezoid_match","phase_002_subj_2"
"99",38,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match","795","true","match","hexagon_match","phase_002_subj_2"
"100",38,"ALT1","formal_ALT1_2","trapezoid","hexagon","j","nonmatch","627","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"101",38,"ALT1","formal_ALT1_2","trapezoid","square","j","nonmatch","988","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"102",38,"ALT1","formal_ALT1_2","square","circle","j","nonmatch","669","true","nonmatch","square_nonmatch","phase_002_subj_2"
"103",38,"ALT1","formal_ALT1_2","circle","circle","f","match","563","true","match","circle_match","phase_002_subj_2"
"104",38,"ALT1","formal_ALT1_2","circle","trapezoid","j","nonmatch","699","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"105",38,"ALT1","formal_ALT1_2","circle","circle","f","match","490","true","match","circle_match","phase_002_subj_2"
"106",38,"ALT1","formal_ALT1_2","circle","circle","j","nonmatch","728","false","match","circle_match","phase_002_subj_2"
"107",38,"ALT1","formal_ALT1_2","trapezoid","trapezoid","j","nonmatch","782","false","match","trapezoid_match","phase_002_subj_2"
"108",38,"ALT1","formal_ALT1_2","square","trapezoid","j","nonmatch","810","true","nonmatch","square_nonmatch","phase_002_subj_2"
"109",38,"ALT1","formal_ALT1_2","trapezoid","circle","j","nonmatch","845","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"110",38,"ALT1","formal_ALT1_2","square","square","f","match","499","true","match","square_match","phase_002_subj_2"
"111",38,"ALT1","formal_ALT1_2","hexagon","square","j","nonmatch","583","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"112",38,"ALT1","formal_ALT1_2","trapezoid","trapezoid","j","nonmatch","530","false","match","trapezoid_match","phase_002_subj_2"
"113",38,"ALT1","formal_ALT1_2","square","square","f","match","522","true","match","square_match","phase_002_subj_2"
"114",38,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match","721","true","match","hexagon_match","phase_002_subj_2"
"115",38,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match","636","true","match","hexagon_match","phase_002_subj_2"
"116",38,"ALT1","formal_ALT1_2","square","square","f","match","475","true","match","square_match","phase_002_subj_2"
"117",38,"ALT1","formal_ALT1_2","square","hexagon","j","nonmatch","702","true","nonmatch","square_nonmatch","phase_002_subj_2"
"118",38,"ALT1","formal_ALT1_2","circle","hexagon","j","nonmatch","646","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"119",38,"ALT1","formal_ALT1_2","circle","square","j","nonmatch","990","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"120",38,"ALT1","formal_ALT1_2","hexagon","circle","j","nonmatch","636","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"121",38,"ALT1","formal_ALT1_2","circle","square","f","match","570","false","nonmatch","circle_nonmatch","phase_002_subj_2"
"122",38,"ALT1","formal_ALT1_2","square","square","f","match","628","true","match","square_match","phase_002_subj_2"
"123",38,"ALT1","formal_ALT1_2","square","circle","j","nonmatch","673","true","nonmatch","square_nonmatch","phase_002_subj_2"
"124",38,"ALT1","formal_ALT1_2","circle","circle","j","nonmatch","699","false","match","circle_match","phase_002_subj_2"
"125",38,"ALT1","formal_ALT1_2","trapezoid","trapezoid","f","match","808","true","match","trapezoid_match","phase_002_subj_2"
"126",38,"ALT1","formal_ALT1_2","trapezoid","trapezoid","f","match","724","true","match","trapezoid_match","phase_002_subj_2"
"127",38,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match","605","true","match","hexagon_match","phase_002_subj_2"
"128",38,"ALT1","formal_ALT1_2","square","square","f","match","508","true","match","square_match","phase_002_subj_2"
"129",38,"ALT1","formal_ALT1_2","hexagon","square","f","match","454","false","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"130",38,"ALT1","formal_ALT1_2","hexagon","trapezoid","f","match","953","false","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"131",38,"ALT1","formal_ALT1_2","circle","trapezoid","j","nonmatch","658","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"132",38,"ALT1","formal_ALT1_2","trapezoid","circle","j","nonmatch","714","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"133",38,"ALT1","formal_ALT1_2","trapezoid","trapezoid","f","match","776","true","match","trapezoid_match","phase_002_subj_2"
"134",38,"ALT1","formal_ALT1_2","circle","hexagon","j","nonmatch","634","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"135",38,"ALT1","formal_ALT1_2","square","hexagon","j","nonmatch","730","true","nonmatch","square_nonmatch","phase_002_subj_2"
"136",38,"ALT1","formal_ALT1_2","trapezoid","hexagon","j","nonmatch","769","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"137",38,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match","690","true","match","hexagon_match","phase_002_subj_2"
"138",38,"ALT1","formal_ALT1_2","circle","circle","f","match","544","true","match","circle_match","phase_002_subj_2"
"139",38,"ALT1","formal_ALT1_2","circle","circle","f","match","478","true","match","circle_match","phase_002_subj_2"
"140",38,"ALT1","formal_ALT1_2","hexagon","hexagon","j","nonmatch","463","false","match","hexagon_match","phase_002_subj_2"
"141",38,"ALT1","formal_ALT1_2","square","trapezoid","j","nonmatch","569","true","nonmatch","square_nonmatch","phase_002_subj_2"
"142",38,"ALT1","formal_ALT1_2","trapezoid","square","j","nonmatch","766","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"143",38,"ALT1","formal_ALT1_2","square","square","f","match","631","true","match","square_match","phase_002_subj_2"
"144",38,"ALT1","formal_ALT1_2","hexagon","circle","j","nonmatch","876","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"145",38,"ALT1","formal_ALT1_2","circle","square","j","nonmatch","704","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"146",38,"ALT1","formal_ALT1_2","square","trapezoid","j","nonmatch","616","true","nonmatch","square_nonmatch","phase_002_subj_2"
"147",38,"ALT1","formal_ALT1_2","square","hexagon","j","nonmatch","764","true","nonmatch","square_nonmatch","phase_002_subj_2"
"148",38,"ALT1","formal_ALT1_2","square","square","f","match","447","true","match","square_match","phase_002_subj_2"
"149",38,"ALT1","formal_ALT1_2","circle","circle","f","match","655","true","match","circle_match","phase_002_subj_2"
"150",38,"ALT1","formal_ALT1_2","trapezoid","trapezoid","f","match","675","true","match","trapezoid_match","phase_002_subj_2"
"151",38,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match","750","true","match","hexagon_match","phase_002_subj_2"
"152",38,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match","507","true","match","hexagon_match","phase_002_subj_2"
"153",38,"ALT1","formal_ALT1_2","circle","circle","f","match","523","true","match","circle_match","phase_002_subj_2"
"154",38,"ALT1","formal_ALT1_2","hexagon","square","j","nonmatch","912","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"155",38,"ALT1","formal_ALT1_2","circle","trapezoid","f","match","520","false","nonmatch","circle_nonmatch","phase_002_subj_2"
"156",38,"ALT1","formal_ALT1_2","trapezoid","circle","j","nonmatch","769","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"157",38,"ALT1","formal_ALT1_2","trapezoid","hexagon","j","nonmatch","995","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"158",38,"ALT1","formal_ALT1_2","hexagon","trapezoid","j","nonmatch","736","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"159",38,"ALT1","formal_ALT1_2","trapezoid","trapezoid","f","match","753","true","match","trapezoid_match","phase_002_subj_2"
"160",38,"ALT1","formal_ALT1_2","square","circle","j","nonmatch","705","true","nonmatch","square_nonmatch","phase_002_subj_2"
"161",38,"ALT1","formal_ALT1_2","square","square","j","nonmatch","697","false","match","square_match","phase_002_subj_2"
"162",38,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match","768","true","match","hexagon_match","phase_002_subj_2"
"163",38,"ALT1","formal_ALT1_2","trapezoid","trapezoid","j","nonmatch","534","false","match","trapezoid_match","phase_002_subj_2"
"164",38,"ALT1","formal_ALT1_2","trapezoid","square","j","nonmatch","973","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"165",38,"ALT1","formal_ALT1_2","square","square","f","match","446","true","match","square_match","phase_002_subj_2"
"166",38,"ALT1","formal_ALT1_2","circle","hexagon","f","match","591","false","nonmatch","circle_nonmatch","phase_002_subj_2"
"167",38,"ALT1","formal_ALT1_2","circle","circle","f","match","546","true","match","circle_match","phase_002_subj_2"
"168",38,"ALT1","formal_ALT1_2","hexagon","circle","j","nonmatch","796","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"169",38,"ALT1","formal_ALT1_2","square","hexagon","j","nonmatch","575","true","nonmatch","square_nonmatch","phase_002_subj_2"
"170",38,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match","622","true","match","hexagon_match","phase_002_subj_2"
"171",38,"ALT1","formal_ALT1_2","trapezoid","trapezoid","f","match","795","true","match","trapezoid_match","phase_002_subj_2"
"172",38,"ALT1","formal_ALT1_2","square","circle","j","nonmatch","484","true","nonmatch","square_nonmatch","phase_002_subj_2"
"173",38,"ALT1","formal_ALT1_2","hexagon","circle","j","nonmatch","699","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"174",38,"ALT1","formal_ALT1_2","square","square","f","match","664","true","match","square_match","phase_002_subj_2"
"175",38,"ALT1","formal_ALT1_2","square","square","f","match","369","true","match","square_match","phase_002_subj_2"
"176",38,"ALT1","formal_ALT1_2","trapezoid","trapezoid","j","nonmatch","481","false","match","trapezoid_match","phase_002_subj_2"
"177",38,"ALT1","formal_ALT1_2","circle","circle","f","match","452","true","match","circle_match","phase_002_subj_2"
"178",38,"ALT1","formal_ALT1_2","trapezoid","trapezoid","f","match","616","true","match","trapezoid_match","phase_002_subj_2"
"179",38,"ALT1","formal_ALT1_2","trapezoid","hexagon","j","nonmatch","742","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"180",38,"ALT1","formal_ALT1_2","circle","circle","f","match","458","true","match","circle_match","phase_002_subj_2"
"181",38,"ALT1","formal_ALT1_2","square","trapezoid","j","nonmatch","575","true","nonmatch","square_nonmatch","phase_002_subj_2"
"182",38,"ALT1","formal_ALT1_2","trapezoid","circle","f","match","422","false","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"183",38,"ALT1","formal_ALT1_2","hexagon","square","j","nonmatch","702","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"184",38,"ALT1","formal_ALT1_2","square","square","f","match","478","true","match","square_match","phase_002_subj_2"
"185",38,"ALT1","formal_ALT1_2","circle","trapezoid","j","nonmatch","506","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"186",38,"ALT1","formal_ALT1_2","hexagon","hexagon","j","nonmatch","650","false","match","hexagon_match","phase_002_subj_2"
"187",38,"ALT1","formal_ALT1_2","circle","square","f","match","544","false","nonmatch","circle_nonmatch","phase_002_subj_2"
"188",38,"ALT1","formal_ALT1_2","hexagon","trapezoid","j","nonmatch","575","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"189",38,"ALT1","formal_ALT1_2","circle","hexagon","j","nonmatch","585","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"190",38,"ALT1","formal_ALT1_2","trapezoid","square","j","nonmatch","542","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"191",38,"ALT1","formal_ALT1_2","circle","circle","f","match","610","true","match","circle_match","phase_002_subj_2"
"192",38,"ALT1","formal_ALT1_2","hexagon","hexagon","j","nonmatch","665","false","match","hexagon_match","phase_002_subj_2"
"193",38,"ALT1","formal_ALT1_2","hexagon","circle","j","nonmatch","662","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"194",38,"ALT1","formal_ALT1_2","trapezoid","hexagon","j","nonmatch","882","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"195",38,"ALT1","formal_ALT1_2","circle","square","j","nonmatch","677","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"196",38,"ALT1","formal_ALT1_2","square","trapezoid","j","nonmatch","643","true","nonmatch","square_nonmatch","phase_002_subj_2"
"197",38,"ALT1","formal_ALT1_2","hexagon","square","j","nonmatch","547","true","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"198",38,"ALT1","formal_ALT1_2","trapezoid","trapezoid","f","match","696","true","match","trapezoid_match","phase_002_subj_2"
"199",38,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match","824","true","match","hexagon_match","phase_002_subj_2"
"200",38,"ALT1","formal_ALT1_2","trapezoid","square","j","nonmatch","810","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"201",38,"ALT1","formal_ALT1_2","trapezoid","trapezoid","f","match","849","true","match","trapezoid_match","phase_002_subj_2"
"202",38,"ALT1","formal_ALT1_2","circle","trapezoid","j","nonmatch","627","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"203",38,"ALT1","formal_ALT1_2","square","hexagon","j","nonmatch","817","true","nonmatch","square_nonmatch","phase_002_subj_2"
"204",38,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match","757","true","match","hexagon_match","phase_002_subj_2"
"205",38,"ALT1","formal_ALT1_2","circle","circle","f","match","477","true","match","circle_match","phase_002_subj_2"
"206",38,"ALT1","formal_ALT1_2","circle","circle","f","match","485","true","match","circle_match","phase_002_subj_2"
"207",38,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match","725","true","match","hexagon_match","phase_002_subj_2"
"208",38,"ALT1","formal_ALT1_2","circle","circle","f","match","525","true","match","circle_match","phase_002_subj_2"
"209",38,"ALT1","formal_ALT1_2","square","circle","f","match","545","false","nonmatch","square_nonmatch","phase_002_subj_2"
"210",38,"ALT1","formal_ALT1_2","hexagon","trapezoid","f","match","972","false","nonmatch","hexagon_nonmatch","phase_002_subj_2"
"211",38,"ALT1","formal_ALT1_2","circle","hexagon","j","nonmatch","726","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"212",38,"ALT1","formal_ALT1_2","square","square","f","match","562","true","match","square_match","phase_002_subj_2"
"213",38,"ALT1","formal_ALT1_2","trapezoid","trapezoid","j","nonmatch","608","false","match","trapezoid_match","phase_002_subj_2"
"214",38,"ALT1","formal_ALT1_2","trapezoid","circle","j","nonmatch","742","true","nonmatch","trapezoid_nonmatch","phase_002_subj_2"
"215",38,"ALT1","formal_ALT1_2","square","square","f","match","518","true","match","square_match","phase_002_subj_2"
"216",38,"ALT1","formal_ALT1_2","square","square","f","match","626","true","match","square_match","phase_002_subj_2"
"217",38,"ALT1","formal_ALT1_2","trapezoid","trapezoid","null","null",NA,NA,"match","trapezoid_match","phase_002_subj_2"
"218",38,"ALT1","formal_ALT1_2","circle","square","j","nonmatch","693","true","nonmatch","circle_nonmatch","phase_002_subj_2"
"219",38,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match","665","true","match","hexagon_match","phase_002_subj_2"
"220",38,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match","653","true","match","hexagon_match","phase_002_subj_2"
