"","PA1","PA7","PA5","PA4","PA3","PA8","PA2","PA6"
"NPI6",0.00692477745208939,-0.0104086306803158,-0.0303692777109625,-0.0153425209722187,0.0375812184595762,0.00012549227751386,0.0549765409100276,0.00632857501791224
"NPI7",0.00840628110618598,0.00211147683309883,0.0097564008518423,0.00890994082514958,-0.0820868043708776,0.00955433735198748,-0.0177997874896566,0.0961245703784816
"NPI8",-0.017838937659305,-0.0134097980650098,0.0145194963065706,-0.000462787258156818,0.0141589084191578,0.00366671217075491,0.0581064437835964,0.0064155708363515
"NPI9",0.0006323806298822,-0.0189101650723108,0.0321061386383925,0.00223142893589399,-0.0412435949227632,0.036036091760113,0.015867124460012,-0.0303547067670992
"NPI10",-0.0383055243940741,0.0157759876045314,0.00669846220717101,-0.00822679057440285,-0.0223392615791444,0.070424441992481,0.191473389651763,-0.0666691507222736
"NPI11",-0.0269332218585783,0.0113920598768023,-0.0109921011348484,-0.0097502831308216,0.0445258857821537,0.0272363598536952,0.147757141919472,-0.0424028923975408
"NPI12",-0.0213436575900141,-0.00276503705657192,-0.00864144131726737,0.00587193086092246,0.0134923114409252,0.00112482628708102,0.0233769352838294,0.00751896400617943
"NPI13",-0.00633016197778847,-0.0391921181044929,0.0234354251869099,-0.000447887798486061,-0.00744500713841886,0.0412514177612549,0.0322877518975792,0.0105691860414255
"NPI14",0.00353019964019037,-0.0229306011492738,0.0215640708891753,0.0100839532685643,-0.0308951832538475,0.00913434296388435,0.0353197880985489,-0.0255467070312714
"NPI15",-0.00705411852899708,0.0221672742365491,-0.0245964752441547,0.0058550293320087,0.0295445193220776,-0.00242969283700078,0.101568588326768,-0.0472261961222842
"hsns_1",0.0134976297893962,0.00815803005892254,-0.0184754079099994,-0.0157284051784144,0.0488082973178461,0.0141728540829128,-0.00627501343485193,-0.0301930327873569
"hsns_2",-0.00297448780116553,-0.0734548041586591,-0.0138867662126446,0.0433745876261825,0.0410068316725827,0.00206864040839236,-0.0742342809317675,0.0442470019258712
"hsns_3",-0.0409251079150008,-0.0296459612140961,-0.00759529219166874,0.0152785125522147,0.0554897358328989,0.0373499344328319,0.0220278907604117,0.0400866747034792
"hsns_4",0.00448861785441959,-0.0279036050936581,0.0432829899720677,-0.028369869202062,-0.0193817765063247,-0.0194295142623725,-0.0255155763409504,0.064096732250587
"hsns_5",-0.00104851293353767,-0.115641638653957,0.071372647496808,0.00755749492984494,0.0162986516959384,-0.00686199957054996,-0.0146136878320124,0.0651442043914445
"hsns_6",0.0418815438955117,-0.0836953309868148,0.0497194590809496,0.0201030108851143,-0.0919199913808239,0.0122698493448727,0.0465021257813848,-0.0310264848418067
"hsns_7",-0.00340497491624015,-0.069813185651452,0.0429960941167723,0.0108761370386565,-0.0232073586726315,0.035431640416487,0.0160435939160207,0.00364648061015331
"hsns_8",-0.0134955104922509,-0.0535762827190462,0.0154468660446861,-0.000963994254162304,0.0199697399876662,0.0224494785796728,-0.000580916031197106,0.0563899872892622
"hsns_9",0.0197937657868839,-0.0356030638939233,0.0508136361585866,-0.0325445298267084,-0.0150087291169045,-0.027339560942183,-0.00943448558680737,-0.00303350196058745
"hsns_10",-0.00816977506957201,-0.0429738445393847,0.0434468599502035,-0.0132971559086894,-0.0382974652598148,0.00185328069007567,0.0254841818000917,0.0342071598736311
"MorIden_1",0.00494648087370119,-0.000608727737757325,-0.0187973055087662,-0.0160824541888142,0.0318674979374481,0.0354260516997477,-0.0187020470025529,0.0086504612621065
"MorIden_2",-0.0114535317931182,0.000169793577182908,0.00598403423080491,-0.00317159186692572,0.0417552827181657,0.0286322220958553,0.0118489059492281,-0.0378252775202851
"MorIden_3",-0.0022536611947319,0.000672302235241123,0.0115438584148899,-0.0083750897702661,0.0439352674342887,-0.0353193300625289,0.00537961856926824,-0.0062221420735608
"MorIden_4",0.00612429710635319,0.0338321321160178,-0.0371222290904247,-0.0222799035358817,0.0401196841804464,-0.00375373845299463,0.00955312526262238,-0.0217089058855782
"MorIden_5",-0.0263938778710906,0.0416380841461033,-0.0457508603050896,0.00869826009002858,0.169743852471578,-0.0426791802895231,-0.0209653191541526,-0.0196174487873099
"MorIden_6",-0.0141431023606769,-0.00697249239767776,0.00545103204864284,-0.00461382807585164,0.0278868026635011,0.0199708048432358,0.0323818258471016,-0.0103103309916663
"MorIden_7",-0.026608935803426,0.00745106186813809,-0.0369013717605295,0.0288295102774416,0.113328481218147,0.0386358586727622,0.0338257671369237,-0.0168661519443834
"MorIden_8",-0.0289615924771952,-0.0195140271754683,0.0293235641638627,0.0146112180435319,0.0228185467462324,0.0459242174539641,0.010714787979392,-0.00391772701122148
"MorIden_9",-0.0510673265713834,0.0207342016009053,-0.0413849771123023,0.0347111961736292,0.108242677989667,0.0485205610812751,0.0367303320570388,-0.0566704448161143
"MorIden_10",-0.0269692646601646,0.00615236060763149,-0.011196193024562,0.0226170419082057,0.0647789949279399,0.0164125990291724,-0.0132892488698729,-0.0251068164611179
"moralSeImag_1",-0.059889208449136,-0.0200126259778333,-0.0119939078526603,0.133474762633941,-0.0191082005821342,0.105419164080717,0.0472253246591215,0.0439235701669291
"moralSeImag_2",-0.0106936923964321,-0.0623709369291563,-0.0225114743364331,0.16814123666933,0.0105864221252293,0.0122497276143444,-0.047611686697253,-0.0146479295247756
"moralSeImag_3",0.0216284171665165,-0.0381738369608163,0.0199627094587549,0.168239840953432,-0.0971439640708131,-0.0342727785364153,0.0301344985434517,-0.0375103952741898
"moralSeImag_4",-0.0333685997865057,0.0228875262017396,-0.0496267579720853,0.139777358893732,0.0238121978974463,-0.00841147347353867,0.0202304431819743,-0.0239425909873292
"moralSeImag_5",-0.0112171437228919,-0.00928242008499663,0.0306486468264413,0.129596199986651,-0.0915691360921762,0.0305784424022042,0.0349177828841813,-0.0618188828326352
"moralSeImag_6",0.0242289483863012,-0.0533982088273748,-0.062333964167237,0.14339377481059,-0.0952989242331246,0.0221258964948114,-0.0270739629190016,0.0511476488181806
"moralSeImag_7",-0.0115592944590207,-0.0475979644666731,-0.028580782861443,0.243558549563661,0.0256493147078919,-0.0661985300794057,-0.0408570524098072,-0.0278324749420214
"moralSeImag_8",-0.0382296785273475,0.00956860323716707,-0.0139249510597691,0.123186310393121,-0.00726363833326119,-0.0404804392136421,0.00142466226326789,0.0276502773483834
"moralSeImag_9",0.00572133267124696,-0.000843163002672612,-0.0531822361209256,0.0991051243514186,0.034968626665325,-0.027913940310353,-0.0168732357226407,-0.000513966654394944
"sde_1",-0.0436161727862257,-0.00251254972252577,0.0231649012655175,-0.0036772073252992,0.0512096040806241,0.021210183693679,0.0215854455617326,0.0170167829112338
"sde_2",-0.00403109272601011,0.0456037350366915,-0.000398725163230923,0.00172914543289566,0.0413294478950974,-0.0538646142005956,-0.00818234172012523,0.00675944076330905
"sde_3",0.0359550453166463,-0.0174417774045001,0.0819921129429503,-0.0441223210304493,-0.0218206272853717,-0.0368250035236339,-0.0209346890090042,-0.031365934569277
"sde_4",0.0400076159690145,-0.0388258934367285,0.0544287101253261,0.0388792168826483,-0.100485289020712,0.00564679823249871,-0.0571237933084718,0.010162929724357
"sde_5",-0.00119767860135553,-0.0211687080428918,0.00588672529341387,-0.0367992889125087,-0.0419774210760227,0.134553491398172,0.0645281847215859,0.00357984954413253
"sde_6",-0.0611897221250318,0.236142898232918,-0.0133674974602295,-0.0167383198942246,-0.0677857627329358,0.0186173668134089,0.0369894069399333,-0.012176949986644
"sde_7",-0.012281290515578,-0.0910100430522632,0.0593974279513778,0.00430776081447415,0.0250881781077284,0.0579057367520205,-0.0148266587978835,0.0245294343241032
"sde_8",0.0114162923082771,0.0139385584633386,-0.0199485236348288,0.0119715616585979,-0.00565264469199374,-0.0432347207348273,-0.0226297068242707,-0.00368752611676664
"sde_9",0.0600338870098312,0.00146047148602366,0.00797886209671765,-0.0628121955378952,0.0146178183928551,-0.10935489094636,-0.0381876129758006,0.15161229406052
"sde_10",0.018992581132379,0.093730670251913,-0.0213620960479772,-0.0031020972346765,-0.0980899333314921,0.0618849942751078,0.0502872369011869,-0.0593807485877581
"sde_11",-0.0141961307988838,-0.0533208961628351,0.0468884297384337,-0.0475780803693619,-0.00256858432820594,0.0554032592420129,-0.0124486035400658,0.0503878474980462
"sde_12",-0.0519010686104684,0.101106502015424,-0.00113162729868597,-0.0156199031189278,-0.0685673934844911,0.0835306168733654,0.0285153063955617,0.0850880706272527
"sde_13",-0.0390779614376207,-0.0304877152638907,0.03277896672717,-0.0174034030028095,0.143335694974269,0.0231098290948086,0.0155056873347135,0.0268312354797513
"sde_14",-0.0226832179761312,0.0479999290366113,0.0227593912869493,-0.0098978590346175,0.0433117250440364,-0.0411814325796781,-0.0238660202532825,-0.0145490515540965
"sde_15",0.00561441007494665,-0.0638365234441999,0.07252813953903,-0.0084095178989136,-0.0553338345977655,0.0361355793370373,0.0248611139239325,0.101612038761259
"sde_16",-0.00592408350147325,0.0268754325430206,0.00920098270156099,0.0022773109261966,0.0235024071890372,0.00669588077266299,0.00774753083709505,-0.0742245888725295
"sde_17",0.0764268832076148,-0.154783528678847,0.191443095863792,-0.0213356091363546,-0.178714671562742,0.0284443751534961,0.0197849091840955,0.0847135111449203
"sde_18",-0.00812951862573982,0.0530472178118414,0.0276164475820757,-0.0162170614827052,0.00746722499849551,-0.046975464090692,-0.0255978643522079,-0.0119079526438398
"sde_19",0.0186322414837125,0.00911085716973962,0.0408475413891676,0.00469661026978102,-0.0427628372374278,-0.0111874496622879,-0.0174494607738638,-0.0631035365165031
"sde_20",-0.038255527999037,0.0549681247092995,-0.0467840387906713,0.00130341283654377,0.0618678565377724,0.0371541973434103,-0.0161591384268686,0.101636395513365
"IM_1",-0.0780509078708641,0.0850885354162749,0.0162509407905946,0.0190273281133168,0.0838081583296485,-0.0397891022086113,-0.0172918154704058,0.0391810633419535
"IM_2",0.00185158587503546,-0.0545183692583027,0.143882777136384,0.0351351245593211,-0.0633443132941327,-0.00512119605956421,0.0216593192977608,-0.0404446587033846
"IM_3",0.00164276382724386,-0.0321704657094345,0.036220996382917,-0.0330971036769263,0.0412584880352047,0.00273595068774425,-0.0497600952017294,0.00238774842589422
"IM_4",-0.0643327118679577,-0.0488009499124186,0.173930390153147,0.00207623528815665,0.0266046488948531,0.0761761445462778,0.0108665866321603,-0.0692182450840015
"IM_5",-0.0602471846613395,0.170188906207705,-0.0523194180862996,0.00478261100467186,0.0522431684483018,-0.0737639283176444,-0.0605729781586031,0.0253822972141691
"IM_6",-0.0297716703487405,-0.00840437437095948,0.0194349852034788,-0.00333287255536746,0.0701859652592084,-0.0363140019170398,-0.0195667163824044,0.05695040186303
"IM_7",0.0223832162726111,0.0364498516577967,0.0871211165575827,-0.0171052743459181,-0.0191339073680274,-0.0694683395969232,-0.00643040323041414,-0.167706121087897
"IM_8",-0.0208692203548219,-0.00890711933475589,0.0221331963035968,-0.0257651542462739,0.0568994814147872,-0.0244233140249656,0.0165040644113528,0.0434336516621291
"IM_9",-0.0129331998324446,-0.000636907255190414,0.0883657892276545,-0.00562094409142258,-0.0205924711527914,-0.0467769427645193,0.0120543468320624,-0.00292615380963574
"IM_10",-0.0103581639080267,-0.0133382327720532,0.0334562212596919,-0.000464093324338577,0.026483919357034,-0.0113531664321899,-0.0222944815056399,0.00701990451491633
"IM_11",0.0156130972421164,-0.0155408270676926,0.0346922590211738,-0.0132419837361427,0.00536874516988132,-0.028290348923447,-0.00774702878413041,0.0427069344132655
"IM_12",0.0265192636360441,-0.0225811767452243,0.0911743518203614,-0.0160544644363676,-0.0207345707906443,-0.0870793589014683,0.011115724792569,-0.0359100556327558
"IM_13",-0.0291039696139734,0.0227981996624422,0.0426612414255139,-0.00994318477089011,0.00661801209945673,0.0112812308045894,0.0212672966182408,-0.015871552910404
"IM_14",-0.0375011525802492,-0.0133836289446357,0.0655845054738161,-0.0147730523735551,0.0141435177561607,0.0101460320468672,0.00680651826412818,0.0306937849497728
"IM_15",0.00509426780356718,0.00863102092018605,0.130934331830906,-0.014300045671051,-0.0557734027167746,-0.0229671706235772,-0.0595134455334869,-0.0451060818459032
"IM_16",-0.0171439411604975,-0.0180353121522602,0.0951905602067441,-0.000907627522563404,0.0113803097578703,-0.0623715363902046,-0.00126610256067993,0.0612610127128521
"IM_17",-0.0177742975767695,0.0472348284850779,0.0465347502720222,0.00476478512548566,0.0117297506574038,-0.0775626911450277,-0.0305650461953736,-0.0205713191073939
"IM_18",-0.00244422185365249,0.00337080596460842,0.019065761026536,-0.0158520686668986,-0.00196991053002988,0.014159792059108,-0.00649919567156941,0.0020552780912973
"IM_19",-0.0621197111162263,0.131209281720216,0.0733460127297435,-0.0154882088904122,0.0131291205038622,-0.0686154095013505,0.0825704544869331,-0.047391833917998
"IM_20",0.00372461939219031,-0.0184507308976341,0.124578536978725,-0.0309903258601739,0.0372656810392055,-0.101829613621773,-0.0342643278254107,0.0123642453181322
"Ability",0.0709423286402748,-0.0415419951897171,0.0196337706689428,0.00274377440050688,-0.0759991396371465,-0.0761735308808696,0.0311355668700336,0.0607802013532877
"Physical",-0.0111859101082997,0.018664270789063,-0.010164138707433,0.0112657664814098,-0.00362567186794212,-0.0284413694720179,0.0121506517847457,0.102788258561942
"Material",0.00706806917426151,-0.03585159234602,0.0248767777434775,0.0252272066166447,0.019612416631689,-0.0582907809645569,-0.000426341051678114,0.0979137482269676
"Social",0.00518501488207294,-0.0452974546554632,0.0197298727296911,-0.00329910433184015,-0.0375985087629422,0.0022686701923273,0.0385728681000335,0.0713301774557338
"Moral",0.0168332619518696,0.0725211669792785,-0.0150346565930962,0.0279353645589624,0.0063906062988948,-0.0601349734686291,0.0500725217975758,-0.0627950962256547
"SES2",-0.0498337227102955,-0.0298249455102271,-0.0349672117743037,0.0153815240487407,0.00614219881029744,0.0647536275612842,-0.0224506389822164,0.199654323053146
"SES1",-0.0143599971725857,0.0195990457350991,-0.0338464160134258,-0.00543267095900815,0.00924081069286376,0.00745248246954104,-0.0133438762142445,0.140731929490798
