"","graph","type","node","measure","value"
"60","graph 1",NA,"NPI14","WS",-0.142057276950717
"61","graph 1",NA,"NPI15","WS",0.266325925385301
"62","graph 1",NA,"hsns_1","WS",0.483370599436695
"63","graph 1",NA,"hsns_2","WS",0.0985872152185975
"64","graph 1",NA,"hsns_3","WS",0.671840764579362
"65","graph 1",NA,"hsns_4","WS",-0.877767261782296
"66","graph 1",NA,"hsns_5","WS",0.448919063872981
"67","graph 1",NA,"hsns_6","WS",-0.306988157613199
"68","graph 1",NA,"hsns_7","WS",0.462091709823813
"69","graph 1",NA,"hsns_8","WS",-0.378902119243674
"70","graph 1",NA,"hsns_9","WS",-1.31844471054551
"71","graph 1",NA,"hsns_10","WS",-1.25013563141056
"72","graph 1",NA,"MorIden_1","WS",-1.15579719791051
"73","graph 1",NA,"MorIden_2","WS",-0.92225205156281
"74","graph 1",NA,"MorIden_3","WS",-0.182692421461763
"75","graph 1",NA,"MorIden_4","WS",-0.684536456173187
"76","graph 1",NA,"MorIden_5","WS",0.345564457181841
"77","graph 1",NA,"MorIden_6","WS",-1.14598437663539
"78","graph 1",NA,"MorIden_7","WS",-0.378902119243674
"79","graph 1",NA,"MorIden_8","WS",-0.0201518434175771
"80","graph 1",NA,"MorIden_9","WS",-0.822161274556653
"81","graph 1",NA,"MorIden_10","WS",-0.197785475137295
"82","graph 1",NA,"moralSeImag_1","WS",0.0286103299956786
"83","graph 1",NA,"moralSeImag_2","WS",3.96789733930942
"84","graph 1",NA,"moralSeImag_3","WS",-0.377313376751512
"85","graph 1",NA,"moralSeImag_4","WS",2.26992880081212
"86","graph 1",NA,"moralSeImag_5","WS",-0.424181280270268
"87","graph 1",NA,"moralSeImag_6","WS",-0.469460441296863
"88","graph 1",NA,"moralSeImag_7","WS",0.178746495504914
"89","graph 1",NA,"moralSeImag_8","WS",-0.469460441296863
"90","graph 1",NA,"moralSeImag_9","WS",3.51510572904347
"91","graph 1",NA,"sde_1","WS",-1.012810373616
"92","graph 1",NA,"sde_2","WS",-0.366363274651693
"93","graph 1",NA,"sde_3","WS",-0.724670257992215
"94","graph 1",NA,"sde_4","WS",-0.912190015779122
"95","graph 1",NA,"sde_5","WS",-0.424181280270268
"96","graph 1",NA,"sde_6","WS",0.511355846786911
"97","graph 1",NA,"sde_7","WS",-0.568967214145822
"98","graph 1",NA,"sde_8","WS",-1.2440823960903
"99","graph 1",NA,"sde_9","WS",-0.351734622627717
"100","graph 1",NA,"sde_10","WS",-0.308792450557333
"101","graph 1",NA,"sde_11","WS",0.467469890714981
"102","graph 1",NA,"sde_12","WS",0.0969729848789689
"103","graph 1",NA,"sde_13","WS",-0.832051667541451
"104","graph 1",NA,"sde_14","WS",0.798356067447788
"105","graph 1",NA,"sde_15","WS",-0.518855889689511
"106","graph 1",NA,"sde_16","WS",-0.602588914742577
"107","graph 1",NA,"sde_17","WS",-0.271878647726268
"108","graph 1",NA,"sde_18","WS",0.289958469956199
"109","graph 1",NA,"sde_19","WS",-0.197785475137295
"110","graph 1",NA,"sde_20","WS",0.401170444407484
"111","graph 1",NA,"IM_1","WS",-0.210495415074585
"112","graph 1",NA,"IM_2","WS",-0.574624944326373
"113","graph 1",NA,"IM_3","WS",0.304401583521301
"114","graph 1",NA,"IM_4","WS",-0.0249014057630239
"115","graph 1",NA,"IM_5","WS",-0.304597854994903
"116","graph 1",NA,"IM_6","WS",-0.494228529379786
"117","graph 1",NA,"IM_7","WS",-0.418633240776891
"118","graph 1",NA,"IM_8","WS",-0.510211686220798
"119","graph 1",NA,"IM_9","WS",0.0985872152185975
"120","graph 1",NA,"IM_10","WS",0.206243961715396
"121","graph 1",NA,"IM_11","WS",-0.524505695878213
"122","graph 1",NA,"IM_12","WS",0.617239423341409
"123","graph 1",NA,"IM_13","WS",-0.560018763350052
"124","graph 1",NA,"IM_14","WS",-0.0436774533976568
"125","graph 1",NA,"IM_15","WS",-0.256648384471868
"126","graph 1",NA,"IM_16","WS",1.37566537053687
"127","graph 1",NA,"IM_17","WS",0.289958469956199
"128","graph 1",NA,"IM_18","WS",0.436122779235031
"129","graph 1",NA,"IM_19","WS",0.734806367761339
"130","graph 1",NA,"IM_20","WS",0.623594393310054
"131","graph 1",NA,"Ability","WS",-0.568967214145822
"132","graph 1",NA,"Physical","WS",-0.167155454442834
"133","graph 1",NA,"Material","WS",-0.0273227512724676
"134","graph 1",NA,"Social","WS",-0.421798166532026
"135","graph 1",NA,"Moral","WS",-0.981850263512345
"136","graph 1",NA,"SES2","WS",-0.378902119243674
"137","graph 1",NA,"SES1","WS",1.15235678092844
"138","graph 1",NA,"ability_IAT","WS",-0.288343797190484
"139","graph 1",NA,"moral_IAT","WS",-0.107227153084106
"140","graph 1",NA,"ability_ALT_rt_val","WS",-2.82397681467979
"141","graph 1",NA,"moral_ALT_rt_val","WS",-1.23920617874897
"142","graph 1",NA,"ability_ALT_rt_ref","WS",-1.55616030593514
"143","graph 1",NA,"moral_ALT_rt_ref","WS",-1.26802019031135
"144","graph 1",NA,"ability_SRET_EW","WS",-0.695856246429836
"145","graph 1",NA,"moral_SRET_EW","WS",-1.76746305739258
"146","graph 1",NA,"ability_ALT_d_val","WS",-1.23920617874897
"147","graph 1",NA,"moral_ALT_d_val","WS",-2.82397681467979
"148","graph 1",NA,"ability_ALT_d_ref","WS",-1.46560198388195
"149","graph 1",NA,"moral_ALT_d_ref","WS",-1.46560198388195
"150","graph 1",NA,"selfclarity_1","Zhang",0.791236341110419
"151","graph 1",NA,"selfclarity_2","Zhang",1.77270344948893
"152","graph 1",NA,"selfclarity_3","Zhang",-0.09646309924615
"153","graph 1",NA,"selfclarity_4","Zhang",-0.66473457048493
"154","graph 1",NA,"selfclarity_5","Zhang",0.275508754699457
"155","graph 1",NA,"selfclarity_6","Zhang",0.6010716721278
"156","graph 1",NA,"selfclarity_7","Zhang",-0.253785553107169
"157","graph 1",NA,"selfclarity_8","Zhang",2.01403388976061
"158","graph 1",NA,"selfclarity_9","Zhang",2.83463785768574
"159","graph 1",NA,"selfclarity_10","Zhang",-0.321813951357799
"160","graph 1",NA,"selfclarity_11","Zhang",0.434760834379104
"161","graph 1",NA,"selfclarity_12","Zhang",-0.311510546855099
"162","graph 1",NA,"LOT_1","Zhang",-0.397196415156786
"163","graph 1",NA,"LOT_2","Zhang",-0.395928382542897
"164","graph 1",NA,"LOT_3","Zhang",-0.194497940142215
"165","graph 1",NA,"LOT_4","Zhang",0.201510431850807
"166","graph 1",NA,"LOT_5","Zhang",-0.375272908400454
"167","graph 1",NA,"LOT_6","Zhang",-0.245788514101298
"168","graph 1",NA,"IPC_1","Zhang",-1.056950597848
"169","graph 1",NA,"IPC_2","Zhang",-0.295147418424706
"170","graph 1",NA,"IPC_3","Zhang",-0.442052232295614
"171","graph 1",NA,"IPC_4","Zhang",-1.03335554452783
"172","graph 1",NA,"IPC_5","Zhang",-0.172377516043626
"173","graph 1",NA,"IPC_6","Zhang",-0.587049519603904
"174","graph 1",NA,"IPC_7","Zhang",-0.887225132524272
"175","graph 1",NA,"IPC_8","Zhang",-0.258231793484231
"176","graph 1",NA,"ses_1","Zhang",-0.333670182593189
"177","graph 1",NA,"ses_2","Zhang",-0.493477636604706
"178","graph 1",NA,"ses_3","Zhang",0.694509063428485
"179","graph 1",NA,"ses_4","Zhang",-0.0634283684959547
"180","graph 1",NA,"ses_5","Zhang",-0.427577176098361
"181","graph 1",NA,"ses_6","Zhang",0.723627417445807
"182","graph 1",NA,"ses_7","Zhang",0.106326579453037
"183","graph 1",NA,"ses_8","Zhang",-0.718164336871813
"184","graph 1",NA,"ses_9","Zhang",0.309713292645658
"185","graph 1",NA,"ses_10","Zhang",0.729243056646645
"186","graph 1",NA,"coreself_1","Zhang",0.100085266563522
"187","graph 1",NA,"coreself_2","Zhang",-0.0302851804513528
"188","graph 1",NA,"coreself_3","Zhang",-0.218554901010732
"189","graph 1",NA,"coreself_4","Zhang",-0.323282378462106
"190","graph 1",NA,"coreself_5","Zhang",0.345988880045024
"191","graph 1",NA,"coreself_6","Zhang",0.189493923227104
"192","graph 1",NA,"coreself_7","Zhang",0.457681130839289
"193","graph 1",NA,"coreself_8","Zhang",0.0705068805011449
"194","graph 1",NA,"coreself_9","Zhang",0.199091685312607
"195","graph 1",NA,"coreself_10","Zhang",0.434023804377197
"196","graph 1",NA,"NPI1","Zhang",-0.242653476424463
"197","graph 1",NA,"NPI2","Zhang",1.84848207091288
"198","graph 1",NA,"NPI3","Zhang",-0.290717578279797
"199","graph 1",NA,"NPI4","Zhang",1.97480381338163
"200","graph 1",NA,"NPI5","Zhang",3.29511040695781
"201","graph 1",NA,"NPI6","Zhang",-0.169970018848547
"202","graph 1",NA,"NPI7","Zhang",-0.191057462279287
"203","graph 1",NA,"NPI8","Zhang",0.701984978598945
"204","graph 1",NA,"NPI9","Zhang",-1.17099161745754
"205","graph 1",NA,"NPI10","Zhang",2.17093746097267
"206","graph 1",NA,"NPI11","Zhang",0.950708574151427
"207","graph 1",NA,"NPI12","Zhang",2.25580083241719
"208","graph 1",NA,"NPI13","Zhang",1.86974133834174
"209","graph 1",NA,"NPI14","Zhang",0.0503091118621862
"210","graph 1",NA,"NPI15","Zhang",-0.334281706031334
"211","graph 1",NA,"hsns_1","Zhang",-0.266051955700845
"212","graph 1",NA,"hsns_2","Zhang",-0.294954047234458
"213","graph 1",NA,"hsns_3","Zhang",0.152809165077776
"214","graph 1",NA,"hsns_4","Zhang",-1.16437661907506
"215","graph 1",NA,"hsns_5","Zhang",-0.646782525448696
"216","graph 1",NA,"hsns_6","Zhang",-0.538247615486125
"217","graph 1",NA,"hsns_7","Zhang",0.427460291642904
"218","graph 1",NA,"hsns_8","Zhang",-0.290492624602699
"219","graph 1",NA,"hsns_9","Zhang",0.184514934782944
"220","graph 1",NA,"hsns_10","Zhang",-1.21411611895637
"221","graph 1",NA,"MorIden_1","Zhang",-1.2057953526823
"222","graph 1",NA,"MorIden_2","Zhang",0.424919682786935
"223","graph 1",NA,"MorIden_3","Zhang",-0.860185591607059
"224","graph 1",NA,"MorIden_4","Zhang",0.773556086762151
"225","graph 1",NA,"MorIden_5","Zhang",0.0433557455118309
"226","graph 1",NA,"MorIden_6","Zhang",-0.297527238625962
"227","graph 1",NA,"MorIden_7","Zhang",-0.13406195808304
"228","graph 1",NA,"MorIden_8","Zhang",0.600406703043286
"229","graph 1",NA,"MorIden_9","Zhang",-0.268920174691255
"230","graph 1",NA,"MorIden_10","Zhang",0.0271473500080484
"231","graph 1",NA,"moralSeImag_1","Zhang",1.44085530035145
"232","graph 1",NA,"moralSeImag_2","Zhang",4.47086805899916
"233","graph 1",NA,"moralSeImag_3","Zhang",0.96122839753765
"234","graph 1",NA,"moralSeImag_4","Zhang",2.96941188433815
"235","graph 1",NA,"moralSeImag_5","Zhang",1.03117210677938
"236","graph 1",NA,"moralSeImag_6","Zhang",0.559421742199442
"237","graph 1",NA,"moralSeImag_7","Zhang",2.48568057347235
"238","graph 1",NA,"moralSeImag_8","Zhang",0.834014705930437
"239","graph 1",NA,"moralSeImag_9","Zhang",2.608517690401
"240","graph 1",NA,"sde_1","Zhang",-0.79720088508239
"241","graph 1",NA,"sde_2","Zhang",-0.615908275915365
"242","graph 1",NA,"sde_3","Zhang",-0.0703654331434617
"243","graph 1",NA,"sde_4","Zhang",-1.00136471512775
"244","graph 1",NA,"sde_5","Zhang",0.16891331611745
"245","graph 1",NA,"sde_6","Zhang",-0.13461059441293
"246","graph 1",NA,"sde_7","Zhang",-0.516082625822777
"247","graph 1",NA,"sde_8","Zhang",-0.526352465592501
"248","graph 1",NA,"sde_9","Zhang",-0.731768612460554
"249","graph 1",NA,"sde_10","Zhang",-0.30682976847494
"250","graph 1",NA,"sde_11","Zhang",-0.00231070703882908
"251","graph 1",NA,"sde_12","Zhang",0.132502064313677
"252","graph 1",NA,"sde_13","Zhang",-0.636397289847524
"253","graph 1",NA,"sde_14","Zhang",0.458184762616078
"254","graph 1",NA,"sde_15","Zhang",-0.695383797438422
"255","graph 1",NA,"sde_16","Zhang",-0.862571292479515
"256","graph 1",NA,"sde_17","Zhang",-0.426195928314141
"257","graph 1",NA,"sde_18","Zhang",-0.343434845029142
"258","graph 1",NA,"sde_19","Zhang",0.0961052338550107
"259","graph 1",NA,"sde_20","Zhang",-0.161178643355949
"260","graph 1",NA,"IM_1","Zhang",-0.0214192527045053
"261","graph 1",NA,"IM_2","Zhang",-0.659827489686116
"262","graph 1",NA,"IM_3","Zhang",-0.317056440902732
"263","graph 1",NA,"IM_4","Zhang",-0.547004977738059
"264","graph 1",NA,"IM_5","Zhang",0.179239098338916
"265","graph 1",NA,"IM_6","Zhang",-0.542468393933153
"266","graph 1",NA,"IM_7","Zhang",-0.29810313119113
"267","graph 1",NA,"IM_8","Zhang",-0.897105858501409
"268","graph 1",NA,"IM_9","Zhang",-0.230905156027604
"269","graph 1",NA,"IM_10","Zhang",-0.657604155571024
"270","graph 1",NA,"IM_11","Zhang",-0.62573278235024
"271","graph 1",NA,"IM_12","Zhang",0.124169012981242
"272","graph 1",NA,"IM_13","Zhang",-0.23493294846101
"273","graph 1",NA,"IM_14","Zhang",0.350382269542498
"274","graph 1",NA,"IM_15","Zhang",-0.581084902559211
"275","graph 1",NA,"IM_16","Zhang",-0.107763792605526
"276","graph 1",NA,"IM_17","Zhang",-0.0749485935359873
"277","graph 1",NA,"IM_18","Zhang",-0.368795856596693
"278","graph 1",NA,"IM_19","Zhang",0.152079473105086
"279","graph 1",NA,"IM_20","Zhang",0.0356626967649887
"280","graph 1",NA,"Ability","Zhang",0.0632621044194383
"281","graph 1",NA,"Physical","Zhang",0.701780928125992
"282","graph 1",NA,"Material","Zhang",0.704377817281856
"283","graph 1",NA,"Social","Zhang",-0.227348081254147
"284","graph 1",NA,"Moral","Zhang",-0.415099457632288
"285","graph 1",NA,"SES2","Zhang",-0.401309077302157
"286","graph 1",NA,"SES1","Zhang",-0.201129956352554
"287","graph 1",NA,"ability_IAT","Zhang",-0.879450050732378
"288","graph 1",NA,"moral_IAT","Zhang",-0.261372659215532
"289","graph 1",NA,"ability_ALT_rt_val","Zhang",-1.58985195385534
"290","graph 1",NA,"moral_ALT_rt_val","Zhang",-1.56210596286331
"291","graph 1",NA,"ability_ALT_rt_ref","Zhang",-1.54941779624372
"292","graph 1",NA,"moral_ALT_rt_ref","Zhang",-1.56275535765159
"293","graph 1",NA,"ability_SRET_EW","Zhang",-1.17343997649316
"294","graph 1",NA,"moral_SRET_EW","Zhang",-1.23758305251215
"295","graph 1",NA,"ability_ALT_d_val","Zhang",-1.58911407100637
"296","graph 1",NA,"moral_ALT_d_val","Zhang",-1.58985195385534
"297","graph 1",NA,"ability_ALT_d_ref","Zhang",-1.56638361667669
"298","graph 1",NA,"moral_ALT_d_ref","Zhang",-1.58770388247465
"299","graph 1",NA,"selfclarity_1","Onnela",-0.26934923860917
"300","graph 1",NA,"selfclarity_2","Onnela",-0.0113824510362132
"301","graph 1",NA,"selfclarity_3","Onnela",0.147501115442007
"302","graph 1",NA,"selfclarity_4","Onnela",0.0125328681439045
"303","graph 1",NA,"selfclarity_5","Onnela",0.00697049498124848
"304","graph 1",NA,"selfclarity_6","Onnela",-0.269676812569175
"305","graph 1",NA,"selfclarity_7","Onnela",0.0540739518328405
"306","graph 1",NA,"selfclarity_8","Onnela",0.763226985707472
"307","graph 1",NA,"selfclarity_9","Onnela",0.836761995862255
"308","graph 1",NA,"selfclarity_10","Onnela",0.756937824821055
"309","graph 1",NA,"selfclarity_11","Onnela",0.633213412298906
"310","graph 1",NA,"selfclarity_12","Onnela",-0.114046800575638
"311","graph 1",NA,"LOT_1","Onnela",0.0159024246832271
"312","graph 1",NA,"LOT_2","Onnela",-0.295465371775626
"313","graph 1",NA,"LOT_3","Onnela",-0.0487015710988086
"314","graph 1",NA,"LOT_4","Onnela",0.234283360696043
"315","graph 1",NA,"LOT_5","Onnela",0.0054268605231735
"316","graph 1",NA,"LOT_6","Onnela",-0.357659357690151
"317","graph 1",NA,"IPC_1","Onnela",-0.825124928963014
"318","graph 1",NA,"IPC_2","Onnela",-0.5487436396283
"319","graph 1",NA,"IPC_3","Onnela",-0.348786997199395
"320","graph 1",NA,"IPC_4","Onnela",-0.916011349306183
"321","graph 1",NA,"IPC_5","Onnela",-0.48110019154659
"322","graph 1",NA,"IPC_6","Onnela",-0.339133237950556
"323","graph 1",NA,"IPC_7","Onnela",-0.567158637288809
"324","graph 1",NA,"IPC_8","Onnela",-0.345166615492585
"325","graph 1",NA,"ses_1","Onnela",-0.217592274677543
"326","graph 1",NA,"ses_2","Onnela",-0.353472819679891
"327","graph 1",NA,"ses_3","Onnela",0.569211671796699
"328","graph 1",NA,"ses_4","Onnela",0.217876462450569
"329","graph 1",NA,"ses_5","Onnela",-0.318668962134254
"330","graph 1",NA,"ses_6","Onnela",1.22242258569018
"331","graph 1",NA,"ses_7","Onnela",0.525117277006637
"332","graph 1",NA,"ses_8","Onnela",-0.590944795592658
"333","graph 1",NA,"ses_9","Onnela",0.120698610447636
"334","graph 1",NA,"ses_10","Onnela",2.18731060890915
"335","graph 1",NA,"coreself_1","Onnela",0.690266441702052
"336","graph 1",NA,"coreself_2","Onnela",-0.177594868313623
"337","graph 1",NA,"coreself_3","Onnela",-0.190232845660361
"338","graph 1",NA,"coreself_4","Onnela",-0.70940712891768
"339","graph 1",NA,"coreself_5","Onnela",0.600951030094287
"340","graph 1",NA,"coreself_6","Onnela",0.756370925865134
"341","graph 1",NA,"coreself_7","Onnela",0.120235879219927
"342","graph 1",NA,"coreself_8","Onnela",-0.255990156846178
"343","graph 1",NA,"coreself_9","Onnela",0.467141015110041
"344","graph 1",NA,"coreself_10","Onnela",1.3854727083391
"345","graph 1",NA,"NPI1","Onnela",-0.00562680050528555
"346","graph 1",NA,"NPI2","Onnela",1.03135623345493
"347","graph 1",NA,"NPI3","Onnela",-0.332200923288669
"348","graph 1",NA,"NPI4","Onnela",1.71692410052532
"349","graph 1",NA,"NPI5","Onnela",2.16156464512572
"350","graph 1",NA,"NPI6","Onnela",-0.61421631007162
"351","graph 1",NA,"NPI7","Onnela",-0.211627926638763
"352","graph 1",NA,"NPI8","Onnela",-0.179645353728976
"353","graph 1",NA,"NPI9","Onnela",-0.926429937142803
"354","graph 1",NA,"NPI10","Onnela",1.54307953839885
"355","graph 1",NA,"NPI11","Onnela",0.864611120469408
"356","graph 1",NA,"NPI12","Onnela",-0.322179062609712
"357","graph 1",NA,"NPI13","Onnela",0.263994084584274
"358","graph 1",NA,"NPI14","Onnela",-0.493534975555795
"359","graph 1",NA,"NPI15","Onnela",0.238047526311639
"360","graph 1",NA,"hsns_1","Onnela",-0.171022622211366
"361","graph 1",NA,"hsns_2","Onnela",-0.0348494909352324
"362","graph 1",NA,"hsns_3","Onnela",0.39012769478249
"363","graph 1",NA,"hsns_4","Onnela",-0.766066259166447
"364","graph 1",NA,"hsns_5","Onnela",-0.0483904674990547
"365","graph 1",NA,"hsns_6","Onnela",-0.291423383160042
"366","graph 1",NA,"hsns_7","Onnela",0.220776963328421
"367","graph 1",NA,"hsns_8","Onnela",-0.186517172423529
"368","graph 1",NA,"hsns_9","Onnela",-0.736868632580635
"369","graph 1",NA,"hsns_10","Onnela",-0.972014653791182
"370","graph 1",NA,"MorIden_1","Onnela",-0.773780361276632
"371","graph 1",NA,"MorIden_2","Onnela",-0.603327728968326
"372","graph 1",NA,"MorIden_3","Onnela",-0.462442382706289
"373","graph 1",NA,"MorIden_4","Onnela",-0.57694554940129
"374","graph 1",NA,"MorIden_5","Onnela",0.52321094880061
"375","graph 1",NA,"MorIden_6","Onnela",-0.611063191163208
"376","graph 1",NA,"MorIden_7","Onnela",-0.294231222105353
"377","graph 1",NA,"MorIden_8","Onnela",0.313401577251507
"378","graph 1",NA,"MorIden_9","Onnela",-0.464170903217182
"379","graph 1",NA,"MorIden_10","Onnela",-0.0952260758487379
"380","graph 1",NA,"moralSeImag_1","Onnela",0.0570768903643512
"381","graph 1",NA,"moralSeImag_2","Onnela",5.86328481406173
"382","graph 1",NA,"moralSeImag_3","Onnela",0.146520779358754
"383","graph 1",NA,"moralSeImag_4","Onnela",4.34174146394335
"384","graph 1",NA,"moralSeImag_5","Onnela",-0.0920786767778253
"385","graph 1",NA,"moralSeImag_6","Onnela",0.240075227478241
"386","graph 1",NA,"moralSeImag_7","Onnela",0.541393826197956
"387","graph 1",NA,"moralSeImag_8","Onnela",-0.190527318945214
"388","graph 1",NA,"moralSeImag_9","Onnela",5.84911160158564
"389","graph 1",NA,"sde_1","Onnela",-0.805946154903456
"390","graph 1",NA,"sde_2","Onnela",-0.365790751676978
"391","graph 1",NA,"sde_3","Onnela",-0.496463597944605
"392","graph 1",NA,"sde_4","Onnela",-0.78473045444998
"393","graph 1",NA,"sde_5","Onnela",-0.348540841679982
"394","graph 1",NA,"sde_6","Onnela",0.383903099897012
"395","graph 1",NA,"sde_7","Onnela",-0.575457899227471
"396","graph 1",NA,"sde_8","Onnela",-0.877366430497491
"397","graph 1",NA,"sde_9","Onnela",-0.497957994852224
"398","graph 1",NA,"sde_10","Onnela",-0.38640869076752
"399","graph 1",NA,"sde_11","Onnela",0.773503300509932
"400","graph 1",NA,"sde_12","Onnela",0.487395662186535
"401","graph 1",NA,"sde_13","Onnela",-0.433797579599842
"402","graph 1",NA,"sde_14","Onnela",0.63608530515017
"403","graph 1",NA,"sde_15","Onnela",-0.450352812220416
"404","graph 1",NA,"sde_16","Onnela",-0.670407848737842
"405","graph 1",NA,"sde_17","Onnela",-0.180361447456136
"406","graph 1",NA,"sde_18","Onnela",0.0915095699647361
"407","graph 1",NA,"sde_19","Onnela",-0.215667796157361
"408","graph 1",NA,"sde_20","Onnela",0.275962246699924
"409","graph 1",NA,"IM_1","Onnela",0.0795487942558868
"410","graph 1",NA,"IM_2","Onnela",-0.547111113456262
"411","graph 1",NA,"IM_3","Onnela",-0.169178934835903
"412","graph 1",NA,"IM_4","Onnela",-0.178520364043767
"413","graph 1",NA,"IM_5","Onnela",-0.213914266856364
"414","graph 1",NA,"IM_6","Onnela",-0.640260813186488
"415","graph 1",NA,"IM_7","Onnela",-0.206343799317358
"416","graph 1",NA,"IM_8","Onnela",-0.652587765152982
"417","graph 1",NA,"IM_9","Onnela",-0.196593835995069
"418","graph 1",NA,"IM_10","Onnela",-0.260967619552115
"419","graph 1",NA,"IM_11","Onnela",-0.667837931234139
"420","graph 1",NA,"IM_12","Onnela",0.778137885579428
"421","graph 1",NA,"IM_13","Onnela",-0.528549484955666
"422","graph 1",NA,"IM_14","Onnela",-0.00806394462427474
"423","graph 1",NA,"IM_15","Onnela",-0.258521570757238
"424","graph 1",NA,"IM_16","Onnela",1.08191718178174
"425","graph 1",NA,"IM_17","Onnela",0.0374585913499426
"426","graph 1",NA,"IM_18","Onnela",-0.279061385113072
"427","graph 1",NA,"IM_19","Onnela",0.592325841477634
"428","graph 1",NA,"IM_20","Onnela",0.448529238004754
"429","graph 1",NA,"Ability","Onnela",-0.289412539571056
"430","graph 1",NA,"Physical","Onnela",0.0817444512249272
"431","graph 1",NA,"Material","Onnela",-0.0714894689298494
"432","graph 1",NA,"Social","Onnela",-0.117708839378343
"433","graph 1",NA,"Moral","Onnela",-0.787524132280378
"434","graph 1",NA,"SES2","Onnela",-0.40674086902871
"435","graph 1",NA,"SES1","Onnela",0.00690655487910841
"436","graph 1",NA,"ability_IAT","Onnela",-0.305752106622418
"437","graph 1",NA,"moral_IAT","Onnela",-0.511812307980678
"438","graph 1",NA,"ability_ALT_rt_val","Onnela",-1.44886726221201
"439","graph 1",NA,"moral_ALT_rt_val","Onnela",-0.627292799420527
"440","graph 1",NA,"ability_ALT_rt_ref","Onnela",-0.998364681903552
"441","graph 1",NA,"moral_ALT_rt_ref","Onnela",-1.16036007993491
"442","graph 1",NA,"ability_SRET_EW","Onnela",-0.785533682082437
"443","graph 1",NA,"moral_SRET_EW","Onnela",-1.0063700346414
"444","graph 1",NA,"ability_ALT_d_val","Onnela",-1.23032147922045
"445","graph 1",NA,"moral_ALT_d_val","Onnela",-1.44886726221201
"446","graph 1",NA,"ability_ALT_d_ref","Onnela",-1.03183703035424
