"","OutDegree","InDegree","Closeness","Betweenness","InExpectedInfluence","OutExpectedInfluence","ShortestPathLengths.sl_1","ShortestPathLengths.sl_2","ShortestPathLengths.sl_3","ShortestPathLengths.sl_4","ShortestPathLengths.sl_5","ShortestPathLengths.sl_6","ShortestPathLengths.sl_7","ShortestPathLengths.sl_8","ShortestPathLengths.sl_9","ShortestPathLengths.sl_10","ShortestPathLengths.sl_11","ShortestPathLengths.sl_12","ShortestPathLengths.LOT_1","ShortestPathLengths.LOT_2","ShortestPathLengths.LOT_3","ShortestPathLengths.LOT_4","ShortestPathLengths.LOT_5","ShortestPathLengths.LOT_6","ShortestPathLengths.IPC_1","ShortestPathLengths.IPC_2","ShortestPathLengths.IPC_3","ShortestPathLengths.IPC_4","ShortestPathLengths.IPC_5","ShortestPathLengths.IPC_6","ShortestPathLengths.IPC_7","ShortestPathLengths.IPC_8","ShortestPathLengths.ss_1","ShortestPathLengths.ss_2","ShortestPathLengths.ss_3","ShortestPathLengths.ss_4","ShortestPathLengths.ss_5","ShortestPathLengths.ss_6","ShortestPathLengths.ss_7","ShortestPathLengths.ss_8","ShortestPathLengths.ss_9","ShortestPathLengths.ss_10","ShortestPathLengths.cr_1","ShortestPathLengths.c_2","ShortestPathLengths.c_3","ShortestPathLengths.c_4","ShortestPathLengths.c_5","ShortestPathLengths.c_6","ShortestPathLengths.c_7","ShortestPathLengths.c_8","ShortestPathLengths.c_9","ShortestPathLengths.c_10","ShortestPathLengths.NPI1","ShortestPathLengths.NPI2","ShortestPathLengths.NPI3","ShortestPathLengths.NPI4","ShortestPathLengths.NPI5","ShortestPathLengths.NPI6","ShortestPathLengths.NPI7","ShortestPathLengths.NPI8","ShortestPathLengths.NPI9","ShortestPathLengths.NPI10","ShortestPathLengths.NPI11","ShortestPathLengths.NPI12","ShortestPathLengths.NPI13","ShortestPathLengths.NPI14","ShortestPathLengths.NPI15","ShortestPathLengths.hs_1","ShortestPathLengths.h_2","ShortestPathLengths.h_3","ShortestPathLengths.h_4","ShortestPathLengths.h_5","ShortestPathLengths.h_6","ShortestPathLengths.h_7","ShortestPathLengths.h_8","ShortestPathLengths.h_9","ShortestPathLengths.h_10","ShortestPathLengths.MrI_1","ShortestPathLengths.MI_2","ShortestPathLengths.MI_3","ShortestPathLengths.MI_4","ShortestPathLengths.MI_5","ShortestPathLengths.MI_6","ShortestPathLengths.MI_7","ShortestPathLengths.MI_8","ShortestPathLengths.MI_9","ShortestPathLengths.MI_10","ShortestPathLengths.mSI_1","ShortestPathLengths.mSI_2","ShortestPathLengths.mSI_3","ShortestPathLengths.mSI_4","ShortestPathLengths.mSI_5","ShortestPathLengths.mSI_6","ShortestPathLengths.mSI_7","ShortestPathLengths.mSI_8","ShortestPathLengths.mSI_9","ShortestPathLengths.sd_1","ShortestPathLengths.sd_2","ShortestPathLengths.sd_3","ShortestPathLengths.sd_4","ShortestPathLengths.sd_5","ShortestPathLengths.sd_6","ShortestPathLengths.sd_7","ShortestPathLengths.sd_8","ShortestPathLengths.sd_9","ShortestPathLengths.sd_10","ShortestPathLengths.sd_11","ShortestPathLengths.sd_12","ShortestPathLengths.s_13","ShortestPathLengths.s_14","ShortestPathLengths.s_15","ShortestPathLengths.s_16","ShortestPathLengths.s_17","ShortestPathLengths.s_18","ShortestPathLengths.s_19","ShortestPathLengths.s_20","ShortestPathLengths.IM_1","ShortestPathLengths.IM_2","ShortestPathLengths.IM_3","ShortestPathLengths.IM_4","ShortestPathLengths.IM_5","ShortestPathLengths.IM_6","ShortestPathLengths.IM_7","ShortestPathLengths.IM_8","ShortestPathLengths.IM_9","ShortestPathLengths.IM_10","ShortestPathLengths.IM_11","ShortestPathLengths.IM_12","ShortestPathLengths.IM_13","ShortestPathLengths.IM_14","ShortestPathLengths.IM_15","ShortestPathLengths.IM_16","ShortestPathLengths.IM_17","ShortestPathLengths.IM_18","ShortestPathLengths.IM_19","ShortestPathLengths.IM_20","ShortestPathLengths.Abl","ShortestPathLengths.Phy","ShortestPathLengths.Mtr","ShortestPathLengths.Scl","ShortestPathLengths.Mrl","ShortestPathLengths.SES2","ShortestPathLengths.SES1","ShortestPathLengths.a_I","ShortestPathLengths.m_I","ShortestPathLengths.ablty_ALT_rt_v","ShortestPathLengths.mrl_ALT_rt_v","ShortestPathLengths.ablty_ALT_rt_r","ShortestPathLengths.mrl_ALT_rt_r","ShortestPathLengths.a_S","ShortestPathLengths.m_S","ShortestPathLengths.ablty_ALT_d_v","ShortestPathLengths.mrl_ALT_d_v","ShortestPathLengths.ablty_ALT_d_r","ShortestPathLengths.mrl_ALT_d_r","ShortestPaths.sl_1","ShortestPaths.sl_2","ShortestPaths.sl_3","ShortestPaths.sl_4","ShortestPaths.sl_5","ShortestPaths.sl_6","ShortestPaths.sl_7","ShortestPaths.sl_8","ShortestPaths.sl_9","ShortestPaths.sl_10","ShortestPaths.sl_11","ShortestPaths.sl_12","ShortestPaths.LOT_1","ShortestPaths.LOT_2","ShortestPaths.LOT_3","ShortestPaths.LOT_4","ShortestPaths.LOT_5","ShortestPaths.LOT_6","ShortestPaths.IPC_1","ShortestPaths.IPC_2","ShortestPaths.IPC_3","ShortestPaths.IPC_4","ShortestPaths.IPC_5","ShortestPaths.IPC_6","ShortestPaths.IPC_7","ShortestPaths.IPC_8","ShortestPaths.ss_1","ShortestPaths.ss_2","ShortestPaths.ss_3","ShortestPaths.ss_4","ShortestPaths.ss_5","ShortestPaths.ss_6","ShortestPaths.ss_7","ShortestPaths.ss_8","ShortestPaths.ss_9","ShortestPaths.ss_10","ShortestPaths.cr_1","ShortestPaths.c_2","ShortestPaths.c_3","ShortestPaths.c_4","ShortestPaths.c_5","ShortestPaths.c_6","ShortestPaths.c_7","ShortestPaths.c_8","ShortestPaths.c_9","ShortestPaths.c_10","ShortestPaths.NPI1","ShortestPaths.NPI2","ShortestPaths.NPI3","ShortestPaths.NPI4","ShortestPaths.NPI5","ShortestPaths.NPI6","ShortestPaths.NPI7","ShortestPaths.NPI8","ShortestPaths.NPI9","ShortestPaths.NPI10","ShortestPaths.NPI11","ShortestPaths.NPI12","ShortestPaths.NPI13","ShortestPaths.NPI14","ShortestPaths.NPI15","ShortestPaths.hs_1","ShortestPaths.h_2","ShortestPaths.h_3","ShortestPaths.h_4","ShortestPaths.h_5","ShortestPaths.h_6","ShortestPaths.h_7","ShortestPaths.h_8","ShortestPaths.h_9","ShortestPaths.h_10","ShortestPaths.MrI_1","ShortestPaths.MI_2","ShortestPaths.MI_3","ShortestPaths.MI_4","ShortestPaths.MI_5","ShortestPaths.MI_6","ShortestPaths.MI_7","ShortestPaths.MI_8","ShortestPaths.MI_9","ShortestPaths.MI_10","ShortestPaths.mSI_1","ShortestPaths.mSI_2","ShortestPaths.mSI_3","ShortestPaths.mSI_4","ShortestPaths.mSI_5","ShortestPaths.mSI_6","ShortestPaths.mSI_7","ShortestPaths.mSI_8","ShortestPaths.mSI_9","ShortestPaths.sd_1","ShortestPaths.sd_2","ShortestPaths.sd_3","ShortestPaths.sd_4","ShortestPaths.sd_5","ShortestPaths.sd_6","ShortestPaths.sd_7","ShortestPaths.sd_8","ShortestPaths.sd_9","ShortestPaths.sd_10","ShortestPaths.sd_11","ShortestPaths.sd_12","ShortestPaths.s_13","ShortestPaths.s_14","ShortestPaths.s_15","ShortestPaths.s_16","ShortestPaths.s_17","ShortestPaths.s_18","ShortestPaths.s_19","ShortestPaths.s_20","ShortestPaths.IM_1","ShortestPaths.IM_2","ShortestPaths.IM_3","ShortestPaths.IM_4","ShortestPaths.IM_5","ShortestPaths.IM_6","ShortestPaths.IM_7","ShortestPaths.IM_8","ShortestPaths.IM_9","ShortestPaths.IM_10","ShortestPaths.IM_11","ShortestPaths.IM_12","ShortestPaths.IM_13","ShortestPaths.IM_14","ShortestPaths.IM_15","ShortestPaths.IM_16","ShortestPaths.IM_17","ShortestPaths.IM_18","ShortestPaths.IM_19","ShortestPaths.IM_20","ShortestPaths.Abl","ShortestPaths.Phy","ShortestPaths.Mtr","ShortestPaths.Scl","ShortestPaths.Mrl","ShortestPaths.SES2","ShortestPaths.SES1","ShortestPaths.a_I","ShortestPaths.m_I","ShortestPaths.ablty_ALT_rt_v","ShortestPaths.mrl_ALT_rt_v","ShortestPaths.ablty_ALT_rt_r","ShortestPaths.mrl_ALT_rt_r","ShortestPaths.a_S","ShortestPaths.m_S","ShortestPaths.ablty_ALT_d_v","ShortestPaths.mrl_ALT_d_v","ShortestPaths.ablty_ALT_d_r","ShortestPaths.mrl_ALT_d_r","R2"
"sl_1",0.936205984822425,0.936205984822425,0.000188374833264822,298,0.815346073861686,0.815346073861686,0,8.50017641813203,35.8080386435583,14.281935847484,18.4281028971314,10.7618304596499,26.0349353473388,5.60243457455801,11.5023918698492,20.9940098528422,12.972947385795,14.2842527642354,40.8268746721718,27.4643822178647,27.5038057837764,42.1397128526163,39.7080292403464,37.0270245612147,35.2839003540462,40.5147119595312,26.377499019087,35.7920710180036,36.4442870104861,21.5382256476296,26.7310302693144,31.6398207080279,30.0776898538341,36.2602901298892,40.9944853835124,28.7917900793833,29.2461013132236,35.7616177109935,39.3382262854377,35.5382097780605,37.9581215728874,35.9625412222809,29.8983695495693,35.6287159788584,37.9096329805263,14.456859156364,43.1921578928895,35.9914198314692,38.3956965796513,42.0056032931255,24.9351094467811,34.3338366832864,46.0678264540118,41.979803276217,33.4441635805026,44.3962846298125,47.8181183065792,41.416198525305,23.346343217786,37.6416486783717,33.5093228034,43.9218082243467,42.1134725296463,53.4104165145766,43.3873165545709,51.2785388044989,35.7162331543933,34.4676050891389,38.4720966209065,43.060223367355,40.7502754499758,35.0563236995345,24.9816512192512,32.2964383000677,43.7043984883295,30.9159563158439,28.8465351673723,37.8122978163067,39.4236735356678,42.2358480854336,46.6719913069427,36.6101796149226,35.749787421356,31.089486030482,35.9410357524258,30.8807404025507,26.9368164502937,37.0280286403944,41.2090704132215,37.3475745707674,42.3979212673385,33.296150652643,36.7676416546162,38.0620335336218,33.0212637113153,38.8285877115866,38.725318185579,36.9212528113173,23.6485495856796,19.4123964383213,19.8156750245138,35.7913171304021,37.7662387682121,41.5784554376484,36.75377051547,32.0105623898164,32.3125174336426,38.3738744315063,33.9677852627878,36.4566125770203,31.7627092180823,16.2778688769406,37.6666859162109,37.8037667785488,28.2204940557415,24.5664764954927,33.377940600529,26.8237307660063,29.7000835139027,30.3069600940348,41.9396095025325,36.1902242783113,37.6178548635637,40.3448575105104,38.3793107018789,42.3581368328783,40.5011003968008,33.765553327068,40.0197569108064,38.9681400407249,24.9513057283209,38.2238320722575,31.7590283035702,45.1842440869065,33.3514198801203,32.7401572059663,38.7231495895862,45.2922978157066,42.9554151992793,43.5747480056099,47.0636504029004,44.4301516222243,42.5572596802512,51.5420697551425,55.6885121230882,48.7625946610418,63.0107015180264,45.4643966593539,60.6215433146821,47.2702649026368,48.8009838776203,51.0334382769754,61.2003462278754,47.894995430188,58.1946251699078,
