"","graph","type","node","measure","value"
"141","graph 1",NA,"moral_ALT_rt_val","WS",0.166666666666667
"142","graph 1",NA,"ability_ALT_rt_ref","WS",0.133333333333333
"143","graph 1",NA,"moral_ALT_rt_ref","WS",0.163636363636364
"144","graph 1",NA,"ability_SRET_EW","WS",0.223809523809524
"145","graph 1",NA,"moral_SRET_EW","WS",0.111111111111111
"146","graph 1",NA,"ability_ALT_d_val","WS",0.166666666666667
"147","graph 1",NA,"moral_ALT_d_val","WS",0
"148","graph 1",NA,"ability_ALT_d_ref","WS",0.142857142857143
"149","graph 1",NA,"moral_ALT_d_ref","WS",0.142857142857143
"150","graph 1",NA,"selfclarity_1","Zhang",0.0393873554822691
"151","graph 1",NA,"selfclarity_2","Zhang",0.055622534149768
"152","graph 1",NA,"selfclarity_3","Zhang",0.02470325767176
"153","graph 1",NA,"selfclarity_4","Zhang",0.0153030558835959
"154","graph 1",NA,"selfclarity_5","Zhang",0.0308563212400999
"155","graph 1",NA,"selfclarity_6","Zhang",0.0362417000132038
"156","graph 1",NA,"selfclarity_7","Zhang",0.0221008697516363
"157","graph 1",NA,"selfclarity_8","Zhang",0.0596145607620402
"158","graph 1",NA,"selfclarity_9","Zhang",0.073188782374554
"159","graph 1",NA,"selfclarity_10","Zhang",0.0209755613326029
"160","graph 1",NA,"selfclarity_11","Zhang",0.0334906285385292
"161","graph 1",NA,"selfclarity_12","Zhang",0.0211459976228839
"162","graph 1",NA,"LOT_1","Zhang",0.0197286038362944
"163","graph 1",NA,"LOT_2","Zhang",0.01974957930849
"164","graph 1",NA,"LOT_3","Zhang",0.0230815903290643
"165","graph 1",NA,"LOT_4","Zhang",0.029632259850485
"166","graph 1",NA,"LOT_5","Zhang",0.0200912568953411
"167","graph 1",NA,"LOT_6","Zhang",0.0222331547319102
"168","graph 1",NA,"IPC_1","Zhang",0.00881511836013043
"169","graph 1",NA,"IPC_2","Zhang",0.0214166723213621
"170","graph 1",NA,"IPC_3","Zhang",0.0189866103458262
"171","graph 1",NA,"IPC_4","Zhang",0.009205421716251
"172","graph 1",NA,"IPC_5","Zhang",0.0234475007445797
"173","graph 1",NA,"IPC_6","Zhang",0.0165881021883374
"174","graph 1",NA,"IPC_7","Zhang",0.0116226737335423
"175","graph 1",NA,"IPC_8","Zhang",0.0220273211769525
"176","graph 1",NA,"ses_1","Zhang",0.0207794385784255
"177","graph 1",NA,"ses_2","Zhang",0.0181359444193991
"178","graph 1",NA,"ses_3","Zhang",0.0377873175168793
"179","graph 1",NA,"ses_4","Zhang",0.0252497097651452
"180","graph 1",NA,"ses_5","Zhang",0.0192260530348152
"181","graph 1",NA,"ses_6","Zhang",0.0382689859048865
"182","graph 1",NA,"ses_7","Zhang",0.0280577528326272
"183","graph 1",NA,"ses_8","Zhang",0.0144192343107192
"184","graph 1",NA,"ses_9","Zhang",0.0314221239858621
"185","graph 1",NA,"ses_10","Zhang",0.0383618783767579
"186","graph 1",NA,"coreself_1","Zhang",0.0279545106261222
"187","graph 1",NA,"coreself_2","Zhang",0.0257979559314417
"188","graph 1",NA,"coreself_3","Zhang",0.022683646216049
"189","graph 1",NA,"coreself_4","Zhang",0.0209512709858403
"190","graph 1",NA,"coreself_5","Zhang",0.0320221855036344
"191","graph 1",NA,"coreself_6","Zhang",0.0294334858286152
"192","graph 1",NA,"coreself_7","Zhang",0.033869770238711
"193","graph 1",NA,"coreself_8","Zhang",0.0274652325053176
"194","graph 1",NA,"coreself_9","Zhang",0.0295922495619447
"195","graph 1",NA,"coreself_10","Zhang",0.0334784367761542
"196","graph 1",NA,"NPI1","Zhang",0.022285013725837
"197","graph 1",NA,"NPI2","Zhang",0.0568760447845025
"198","graph 1",NA,"NPI3","Zhang",0.0214899496075871
"199","graph 1",NA,"NPI4","Zhang",0.0589656268408571
"200","graph 1",NA,"NPI5","Zhang",0.0808058018804461
"201","graph 1",NA,"NPI6","Zhang",0.0234873249493543
"202","graph 1",NA,"NPI7","Zhang",0.023138501836673
"203","graph 1",NA,"NPI8","Zhang",0.0379109821995359
"204","graph 1",NA,"NPI9","Zhang",0.00692868089016423
"205","graph 1",NA,"NPI10","Zhang",0.0622100196321851
"206","graph 1",NA,"NPI11","Zhang",0.0420253045014708
"207","graph 1",NA,"NPI12","Zhang",0.0636138078854707
"208","graph 1",NA,"NPI13","Zhang",0.0572277101659515
"209","graph 1",NA,"NPI14","Zhang",0.0271311261662065
"210","graph 1",NA,"NPI15","Zhang",0.0207693229136285
"211","graph 1",NA,"hsns_1","Zhang",0.0218979620474293
"212","graph 1",NA,"hsns_2","Zhang",0.0214198710182884
"213","graph 1",NA,"hsns_3","Zhang",0.0288266559126211
"214","graph 1",NA,"hsns_4","Zhang",0.00703810450681726
"215","graph 1",NA,"hsns_5","Zhang",0.0156000140354505
"216","graph 1",NA,"hsns_6","Zhang",0.0173953708434992
"217","graph 1",NA,"hsns_7","Zhang",0.0333698648219665
"218","graph 1",NA,"hsns_8","Zhang",0.0214936707339585
"219","graph 1",NA,"hsns_9","Zhang",0.0293511246712373
"220","graph 1",NA,"hsns_10","Zhang",0.00621532638158874
"221","graph 1",NA,"MorIden_1","Zhang",0.00635296637579425
"222","graph 1",NA,"MorIden_2","Zhang",0.0333278387180361
"223","graph 1",NA,"MorIden_3","Zhang",0.012069954925271
"224","graph 1",NA,"MorIden_4","Zhang",0.0390948932226778
"225","graph 1",NA,"MorIden_5","Zhang",0.0270161053529007
"226","graph 1",NA,"MorIden_6","Zhang",0.0213773059423627
"227","graph 1",NA,"MorIden_7","Zhang",0.0240813069352555
"228","graph 1",NA,"MorIden_8","Zhang",0.0362307002641513
"229","graph 1",NA,"MorIden_9","Zhang",0.021850516700184
"230","graph 1",NA,"MorIden_10","Zhang",0.0267479902070431
"231","graph 1",NA,"moralSeImag_1","Zhang",0.0501331866762426
"232","graph 1",NA,"moralSeImag_2","Zhang",0.100254885184019
"233","graph 1",NA,"moralSeImag_3","Zhang",0.0421993207377439
"234","graph 1",NA,"moralSeImag_4","Zhang",0.0754181799608419
"235","graph 1",NA,"moralSeImag_5","Zhang",0.0433563117428557
"236","graph 1",NA,"moralSeImag_6","Zhang",0.0355527374915837
"237","graph 1",NA,"moralSeImag_7","Zhang",0.0674164199508255
"238","graph 1",NA,"moralSeImag_8","Zhang",0.0400949842861563
"239","graph 1",NA,"moralSeImag_9","Zhang",0.0694483602199515
"240","graph 1",NA,"sde_1","Zhang",0.0131118318817361
"241","graph 1",NA,"sde_2","Zhang",0.0161107279993924
"242","graph 1",NA,"sde_3","Zhang",0.0251349586104516
"243","graph 1",NA,"sde_4","Zhang",0.00973460585966037
"244","graph 1",NA,"sde_5","Zhang",0.0290930466731321
"245","graph 1",NA,"sde_6","Zhang",0.0240722315329693
"246","graph 1",NA,"sde_7","Zhang",0.0177620184512242
"247","graph 1",NA,"sde_8","Zhang",0.0175921373801983
"248","graph 1",NA,"sde_9","Zhang",0.014194195852538
"249","graph 1",NA,"sde_10","Zhang",0.021223425865416
"250","graph 1",NA,"sde_11","Zhang",0.0262607025381333
"251","graph 1",NA,"sde_12","Zhang",0.0284907410293717
"252","graph 1",NA,"sde_13","Zhang",0.0157718039548984
"253","graph 1",NA,"sde_14","Zhang",0.0338781011871544
"254","graph 1",NA,"sde_15","Zhang",0.0147960641857969
"255","graph 1",NA,"sde_16","Zhang",0.012030491269708
"256","graph 1",NA,"sde_17","Zhang",0.0192489012834926
"257","graph 1",NA,"sde_18","Zhang",0.0206179140220525
"258","graph 1",NA,"sde_19","Zhang",0.0278886739398252
"259","graph 1",NA,"sde_20","Zhang",0.0236327496412639
"260","graph 1",NA,"IM_1","Zhang",0.025944613847733
"261","graph 1",NA,"IM_2","Zhang",0.0153842275630383
"262","graph 1",NA,"IM_3","Zhang",0.0210542588575542
"263","graph 1",NA,"IM_4","Zhang",0.0172505087899445
"264","graph 1",NA,"IM_5","Zhang",0.0292638531299314
"265","graph 1",NA,"IM_6","Zhang",0.0173255518025773
"266","graph 1",NA,"IM_7","Zhang",0.0213677796743818
"267","graph 1",NA,"IM_8","Zhang",0.0114592292836631
"268","graph 1",NA,"IM_9","Zhang",0.0224793514464368
"269","graph 1",NA,"IM_10","Zhang",0.0154210053890988
"270","graph 1",NA,"IM_11","Zhang",0.0159482135188474
"271","graph 1",NA,"IM_12","Zhang",0.0283528978188631
"272","graph 1",NA,"IM_13","Zhang",0.0224127247309476
"273","graph 1",NA,"IM_14","Zhang",0.0320948598325431
"274","graph 1",NA,"IM_15","Zhang",0.016686767362725
"275","graph 1",NA,"IM_16","Zhang",0.0245163244834852
"276","graph 1",NA,"IM_17","Zhang",0.0250591451397817
"277","graph 1",NA,"IM_18","Zhang",0.0201983986348604
"278","graph 1",NA,"IM_19","Zhang",0.0288145855340544
"279","graph 1",NA,"IM_20","Zhang",0.026888848901985
"280","graph 1",NA,"Ability","Zhang",0.027345391266535
"281","graph 1",NA,"Physical","Zhang",0.037907606848638
"282","graph 1",NA,"Material","Zhang",0.0379505639269396
"283","graph 1",NA,"Social","Zhang",0.0225381916704115
"284","graph 1",NA,"Moral","Zhang",0.0194324562723054
"285","graph 1",NA,"SES2","Zhang",0.0196605732276686
"286","graph 1",NA,"SES1","Zhang",0.0229718852078418
"287","graph 1",NA,"ability_IAT","Zhang",0.0117512871541738
"288","graph 1",NA,"moral_IAT","Zhang",0.0219753657768347
"289","graph 1",NA,"ability_ALT_rt_val","Zhang",0
"290","graph 1",NA,"moral_ALT_rt_val","Zhang",0.000458967108746637
"291","graph 1",NA,"ability_ALT_rt_ref","Zhang",0.000668851525935404
"292","graph 1",NA,"moral_ALT_rt_ref","Zhang",0.000448224985731482
"293","graph 1",NA,"ability_SRET_EW","Zhang",0.00688818075924175
"294","graph 1",NA,"moral_SRET_EW","Zhang",0.00582714234994469
"295","graph 1",NA,"ability_ALT_d_val","Zhang",1.22058699537046e-05
"296","graph 1",NA,"moral_ALT_d_val","Zhang",0
"297","graph 1",NA,"ability_ALT_d_ref","Zhang",0.000388207250015614
"298","graph 1",NA,"moral_ALT_d_ref","Zhang",3.55328490973771e-05
"299","graph 1",NA,"selfclarity_1","Onnela",0.0108239758444454
"300","graph 1",NA,"selfclarity_2","Onnela",0.0131912362181614
"301","graph 1",NA,"selfclarity_3","Onnela",0.0146492486022253
"302","graph 1",NA,"selfclarity_4","Onnela",0.0134106977540921
"303","graph 1",NA,"selfclarity_5","Onnela",0.0133596540298372
"304","graph 1",NA,"selfclarity_6","Onnela",0.0108209698262588
"305","graph 1",NA,"selfclarity_7","Onnela",0.0137919040412395
"306","graph 1",NA,"selfclarity_8","Onnela",0.0202995242344674
"307","graph 1",NA,"selfclarity_9","Onnela",0.0209743262787848
"308","graph 1",NA,"selfclarity_10","Onnela",0.0202418110633634
"309","graph 1",NA,"selfclarity_11","Onnela",0.0191064404919012
"310","graph 1",NA,"selfclarity_12","Onnela",0.0122491256125886
"311","graph 1",NA,"LOT_1","Onnela",0.0134416188573379
"312","graph 1",NA,"LOT_2","Onnela",0.0105843182988314
"313","graph 1",NA,"LOT_3","Onnela",0.0128487732409025
"314","graph 1",NA,"LOT_4","Onnela",0.0154456153448778
"315","graph 1",NA,"LOT_5","Onnela",0.013345488699802
"316","graph 1",NA,"LOT_6","Onnela",0.0100135884009089
"317","graph 1",NA,"IPC_1","Onnela",0.00572383957951152
"318","graph 1",NA,"IPC_2","Onnela",0.00826008263790746
"319","graph 1",NA,"IPC_3","Onnela",0.010095006585043
"320","graph 1",NA,"IPC_4","Onnela",0.00488981042633445
"321","graph 1",NA,"IPC_5","Onnela",0.00888082012001477
"322","graph 1",NA,"IPC_6","Onnela",0.0101835953601415
"323","graph 1",NA,"IPC_7","Onnela",0.00809109540255853
"324","graph 1",NA,"IPC_8","Onnela",0.0101282294128066
"325","graph 1",NA,"ses_1","Onnela",0.0112989292713261
"326","graph 1",NA,"ses_2","Onnela",0.0100520066237662
"327","graph 1",NA,"ses_3","Onnela",0.0185191215367552
"328","graph 1",NA,"ses_4","Onnela",0.0152950556529208
"329","graph 1",NA,"ses_5","Onnela",0.0103713880200901
"330","graph 1",NA,"ses_6","Onnela",0.0245133827619587
"331","graph 1",NA,"ses_7","Onnela",0.0181144845116886
"332","graph 1",NA,"ses_8","Onnela",0.00787281912550208
"333","graph 1",NA,"ses_9","Onnela",0.0144032924906404
"334","graph 1",NA,"ses_10","Onnela",0.0333677829889393
"335","graph 1",NA,"coreself_1","Onnela",0.0196299938414514
"336","graph 1",NA,"coreself_2","Onnela",0.0116659698350651
"337","graph 1",NA,"coreself_3","Onnela",0.011549996056974
"338","graph 1",NA,"coreself_4","Onnela",0.00678573659795402
"339","graph 1",NA,"coreself_5","Onnela",0.0188103812213524
"340","graph 1",NA,"coreself_6","Onnela",0.0202366088532383
"341","graph 1",NA,"coreself_7","Onnela",0.0143990461870393
"342","graph 1",NA,"coreself_8","Onnela",0.0109465669158941
"343","graph 1",NA,"coreself_9","Onnela",0.0175824590184255
"344","graph 1",NA,"coreself_10","Onnela",0.0260096300033488
"345","graph 1",NA,"NPI1","Onnela",0.0132440535732752
"346","graph 1",NA,"NPI2","Onnela",0.0227600415328321
"347","graph 1",NA,"NPI3","Onnela",0.0102472105020425
"348","graph 1",NA,"NPI4","Onnela",0.0290512298694306
"349","graph 1",NA,"NPI5","Onnela",0.033131522343059
"350","graph 1",NA,"NPI6","Onnela",0.00765926553365908
"351","graph 1",NA,"NPI7","Onnela",0.0113536617618924
"352","graph 1",NA,"NPI8","Onnela",0.0116471533319163
"353","graph 1",NA,"NPI9","Onnela",0.00479420311824741
"354","graph 1",NA,"NPI10","Onnela",0.02745592627636
"355","graph 1",NA,"NPI11","Onnela",0.0212298868094463
"356","graph 1",NA,"NPI12","Onnela",0.0103391772000792
"357","graph 1",NA,"NPI13","Onnela",0.0157182590444669
"358","graph 1",NA,"NPI14","Onnela",0.00876671096775662
"359","graph 1",NA,"NPI15","Onnela",0.015480157621369
"360","graph 1",NA,"hsns_1","Onnela",0.0117262807685405
"361","graph 1",NA,"hsns_2","Onnela",0.0129758883659668
"362","graph 1",NA,"hsns_3","Onnela",0.0168757378812786
"363","graph 1",NA,"hsns_4","Onnela",0.00626579790697354
"364","graph 1",NA,"hsns_5","Onnela",0.0128516281170312
"365","graph 1",NA,"hsns_6","Onnela",0.0106214100483962
"366","graph 1",NA,"hsns_7","Onnela",0.015321672415709
"367","graph 1",NA,"hsns_8","Onnela",0.0115840933378604
"368","graph 1",NA,"hsns_9","Onnela",0.00653373311318145
"369","graph 1",NA,"hsns_10","Onnela",0.00437588999203437
"370","graph 1",NA,"MorIden_1","Onnela",0.00619500860724994
"371","graph 1",NA,"MorIden_2","Onnela",0.00775918578624017
"372","graph 1",NA,"MorIden_3","Onnela",0.00905203553864893
"373","graph 1",NA,"MorIden_4","Onnela",0.00800128473567815
"374","graph 1",NA,"MorIden_5","Onnela",0.0180969908829006
"375","graph 1",NA,"MorIden_6","Onnela",0.00768820047336866
"376","graph 1",NA,"MorIden_7","Onnela",0.0105956436079426
"377","graph 1",NA,"MorIden_8","Onnela",0.0161716522919319
"378","graph 1",NA,"MorIden_9","Onnela",0.00903617358157651
"379","graph 1",NA,"MorIden_10","Onnela",0.0124218360466324
"380","graph 1",NA,"moralSeImag_1","Onnela",0.0138194608343338
"381","graph 1",NA,"moralSeImag_2","Onnela",0.0671007613794186
"382","graph 1",NA,"moralSeImag_3","Onnela",0.0146402524411899
"383","graph 1",NA,"moralSeImag_4","Onnela",0.053138152806764
"384","graph 1",NA,"moralSeImag_5","Onnela",0.0124507184976291
"385","graph 1",NA,"moralSeImag_6","Onnela",0.0154987650423731
"386","graph 1",NA,"moralSeImag_7","Onnela",0.0182638480413273
"387","graph 1",NA,"moralSeImag_8","Onnela",0.0115472937907447
"388","graph 1",NA,"moralSeImag_9","Onnela",0.0669706993486488
"389","graph 1",NA,"sde_1","Onnela",0.00589983569232431
"390","graph 1",NA,"sde_2","Onnela",0.00993896977674731
"391","graph 1",NA,"sde_3","Onnela",0.00873983614485467
"392","graph 1",NA,"sde_4","Onnela",0.00609452388244623
"393","graph 1",NA,"sde_5","Onnela",0.0100972654580257
"394","graph 1",NA,"sde_6","Onnela",0.0168186172071272
"395","graph 1",NA,"sde_7","Onnela",0.00801493631982031
"396","graph 1",NA,"sde_8","Onnela",0.00524443974044884
"397","graph 1",NA,"sde_9","Onnela",0.00872612264857364
"398","graph 1",NA,"sde_10","Onnela",0.00974976700899596
"399","graph 1",NA,"sde_11","Onnela",0.0203938259585326
"400","graph 1",NA,"sde_12","Onnela",0.0177683279973701
"401","graph 1",NA,"sde_13","Onnela",0.00931489769987816
"402","graph 1",NA,"sde_14","Onnela",0.019132794730012
"403","graph 1",NA,"sde_15","Onnela",0.00916297680134291
"404","graph 1",NA,"sde_16","Onnela",0.0071436177478562
"405","graph 1",NA,"sde_17","Onnela",0.0116405820196939
"406","graph 1",NA,"sde_18","Onnela",0.0141354360757427
"407","graph 1",NA,"sde_19","Onnela",0.0113165894584523
"408","graph 1",NA,"sde_20","Onnela",0.0158280861900043
"409","graph 1",NA,"IM_1","Onnela",0.0140256767123733
"410","graph 1",NA,"IM_2","Onnela",0.00827506369245514
"411","graph 1",NA,"IM_3","Onnela",0.0117431995669119
"412","graph 1",NA,"IM_4","Onnela",0.0116574769225138
"413","graph 1",NA,"IM_5","Onnela",0.0113326809114159
"414","graph 1",NA,"IM_6","Onnela",0.00742026530902933
"415","graph 1",NA,"IM_7","Onnela",0.0114021521328247
"416","graph 1",NA,"IM_8","Onnela",0.007307145689277
"417","graph 1",NA,"IM_9","Onnela",0.0114916237351003
"418","graph 1",NA,"IM_10","Onnela",0.0109008906862668
"419","graph 1",NA,"IM_11","Onnela",0.00716720087624055
"420","graph 1",NA,"IM_12","Onnela",0.0204363557341167
"421","graph 1",NA,"IM_13","Onnela",0.00844539650170746
"422","graph 1",NA,"IM_14","Onnela",0.013221688854343
"423","graph 1",NA,"IM_15","Onnela",0.0109233371199289
"424","graph 1",NA,"IM_16","Onnela",0.0232240195920143
"425","graph 1",NA,"IM_17","Onnela",0.0136394313728149
"426","graph 1",NA,"IM_18","Onnela",0.01073485127233
"427","graph 1",NA,"IM_19","Onnela",0.0187312312368907
"428","graph 1",NA,"IM_20","Onnela",0.0174116660150304
"429","graph 1",NA,"Ability","Onnela",0.0106398627739999
"430","graph 1",NA,"Physical","Onnela",0.0140458253981246
"431","graph 1",NA,"Material","Onnela",0.0126396576099981
"432","graph 1",NA,"Social","Onnela",0.0122155205139393
"433","graph 1",NA,"Moral","Onnela",0.00606888739300877
"434","graph 1",NA,"SES2","Onnela",0.00956318655667539
"435","graph 1",NA,"SES1","Onnela",0.0133590672765132
"436","graph 1",NA,"ability_IAT","Onnela",0.0104899209540924
"437","graph 1",NA,"moral_IAT","Onnela",0.00859898703246349
"438","graph 1",NA,"ability_ALT_rt_val","Onnela",0
"439","graph 1",NA,"moral_ALT_rt_val","Onnela",0.0075392677023327
"440","graph 1",NA,"ability_ALT_rt_ref","Onnela",0.00413408608392827
"441","graph 1",NA,"moral_ALT_rt_ref","Onnela",0.00264751763807538
"442","graph 1",NA,"ability_SRET_EW","Onnela",0.00608715297643434
"443","graph 1",NA,"moral_SRET_EW","Onnela",0.00406062409104066
"444","graph 1",NA,"ability_ALT_d_val","Onnela",0.00200550922382735
"445","graph 1",NA,"moral_ALT_d_val","Onnela",0
"446","graph 1",NA,"ability_ALT_d_ref","Onnela",0.00382692342609919
"447","graph 1",NA,"moral_ALT_d_ref","Onnela",0.00174878759990009
"448","graph 1",NA,"selfclarity_1","Barrat",0.335640514497944
"449","graph 1",NA,"selfclarity_2","Barrat",0.396320404555946
"450","graph 1",NA,"selfclarity_3","Barrat",0.424999226642643
