"","PA1","PA2","PA3","PA4"
"1",-0.324811290885356,1.64992637787428,0.739256529184619,-0.504131482993183
"2",-0.610752026344553,-0.0227089735191926,-0.593604860001035,-0.161997349579281
"3",-0.634738918405579,0.801339983262464,0.737617459252595,0.83057265368733
"4",0.441607827181548,0.262267057053134,0.716772658609988,-0.244614837471505
"5",0.715295470667992,-0.0593697168103625,0.559795050392807,-1.46655175094985
"6",-1.70602342314033,-1.24329758782521,0.0520042193017082,-0.4942834630061
"7",0.391558916912209,-0.545492911548188,-1.55564091649069,0.90888030461085
"8",0.839655553427378,-0.230614208031379,-0.374917274846087,-0.811967304007364
"9",-0.190883389300287,-0.961753362402203,0.605780601853732,-0.505699315970296
"10",-0.755988380636945,0.651677105894483,0.630518086093789,-0.945334712029082
"11",0.971153785465705,-0.186030771740281,0.748498614404621,-0.119839295325674
"12",-0.578046983209296,-0.00456436773646048,-0.910341296289229,-0.19285047227863
"13",-0.281359462521811,1.41836494394008,0.767167079751059,-0.491214296832027
"14",-0.558411496623977,0.31594080957612,0.408967462624887,-0.117125210561511
"15",0.774337907058587,0.0731798659793144,-1.01957863695394,-1.96211372800328
"16",-1.02353029509205,0.769564688829509,0.361566722499773,-1.02968675567581
"17",-1.1847229966768,-0.218992452876853,-0.0349399460347194,-1.14415258532497
"18",0.274587942999408,1.00786638535277,0.764145444046647,0.910106654370001
"19",-1.19145663022623,-0.641441464015977,0.585207355473142,-2.85661447414491
"20",0.546559798598037,0.632110731665576,-0.394827977191431,-0.533099868792431
"21",-0.40505154220602,1.23174576978845,0.738764775592206,0.902781172695668
"22",-0.52723758965551,0.0777230279899788,-1.75313410025978,0.577830696294973
"23",-0.932154113653261,-0.760413109741773,0.213494656638347,-1.32987807294751
"24",0.776361816800995,0.118426524750453,0.438713028003108,1.16476152285473
"25",-0.110992573491174,0.125020484492377,0.727347147053808,-0.259257921685569
"26",-0.178730903288423,0.344595857740938,0.312336168576198,-0.629774972186303
"27",-0.601756887965001,-0.5630657535917,-0.00680884096090576,1.14419437055285
"28",-1.01429738689494,0.867882183867477,-0.205417110908736,-0.473469757944492
"29",-0.830731359704778,-0.32058487360009,-1.15313136740539,-0.786074610723369
"30",-0.416810929772248,0.382038443195721,-5.22585070451376,1.17936627634561
"31",-1.81208968347132,0.0253691887949071,0.156251796645674,-0.904242724724941
"32",1.05429865659662,0.162186462977942,0.440931293881023,-0.284787668618517
"33",-0.271757268173572,0.581943982936246,0.440494532612842,2.27073403223599
"34",0.54773525632486,-2.6679327560331,0.229585082174215,-0.907165031125571
"35",-1.68811933448506,-2.29659111662835,0.261498945700595,-1.52538536211953
"36",1.15131623428328,2.24641743263374,0.992579969128461,-0.60688720939149
"37",-0.547081163954504,1.39466892997964,-0.173148132646884,0.88644197314972
"38",-1.31336655809431,0.20167729927757,0.526435727788554,0.809910104971702
"39",1.01518009014463,-1.71852216445209,-0.26762767920316,-1.52721770037193
"40",1.35292389656669,0.982399154049008,0.77521565350633,1.12561638920277
"41",-0.798053551673617,0.502505047219049,-0.261361808995301,1.01119322975761
"42",0.310216034825261,-0.0118612496217416,0.263509528680159,-1.21029144915156
"43",0.530191582062836,0.919954123761653,0.340040212757801,1.78846398591472
"44",-1.74216800998976,-1.01276505932208,0.639533043921646,0.954424288121258
"45",1.1711878312322,-2.53901892190806,-0.36897991374864,0.00593874202779768
"46",0.720788166190486,0.748443566634277,-0.184947431588937,0.371863081698751
"47",1.0116372744803,-0.0189874521465669,0.744145249011256,-0.69255040791763
"48",-0.79472703814206,-1.52168533956185,0.524668959190821,1.99028721011824
"49",0.130405412522053,-1.4991076281778,0.388584520751846,1.82479385963424
"50",1.5273866340577,0.369095643595044,0.487191364091341,-0.641299946161768
"51",0.208040760723113,0.0632185947782937,0.191470618138829,-0.421462053784061
"52",-1.75156443505293,-1.34854707737137,0.759325960388608,1.05771689077284
