"","PA1","PA2","PA3","PA4","PA1","PA7","PA5","PA4","PA3","PA8","PA2","PA6"
"1",-0.969459421136533,-0.866629919883568,-0.99362838334612,2.58904880868277,0.952862410602946,0.716719282485728,0.375958866896665,0.905997116677318,-2.3946747947135,0.51120165468639,-0.595692004647514,0.879207659176645
"2",-0.456614071028726,-0.654726981098493,-1.06900019184112,1.33765854459064,0.604625666724363,1.53070934033063,0.256877990423968,0.863730814493924,-1.87796013184465,0.527295383055921,-0.445945878068781,-0.54874457144363
"3",-0.317500290075517,0.700988290462615,-0.223263551827021,0.1202803351253,0.265042629112415,-0.245870409974541,0.219466907695878,-0.246766844301877,-1.18790999357782,0.289925881176925,0.150762126675385,0.478387910095051
"4",-1.03538374799646,-0.413280040455936,-0.0781156615265518,-1.34244920644309,0.204100494931153,1.91683880276415,0.606078038178035,0.911172626145676,0.927811237489781,0.0679558882329616,1.45688668947344,0.099671458512457
"5",-0.988260199832283,-0.428265530081331,-0.281006539294808,-1.30325935105727,0.234400805321649,1.89686207462424,0.619706976691352,0.965644280098683,0.898091024867736,0.0953776853240223,1.31056945402443,0.131752930347402
"6",-1.10147057268584,0.985442101686116,0.915427914064319,0.00131463681640798,-0.629025622654934,-0.624843576067807,0.706635129276246,1.29261464108927,0.349651248850558,-0.25843161991993,-0.796142972490561,-1.95051123849036
"7",-0.935304540586762,1.80912785991516,0.325639249311008,-0.5835325327232,0.057212072064138,-2.10488048157878,1.26028764792603,1.14557470336822,-0.236578588900322,-0.0923224581554756,0.961946414461125,1.41484204466787
"8",0.904696039901314,2.01718449917268,0.430948206705364,-0.183362432463929,-1.76214413810222,-0.577811334267244,0.96831923415251,-0.818413057502381,1.66697037474162,-1.70414839510785,-0.710694417314403,-0.955801847400823
"9",-0.608428071713257,0.55213302291878,-0.341942527412958,0.104574664246775,-0.0922039913041934,0.24483989670117,0.80609864841189,0.161432781303002,-0.181140208231778,0.246214543070873,2.35242191558335,-0.516226430955012
"10",-0.681717559274973,-0.451298899584806,-0.631203994355701,-1.29945341660085,0.334405891442111,1.84136318820276,0.541614391079139,0.962886052508138,0.794932700182075,0.0812517018441313,1.27052138021387,0.115807813698427
