"X","ParticipantID","task_id","screen_id","condition","word","response","responses","rt","correct","conditionType","con","ID"
20,685,"ALT1_1","prac_ALT1_1","circle","circle","j","match",673,"true","match","circle_match","phase_019_subj_53"
21,685,"ALT1_1","prac_ALT1_1","pentagon","triangle","f","nonmatch",660,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
22,685,"ALT1_1","prac_ALT1_1","triangle","triangle","j","match",626,"true","match","triangle_match","phase_019_subj_53"
23,685,"ALT1_1","prac_ALT1_1","diamond","triangle","f","nonmatch",647,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
24,685,"ALT1_1","prac_ALT1_1","triangle","circle","f","nonmatch",681,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
25,685,"ALT1_1","prac_ALT1_1","diamond","circle","f","nonmatch",611,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
26,685,"ALT1_1","prac_ALT1_1","pentagon","pentagon","j","match",806,"true","match","pentagon_match","phase_019_subj_53"
27,685,"ALT1_1","prac_ALT1_1","circle","circle","j","match",576,"true","match","circle_match","phase_019_subj_53"
28,685,"ALT1_1","prac_ALT1_1","circle","pentagon","f","nonmatch",612,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
29,685,"ALT1_1","prac_ALT1_1","triangle","circle","f","nonmatch",530,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
30,685,"ALT1_1","prac_ALT1_1","pentagon","triangle","f","nonmatch",630,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
31,685,"ALT1_1","prac_ALT1_1","triangle","diamond","f","nonmatch",739,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
32,685,"ALT1_1","prac_ALT1_1","triangle","triangle","j","match",591,"true","match","triangle_match","phase_019_subj_53"
33,685,"ALT1_1","prac_ALT1_1","circle","diamond","f","nonmatch",560,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
34,685,"ALT1_1","prac_ALT1_1","diamond","diamond","f","nonmatch",549,"false","match","diamond_match","phase_019_subj_53"
35,685,"ALT1_1","prac_ALT1_1","diamond","diamond","f","nonmatch",668,"false","match","diamond_match","phase_019_subj_53"
36,685,"ALT1_1","prac_ALT1_1","diamond","pentagon","null","null",NA,NA,"nonmatch","diamond_nonmatch","phase_019_subj_53"
37,685,"ALT1_1","prac_ALT1_1","triangle","triangle","j","match",673,"true","match","triangle_match","phase_019_subj_53"
38,685,"ALT1_1","prac_ALT1_1","pentagon","pentagon","j","match",571,"true","match","pentagon_match","phase_019_subj_53"
39,685,"ALT1_1","prac_ALT1_1","pentagon","circle","f","nonmatch",608,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
40,685,"ALT1_1","prac_ALT1_1","circle","circle","j","match",474,"true","match","circle_match","phase_019_subj_53"
41,685,"ALT1_1","prac_ALT1_1","pentagon","pentagon","j","match",582,"true","match","pentagon_match","phase_019_subj_53"
42,685,"ALT1_1","prac_ALT1_1","diamond","triangle","f","nonmatch",608,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
43,685,"ALT1_1","prac_ALT1_1","circle","triangle","f","nonmatch",583,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
44,685,"ALT1_1","prac_ALT1_1","diamond","diamond","j","match",716,"true","match","diamond_match","phase_019_subj_53"
45,685,"ALT1_1","prac_ALT1_1","pentagon","diamond","f","nonmatch",676,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
46,685,"ALT1_1","prac_ALT1_1","triangle","pentagon","f","nonmatch",554,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
47,685,"ALT1_1","prac_ALT1_1","triangle","triangle","j","match",515,"true","match","triangle_match","phase_019_subj_53"
48,685,"ALT1_1","prac_ALT1_1","circle","circle","f","nonmatch",556,"false","match","circle_match","phase_019_subj_53"
49,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",620,"true","match","triangle_match","phase_019_subj_53"
50,685,"ALT1","formal_ALT1_1","pentagon","triangle","f","nonmatch",622,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
51,685,"ALT1","formal_ALT1_1","triangle","diamond","j","match",638,"false","nonmatch","triangle_nonmatch","phase_019_subj_53"
52,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",663,"true","match","diamond_match","phase_019_subj_53"
53,685,"ALT1","formal_ALT1_1","circle","pentagon","j","match",583,"false","nonmatch","circle_nonmatch","phase_019_subj_53"
54,685,"ALT1","formal_ALT1_1","triangle","pentagon","f","nonmatch",690,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
55,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",810,"true","match","triangle_match","phase_019_subj_53"
56,685,"ALT1","formal_ALT1_1","pentagon","circle","f","nonmatch",619,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
57,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",554,"true","match","triangle_match","phase_019_subj_53"
58,685,"ALT1","formal_ALT1_1","circle","circle","j","match",529,"true","match","circle_match","phase_019_subj_53"
59,685,"ALT1","formal_ALT1_1","circle","triangle","f","nonmatch",656,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
60,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",820,"true","match","diamond_match","phase_019_subj_53"
61,685,"ALT1","formal_ALT1_1","circle","circle","j","match",536,"true","match","circle_match","phase_019_subj_53"
62,685,"ALT1","formal_ALT1_1","diamond","triangle","f","nonmatch",644,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
63,685,"ALT1","formal_ALT1_1","diamond","circle","f","nonmatch",539,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
64,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",525,"true","match","pentagon_match","phase_019_subj_53"
65,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",523,"true","match","pentagon_match","phase_019_subj_53"
66,685,"ALT1","formal_ALT1_1","pentagon","diamond","f","nonmatch",856,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
67,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",498,"true","match","pentagon_match","phase_019_subj_53"
68,685,"ALT1","formal_ALT1_1","circle","circle","j","match",508,"true","match","circle_match","phase_019_subj_53"
69,685,"ALT1","formal_ALT1_1","triangle","circle","f","nonmatch",586,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
70,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",760,"true","match","diamond_match","phase_019_subj_53"
71,685,"ALT1","formal_ALT1_1","circle","diamond","f","nonmatch",624,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
72,685,"ALT1","formal_ALT1_1","diamond","pentagon","f","nonmatch",586,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
73,685,"ALT1","formal_ALT1_1","triangle","circle","f","nonmatch",580,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
74,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",688,"true","match","diamond_match","phase_019_subj_53"
75,685,"ALT1","formal_ALT1_1","circle","circle","j","match",616,"true","match","circle_match","phase_019_subj_53"
76,685,"ALT1","formal_ALT1_1","pentagon","triangle","f","nonmatch",601,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
77,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",682,"true","match","pentagon_match","phase_019_subj_53"
78,685,"ALT1","formal_ALT1_1","circle","pentagon","f","nonmatch",659,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
79,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",525,"true","match","triangle_match","phase_019_subj_53"
80,685,"ALT1","formal_ALT1_1","diamond","circle","f","nonmatch",602,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
81,685,"ALT1","formal_ALT1_1","triangle","diamond","f","nonmatch",682,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
82,685,"ALT1","formal_ALT1_1","circle","circle","j","match",573,"true","match","circle_match","phase_019_subj_53"
83,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",556,"true","match","triangle_match","phase_019_subj_53"
84,685,"ALT1","formal_ALT1_1","triangle","pentagon","f","nonmatch",620,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
85,685,"ALT1","formal_ALT1_1","circle","circle","j","match",541,"true","match","circle_match","phase_019_subj_53"
86,685,"ALT1","formal_ALT1_1","circle","triangle","f","nonmatch",567,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
87,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",609,"true","match","diamond_match","phase_019_subj_53"
88,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",529,"true","match","triangle_match","phase_019_subj_53"
89,685,"ALT1","formal_ALT1_1","pentagon","diamond","j","match",574,"false","nonmatch","pentagon_nonmatch","phase_019_subj_53"
90,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",634,"true","match","pentagon_match","phase_019_subj_53"
91,685,"ALT1","formal_ALT1_1","circle","diamond","f","nonmatch",609,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
92,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",495,"true","match","pentagon_match","phase_019_subj_53"
93,685,"ALT1","formal_ALT1_1","pentagon","circle","f","nonmatch",606,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
94,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",587,"true","match","diamond_match","phase_019_subj_53"
95,685,"ALT1","formal_ALT1_1","diamond","triangle","f","nonmatch",630,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
96,685,"ALT1","formal_ALT1_1","diamond","pentagon","j","match",486,"false","nonmatch","diamond_nonmatch","phase_019_subj_53"
97,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",645,"true","match","triangle_match","phase_019_subj_53"
98,685,"ALT1","formal_ALT1_1","triangle","diamond","f","nonmatch",760,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
99,685,"ALT1","formal_ALT1_1","pentagon","diamond","f","nonmatch",944,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
100,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",754,"true","match","diamond_match","phase_019_subj_53"
101,685,"ALT1","formal_ALT1_1","circle","circle","j","match",476,"true","match","circle_match","phase_019_subj_53"
102,685,"ALT1","formal_ALT1_1","circle","circle","j","match",554,"true","match","circle_match","phase_019_subj_53"
103,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",530,"true","match","pentagon_match","phase_019_subj_53"
104,685,"ALT1","formal_ALT1_1","diamond","pentagon","f","nonmatch",708,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
105,685,"ALT1","formal_ALT1_1","circle","circle","j","match",550,"true","match","circle_match","phase_019_subj_53"
106,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",476,"true","match","pentagon_match","phase_019_subj_53"
107,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",642,"true","match","diamond_match","phase_019_subj_53"
108,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",505,"true","match","triangle_match","phase_019_subj_53"
109,685,"ALT1","formal_ALT1_1","diamond","triangle","f","nonmatch",586,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
110,685,"ALT1","formal_ALT1_1","circle","pentagon","f","nonmatch",647,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
111,685,"ALT1","formal_ALT1_1","pentagon","triangle","f","nonmatch",694,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
112,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",457,"true","match","triangle_match","phase_019_subj_53"
113,685,"ALT1","formal_ALT1_1","circle","triangle","f","nonmatch",598,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
114,685,"ALT1","formal_ALT1_1","pentagon","circle","f","nonmatch",666,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
115,685,"ALT1","formal_ALT1_1","triangle","pentagon","f","nonmatch",555,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
116,685,"ALT1","formal_ALT1_1","circle","diamond","f","nonmatch",525,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
117,685,"ALT1","formal_ALT1_1","triangle","circle","f","nonmatch",517,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
118,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",532,"true","match","pentagon_match","phase_019_subj_53"
119,685,"ALT1","formal_ALT1_1","diamond","circle","f","nonmatch",468,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
120,685,"ALT1","formal_ALT1_1","diamond","diamond","f","nonmatch",752,"false","match","diamond_match","phase_019_subj_53"
121,685,"ALT1","formal_ALT1_1","diamond","triangle","f","nonmatch",673,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
122,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",536,"true","match","diamond_match","phase_019_subj_53"
123,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",590,"true","match","triangle_match","phase_019_subj_53"
124,685,"ALT1","formal_ALT1_1","pentagon","triangle","f","nonmatch",629,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
125,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",532,"true","match","diamond_match","phase_019_subj_53"
126,685,"ALT1","formal_ALT1_1","pentagon","circle","f","nonmatch",558,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
127,685,"ALT1","formal_ALT1_1","diamond","circle","j","match",726,"false","nonmatch","diamond_nonmatch","phase_019_subj_53"
128,685,"ALT1","formal_ALT1_1","circle","circle","j","match",559,"true","match","circle_match","phase_019_subj_53"
129,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",590,"true","match","pentagon_match","phase_019_subj_53"
130,685,"ALT1","formal_ALT1_1","circle","triangle","f","nonmatch",670,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
131,685,"ALT1","formal_ALT1_1","diamond","pentagon","f","nonmatch",740,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
132,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",481,"true","match","triangle_match","phase_019_subj_53"
133,685,"ALT1","formal_ALT1_1","circle","circle","j","match",516,"true","match","circle_match","phase_019_subj_53"
134,685,"ALT1","formal_ALT1_1","circle","circle","j","match",484,"true","match","circle_match","phase_019_subj_53"
135,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",534,"true","match","pentagon_match","phase_019_subj_53"
136,685,"ALT1","formal_ALT1_1","diamond","diamond","f","nonmatch",547,"false","match","diamond_match","phase_019_subj_53"
137,685,"ALT1","formal_ALT1_1","circle","pentagon","f","nonmatch",671,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
138,685,"ALT1","formal_ALT1_1","triangle","pentagon","f","nonmatch",617,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
139,685,"ALT1","formal_ALT1_1","triangle","circle","f","nonmatch",545,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
140,685,"ALT1","formal_ALT1_1","triangle","triangle","f","nonmatch",559,"false","match","triangle_match","phase_019_subj_53"
141,685,"ALT1","formal_ALT1_1","triangle","diamond","f","nonmatch",704,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
142,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",552,"true","match","pentagon_match","phase_019_subj_53"
143,685,"ALT1","formal_ALT1_1","circle","diamond","f","nonmatch",560,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
144,685,"ALT1","formal_ALT1_1","pentagon","diamond","j","match",974,"false","nonmatch","pentagon_nonmatch","phase_019_subj_53"
145,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",833,"true","match","diamond_match","phase_019_subj_53"
146,685,"ALT1","formal_ALT1_1","diamond","triangle","j","match",569,"false","nonmatch","diamond_nonmatch","phase_019_subj_53"
147,685,"ALT1","formal_ALT1_1","circle","diamond","f","nonmatch",732,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
148,685,"ALT1","formal_ALT1_1","circle","circle","j","match",498,"true","match","circle_match","phase_019_subj_53"
149,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",548,"true","match","pentagon_match","phase_019_subj_53"
150,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",458,"true","match","pentagon_match","phase_019_subj_53"
151,685,"ALT1","formal_ALT1_1","triangle","circle","f","nonmatch",554,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
152,685,"ALT1","formal_ALT1_1","diamond","pentagon","f","nonmatch",597,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
153,685,"ALT1","formal_ALT1_1","triangle","pentagon","f","nonmatch",551,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
154,685,"ALT1","formal_ALT1_1","triangle","diamond","f","nonmatch",704,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
155,685,"ALT1","formal_ALT1_1","diamond","circle","f","nonmatch",576,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
156,685,"ALT1","formal_ALT1_1","pentagon","diamond","j","match",532,"false","nonmatch","pentagon_nonmatch","phase_019_subj_53"
157,685,"ALT1","formal_ALT1_1","circle","circle","j","match",533,"true","match","circle_match","phase_019_subj_53"
158,685,"ALT1","formal_ALT1_1","pentagon","circle","f","nonmatch",604,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
159,685,"ALT1","formal_ALT1_1","circle","circle","j","match",482,"true","match","circle_match","phase_019_subj_53"
160,685,"ALT1","formal_ALT1_1","circle","triangle","f","nonmatch",575,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
161,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",671,"true","match","triangle_match","phase_019_subj_53"
162,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",730,"true","match","diamond_match","phase_019_subj_53"
163,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",952,"true","match","diamond_match","phase_019_subj_53"
164,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",544,"true","match","pentagon_match","phase_019_subj_53"
165,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",534,"true","match","triangle_match","phase_019_subj_53"
166,685,"ALT1","formal_ALT1_1","circle","pentagon","f","nonmatch",950,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
167,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",519,"true","match","triangle_match","phase_019_subj_53"
168,685,"ALT1","formal_ALT1_1","pentagon","triangle","f","nonmatch",589,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
169,685,"ALT1","formal_ALT1_1","triangle","pentagon","f","nonmatch",664,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
170,685,"ALT1","formal_ALT1_1","diamond","pentagon","f","nonmatch",692,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
171,685,"ALT1","formal_ALT1_1","circle","circle","j","match",630,"true","match","circle_match","phase_019_subj_53"
172,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",508,"true","match","triangle_match","phase_019_subj_53"
173,685,"ALT1","formal_ALT1_1","circle","triangle","j","match",588,"false","nonmatch","circle_nonmatch","phase_019_subj_53"
174,685,"ALT1","formal_ALT1_1","circle","pentagon","f","nonmatch",637,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
175,685,"ALT1","formal_ALT1_1","diamond","triangle","f","nonmatch",758,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
176,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",580,"true","match","diamond_match","phase_019_subj_53"
177,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",513,"true","match","triangle_match","phase_019_subj_53"
178,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",498,"true","match","pentagon_match","phase_019_subj_53"
179,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",648,"true","match","diamond_match","phase_019_subj_53"
180,685,"ALT1","formal_ALT1_1","triangle","circle","f","nonmatch",624,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
181,685,"ALT1","formal_ALT1_1","pentagon","circle","f","nonmatch",682,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
182,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",493,"true","match","triangle_match","phase_019_subj_53"
183,685,"ALT1","formal_ALT1_1","circle","diamond","f","nonmatch",740,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
184,685,"ALT1","formal_ALT1_1","pentagon","triangle","f","nonmatch",592,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
185,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",458,"true","match","pentagon_match","phase_019_subj_53"
186,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",480,"true","match","pentagon_match","phase_019_subj_53"
187,685,"ALT1","formal_ALT1_1","circle","circle","j","match",526,"true","match","circle_match","phase_019_subj_53"
188,685,"ALT1","formal_ALT1_1","circle","circle","j","match",520,"true","match","circle_match","phase_019_subj_53"
189,685,"ALT1","formal_ALT1_1","triangle","diamond","f","nonmatch",555,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
190,685,"ALT1","formal_ALT1_1","pentagon","diamond","j","match",532,"false","nonmatch","pentagon_nonmatch","phase_019_subj_53"
191,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",496,"true","match","diamond_match","phase_019_subj_53"
192,685,"ALT1","formal_ALT1_1","diamond","circle","f","nonmatch",636,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
193,685,"ALT1","formal_ALT1_1","triangle","pentagon","f","nonmatch",648,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
194,685,"ALT1","formal_ALT1_1","pentagon","triangle","f","nonmatch",645,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
195,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",542,"true","match","pentagon_match","phase_019_subj_53"
196,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",438,"true","match","pentagon_match","phase_019_subj_53"
197,685,"ALT1","formal_ALT1_1","diamond","circle","f","nonmatch",648,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
198,685,"ALT1","formal_ALT1_1","pentagon","pentagon","j","match",462,"true","match","pentagon_match","phase_019_subj_53"
199,685,"ALT1","formal_ALT1_1","circle","circle","j","match",510,"true","match","circle_match","phase_019_subj_53"
200,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",506,"true","match","diamond_match","phase_019_subj_53"
201,685,"ALT1","formal_ALT1_1","diamond","triangle","f","nonmatch",765,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
202,685,"ALT1","formal_ALT1_1","diamond","pentagon","f","nonmatch",607,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
203,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",658,"true","match","diamond_match","phase_019_subj_53"
204,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",612,"true","match","triangle_match","phase_019_subj_53"
205,685,"ALT1","formal_ALT1_1","circle","diamond","f","nonmatch",629,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
206,685,"ALT1","formal_ALT1_1","triangle","circle","f","nonmatch",600,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
207,685,"ALT1","formal_ALT1_1","pentagon","diamond","j","match",532,"false","nonmatch","pentagon_nonmatch","phase_019_subj_53"
208,685,"ALT1","formal_ALT1_1","circle","circle","j","match",585,"true","match","circle_match","phase_019_subj_53"
209,685,"ALT1","formal_ALT1_1","diamond","diamond","j","match",704,"true","match","diamond_match","phase_019_subj_53"
210,685,"ALT1","formal_ALT1_1","circle","pentagon","f","nonmatch",599,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
211,685,"ALT1","formal_ALT1_1","circle","circle","j","match",556,"true","match","circle_match","phase_019_subj_53"
212,685,"ALT1","formal_ALT1_1","pentagon","circle","f","nonmatch",561,"true","nonmatch","pentagon_nonmatch","phase_019_subj_53"
213,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",435,"true","match","triangle_match","phase_019_subj_53"
214,685,"ALT1","formal_ALT1_1","triangle","diamond","f","nonmatch",584,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
215,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",588,"true","match","triangle_match","phase_019_subj_53"
216,685,"ALT1","formal_ALT1_1","circle","triangle","f","nonmatch",534,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
217,685,"ALT1","formal_ALT1_1","triangle","pentagon","f","nonmatch",537,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
218,685,"ALT1","formal_ALT1_1","triangle","triangle","j","match",542,"true","match","triangle_match","phase_019_subj_53"
219,685,"ALT1","formal_ALT1_1","pentagon","diamond","j","match",442,"false","nonmatch","pentagon_nonmatch","phase_019_subj_53"
220,685,"ALT1","formal_ALT1_1","circle","triangle","f","nonmatch",633,"true","nonmatch","circle_nonmatch","phase_019_subj_53"
221,685,"ALT1","formal_ALT1_1","triangle","circle","f","nonmatch",594,"true","nonmatch","triangle_nonmatch","phase_019_subj_53"
222,685,"ALT1","formal_ALT1_1","diamond","circle","f","nonmatch",584,"true","nonmatch","diamond_nonmatch","phase_019_subj_53"
