"X","ParticipantID","Sex","Word","Word2","task_id","screen_id","Image","condition","word","identity","response","responses","correct_response","rt","correct","domain","valence","person","con","ID"
15,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","triangle","好我","好我","match","f","match","f","776",1,"moral","positive","self","moral_self_match","phase_010_subj_19"
16,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","hexagon","坏我","好他","nonmatch","j","nonmatch","j","722",1,"moral","negative","self","moral_self_nonmatch","phase_010_subj_19"
17,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","hexagon","坏我","坏我","match","j","nonmatch","f","927",0,"moral","negative","self","moral_self_match","phase_010_subj_19"
18,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","diamond","好他","坏我","nonmatch","j","nonmatch","j","891",1,"moral","positive","friend","moral_friend_nonmatch","phase_010_subj_19"
19,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","ellipse","坏他","坏他","match","f","match","f","1042",1,"moral","negative","friend","moral_friend_match","phase_010_subj_19"
20,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","triangle","好我","坏他","nonmatch","j","nonmatch","j","904",1,"moral","positive","self","moral_self_nonmatch","phase_010_subj_19"
21,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","diamond","好他","好他","match","f","match","f","937",1,"moral","positive","friend","moral_friend_match","phase_010_subj_19"
22,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","triangle","好我","好他","nonmatch","null","null","j","null",NA,"moral","positive","self","moral_self_nonmatch","phase_010_subj_19"
23,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","ellipse","坏他","坏他","match","f","match","f","713",1,"moral","negative","friend","moral_friend_match","phase_010_subj_19"
24,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","ellipse","坏他","坏我","nonmatch","f","match","j","737",0,"moral","negative","friend","moral_friend_nonmatch","phase_010_subj_19"
25,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","hexagon","坏我","好我","nonmatch","j","nonmatch","j","1105",1,"moral","negative","self","moral_self_nonmatch","phase_010_subj_19"
26,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","triangle","好我","好我","match","f","match","f","745",1,"moral","positive","self","moral_self_match","phase_010_subj_19"
27,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","hexagon","坏我","坏我","match","f","match","f","1169",1,"moral","negative","self","moral_self_match","phase_010_subj_19"
28,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","diamond","好他","好他","match","f","match","f","1073",1,"moral","positive","friend","moral_friend_match","phase_010_subj_19"
29,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","diamond","好他","好他","match","f","match","f","903",1,"moral","positive","friend","moral_friend_match","phase_010_subj_19"
30,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","hexagon","坏我","坏他","nonmatch","f","match","j","960",0,"moral","negative","self","moral_self_nonmatch","phase_010_subj_19"
31,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","triangle","好我","坏我","nonmatch","j","nonmatch","j","735",1,"moral","positive","self","moral_self_nonmatch","phase_010_subj_19"
32,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","hexagon","坏我","坏我","match","f","match","f","817",1,"moral","negative","self","moral_self_match","phase_010_subj_19"
33,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","triangle","好我","好他","nonmatch","j","nonmatch","j","905",1,"moral","positive","self","moral_self_nonmatch","phase_010_subj_19"
34,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","triangle","好我","好我","match","f","match","f","1009",1,"moral","positive","self","moral_self_match","phase_010_subj_19"
35,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","ellipse","坏他","坏我","nonmatch","j","nonmatch","j","711",1,"moral","negative","friend","moral_friend_nonmatch","phase_010_subj_19"
36,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","hexagon","坏我","坏我","match","f","match","f","993",1,"moral","negative","self","moral_self_match","phase_010_subj_19"
37,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","ellipse","坏他","坏他","match","f","match","f","1081",1,"moral","negative","friend","moral_friend_match","phase_010_subj_19"
38,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","ellipse","坏他","坏他","match","f","match","f","625",1,"moral","negative","friend","moral_friend_match","phase_010_subj_19"
39,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","diamond","好他","坏他","nonmatch","f","match","j","976",0,"moral","positive","friend","moral_friend_nonmatch","phase_010_subj_19"
40,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","ellipse","坏他","好他","nonmatch","j","nonmatch","j","905",1,"moral","negative","friend","moral_friend_nonmatch","phase_010_subj_19"
41,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","triangle","好我","坏他","nonmatch","null","null","j","null",NA,"moral","positive","self","moral_self_nonmatch","phase_010_subj_19"
42,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","ellipse","坏他","坏他","match","f","match","f","896",1,"moral","negative","friend","moral_friend_match","phase_010_subj_19"
43,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","ellipse","坏他","好我","nonmatch","j","nonmatch","j","1082",1,"moral","negative","friend","moral_friend_nonmatch","phase_010_subj_19"
44,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","triangle","好我","好我","match","j","nonmatch","f","1097",0,"moral","positive","self","moral_self_match","phase_010_subj_19"
45,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","hexagon","坏我","好他","nonmatch","f","match","j","1130",0,"moral","negative","self","moral_self_nonmatch","phase_010_subj_19"
46,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","diamond","好他","好他","match","f","match","f","1089",1,"moral","positive","friend","moral_friend_match","phase_010_subj_19"
47,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","diamond","好他","好我","nonmatch","j","nonmatch","j","729",1,"moral","positive","friend","moral_friend_nonmatch","phase_010_subj_19"
48,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","prac_ALT2_moral","practice_moral","diamond","好他","坏我","nonmatch","j","nonmatch","j","1088",1,"moral","positive","friend","moral_friend_nonmatch","phase_010_subj_19"
49,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","hexagon","坏我","好我","nonmatch","f","match","j","863",0,"moral","negative","self","moral_self_nonmatch","phase_010_subj_19"
50,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","triangle","好我","坏我","nonmatch","j","nonmatch","j","922",1,"moral","positive","self","moral_self_nonmatch","phase_010_subj_19"
51,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","triangle","好我","好我","match","f","match","f","778",1,"moral","positive","self","moral_self_match","phase_010_subj_19"
52,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","triangle","好我","好我","match","f","match","f","777",1,"moral","positive","self","moral_self_match","phase_010_subj_19"
53,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","hexagon","坏我","坏他","nonmatch","j","nonmatch","j","834",1,"moral","negative","self","moral_self_nonmatch","phase_010_subj_19"
54,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","triangle","好我","坏他","nonmatch","f","match","j","914",0,"moral","positive","self","moral_self_nonmatch","phase_010_subj_19"
55,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","好他","nonmatch","f","match","j","993",0,"moral","negative","friend","moral_friend_nonmatch","phase_010_subj_19"
56,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","坏他","match","f","match","f","978",1,"moral","negative","friend","moral_friend_match","phase_010_subj_19"
57,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","好我","nonmatch","j","nonmatch","j","1024",1,"moral","negative","friend","moral_friend_nonmatch","phase_010_subj_19"
58,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","triangle","好我","好我","match","f","match","f","865",1,"moral","positive","self","moral_self_match","phase_010_subj_19"
59,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","坏他","match","f","match","f","792",1,"moral","negative","friend","moral_friend_match","phase_010_subj_19"
60,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","hexagon","坏我","坏我","match","f","match","f","833",1,"moral","negative","self","moral_self_match","phase_010_subj_19"
61,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","diamond","好他","好我","nonmatch","f","match","j","967",0,"moral","positive","friend","moral_friend_nonmatch","phase_010_subj_19"
62,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","hexagon","坏我","坏我","match","f","match","f","881",1,"moral","negative","self","moral_self_match","phase_010_subj_19"
63,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","hexagon","坏我","好他","nonmatch","f","match","j","856",0,"moral","negative","self","moral_self_nonmatch","phase_010_subj_19"
64,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","坏他","match","f","match","f","802",1,"moral","negative","friend","moral_friend_match","phase_010_subj_19"
65,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","diamond","好他","好他","match","f","match","f","857",1,"moral","positive","friend","moral_friend_match","phase_010_subj_19"
66,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","坏我","nonmatch","f","match","j","1050",0,"moral","negative","friend","moral_friend_nonmatch","phase_010_subj_19"
67,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","hexagon","坏我","坏我","match","f","match","f","802",1,"moral","negative","self","moral_self_match","phase_010_subj_19"
68,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","diamond","好他","好他","match","j","nonmatch","f","901",0,"moral","positive","friend","moral_friend_match","phase_010_subj_19"
69,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","diamond","好他","好他","match","f","match","f","745",1,"moral","positive","friend","moral_friend_match","phase_010_subj_19"
70,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","diamond","好他","坏他","nonmatch","j","nonmatch","j","823",1,"moral","positive","friend","moral_friend_nonmatch","phase_010_subj_19"
71,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","diamond","好他","坏我","nonmatch","j","nonmatch","j","953",1,"moral","positive","friend","moral_friend_nonmatch","phase_010_subj_19"
72,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","triangle","好我","好他","nonmatch","f","match","j","689",0,"moral","positive","self","moral_self_nonmatch","phase_010_subj_19"
73,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","diamond","好他","坏我","nonmatch","f","match","j","808",0,"moral","positive","friend","moral_friend_nonmatch","phase_010_subj_19"
74,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","坏他","match","j","nonmatch","f","1010",0,"moral","negative","friend","moral_friend_match","phase_010_subj_19"
75,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","triangle","好我","好我","match","f","match","f","802",1,"moral","positive","self","moral_self_match","phase_010_subj_19"
76,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","hexagon","坏我","坏我","match","f","match","f","897",1,"moral","negative","self","moral_self_match","phase_010_subj_19"
77,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","triangle","好我","坏他","nonmatch","j","nonmatch","j","921",1,"moral","positive","self","moral_self_nonmatch","phase_010_subj_19"
78,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","hexagon","坏我","坏他","nonmatch","j","nonmatch","j","866",1,"moral","negative","self","moral_self_nonmatch","phase_010_subj_19"
79,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","hexagon","坏我","好我","nonmatch","f","match","j","1042",0,"moral","negative","self","moral_self_nonmatch","phase_010_subj_19"
80,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","triangle","好我","好我","match","f","match","f","729",1,"moral","positive","self","moral_self_match","phase_010_subj_19"
81,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","hexagon","坏我","坏我","match","f","match","f","1065",1,"moral","negative","self","moral_self_match","phase_010_subj_19"
82,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","diamond","好他","好他","match","f","match","f","858",1,"moral","positive","friend","moral_friend_match","phase_010_subj_19"
83,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","hexagon","坏我","好他","nonmatch","j","nonmatch","j","985",1,"moral","negative","self","moral_self_nonmatch","phase_010_subj_19"
84,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","好我","nonmatch","j","nonmatch","j","921",1,"moral","negative","friend","moral_friend_nonmatch","phase_010_subj_19"
85,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","坏他","match","f","match","f","993",1,"moral","negative","friend","moral_friend_match","phase_010_subj_19"
86,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","triangle","好我","好他","nonmatch","f","match","j","785",0,"moral","positive","self","moral_self_nonmatch","phase_010_subj_19"
87,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","hexagon","坏我","坏我","match","f","match","f","746",1,"moral","negative","self","moral_self_match","phase_010_subj_19"
88,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","好他","nonmatch","j","nonmatch","j","988",1,"moral","negative","friend","moral_friend_nonmatch","phase_010_subj_19"
89,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","diamond","好他","好他","match","f","match","f","806",1,"moral","positive","friend","moral_friend_match","phase_010_subj_19"
90,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","坏他","match","f","match","f","961",1,"moral","negative","friend","moral_friend_match","phase_010_subj_19"
91,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","坏我","nonmatch","j","nonmatch","j","930",1,"moral","negative","friend","moral_friend_nonmatch","phase_010_subj_19"
92,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","diamond","好他","坏他","nonmatch","f","match","j","785",0,"moral","positive","friend","moral_friend_nonmatch","phase_010_subj_19"
93,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","triangle","好我","坏我","nonmatch","j","nonmatch","j","1040",1,"moral","positive","self","moral_self_nonmatch","phase_010_subj_19"
94,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","diamond","好他","好他","match","f","match","f","1082",1,"moral","positive","friend","moral_friend_match","phase_010_subj_19"
95,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","diamond","好他","好我","nonmatch","j","nonmatch","j","816",1,"moral","positive","friend","moral_friend_nonmatch","phase_010_subj_19"
96,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","triangle","好我","好我","match","f","match","f","705",1,"moral","positive","self","moral_self_match","phase_010_subj_19"
97,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","坏他","match","f","match","f","749",1,"moral","negative","friend","moral_friend_match","phase_010_subj_19"
98,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","triangle","好我","坏他","nonmatch","j","nonmatch","j","722",1,"moral","positive","self","moral_self_nonmatch","phase_010_subj_19"
99,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","hexagon","坏我","坏我","match","f","match","f","944",1,"moral","negative","self","moral_self_match","phase_010_subj_19"
100,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","hexagon","坏我","坏我","match","f","match","f","655",1,"moral","negative","self","moral_self_match","phase_010_subj_19"
101,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","triangle","好我","好我","match","j","nonmatch","f","625",0,"moral","positive","self","moral_self_match","phase_010_subj_19"
102,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","diamond","好他","好我","nonmatch","j","nonmatch","j","786",1,"moral","positive","friend","moral_friend_nonmatch","phase_010_subj_19"
103,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","好我","nonmatch","f","match","j","786",0,"moral","negative","friend","moral_friend_nonmatch","phase_010_subj_19"
104,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","diamond","好他","坏我","nonmatch","j","nonmatch","j","977",1,"moral","positive","friend","moral_friend_nonmatch","phase_010_subj_19"
105,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","diamond","好他","坏他","nonmatch","f","match","j","842",0,"moral","positive","friend","moral_friend_nonmatch","phase_010_subj_19"
106,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","好他","nonmatch","j","nonmatch","j","977",1,"moral","negative","friend","moral_friend_nonmatch","phase_010_subj_19"
107,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","坏我","nonmatch","j","nonmatch","j","1024",1,"moral","negative","friend","moral_friend_nonmatch","phase_010_subj_19"
108,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","triangle","好我","坏我","nonmatch","j","nonmatch","j","826",1,"moral","positive","self","moral_self_nonmatch","phase_010_subj_19"
109,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","坏他","match","f","match","f","936",1,"moral","negative","friend","moral_friend_match","phase_010_subj_19"
110,576,"Male","[""好我"",""坏我"",""好他"",""坏他""]","[""强我"",""弱我"",""强他"",""弱他""]","ALT2","moral","ellipse","坏他","坏他","match","f","match","f","883",1,"moral","negative","friend","moral_friend_match","phase_010_subj_19"
