"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","trap2","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","ParticipantID","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","task_id","screen_id","time_stamp","response_type","key_press","avg_frame_time","center_x","center_y","person","word","valence","domain","math","correct_response","correct","status","identity","view_history","duration","Image","condition","question_order","trap2_item"
"126780","
   <p><div style='color:white; font-size: 25px'>您好，欢迎参加本次实验。</div></p>
   <p><div style='color:white; font-size: 25px'>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</div></p>
   <p><div style='color:white; font-size: 25px'>如果您未见过上述内容，请咨询实验员。</div></p>
   <p style='color:white; font-size: 25px'>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
   <p><div style = ""color: pink;font-size:30px;"">请确保您记得day0的实验编号，您将在本次实验输入该编号，若您忘记，请咨询实验员后作答。</div></p>
   <p><div style = ""color:lightblue;font-size:25px;"">请您尽可能认真地作答，我们将依据您在各问卷和按键任务中的作答质量发放报酬。</div></p>
   <p> <div style = ""color: green""><按空格键至下页></div> </p>
   "," ","html-keyboard-response","0","126786","0.0-0.0","5","6","6","5","4","5","3","4","5","4","5","0","-1","-1","-3","-1","0","1","0","5","5","5","5","4","4","4","4","5","5","6","8","6","8","7","8","8","6","8","6","3","1","4","4","2","7","2","5","2","1","5","2","5","2","7","4","5","5","3","4","2","4","3","2","2","7","3","5","6","6","6","7","7","6","1","7","2","7","3","5","789936991620964354","叶","279","Female","[""好她"",""坏我"",""坏她"",""好我""]","[""强她"",""弱我"",""弱她"",""强我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","call-function","1","126789","0.0-1.0-0.0","5","6","6","5","4","5","3","4","5","4","5","0","-1","-1","-3","-1","0","1","0","5","5","5","5","4","4","4","4","5","5","6","8","6","8","7","8","8","6","8","6","3","1","4","4","2","7","2","5","2","1","5","2","5","2","7","4","5","5","3","4","2","4","3","2","2","7","3","5","6","6","6","7","7","6","1","7","2","7","3","5","789936991620964354","叶","279","Female","[""好她"",""坏我"",""坏她"",""好我""]","[""强她"",""弱我"",""弱她"",""强我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18159","","[{""name"":""Sex"",""value"":""1""},{""name"":""friend_name"",""value"":""叶""},{""name"":""ParticipantID"",""value"":""279""}]","survey-html-form","2","144950","0.0-1.0-1.0","5","6","6","5","4","5","3","4","5","4","5","0","-1","-1","-3","-1","0","1","0","5","5","5","5","4","4","4","4","5","5","6","8","6","8","7","8","8","6","8","6","3","1","4","4","2","7","2","5","2","1","5","2","5","2","7","4","5","5","3","4","2","4","3","2","2","7","3","5","6","6","6","7","7","6","1","7","2","7","3","5","789936991620964354","叶","279","Female","[""好她"",""坏我"",""坏她"",""好我""]","[""强她"",""弱我"",""弱她"",""强我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","preload","3","145417","0.0-2.0","5","6","6","5","4","5","3","4","5","4","5","0","-1","-1","-3","-1","0","1","0","5","5","5","5","4","4","4","4","5","5","6","8","6","8","7","8","8","6","8","6","3","1","4","4","2","7","2","5","2","1","5","2","5","2","7","4","5","5","3","4","2","4","3","2","2","7","3","5","6","6","6","7","7","6","1","7","2","7","3","5","789936991620964354","叶","279","Female","[""好她"",""坏我"",""坏她"",""好我""]","[""强她"",""弱我"",""弱她"",""强我""]","","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","fullscreen","4","148932","0.0-3.0","5","6","6","5","4","5","3","4","5","4","5","0","-1","-1","-3","-1","0","1","0","5","5","5","5","4","4","4","4","5","5","6","8","6","8","7","8","8","6","8","6","3","1","4","4","2","7","2","5","2","1","5","2","5","2","7","4","5","5","3","4","2","4","3","2","2","7","3","5","6","6","6","7","7","6","1","7","2","7","3","5","789936991620964354","叶","279","Female","[""好她"",""坏我"",""坏她"",""好我""]","[""强她"",""弱我"",""弱她"",""强我""]","","true","","","","","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20345.599999997765","","{""Q01"":""5"",""Q02"":""6"",""Q03"":""6"",""Q04"":""5"",""Q05"":""4""}","survey-template","5","169284","0.0-4.0","5","6","6","5","4","5","3","4","5","4","5","0","-1","-1","-3","-1","0","1","0","5","5","5","5","4","4","4","4","5","5","6","8","6","8","7","8","8","6","8","6","3","1","4","4","2","7","2","5","2","1","5","2","5","2","7","4","5","5","3","4","2","4","3","2","2","7","3","5","6","6","6","7","7","6","1","7","2","7","3","5","789936991620964354","叶","279","Female","[""好她"",""坏我"",""坏她"",""好我""]","[""强她"",""弱我"",""弱她"",""强我""]","","","","","","","","{""Q01"":""5"",""Q02"":""6"",""Q03"":""6"",""Q04"":""5"",""Q05"":""4""}","[0,1,2,3,4]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05""]","[7293.5,9456.099999997765,11791.800000000745,12996.89999999851,16468.300000000745]","[]","[7293.5,9456.099999997765,11791.800000000745,12996.89999999851,16468.300000000745,20343.099999997765]","0.4","0.75","0","","","","","","","","","","","","","","","","","","","","","","",""
"29645.800000000745","","{""Q01"":""5"",""Q02"":""3"",""Q03"":""4"",""Q04"":""5"",""Q05"":""4"",""Q06"":""5""}","survey-template","6","198941","0.0-5.0","5","6","6","5","4","5","3","4","5","4","5","0","-1","-1","-3","-1","0","1","0","5","5","5","5","4","4","4","4","5","5","6","8","6","8","7","8","8","6","8","6","3","1","4","4","2","7","2","5","2","1","5","2","5","2","7","4","5","5","3","4","2","4","3","2","2","7","3","5","6","6","6","7","7","6","1","7","2","7","3","5","789936991620964354","叶","279","Female","[""好她"",""坏我"",""坏她"",""好我""]","[""强她"",""弱我"",""弱她"",""强我""]","","","","","","","","{""Q01"":""5"",""Q02"":""3"",""Q03"":""4"",""Q04"":""5"",""Q05"":""4"",""Q06"":""5""}","[0,1,2,3,4,5]","[""Q01"",""Q01"",""Q02"",""Q03"",""Q04"",""Q04"",""Q05"",""Q06""]","[10076.39999999851,11871.89999999851,15392.5,17704.60000000149,21262.699999999255,23112.60000000149,24247.89999999851,28716.199999999255]","[]","[10076.39999999851,11871.89999999851,15392.5,17704.60000000149,21262.699999999255,23112.60000000149,24247.89999999851,28364.39999999851,28716.199999999255,29644.199999999255]","0.3333333333333333","0.4","0","","","","","","","","","","","","","","","","","","","","","","",""
"46833.699999999255","","{""Q01"":""0"",""Q02"":""-1"",""Q03"":""-1"",""Q04"":""-3"",""Q05"":""-1"",""Q06"":""0"",""Q07"":""1"",""Q08"":""0""}","survey-template","7","245786","0.0-6.0","5","6","6","5","4","5","3","4","5","4","5","0","-1","-1","-3","-1","0","1","0","5","5","5","5","4","4","4","4","5","5","6","8","6","8","7","8","8","6","8","6","3","1","4","4","2","7","2","5","2","1","5","2","5","2","7","4","5","5","3","4","2","4","3","2","2","7","3","5","6","6","6","7","7","6","1","7","2","7","3","5","789936991620964354","叶","279","Female","[""好她"",""坏我"",""坏她"",""好我""]","[""强她"",""弱我"",""弱她"",""强我""]","","","","","","","","{""Q01"":""0"",""Q02"":""-1"",""Q03"":""-1"",""Q04"":""-3"",""Q05"":""-1"",""Q06"":""0"",""Q07"":""1"",""Q08"":""0""}","[0,1,2,3,4,5,6,7]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q05"",""Q06"",""Q07"",""Q08""]","[9362.79999999702,16671.099999997765,24291.199999999255,30577.099999997765,33808.199999999255,35193.199999999255,38208.099999997765,43260.099999997765,45794]","[]","[9362.79999999702,16671.099999997765,24291.199999999255,30577.099999997765,33808.199999999255,34698.89999999851,35193.199999999255,38208.099999997765,43260.099999997765,45794,46830.29999999702]","0.375","0.5714285714285714","0","","","","","","","","","","","","","","","","","","","","","","",""
"13715","
    <p><div style='color:white;font-size:35px; line-height:20px;'>词汇评估任务</div></p><br>
    <p><div style='color:white;font-size:25px; line-height:20px;'>请再次回忆该亲密的朋友，你们至少2年前就认识了，并且最近2年经常见面。</div></p>
    <p><div style='color:white;font-size:25px; line-height:20px;'>在本实验中，您将会看到一些形容词。</div></p>
    <p><div style='color:yellow;font-size:25px; line-height:20px;'>您的任务是判断这些形容词是否符合对您自己或您的朋友的描述。</div></p><p style='font-size:35px'>符合按<span style=""color:lightgreen""> j 键</span>，不符合按<span style=""color:red""> f 键</span></p>","0","html-button-response","8","259511","0.0-7.0-0.0","5","6","6","5","4","5","3","4","5","4","5","0","-1","-1","-3","-1","0","1","0","5","5","5","5","4","4","4","4","5","5","6","8","6","8","7","8","8","6","8","6","3","1","4","4","2","7","2","5","2","1","5","2","5","2","7","4","5","5","3","4","2","4","3","2","2","7","3","5","6","6","6","7","7","6","1","7","2","7","3","5","789936991620964354","叶","279","Female","[""好她"",""坏我"",""坏她"",""好我""]","[""强她"",""弱我"",""弱她"",""强我""]","","","","","","","","","","","","","","","","","SRET_EW","EW_instructions","Tue Jan 16 2024 19:15:57 GMT+0800 (中国标准时间)","","","","","","","","","","","","","","","","","","","",""
"null","","null","psychophysics","9","262534","0.0-7.0-1.0-0.0","5","6","6","5","4","5","3","4","5","4","5","0","-1","-1","-3","-1","0","1","0","5","5","5","5","4","4","4","4","5","5","6","8","6","8","7","8","8","6","8","6","3","1","4","4","2","7","2","5","2","1","5","2","5","2","7","4","5","5","3","4","2","4","3","2","2","7","3","5","6","6","6","7","7","6","1","7","2","7","3","5","789936991620964354","叶","279","Female","[""好她"",""坏我"",""坏她"",""好我""]","[""强她"",""弱我"",""弱她"",""强我""]","","","","","","","","","","","","","","","","","SRET_EW","EW_practice","","key","null","7.074416861826659","768","428","朋友","徇私","Negative","morality","","","","","","","","","","",""
