"","X","MR1","MR2","MR4","MR3","MR5","MR6","ID"
"36",36,0.221381612090313,0.198617416624181,1.16306477194842,0.780507867540408,0.125123629464666,0.830604664009772,"phase_006_subj_17"
"37",37,0.469178404861735,-0.0634252544227001,-1.15251755040739,-0.331599900516939,0.371096966161403,-1.1867064033252,"phase_006_subj_19"
"38",38,-0.127008556811309,-0.415957838725728,0.494448288721511,-0.419380068236003,0.246212204675342,0.349817932979605,"phase_006_subj_2"
"39",39,0.609249375078696,-0.116575784792686,2.2616959144462,0.696095546749334,-0.581532775096782,-0.78060256200835,"phase_006_subj_22"
"40",40,1.59739016879794,-1.17227587434522,-2.59315034058251,0.270010389970878,1.41533859403005,-0.276282338358002,"phase_006_subj_23"
"41",41,-2.66198702453375,-0.093446151794849,-0.734812061016982,0.0758344314564357,-0.848625382615306,-0.315101231791275,"phase_006_subj_24"
"42",42,0.706019941982074,0.0553414731529003,0.440525612331975,-0.0039206933990841,0.355111473167925,1.65901701568995,"phase_006_subj_25"
"43",43,-1.28717716670282,-0.133812227076766,-0.800439492755719,0.806834847408845,1.21408545319166,1.07513469902073,"phase_006_subj_4"
"44",44,-0.676858982601513,0.10767485679403,0.155808631534333,0.0568236730766425,-0.365100773402429,-1.28956950377566,"phase_006_subj_5"
"45",45,0.587148381099688,-0.285732842544381,-2.35872689672381,0.485659678063144,0.824834549255131,-0.630361873336555,"phase_006_subj_7"
"46",46,0.0479464303272485,0.388227003550451,0.00663615469018504,-0.797527077662949,-0.324360037445498,0.853476250271137,"phase_006_subj_8"
"47",47,-0.630543747555487,-0.208059171850033,-0.618742394849047,0.443048041343127,0.360239766175865,1.98128667775861,"phase_007_subj_1"
"48",48,-1.27213932274378,0.286840685765837,0.572813731785516,0.84657074071619,-0.0293772625776299,-0.95750959750654,"phase_007_subj_10"
"49",49,0.513228326869117,-0.305819383833546,-0.0891547471826046,0.355875933565153,0.860893034195074,0.497848843776708,"phase_007_subj_11"
"50",50,0.239007351827854,0.557943590335598,-2.45605642417566,0.00754235782345545,0.271736801489429,-0.0678338666496764,"phase_007_subj_12"
"51",51,-0.533772238022135,-0.0662041526691442,-0.981709631650001,0.913917253174674,-0.312072645430404,-0.164744229954285,"phase_007_subj_13"
"52",52,0.529053200361852,0.031546666070162,-0.181175864993712,-0.119471295651457,-1.43448406559312,0.671380387290498,"phase_007_subj_16"
"53",53,1.3930042190669,-0.0592073711363651,-0.000293259506265081,0.840542977189538,0.320446014967341,-0.932980422048153,"phase_007_subj_17"
"54",54,0.352490564623081,-0.0799129775366046,0.426924617791388,0.761361379927984,-0.69983524913944,1.2154705387926,"phase_007_subj_18"
"55",55,-0.13362676984677,-0.430655150103372,1.01653003130795,0.815700216817778,0.0305111330602008,-1.31677105682762,"phase_007_subj_19"
"56",56,0.403183512040082,-0.814448418557432,0.165024366023879,0.506335657269658,0.360521166319247,-1.6545558430333,"phase_007_subj_21"
"57",57,1.43320006854431,0.00812566649007249,0.425999585124488,0.316595878735609,1.60646380763501,0.709017945244415,"phase_007_subj_3"
"58",58,-2.04739185826798,0.280748521027307,-0.504583982666901,1.03913488772305,-0.336112082004741,1.32288575043632,"phase_007_subj_4"
"59",59,0.00619193827173164,-0.0247782212401502,0.801502924310374,0.734880114253418,0.201519470743588,0.178753142503855,"phase_007_subj_5"
"60",60,-1.50067718366644,0.432573442810148,-1.15739859308254,0.480361108685191,-0.206107974713037,2.03302340741995,"phase_007_subj_6"
"61",61,1.01022363458101,-0.403593632821848,0.66728381231431,0.0439127352805329,-0.297453692676126,-0.785321392543836,"phase_007_subj_8"
"62",62,-1.56543027369714,0.0350333110587901,-0.253243074332466,0.381480055533478,-0.727553684069739,1.24498279803751,"phase_008_subj_1"
"63",63,-1.13083242167111,-0.309000734230543,0.0271947763268819,0.111713009893196,-0.670912016358368,0.172080839745316,"phase_008_subj_10"
"64",64,-1.2400075189424,-0.247000468606127,-1.38644351128592,0.443770113123363,-1.26821462882963,1.1433910139219,"phase_008_subj_11"
"65",65,-0.823089344181395,-0.0446805877868344,-1.13579481938398,0.794795234711277,1.21525929872681,1.5167723183294,"phase_008_subj_12"
"66",66,0.924503833266552,-0.0527450602445467,0.36213451318866,0.135297732053356,-0.930082172188444,0.602750404289237,"phase_008_subj_13"
"67",67,1.09833812487218,0.191493917102189,-0.708801695760091,0.593854209045485,-0.80163590183015,0.619140514332142,"phase_008_subj_14"
"68",68,1.40397890206751,0.0250600482939605,0.708690878861207,0.349744939844268,-2.03971656998829,-1.13540058969314,"phase_008_subj_15"
"69",69,0.617924311669578,-0.347163556404522,0.399254385272255,0.00328275879046099,0.239019727641882,-0.285580011968608,"phase_008_subj_16"
"70",70,1.47556471418604,-0.113212555819208,-0.919666812182424,0.998889760715887,-0.200777513420969,0.833543798815996,"phase_008_subj_17"
"71",71,-0.876770201530479,-0.00318364115216139,-0.0145279758243469,-0.231452810308218,-0.702716348243669,0.63506401915148,"phase_008_subj_18"
"72",72,-0.894280661126924,-0.0197881737059431,-0.428091292517898,0.471556526993636,-1.57793749611511,1.06689729150057,"phase_008_subj_19"
"73",73,0.263461388074515,-0.661524087162969,-0.366167808840465,0.323935142176986,-0.674702130775827,1.02805013324262,"phase_008_subj_2"
"74",74,2.71751017352191,0.188639696962446,-0.238732153075739,-0.689506639772961,-0.630988923475781,0.512002628680558,"phase_008_subj_20"
"75",75,0.238136226360489,0.671914037790011,0.956266680503459,-0.209820016690444,-1.72183118404042,-0.501457006739477,"phase_008_subj_8"
"76",76,0.389036765527892,-0.214440527929908,-0.199987870033086,1.09587517515717,-0.540507831312872,-1.0127050422892,"phase_009_subj_1"
"77",77,0.487857932721203,-0.209925836558131,-0.482386149126792,1.00492225352198,0.517068641295908,-0.768394843669356,"phase_009_subj_10"
"78",78,-0.355081387803043,0.0763640879341132,-1.69686350603454,0.340504309706643,-0.194238464257807,1.42262487692526,"phase_009_subj_11"
"79",79,-2.26308219520632,-0.168768008568173,0.212004090739342,1.27049503406045,0.817649136807641,0.846753185863459,"phase_009_subj_12"
"80",80,1.47695901970399,0.20282622458799,0.636474002836281,0.270247303702818,-0.103300747063628,0.515078233537285,"phase_009_subj_13"
"81",81,0.31683149032681,0.30351929187684,1.23446101730016,-2.01875338531906,1.90619449079219,0.826006876109602,"phase_009_subj_14"
"82",82,-0.35019523239628,0.0854339074006474,0.0734853608367862,0.862531214011141,0.532884142292069,0.0683173526031023,"phase_009_subj_15"
"83",83,-0.364191950814642,-0.0891040537180511,1.27568817618026,0.672833120016834,0.356880279668615,0.113491930214011,"phase_009_subj_16"
"84",84,1.54966078301667,0.441315281257578,0.798947528274118,-0.249090634646515,1.74734914485271,-0.418312711948096,"phase_009_subj_18"
"85",85,-1.12641674275365,-0.108788851487441,-1.64227611063869,0.782452608134546,-1.38611700497011,0.658172683731624,"phase_009_subj_19"
"86",86,-0.474359656288098,-0.138448701900954,0.533341912713281,0.770971148610575,-1.11123643858955,-2.02615007804338,"phase_009_subj_20"
"87",87,-1.11225124926312,0.1971987452579,-0.0389846022065715,-0.100019339640366,0.363521053856368,-1.20561552177752,"phase_009_subj_21"
"88",88,1.57608456166155,-0.176502314380767,-0.478486731391841,-1.16072748369567,0.24924129460291,-0.430300013908562,"phase_009_subj_22"
"89",89,0.858369368772345,0.244532408772458,-0.500731639475797,0.130938236060622,-0.531672502768711,0.267145006595542,"phase_009_subj_23"
"90",90,-0.29113714146894,-0.0842635749126942,0.488957718674127,0.390944512933613,0.239902745999862,1.02993291381986,"phase_009_subj_5"
"91",91,0.337088584582278,0.0160834769947027,1.10989041153051,-1.20926288899388,-0.750938187822397,-0.264190486375709,"phase_009_subj_6"
"92",92,0.817310314347832,0.262931676013254,1.31123676210367,0.672369666789066,0.776318849114862,0.121454667728966,"phase_009_subj_7"
"93",93,0.390555051006377,0.100633539067722,0.784980148086398,-0.00361112297103151,1.25325208492413,-0.00139229395207318,"phase_009_subj_8"
"94",94,0.409805368897092,-0.208767110482817,0.00130478046416862,0.368929796617969,-0.720019669495693,0.300170508839662,"phase_009_subj_9"
"95",95,1.18749570098091,0.431456239319519,-0.50072024464599,-1.53308810414068,-1.31357195147314,0.653532082690465,"phase_010_subj_1"
"96",96,0.269221471821173,0.041923326404185,-0.428675833625956,0.752531795846743,-0.445886325031329,0.143131918250977,"phase_010_subj_11"
"97",97,-1.31566508020838,0.622741712832661,-1.22713684714244,-0.272618116032702,-0.279087795805758,0.846263889097361,"phase_010_subj_12"
"98",98,0.962894958741207,0.590765628048378,-1.05405607375837,-1.08896888931567,-0.538449770220494,1.00715221987919,"phase_010_subj_13"
"99",99,0.263185080199558,0.056429642981578,0.334159776744557,-1.16062162555164,0.838333358366215,0.39059597111456,"phase_010_subj_16"
"100",100,0.0248883292902285,-0.0905767622607527,0.248864606401199,0.197809705877729,-1.96358016076521,1.1550016093738,"phase_010_subj_19"
"101",101,-0.620962473832379,0.590117736693788,-1.25230859756463,-0.213076073446135,-0.627382698183611,-0.0764853844138794,"phase_010_subj_2"
"102",102,0.343261640367748,0.488752487216027,0.5932279690398,-0.79022289780402,-0.508900575422834,-0.985045887959702,"phase_010_subj_20"
"103",103,0.486166145016021,-0.621800482181206,0.790394370104471,0.0162944869326681,-0.726702385598573,-0.322497704701158,"phase_010_subj_21"
"104",104,-1.10049247629559,0.0212668216198875,-0.797533372895052,-0.271812922019447,0.332997728586967,0.73727085977002,"phase_010_subj_22"
"105",105,-1.78133667001615,-0.370783392350932,0.974501124089946,0.375073050473857,-0.00455423111873391,-1.88264785991428,"phase_010_subj_24"
"106",106,-0.998750051656789,-0.468478993212495,1.66469890296731,0.639306251165518,0.331739377450809,-2.15793230846986,"phase_010_subj_3"
"107",107,-0.179701227111839,-0.353010180515129,-0.446226491182129,-0.202206208080996,-0.576435171912618,0.597952846408986,"phase_010_subj_6"
"108",108,-0.341968696130148,0.234883867227206,0.88246160149175,0.564636482611923,0.724282145566647,2.0548644258588,"phase_010_subj_7"
"109",109,-0.689809682073997,0.086569265334049,-0.867586107264307,0.581088152880019,-0.47091070233727,0.38218667056135,"phase_010_subj_9"
"110",110,0.213801557736018,0.151364997422449,-0.667265326807434,1.29263557487052,0.606773192623819,-0.490400129261947,"phase_011_subj_1"
"111",111,0.491068949174385,-0.260300589866938,0.688939429606001,-0.706866340060087,1.75006018119425,-0.597066917158158,"phase_011_subj_10"
"112",112,0.303517616361647,0.118376350587296,-0.690876643635053,-0.0286570890842747,-2.15593705791763,1.32409914710595,"phase_011_subj_13"
"113",113,1.15162433979712,-0.197787824667794,-0.409427008316051,-1.83033264061867,-0.893388139184852,-1.19676047997531,"phase_011_subj_14"
"114",114,-1.16402548887646,-0.548007919392009,-1.72530238071996,-1.62153596375239,1.35109878245377,-0.925702466288665,"phase_011_subj_16"
"115",115,-0.288944331807818,-0.335788778947242,1.59170214043237,0.53439848525075,0.663676894796155,1.25925577634183,"phase_011_subj_17"
"116",116,-0.366566124591599,-0.368433878776941,0.0418883483091409,0.4690688318284,-0.353271124657687,0.170744376176104,"phase_011_subj_18"
"117",117,0.24637357652031,-0.000667753637473956,-0.104776878877707,0.0683515735103034,-0.996818126601971,-0.193852220491598,"phase_011_subj_19"
"118",118,-2.66171058476765,-0.232280924579913,0.105705553268324,-0.22217888559746,2.13747499929982,0.854320403921938,"phase_011_subj_2"
"119",119,0.615815486943194,-0.134878575796352,0.582340877846717,-0.200212847069029,0.974414722664929,-0.962659761261658,"phase_011_subj_20"
"120",120,1.02550380283303,0.222573585245755,0.379865221521504,0.546256512790612,-0.769079792539023,-0.512086710977335,"phase_011_subj_22"
"121",121,0.101998057402625,-0.370043066788971,-0.291124162346343,0.296353070381111,0.215580127519325,0.165543750330291,"phase_011_subj_23"
"122",122,-1.54456835605445,-0.240586768868524,0.0854340493274429,0.507025765708164,0.465350422503992,-1.24977234966728,"phase_011_subj_24"
"123",123,0.339410228666968,0.0184369441077889,-1.66902349264224,0.644472572193989,-0.0419002354984035,0.510756762688629,"phase_011_subj_25"
"124",124,-0.456654458398293,-0.348270820312767,0.00111179244052565,0.917848701466345,0.192240187341247,-0.382396807609398,"phase_011_subj_3"
"125",125,1.04538611888069,-0.110423010626135,1.83262031952075,0.265023532481789,-0.574556411661349,0.833049591866706,"phase_011_subj_4"
"126",126,-3.12569206052709,-0.273508172746057,0.033684420356739,0.936340053739578,-0.440070530913842,0.503990202355484,"phase_011_subj_5"
"127",127,1.26846949365955,-0.0310642378780124,0.704056945029806,0.605779796132655,0.392823346747141,0.64788130955169,"phase_011_subj_6"
"128",128,1.23792907781278,0.128455710497045,-0.601444837794972,0.452193277515215,0.242333274298418,0.803170877287385,"phase_011_subj_7"
"129",129,1.68614547085644,-0.265318436621789,1.45293030098722,0.815598538918698,-0.351441077897236,-1.01270421163839,"phase_011_subj_8"
"130",130,0.103649772018236,-0.291661241990455,-0.363457195321955,0.553045970615705,0.591673548686037,-1.00005024951269,"phase_011_subj_9"
"131",131,-0.341498481966468,-0.166322299638986,-0.434548144338701,0.780170614206083,-0.874345274294821,-0.265477769507208,"phase_012_subj_10"
"132",132,-0.365913300304645,-0.33031608041212,-2.36777116528835,0.19384330096961,-0.308362145557497,0.783514843174243,"phase_012_subj_11"
"133",133,-1.33527280188028,0.507492558824351,1.32338783363645,-0.549993487942021,-0.895816230604985,-0.934292550095591,"phase_012_subj_12"
"134",134,-2.02797586946577,-0.578592001912164,0.930521374582015,0.0422980176147094,2.05633543437248,-0.499727412165111,"phase_012_subj_13"
"135",135,1.81079763553046,0.0609852914028353,0.784215432414112,1.16576795981277,1.65152505052456,-0.0750154073476505,"phase_012_subj_14"
"136",136,0.0895427462536005,0.577411522698931,0.213281954646588,0.237481978817977,-1.12657763349779,-0.0178956063617288,"phase_012_subj_15"
"137",137,0.542400154019493,-0.195416842826058,0.827606191567818,0.629262987482405,-0.639226376671057,-0.975198426833754,"phase_012_subj_16"
"138",138,-1.41568984802745,0.125470426724789,-0.739049502831034,0.863586340349343,-0.555483616633395,-0.143530164386036,"phase_012_subj_17"
"139",139,0.69957957681155,0.230651202508357,0.756369893786904,0.482353634865998,0.685254080400083,-0.51283250865345,"phase_012_subj_2"
"140",140,-0.678476267734458,0.315174246170104,0.488869001145099,-2.23768272222633,0.374817932173709,1.71881864770787,"phase_012_subj_20"
"141",141,2.59747366108773,-0.0997777607770701,1.90230928536161,0.0255557889444279,0.60530315604249,1.87900910449141,"phase_012_subj_21"
"142",142,-1.71802528153658,0.309016321794668,-0.399224077899678,0.714778820860644,-1.50242248783825,-0.0927726953896373,"phase_012_subj_3"
"143",143,0.314145654045086,0.234336826096576,-1.01930586042532,0.746713373123922,0.679422506012433,0.132413261568909,"phase_012_subj_4"
"144",144,1.48642100940436,-0.423282001880941,0.923606705109344,-0.568499252998069,1.57590378319784,0.598737927831759,"phase_012_subj_5"
"145",145,-0.826752867749633,-0.0736476477986749,1.14075306523773,-0.3298236187762,0.810570210481279,0.0907425538458992,"phase_012_subj_6"
"146",146,-0.448150205490444,-0.505640535103734,0.0202342243534692,0.0790960982015562,-0.470331672466444,0.90604031630834,"phase_012_subj_7"
"147",147,0.872372308789836,-0.136700834077242,-1.26599284168929,1.30879472351561,0.42628356922168,-0.383933128153778,"phase_012_subj_8"
"148",148,-1.02664007022907,-0.201412977999263,-0.962435853367242,-2.53757510089522,0.976989783935224,-0.37121791279872,"phase_013_subj_10"
"149",149,0.833456531214433,0.212995770193951,0.0518133575096089,-1.61746467069198,0.240745012907409,0.59341127971002,"phase_013_subj_11"
"150",150,0.000853455089524122,-0.225108354067722,-0.680300716481688,0.67294011735503,-0.334280733474454,-1.21260878074133,"phase_013_subj_13"
"151",151,0.20975787217209,-0.106037323678629,1.19306109081508,-0.145112064215786,-0.40916500377954,-2.16039532271187,"phase_013_subj_17"
"152",152,-0.767263049064963,-0.0323875014241345,1.46617294312085,0.281439797529168,-0.433614668890508,-0.00481295319663606,"phase_013_subj_18"
"153",153,0.914724149036113,0.315020582680346,-1.31268816809093,0.71967485712707,-0.631829403726649,1.07280656650416,"phase_013_subj_19"
"154",154,-1.75736719630246,0.0906018160939422,1.34783533526282,0.447424388635656,0.113568525204154,-0.0950595030958025,"phase_013_subj_2"
"155",155,0.977652738614922,0.425884490577176,-0.0703242965015917,0.676362083662763,0.00612983633015986,0.413790230803798,"phase_013_subj_21"
"156",156,0.526010893782822,-0.219463359819968,-1.80358833257599,0.211546702245727,-0.473069009434494,-1.06702921421744,"phase_013_subj_22"
"157",157,-0.298130800264784,-0.179459396681264,0.203836058433685,-3.77032679626429,1.12865580504913,-0.634547566044951,"phase_013_subj_23"
"158",158,-0.46488267847892,-0.0992926713013657,0.841116551811675,0.61638651545152,-0.424255358428636,0.278061193288291,"phase_013_subj_25"
"159",159,0.311664624821732,-0.384017963845277,0.348592711584343,0.478996283023718,0.439834777107041,0.555564019050541,"phase_013_subj_26"
"160",160,-0.0591202307763545,0.0527869812898552,0.172381748226064,0.688564911908041,-0.253890763974155,0.337728451842355,"phase_013_subj_27"
"161",161,0.512857444334972,-0.0307915197742413,0.24069155058839,0.347192551560299,0.421292328003563,-0.875395445411156,"phase_013_subj_28"
"162",162,-0.626687775084286,-0.297227135849065,-1.4216993085471,-0.935058432376643,1.60720868969449,0.05552255705682,"phase_013_subj_29"
"163",163,-0.501751954296976,0.0647324509007357,0.293223868895352,0.0164043587668656,1.47099173133281,-1.18537782366271,"phase_013_subj_30"
"164",164,-0.707502948825002,0.194873427871795,1.17861941478482,-0.0761545307720595,0.243341564032482,-0.412420932454029,"phase_013_subj_31"
"165",165,-1.18357401936611,0.00681125989484973,-2.14456447832784,0.322956505929331,-0.459744428608884,-0.717810176917264,"phase_013_subj_32"
"166",166,-0.37053607713817,-0.194459211652136,-1.50848989034412,-2.99454057998291,0.812489148000542,1.89372012901326,"phase_013_subj_33"
"167",167,-1.37575829850346,-0.0862161210982512,-2.15893554829776,0.971654817722435,-1.46533381355486,-0.222260115682054,"phase_013_subj_4"
"168",168,-0.515574311088906,0.269419094773665,0.412160899925068,0.827126886816975,0.91119301035395,0.85229048891801,"phase_013_subj_5"
"169",169,-0.136981860578463,-0.324685885735446,0.230773308348455,-0.784063476259129,0.954953564050611,0.249178995733827,"phase_013_subj_6"
"170",170,-0.818934782934166,0.875523545258287,0.12305999916651,-0.0817657792017411,1.2050809373304,-0.27447853939215,"phase_013_subj_7"
"171",171,-1.11054929474042,-0.180256931851485,1.86059317424647,0.125781100962414,-0.567873386091413,0.625071792940573,"phase_013_subj_8"
"172",172,0.193333493064345,0.126641951569006,-0.592059122589454,1.0970101422998,0.273801490398643,0.753366469148369,"phase_013_subj_9"
"173",173,-1.37777090760395,0.277694728832334,-0.457652290400369,0.563539820070094,-0.314578740102516,0.530025483082027,"phase_014_subj_10"
"174",174,-1.32869572429273,-0.874997506029178,0.367444978871555,-2.58035027649281,-0.97578440854297,0.471715575381376,"phase_014_subj_11"
"175",175,1.73344908256209,-0.00996102681655134,-0.723620213901772,0.599640777010201,0.239864590467395,1.98348254693408,"phase_014_subj_12"
"176",176,-0.0851123412182594,-0.0808458449347866,-0.0116846738213678,0.458862237954911,-0.0140395593973557,0.666820206188915,"phase_014_subj_13"
"177",177,0.175247637982424,0.208347588261759,1.19073821144508,-0.196644111470796,0.159257791194676,-0.526925104327568,"phase_014_subj_16"
"178",178,-0.109785382751957,-0.0500440771177977,0.440306295682737,0.835828463602045,-0.251379750112553,-1.70683640650916,"phase_014_subj_17"
"179",179,-0.0952113562754616,0.080300517539372,0.0819535932726965,0.476087550728729,-1.16667814251267,0.619118798686735,"phase_014_subj_18"
"180",180,-1.3898205874924,0.106092842351503,0.532410510008409,-0.203867915220418,-0.645722185418005,-0.00515613346501009,"phase_014_subj_19"
"181",181,0.0873804411368893,-0.026402873391992,-0.775564375922711,0.140142428046151,-1.26523368239227,-0.103397445755363,"phase_014_subj_21"
"182",182,-0.734975030513061,-0.259190052244974,-0.267625346303507,0.0581615176752076,0.597024292560053,0.627877170906703,"phase_014_subj_23"
"183",183,-1.18462475308708,0.0860652996513839,-1.02068511369613,1.50946396586594,1.49794840960236,0.750475768211021,"phase_014_subj_27"
"184",184,0.673686441470704,0.0839223262054381,1.95864679517596,0.572890421666933,0.0124153193015565,1.33900546800665,"phase_014_subj_29"
"185",185,-1.19549620327803,-1.20551401133411,-0.234082660025998,-1.8428490182522,2.8969346786237,-0.970534834562734,"phase_014_subj_31"
"186",186,0.0501220209510867,-0.120917165198218,0.434737619717806,0.645034653108665,0.291605617102731,0.897191039285824,"phase_014_subj_32"
"187",187,0.984193717108915,-0.187506677982432,0.294364374845621,0.530711050680328,0.716003318019285,0.0321391374047549,"phase_014_subj_33"
"188",188,1.63582221094696,-0.278535625110576,-0.0169185143346141,0.578224109867706,-0.103492322029246,1.05687969351257,"phase_014_subj_34"
"189",189,0.522019677798947,0.0642596863430214,-0.762591080597343,0.143983995689736,0.961140932208471,-1.78751671687638,"phase_014_subj_36"
"190",190,-0.438776777879224,0.193636046731367,-0.0662302381553499,0.268469986396502,-0.957922507930318,0.625206793499584,"phase_014_subj_37"
"191",191,0.424364955141818,0.0544231069930474,-0.0578603954088717,0.689279762212098,0.298710638176719,1.24889089256825,"phase_014_subj_39"
"192",192,0.141959749004251,-0.403416300746365,0.975555201642258,-2.57783239523646,0.124332763535159,-1.58142197420989,"phase_014_subj_4"
"193",193,-0.261314603923296,0.354699548200383,1.09110223100406,0.490394452737626,0.607697955986817,-0.421758705301807,"phase_014_subj_40"
"194",194,0.0853057752136858,0.449067824955295,0.264719893849363,0.47827468339075,-0.739316206671638,0.992456755940608,"phase_014_subj_41"
"195",195,-0.771511129305747,-0.358855185875563,-0.576088005281926,0.797920002842822,1.85138638667056,-0.90886966416532,"phase_014_subj_42"
"196",196,0.900186317336544,-0.331228505822026,-0.22211951398181,0.657350626622515,0.791805204951652,-0.441134336169225,"phase_014_subj_45"
"197",197,-0.261338638557109,-0.23799674245429,-0.711740595615592,0.956502613461231,0.573420703627727,0.744116414653292,"phase_014_subj_48"
"198",198,-0.0971527691829203,-0.545643389753322,0.220871868776686,-0.0460813479959116,-0.103614197003779,-0.0805120530363673,"phase_014_subj_5"
"199",199,-1.22318486465407,0.107263583243309,0.361322950945144,0.859466572797562,-0.74979813715854,-2.19895213630362,"phase_014_subj_50"
"200",200,0.708322417138845,0.0664940250090786,-0.39448405100377,0.323847525372758,-0.98207328626986,-0.00337928683870333,"phase_014_subj_51"
"201",201,0.485254798192062,-0.327550334759483,-0.705509447896167,-0.139507492643532,0.236774839766585,-0.945642113319799,"phase_014_subj_53"
"202",202,-0.70903909345362,-0.485373885737206,-0.0511170906076542,-0.776459645666689,0.742818221468914,0.934224256893287,"phase_014_subj_55"
"203",203,2.21240814394623,0.37783753413943,1.09904535866945,-2.04493247052148,-2.29617772185477,0.935395668815232,"phase_014_subj_59"
