"","selfclarity_al","ses_al","coreself_al","hsns_al","NPI_al","LOT_al","sde_al","IM_al","MorIden_al","moralSeImag_al","IPC_al","domain_al"
"1",0.159313502388004,0.490554093089804,-0.199053345302225,-0.489280821588451,0.414601500935183,-0.346905305642118,0.240224428623262,-0.164561453174123,-0.879906324063267,-0.235215449220613,-0.0259444717649236,0.181550130150578
"2",0.253368304854161,0.135264375560399,0.528238417557477,-1.16679838045697,2.19703359469926,0.489324895977621,1.41534342005773,0.391593603577839,0.349518345391798,0.554593435679041,0.517808415641603,0.411864671047779
"3",1.28797113198189,0.312909234325101,0.891884298987328,-0.997418990739842,-0.476614545946855,0.489324895977621,1.41534342005773,0.57697862249516,-0.879906324063267,1.3444023205787,-0.0259444717649236,0.987651023290783
"4",1.28797113198189,0.668198951854506,1.01309959279728,-1.84431593932549,-0.476614545946855,0.210581495437708,1.26206702987062,0.53063236776583,0.759326568543486,1.02847876661883,-0.0259444717649236,0.987651023290783
"5",-1.72178254693514,-1.64118421208662,-1.89606745864153,1.37389246529998,-0.773686561574202,-0.346905305642118,-1.95673716405857,0.43793985830717,0.144614233815954,-0.946043445630302,-0.977512024726345,-1.54580892657843
"6",1.75824514431268,1.37877838691331,1.61917606184703,-2.18307471875975,1.30581754781722,1.60429849813727,2.13063324093088,2.10640502856306,1.16913479169517,1.50236409755863,1.60531419045466,1.67859464598239
"7",1.75824514431268,1.37877838691331,1.61917606184703,-2.18307471875975,1.00874553218987,1.60429849813727,2.18172537099325,2.10640502856306,1.16913479169517,1.58134498604859,1.74125241230629,1.67859464598239
"8",-0.405015312408939,-0.220025341969005,-1.16877569578183,0.526995516714332,-0.773686561574202,-0.346905305642118,-0.577249652374628,0.53063236776583,0.759326568543486,0.870516989638903,-0.161882693616555,-0.624550762989628
"9",-0.499070114875096,-0.220025341969005,0.407023123747527,1.54327185501711,1.30581754781722,-1.18313550726186,0.393500818810366,0.391593603577839,1.16913479169517,1.02847876661883,0.653746637493235,0.987651023290783
"10",1.75824514431268,1.20113352814861,1.61917606184703,-2.35245410847689,1.00874553218987,1.60429849813727,2.13063324093088,2.06005877383372,1.16913479169517,1.58134498604859,1.60531419045466,1.67859464598239
"11",-0.0287961025443102,0.312909234325101,0.770669005177378,2.5595481933199,0.117529485307837,-0.346905305642118,-0.219604741938051,-0.118215198444792,0.96423068011933,1.02847876661883,0.789684859344867,0.872493752842183
"12",0.817697119651104,-0.220025341969005,-0.805129814351977,0.696374906431462,2.19703359469926,-1.18313550726186,0.444592948872734,-0.303600217362113,-2.10933099351833,-0.946043445630302,-0.977512024726345,0.52702194149638
"13",0.159313502388004,-0.0423804832043028,-0.562699226732076,0.188236737280071,-1.07075857720155,0.210581495437708,-0.066328351750947,0.66967113195382,0.554422456967642,0.949497878128868,-0.56969735917145,-0.739708033438229
"14",1.75824514431268,1.37877838691331,1.61917606184703,-2.35245410847689,1.00874553218987,1.60429849813727,2.18172537099325,2.06005877383372,1.16913479169517,1.58134498604859,1.74125241230629,1.79375191643099
"15",1.19391632951573,0.490554093089804,0.770669005177378,-0.489280821588451,-0.476614545946855,0.489324895977621,1.26206702987062,0.252554839389849,0.759326568543486,0.949497878128868,0.24593197193834,-0.394236222092426
"16",0.535532712252633,0.490554093089804,0.528238417557477,-0.31990143187132,-0.476614545946855,0.489324895977621,0.648961469122207,0.57697862249516,0.349518345391798,0.870516989638903,0.381870193789971,0.872493752842183
"17",1.19391632951573,0.668198951854506,0.891884298987328,-0.997418990739842,-0.773686561574202,0.489324895977621,1.36425128999536,0.901402405600471,0.144614233815954,0.949497878128868,0.109993750086708,0.987651023290783
"18",0.065258699921847,0.135264375560399,-0.562699226732076,0.526995516714332,-1.07075857720155,1.04681169705745,-0.066328351750947,0.71601738668315,0.96423068011933,1.42338320906866,-0.0259444717649236,-0.85486530388683
"19",-1.25150853460435,-0.752959918263111,-1.53242157721168,1.03513368586572,-0.179542530319509,-0.346905305642118,-0.577249652374628,-0.720716509926084,-1.28971454721495,-1.10400522261023,-1.38532669028124,-0.624550762989628
"20",0.253368304854161,-0.220025341969005,-0.441483932922126,0.865754296148593,-1.07075857720155,0.768068296517535,-0.168512611875683,0.57697862249516,0.554422456967642,1.50236409755863,-0.161882693616555,-0.97002257433543
"21",-0.499070114875096,0.135264375560399,0.770669005177378,0.526995516714332,-0.476614545946855,-0.0681619051022051,-0.0152362216885789,-0.859755274114075,0.144614233815954,0.39663165869911,-0.56969735917145,-0.509393492541027
