"","subj_idx","friend_name","IAT","stimulus","condition","task_id","word","screen_id","rt","RT","response","correct","version_attrib","version_target","version_attrib2","version_target2"
"2030",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","5","524",524,"i","true",NA,NA,NA,NA
"2031",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","5","557",557,"e","true",NA,NA,NA,NA
"2032",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","5","716",716,"e","true",NA,NA,NA,NA
"2033",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","5","500",500,"i","true",NA,NA,NA,NA
"2034",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","5","452",452,"e","true",NA,NA,NA,NA
"2035",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","5","468",468,"e","true",NA,NA,NA,NA
"2036",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","5","540",540,"i","true",NA,NA,NA,NA
"2037",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","5","620",620,"e","true",NA,NA,NA,NA
"2038",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","5","524",524,"e","false",NA,NA,NA,NA
"2039",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","5","596",596,"e","true",NA,NA,NA,NA
"2040",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","5","660",660,"e","true",NA,NA,NA,NA
"2041",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","5","396",396,"i","false",NA,NA,NA,NA
"2042",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","5","517",517,"i","true",NA,NA,NA,NA
"2043",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","5","420",420,"e","true",NA,NA,NA,NA
"2044",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","5","413",413,"i","true",NA,NA,NA,NA
"2045",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","5","484",484,"e","true",NA,NA,NA,NA
"2046",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","5","436",436,"e","true",NA,NA,NA,NA
"2047",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","5","462",462,"i","true",NA,NA,NA,NA
"2048",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","5","484",484,"i","true",NA,NA,NA,NA
"2049",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","5","508",508,"i","true",NA,NA,NA,NA
"2050",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","5","572",572,"i","true",NA,NA,NA,NA
"2051",682910925522468864,"颜",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","5","540",540,"i","true",NA,NA,NA,NA
"2052",682910925522468864,"颜",16,"<p style=""color:white; font-size: 35px;"">高尚</p>","positive","moral","高尚","6","900",900,"e","true",NA,NA,NA,NA
"2053",682910925522468864,"颜",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","6","998",998,"i","true",NA,NA,NA,NA
"2054",682910925522468864,"颜",16,"<p style=""color:white; font-size: 35px;"">黑心</p>","negative","moral","黑心","6","549",549,"i","true",NA,NA,NA,NA
"2055",682910925522468864,"颜",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","6","715",715,"e","true",NA,NA,NA,NA
"2056",682910925522468864,"颜",16,"<p style=""color:white; font-size: 35px;"">卑鄙</p>","negative","moral","卑鄙","6","780",780,"i","true",NA,NA,NA,NA
"2057",682910925522468864,"颜",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","6","1245",1480.35,"e","false",NA,NA,NA,NA
"2058",682910925522468864,"颜",16,"<p style=""color:white; font-size: 35px;"">诚信</p>","positive","moral","诚信","6","1228",1228,"e","true",NA,NA,NA,NA
"2059",682910925522468864,"颜",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","6","645",1480.35,"i","false",NA,NA,NA,NA
"2060",682910925522468864,"颜",16,"<p style=""color:white; font-size: 35px;"">廉正</p>","positive","moral","廉正","6","3533",3533,"e","true",NA,NA,NA,NA
"2061",682910925522468864,"颜",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","6","707",707,"i","true",NA,NA,NA,NA
"2062",682910925522468864,"颜",16,"<p style=""color:white; font-size: 35px;"">小人</p>","negative","moral","小人","6","501",501,"i","true",NA,NA,NA,NA
"2063",682910925522468864,"颜",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","6","596",596,"e","true",NA,NA,NA,NA
"2064",682910925522468864,"颜",16,"<p style=""color:white; font-size: 35px;"">君子</p>","positive","moral","君子","6","1388",1388,"e","true",NA,NA,NA,NA
"2065",682910925522468864,"颜",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","6","740",740,"e","true",NA,NA,NA,NA
"2066",682910925522468864,"颜",16,"<p style=""color:white; font-size: 35px;"">不仁</p>","negative","moral","不仁","6","1556",1480.35,"e","false",NA,NA,NA,NA
"2067",682910925522468864,"颜",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","6","1429",1480.35,"e","false",NA,NA,NA,NA
"2068",682910925522468864,"颜",16,"<p style=""color:white; font-size: 35px;"">缺德</p>","negative","moral","缺德","6","653",653,"i","true",NA,NA,NA,NA
"2069",682910925522468864,"颜",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","6","725",725,"e","true",NA,NA,NA,NA
"2070",682910925522468864,"颜",16,"<p style=""color:white; font-size: 35px;"">善良</p>","positive","moral","善良","6","612",612,"e","true",NA,NA,NA,NA
"2071",682910925522468864,"颜",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","6","564",564,"i","true",NA,NA,NA,NA
"2072",682910925522468864,"颜",16,"<p style=""color:white; font-size: 35px;"">正直</p>","positive","moral","正直","6","797",797,"e","true",NA,NA,NA,NA
"2073",682910925522468864,"颜",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","6","548",548,"i","true",NA,NA,NA,NA
"2074",682910925522468864,"颜",16,"<p style=""color:white; font-size: 35px;"">不孝</p>","negative","moral","不孝","6","501",501,"i","true",NA,NA,NA,NA
"2075",682910925522468864,"颜",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","6","572",572,"e","true",NA,NA,NA,NA
"2076",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">小人</p>","negative","moral","小人","7","962",962,"i","true",NA,NA,NA,NA
"2077",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","7","612",612,"i","true",NA,NA,NA,NA
"2078",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">高尚</p>","positive","moral","高尚","7","517",517,"e","true",NA,NA,NA,NA
"2079",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","7","820",820,"e","true",NA,NA,NA,NA
"2080",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">黑心</p>","negative","moral","黑心","7","524",1213.69047619048,"e","false",NA,NA,NA,NA
"2081",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","7","868",868,"e","true",NA,NA,NA,NA
"2082",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">廉正</p>","positive","moral","廉正","7","763",763,"e","true",NA,NA,NA,NA
"2083",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","7","460",460,"i","true",NA,NA,NA,NA
"2084",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">卑鄙</p>","negative","moral","卑鄙","7","493",493,"i","true",NA,NA,NA,NA
"2085",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","7","469",469,"e","true",NA,NA,NA,NA
"2086",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">君子</p>","positive","moral","君子","7","453",453,"e","true",NA,NA,NA,NA
"2087",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","7","572",572,"i","true",NA,NA,NA,NA
"2088",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">不孝</p>","negative","moral","不孝","7","437",437,"i","true",NA,NA,NA,NA
"2089",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","7","604",604,"e","true",NA,NA,NA,NA
"2090",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">高尚</p>","positive","moral","高尚","7","565",565,"e","true",NA,NA,NA,NA
"2091",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","7","680",680,"i","true",NA,NA,NA,NA
"2092",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">缺德</p>","negative","moral","缺德","7","533",533,"i","true",NA,NA,NA,NA
"2093",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","7","764",764,"e","true",NA,NA,NA,NA
"2094",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">廉正</p>","positive","moral","廉正","7","611",611,"e","true",NA,NA,NA,NA
"2095",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","7","573",573,"i","true",NA,NA,NA,NA
"2096",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">正直</p>","positive","moral","正直","7","444",444,"e","true",NA,NA,NA,NA
"2097",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","7","611",611,"i","true",NA,NA,NA,NA
"2098",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">缺德</p>","negative","moral","缺德","7","540",540,"i","true",NA,NA,NA,NA
"2099",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","7","781",1213.69047619048,"i","false",NA,NA,NA,NA
"2100",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">不仁</p>","negative","moral","不仁","7","724",1213.69047619048,"e","false",NA,NA,NA,NA
"2101",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","7","564",564,"e","true",NA,NA,NA,NA
"2102",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">正直</p>","positive","moral","正直","7","525",525,"e","true",NA,NA,NA,NA
"2103",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","7","595",595,"i","true",NA,NA,NA,NA
"2104",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">不孝</p>","negative","moral","不孝","7","484",484,"i","true",NA,NA,NA,NA
"2105",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","7","526",1213.69047619048,"e","false",NA,NA,NA,NA
"2106",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">诚信</p>","positive","moral","诚信","7","781",781,"e","true",NA,NA,NA,NA
"2107",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","7","1124",1213.69047619048,"i","false",NA,NA,NA,NA
"2108",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">小人</p>","negative","moral","小人","7","469",469,"i","true",NA,NA,NA,NA
"2109",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","7","637",637,"e","true",NA,NA,NA,NA
"2110",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">善良</p>","positive","moral","善良","7","419",1213.69047619048,"i","false",NA,NA,NA,NA
"2111",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","7","621",621,"i","true",NA,NA,NA,NA
"2112",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">黑心</p>","negative","moral","黑心","7","603",603,"i","true",NA,NA,NA,NA
"2113",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","7","506",506,"i","true",NA,NA,NA,NA
"2114",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">君子</p>","positive","moral","君子","7","621",621,"e","true",NA,NA,NA,NA
"2115",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","7","724",724,"e","true",NA,NA,NA,NA
"2116",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">诚信</p>","positive","moral","诚信","7","836",836,"e","true",NA,NA,NA,NA
"2117",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","7","555",555,"e","true",NA,NA,NA,NA
"2118",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">不仁</p>","negative","moral","不仁","7","732",732,"i","true",NA,NA,NA,NA
"2119",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","7","693",693,"i","true",NA,NA,NA,NA
"2120",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">卑鄙</p>","negative","moral","卑鄙","7","533",533,"i","true",NA,NA,NA,NA
"2121",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","7","579",579,"i","true",NA,NA,NA,NA
"2122",682910925522468864,"颜",17,"<p style=""color:white; font-size: 35px;"">善良</p>","positive","moral","善良","7","625",625,"e","true",NA,NA,NA,NA
"2123",682910925522468864,"颜",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","7","741",741,"e","true",NA,NA,NA,NA
"2124",682910925522468864,"颜",NA,"
    <h3>词语分类任务</h3>
    <p>在接下来的任务中，你需要对一系列词语进行分类。</p>
    <p>请先熟悉这些词语，这有利于你完成接下来的任务。</p>
    <table align=""center"" border=1 cellpadding=3 cellspacing=0>
    <tr> <th>类别</th> <th>词语</th> </tr>
    <tr> <td>&emsp;积极&emsp;</td> <td>&emsp;能干、全能、全才、高效、精干、天才&emsp;</td> </tr>
    <tr> <td>&emsp;消极&emsp;</td> <td>&emsp;无能、低能、废物、拙笨、愚钝、蠢笨&emsp;</td> </tr>
    <tr> <td>&emsp;自我&emsp;</td> <td>&emsp;我、我的、自己、自己的、本人、本人的&emsp;</td> </tr>
    <tr> <td>&emsp;他人&emsp;</td> <td>&emsp;他、他的、别人、别人的、他人、他人的&emsp;</td> </tr>
    </table><br/>","","","","","13165",NA,"0","",2,2,NA,NA
"2125",682910925522468864,"颜",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","ability","别人的","1","556",556,"e","true",NA,NA,NA,NA
"2126",682910925522468864,"颜",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","ability","我","1","469",469,"i","true",NA,NA,NA,NA
"2127",682910925522468864,"颜",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的","1","636",636,"e","true",NA,NA,NA,NA
"2128",682910925522468864,"颜",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","ability","他人","1","381",381,"e","true",NA,NA,NA,NA
"2129",682910925522468864,"颜",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","ability","我的","1","469",469,"i","true",NA,NA,NA,NA
"2130",682910925522468864,"颜",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人","1","434",434,"i","true",NA,NA,NA,NA
"2131",682910925522468864,"颜",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的","1","428",428,"i","true",NA,NA,NA,NA
"2132",682910925522468864,"颜",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己","1","397",397,"i","true",NA,NA,NA,NA
"2133",682910925522468864,"颜",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的","1","332",332,"i","true",NA,NA,NA,NA
"2134",682910925522468864,"颜",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人","1","428",428,"e","true",NA,NA,NA,NA
"2135",682910925522468864,"颜",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","ability","他的","1","380",380,"e","true",NA,NA,NA,NA
"2136",682910925522468864,"颜",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","ability","他","1","333",333,"e","true",NA,NA,NA,NA
"2137",682910925522468864,"颜",2,"<p style=""color:white; font-size: 35px;"">全才</p>","positive","ability","全才","2","874",874,"e","false",NA,NA,NA,NA
"2138",682910925522468864,"颜",2,"<p style=""color:white; font-size: 35px;"">废物</p>","negative","ability","废物","2","1333",1333,"e","true",NA,NA,NA,NA
"2139",682910925522468864,"颜",2,"<p style=""color:white; font-size: 35px;"">天才</p>","positive","ability","天才","2","563",563,"i","true",NA,NA,NA,NA
"2140",682910925522468864,"颜",2,"<p style=""color:white; font-size: 35px;"">全能</p>","positive","ability","全能","2","412",412,"i","true",NA,NA,NA,NA
"2141",682910925522468864,"颜",2,"<p style=""color:white; font-size: 35px;"">拙笨</p>","negative","ability","拙笨","2","741",741,"e","true",NA,NA,NA,NA
"2142",682910925522468864,"颜",2,"<p style=""color:white; font-size: 35px;"">蠢笨</p>","negative","ability","蠢笨","2","469",469,"i","false",NA,NA,NA,NA
"2143",682910925522468864,"颜",2,"<p style=""color:white; font-size: 35px;"">能干</p>","positive","ability","能干","2","556",556,"i","true",NA,NA,NA,NA
"2144",682910925522468864,"颜",2,"<p style=""color:white; font-size: 35px;"">愚钝</p>","negative","ability","愚钝","2","565",565,"e","true",NA,NA,NA,NA
"2145",682910925522468864,"颜",2,"<p style=""color:white; font-size: 35px;"">精干</p>","positive","ability","精干","2","701",701,"i","true",NA,NA,NA,NA
"2146",682910925522468864,"颜",2,"<p style=""color:white; font-size: 35px;"">无能</p>","negative","ability","无能","2","723",723,"e","true",NA,NA,NA,NA
"2147",682910925522468864,"颜",2,"<p style=""color:white; font-size: 35px;"">低能</p>","negative","ability","低能","2","517",517,"e","true",NA,NA,NA,NA
"2148",682910925522468864,"颜",2,"<p style=""color:white; font-size: 35px;"">高效</p>","positive","ability","高效","2","501",501,"i","true",NA,NA,NA,NA
"2149",682910925522468864,"颜",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的","3","651",651,"i","true",NA,NA,NA,NA
"2150",682910925522468864,"颜",3,"<p style=""color:white; font-size: 35px;"">高效</p>","positive","ability","高效","3","420",420,"i","true",NA,NA,NA,NA
"2151",682910925522468864,"颜",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人","3","692",1271.77272727273,"i","false",NA,NA,NA,NA
"2152",682910925522468864,"颜",3,"<p style=""color:white; font-size: 35px;"">蠢笨</p>","negative","ability","蠢笨","3","597",597,"e","true",NA,NA,NA,NA
"2153",682910925522468864,"颜",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","ability","他","3","716",1271.77272727273,"i","false",NA,NA,NA,NA
"2154",682910925522468864,"颜",3,"<p style=""color:white; font-size: 35px;"">拙笨</p>","negative","ability","拙笨","3","621",621,"e","true",NA,NA,NA,NA
"2155",682910925522468864,"颜",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","ability","我的","3","531",531,"i","true",NA,NA,NA,NA
"2156",682910925522468864,"颜",3,"<p style=""color:white; font-size: 35px;"">天才</p>","positive","ability","天才","3","460",460,"i","true",NA,NA,NA,NA
"2157",682910925522468864,"颜",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","ability","我","3","428",428,"i","true",NA,NA,NA,NA
"2158",682910925522468864,"颜",3,"<p style=""color:white; font-size: 35px;"">能干</p>","positive","ability","能干","3","509",509,"i","true",NA,NA,NA,NA
"2159",682910925522468864,"颜",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的","3","501",501,"e","true",NA,NA,NA,NA
"2160",682910925522468864,"颜",3,"<p style=""color:white; font-size: 35px;"">废物</p>","negative","ability","废物","3","461",461,"e","true",NA,NA,NA,NA
"2161",682910925522468864,"颜",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","ability","别人的","3","475",475,"e","true",NA,NA,NA,NA
"2162",682910925522468864,"颜",3,"<p style=""color:white; font-size: 35px;"">全能</p>","positive","ability","全能","3","1268",1268,"i","true",NA,NA,NA,NA
"2163",682910925522468864,"颜",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的","3","2460",2460,"i","true",NA,NA,NA,NA
"2164",682910925522468864,"颜",3,"<p style=""color:white; font-size: 35px;"">愚钝</p>","negative","ability","愚钝","3","716",716,"e","true",NA,NA,NA,NA
"2165",682910925522468864,"颜",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","ability","他的","3","860",860,"e","true",NA,NA,NA,NA
"2166",682910925522468864,"颜",3,"<p style=""color:white; font-size: 35px;"">全才</p>","positive","ability","全才","3","477",477,"i","true",NA,NA,NA,NA
"2167",682910925522468864,"颜",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人","3","659",659,"i","true",NA,NA,NA,NA
"2168",682910925522468864,"颜",3,"<p style=""color:white; font-size: 35px;"">无能</p>","negative","ability","无能","3","572",572,"e","true",NA,NA,NA,NA
"2169",682910925522468864,"颜",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","ability","他人","3","485",485,"e","true",NA,NA,NA,NA
"2170",682910925522468864,"颜",3,"<p style=""color:white; font-size: 35px;"">精干</p>","positive","ability","精干","3","628",628,"i","true",NA,NA,NA,NA
"2171",682910925522468864,"颜",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己","3","452",452,"i","true",NA,NA,NA,NA
"2172",682910925522468864,"颜",3,"<p style=""color:white; font-size: 35px;"">低能</p>","negative","ability","低能","3","548",548,"e","true",NA,NA,NA,NA
"2173",682910925522468864,"颜",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","ability","他的","4","1021",1021,"e","true",NA,NA,NA,NA
"2174",682910925522468864,"颜",4,"<p style=""color:white; font-size: 35px;"">全才</p>","positive","ability","全才","4","612",612,"i","true",NA,NA,NA,NA
"2175",682910925522468864,"颜",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人","4","1181",1181,"i","true",NA,NA,NA,NA
"2176",682910925522468864,"颜",4,"<p style=""color:white; font-size: 35px;"">蠢笨</p>","negative","ability","蠢笨","4","572",572,"e","true",NA,NA,NA,NA
"2177",682910925522468864,"颜",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的","4","518",518,"i","true",NA,NA,NA,NA
"2178",682910925522468864,"颜",4,"<p style=""color:white; font-size: 35px;"">全能</p>","positive","ability","全能","4","523",523,"i","true",NA,NA,NA,NA
"2179",682910925522468864,"颜",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的","4","548",548,"e","true",NA,NA,NA,NA
"2180",682910925522468864,"颜",4,"<p style=""color:white; font-size: 35px;"">低能</p>","negative","ability","低能","4","595",595,"e","true",NA,NA,NA,NA
"2181",682910925522468864,"颜",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","ability","我的","4","516",516,"i","true",NA,NA,NA,NA
"2182",682910925522468864,"颜",4,"<p style=""color:white; font-size: 35px;"">精干</p>","positive","ability","精干","4","509",509,"i","true",NA,NA,NA,NA
"2183",682910925522468864,"颜",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","ability","他","4","499",499,"e","true",NA,NA,NA,NA
"2184",682910925522468864,"颜",4,"<p style=""color:white; font-size: 35px;"">无能</p>","negative","ability","无能","4","492",492,"e","true",NA,NA,NA,NA
"2185",682910925522468864,"颜",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","ability","他","4","652",652,"e","true",NA,NA,NA,NA
"2186",682910925522468864,"颜",4,"<p style=""color:white; font-size: 35px;"">天才</p>","positive","ability","天才","4","515",515,"i","true",NA,NA,NA,NA
"2187",682910925522468864,"颜",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的","4","628",628,"i","true",NA,NA,NA,NA
"2188",682910925522468864,"颜",4,"<p style=""color:white; font-size: 35px;"">废物</p>","negative","ability","废物","4","653",653,"e","true",NA,NA,NA,NA
"2189",682910925522468864,"颜",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人","4","837",837,"e","true",NA,NA,NA,NA
"2190",682910925522468864,"颜",4,"<p style=""color:white; font-size: 35px;"">全能</p>","positive","ability","全能","4","564",564,"i","true",NA,NA,NA,NA
"2191",682910925522468864,"颜",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己","4","540",540,"i","true",NA,NA,NA,NA
"2192",682910925522468864,"颜",4,"<p style=""color:white; font-size: 35px;"">愚钝</p>","negative","ability","愚钝","4","589",589,"e","true",NA,NA,NA,NA
"2193",682910925522468864,"颜",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人","4","506",1194.45238095238,"i","false",NA,NA,NA,NA
"2194",682910925522468864,"颜",4,"<p style=""color:white; font-size: 35px;"">全才</p>","positive","ability","全才","4","492",492,"i","true",NA,NA,NA,NA
"2195",682910925522468864,"颜",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己","4","493",493,"i","true",NA,NA,NA,NA
