"","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","con","ID"
"139",79,"Male","SRET","SRET_math_calculate","","","","","12-12= ?","0","","1","1","1785","0","__",NA
"140",79,"Male","SRET","SRET_math_calculate","","","","","8-2= ?","6","","6","6","2487","1","__",NA
"141",79,"Male","SRET","SRET_math_calculate","","","","","7+1= ?","8","","8","8","2047","1","__",NA
"142",79,"Male","SRET","SRET_math_calculate","","","","","4+4= ?","8","","8","8","1955","1","__",NA
"143",79,"Male","SRET","SRET_math_calculate","","","","","2+1= ?","3","","3","3","1831","1","__",NA
"144",79,"Male","SRET","SRET_math_calculate","","","","","13-5= ?","8","","8","8","2372","1","__",NA
"145",79,"Male","SRET","SRET_math_calculate","","","","","8-1= ?","7","","7","7","2037","1","__",NA
"146",79,"Male","SRET","SRET_math_calculate","","","","","12-5= ?","7","","7","7","2162","1","__",NA
"147",79,"Male","SRET","SRET_math_calculate","","","","","9-4= ?","5","","5","5","2244","1","__",NA
"148",79,"Male","SRET","SRET_math_calculate","","","","","5*0= ?","0","","0","0","2182","1","__",NA
"149",79,"Male","SRET","SRET_math_calculate","","","","","8*1= ?","8","","8","8","1989","1","__",NA
"150",79,"Male","SRET","SRET_math_calculate","","","","","22/11= ?","2","","2","2","2104","1","__",NA
"151",79,"Male","SRET","SRET_math_calculate","","","","","1+2= ?","3","","3","3","1778","1","__",NA
"152",79,"Male","SRET","SRET_math_calculate","","","","","20/5= ?","4","","4","4","2420","1","__",NA
"153",79,"Male","SRET","SRET_math_calculate","","","","","5+1= ?","6","","6","6","2054","1","__",NA
"154",79,"Male","SRET","SRET_math_calculate","","","","","15-10= ?","5","","5","5","2193","1","__",NA
"155",79,"Male","SRET","SRET_math_calculate","","","","","7+2= ?","9","","9","9","1976","1","__",NA
"156",79,"Male","SRET","SRET_math_calculate","","","","","9-6= ?","3","","4","4","1913","0","__",NA
"157",79,"Male","SRET","SRET_math_calculate","","","","","9/3= ?","3","","3","3","1973","1","__",NA
"158",79,"Male","SRET","SRET_math_calculate","","","","","10-9= ?","1","","1","1","1922","1","__",NA
"159",79,"Male","SRET","SRET_math_calculate","","","","","3+3= ?","6","","6","6","2249","1","__",NA
"160",79,"Male","SRET","SRET_math_calculate","","","","","32-32= ?","0","","0","0","2350","1","__",NA
"161",79,"Male","SRET","SRET_math_calculate","","","","","30-29= ?","1","","1","1","2116","1","__",NA
"162",79,"Male","SRET","SRET_math_calculate","","","","","2+3= ?","5","","5","5","2102","1","__",NA
"163",79,"Male","SRET","SRET_math_calculate","","","","","4+3= ?","7","","7","7","1973","1","__",NA
"164",79,"Male","SRET","SRET_math_calculate","","","","","8-5= ?","3","","3","3","1993","1","__",NA
"165",79,"Male","SRET","SRET_math_calculate","","","","","4+2= ?","6","","6","6","2288","1","__",NA
"166",79,"Male","SRET","SRET_math_calculate","","","","","9-3= ?","6","","6","6","2160","1","__",NA
"167",79,"Male","SRET","SRET_math_calculate","","","","","5/1= ?","5","","5","5","2384","1","__",NA
"168",79,"Male","SRET","SRET_math_calculate","","","","","10-5= ?","5","","5","5","2050","1","__",NA
"169",79,"Male","SRET","SRET_math_calculate","","","","","56/7= ?","8","","8","8","2875","1","__",NA
"170",79,"Male","SRET","SRET_math_calculate","","","","","2+6= ?","8","","8","8","2207","1","__",NA
"171",79,"Male","SRET","SRET_math_calculate","","","","","90/45= ?","2","","2","2","2951","1","__",NA
"172",79,"Male","SRET","SRET_math_calculate","","","","","7*0= ?","0","","0","0","1972","1","__",NA
"173",79,"Male","SRET","SRET_math_calculate","","","","","2+5= ?","7","","7","7","2123","1","__",NA
"174",79,"Male","SRET","SRET_math_calculate","","","","","18/9= ?","2","","2","2","1840","1","__",NA
"175",79,"Male","SRET","SRET_math_calculate","","","","","3+4= ?","7","","7","7","1972","1","__",NA
"176",79,"Male","SRET","SRET_math_calculate","","","","","29-27= ?","2","","","","","0","__",NA
"177",79,"Male","SRET_RJ","RJ_instruct_practice","","","","","","","","","","65033","","__",NA
"178",79,"Male","SRET","RJ_formal1","friend","Negative","ability","白痴","","","new","3","old","71337","0","friend_Negative_ability",NA
"179",79,"Male","SRET","RJ_formal_2","","Negative","ability","白痴","","","friend","3","","5691","0","_Negative_ability",NA
"180",79,"Male","SRET","RJ_formal1","friend","Positive","morality","宽宏","","","new","3","old","3174","0","friend_Positive_morality",NA
"181",79,"Male","SRET","RJ_formal_2","","Positive","morality","宽宏","","","friend","j","self","6929","0","_Positive_morality",NA
"182",79,"Male","SRET","RJ_formal1","self","Positive","ability","严谨","","","old","3","old","3108","1","self_Positive_ability",NA
"183",79,"Male","SRET","RJ_formal_2","","Positive","ability","严谨","","","self","f","friend","2166","0","_Positive_ability",NA
"184",79,"Male","SRET","RJ_formal1","self","Positive","morality","忠实","","","old","3","old","1777","1","self_Positive_morality",NA
"185",79,"Male","SRET","RJ_formal_2","","Positive","morality","忠实","","","self","f","friend","1126","0","_Positive_morality",NA
"186",79,"Male","SRET","RJ_formal1","self","Negative","morality","徇私","","","old","3","old","3700","1","self_Negative_morality",NA
"187",79,"Male","SRET","RJ_formal_2","","Negative","morality","徇私","","","self","f","friend","3439","0","_Negative_morality",NA
"188",79,"Male","SRET","RJ_formal1","self","Negative","ability","刻板","","","old","3","old","2033","1","self_Negative_ability",NA
"189",79,"Male","SRET","RJ_formal_2","","Negative","ability","刻板","","","self","f","friend","2921","0","_Negative_ability",NA
"190",79,"Male","SRET","RJ_formal1","friend","Positive","ability","认真","","","new","3","old","2939","0","friend_Positive_ability",NA
"191",79,"Male","SRET","RJ_formal_2","","Positive","ability","认真","","","friend","j","self","699","0","_Positive_ability",NA
"192",79,"Male","SRET","RJ_formal1","friend","Negative","morality","可鄙","","","new","1","new","2424","1","friend_Negative_morality",NA
"193",79,"Male","SRET_RJ","RJ_instruct","","","","","","","","","","8832","","__",NA
"194",79,"Male","SRET","RJ_formal1",NA,"Positive","morality","诚信","","","new","3","old","1982","0","NA_Positive_morality",NA
"195",79,"Male","SRET","RJ_formal_2","","Positive","morality","诚信","","",NA,"j","self","1176",NA,"_Positive_morality",NA
"196",79,"Male","SRET","RJ_formal1","self","Negative","ability","拙笨","","","old","3","old","2045","1","self_Negative_ability",NA
"197",79,"Male","SRET","RJ_formal_2","","Negative","ability","拙笨","","","self","f","friend","1600","0","_Negative_ability",NA
"198",79,"Male","SRET","RJ_formal1",NA,"Negative","ability","无能","","","new","3","old","1885","0","NA_Negative_ability",NA
"199",79,"Male","SRET","RJ_formal_2","","Negative","ability","无能","","",NA,"j","self","2086",NA,"_Negative_ability",NA
"200",79,"Male","SRET","RJ_formal1","self","Negative","morality","阴毒","","","old","3","old","1814","1","self_Negative_morality",NA
"201",79,"Male","SRET","RJ_formal_2","","Negative","morality","阴毒","","","self","j","self","1330","1","_Negative_morality",NA
"202",79,"Male","SRET","RJ_formal1",NA,"Positive","morality","忠勇","","","new","3","old","2006","0","NA_Positive_morality",NA
"203",79,"Male","SRET","RJ_formal_2","","Positive","morality","忠勇","","",NA,"f","friend","2253",NA,"_Positive_morality",NA
"204",79,"Male","SRET","RJ_formal1",NA,"Negative","ability","怠惰","","","new","3","old","3065","0","NA_Negative_ability",NA
"205",79,"Male","SRET","RJ_formal_2","","Negative","ability","怠惰","","",NA,"f","friend","2612",NA,"_Negative_ability",NA
"206",79,"Male","SRET","RJ_formal1",NA,"Negative","ability","草率","","","new","3","old","2267","0","NA_Negative_ability",NA
"207",79,"Male","SRET","RJ_formal_2","","Negative","ability","草率","","",NA,"j","self","907",NA,"_Negative_ability",NA
"208",79,"Male","SRET","RJ_formal1","self","Positive","ability","利落","","","old","3","old","1591","1","self_Positive_ability",NA
"209",79,"Male","SRET","RJ_formal_2","","Positive","ability","利落","","","self","j","self","852","1","_Positive_ability",NA
"210",79,"Male","SRET","RJ_formal1","self","Negative","ability","逞强","","","old","3","old","1747","1","self_Negative_ability",NA
"211",79,"Male","SRET","RJ_formal_2","","Negative","ability","逞强","","","self","j","self","484","1","_Negative_ability",NA
"212",79,"Male","SRET","RJ_formal1",NA,"Positive","morality","慷慨","","","new","3","old","2975","0","NA_Positive_morality",NA
"213",79,"Male","SRET","RJ_formal_2","","Positive","morality","慷慨","","",NA,"f","friend","473",NA,"_Positive_morality",NA
"214",79,"Male","SRET","RJ_formal1",NA,"Negative","morality","狡诈","","","new","3","old","2066","0","NA_Negative_morality",NA
"215",79,"Male","SRET","RJ_formal_2","","Negative","morality","狡诈","","",NA,"j","self","842",NA,"_Negative_morality",NA
"216",79,"Male","SRET","RJ_formal1","self","Positive","ability","果决","","","old","3","old","2028","1","self_Positive_ability",NA
"217",79,"Male","SRET","RJ_formal_2","","Positive","ability","果决","","","self","f","friend","1569","0","_Positive_ability",NA
"218",79,"Male","SRET","RJ_formal1",NA,"Positive","morality","高尚","","","new","3","old","1828","0","NA_Positive_morality",NA
"219",79,"Male","SRET","RJ_formal_2","","Positive","morality","高尚","","",NA,"f","friend","743",NA,"_Positive_morality",NA
"220",79,"Male","SRET","RJ_formal1","friend","Positive","ability","稳健","","","old","3","old","1293","1","friend_Positive_ability",NA
"221",79,"Male","SRET","RJ_formal_2","","Positive","ability","稳健","","","friend","f","friend","504","1","_Positive_ability",NA
"222",79,"Male","SRET","RJ_formal1",NA,"Positive","ability","细心","","","new","3","old","3392","0","NA_Positive_ability",NA
"223",79,"Male","SRET","RJ_formal_2","","Positive","ability","细心","","",NA,"j","self","1171",NA,"_Positive_ability",NA
"224",79,"Male","SRET","RJ_formal1","self","Negative","ability","独断","","","old","3","old","1962","1","self_Negative_ability",NA
"225",79,"Male","SRET","RJ_formal_2","","Negative","ability","独断","","","self","j","self","638","1","_Negative_ability",NA
"226",79,"Male","SRET","RJ_formal1",NA,"Negative","morality","不仁","","","new","3","old","1645","0","NA_Negative_morality",NA
"227",79,"Male","SRET","RJ_formal_2","","Negative","morality","不仁","","",NA,"f","friend","1827",NA,"_Negative_morality",NA
"228",79,"Male","SRET","RJ_formal1","self","Negative","morality","不端","","","old","3","old","1429","1","self_Negative_morality",NA
"229",79,"Male","SRET","RJ_formal_2","","Negative","morality","不端","","","self","j","self","1232","1","_Negative_morality",NA
"230",79,"Male","SRET","RJ_formal1",NA,"Positive","ability","坚持","","","new","3","old","1712","0","NA_Positive_ability",NA
"231",79,"Male","SRET","RJ_formal_2","","Positive","ability","坚持","","",NA,"f","friend","543",NA,"_Positive_ability",NA
"232",79,"Male","SRET","RJ_formal1",NA,"Negative","morality","罪恶","","","new","1","new","2798","1","NA_Negative_morality",NA
"233",79,"Male","SRET","RJ_formal1",NA,"Negative","ability","盲目","","","new","3","old","2398","0","NA_Negative_ability",NA
"234",79,"Male","SRET","RJ_formal_2","","Negative","ability","盲目","","",NA,"f","friend","1339",NA,"_Negative_ability",NA
"235",79,"Male","SRET","RJ_formal1","friend","Negative","morality","不孝","","","old","3","old","1437","1","friend_Negative_morality",NA
"236",79,"Male","SRET","RJ_formal_2","","Negative","morality","不孝","","","friend","f","friend","2006","1","_Negative_morality",NA
"237",79,"Male","SRET","RJ_formal1",NA,"Positive","morality","爱国","","","new","2","familiar","4592","0","NA_Positive_morality",NA
"238",79,"Male","SRET","RJ_formal_2","","Positive","morality","爱国","","",NA,"j","self","1306",NA,"_Positive_morality",NA
"239",79,"Male","SRET","RJ_formal1","friend","Negative","ability","畏难","","","old","3","old","1757","1","friend_Negative_ability",NA
"240",79,"Male","SRET","RJ_formal_2","","Negative","ability","畏难","","","friend","f","friend","2880","1","_Negative_ability",NA
"241",79,"Male","SRET","RJ_formal1",NA,"Negative","ability","马虎","","","new","3","old","2294","0","NA_Negative_ability",NA
"242",79,"Male","SRET","RJ_formal_2","","Negative","ability","马虎","","",NA,"f","friend","1548",NA,"_Negative_ability",NA
"243",79,"Male","SRET","RJ_formal1",NA,"Negative","morality","狡狯","","","new","3","old","3908","0","NA_Negative_morality",NA
"244",79,"Male","SRET","RJ_formal_2","","Negative","morality","狡狯","","",NA,"j","self","886",NA,"_Negative_morality",NA
"245",79,"Male","SRET","RJ_formal1",NA,"Negative","ability","无为","","","new","3","old","1654","0","NA_Negative_ability",NA
"246",79,"Male","SRET","RJ_formal_2","","Negative","ability","无为","","",NA,"f","friend","583",NA,"_Negative_ability",NA
"247",79,"Male","SRET","RJ_formal1","self","Positive","ability","博学","","","old","3","old","1372","1","self_Positive_ability",NA
"248",79,"Male","SRET","RJ_formal_2","","Positive","ability","博学","","","self","j","self","393","1","_Positive_ability",NA
"249",79,"Male","SRET","RJ_formal1","friend","Positive","ability","周到","","","old","3","old","2260","1","friend_Positive_ability",NA
"250",79,"Male","SRET","RJ_formal_2","","Positive","ability","周到","","","friend","f","friend","1347","1","_Positive_ability",NA
"251",79,"Male","SRET","RJ_formal1","friend","Positive","morality","仁厚","","","old","3","old","1147","1","friend_Positive_morality",NA
