"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","trap2","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","ParticipantID","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","identity","Image","word","condition","task_id","screen_id","time_stamp","person","valence","domain","math","status","duration","question_order","trap2_item"
"1430","
   <p><div style='color:white; font-size: 25px'>您好，欢迎参加本次实验。</div></p>
   <p><div style='color:white; font-size: 25px'>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</div></p>
   <p><div style='color:white; font-size: 25px'>如果您未见过上述内容，请咨询实验员。</div></p>
   <p style='color:white; font-size: 25px'>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
   <p><div style = ""color: pink;font-size:30px;"">请确保您记得day0的实验编号，您将在本次实验输入该编号，若您忘记，请咨询实验员后作答。</div></p>
   <p><div style = ""color:lightblue;font-size:25px;"">请您尽可能认真地作答，我们将依据您在各问卷和按键任务中的作答质量发放报酬。</div></p>
   <p> <div style = ""color: green""><按空格键至下页></div> </p>
   "," ","html-keyboard-response","0","1435","0.0-0.0","5","4","5","4","4","5","2","4","4","4","5","1","1","-1","0","-1","0","0","0","5","5","5","5","5","4","4","4","4","4","4","6","6","7","4","4","6","5","6","5","3","3","4","3","2","5","2","3","1","1","2","2","5","4","1","6","2","3","3","3","3","4","3","3","3","5","2","5","5","5","3","3","4","3","3","3","3","5","3","3","781518061500108802","郭","148","Female","[""好我"",""坏她"",""坏我"",""好她""]","[""强我"",""弱她"",""弱我"",""强她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","call-function","1","1436","0.0-1.0-0.0","5","4","5","4","4","5","2","4","4","4","5","1","1","-1","0","-1","0","0","0","5","5","5","5","5","4","4","4","4","4","4","6","6","7","4","4","6","5","6","5","3","3","4","3","2","5","2","3","1","1","2","2","5","4","1","6","2","3","3","3","3","4","3","3","3","5","2","5","5","5","3","3","4","3","3","3","3","5","3","3","781518061500108802","郭","148","Female","[""好我"",""坏她"",""坏我"",""好她""]","[""强我"",""弱她"",""弱我"",""强她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"56734","","[{""name"":""Sex"",""value"":""1""},{""name"":""friend_name"",""value"":""郭""},{""name"":""ParticipantID"",""value"":""148""}]","survey-html-form","2","58173","0.0-1.0-1.0","5","4","5","4","4","5","2","4","4","4","5","1","1","-1","0","-1","0","0","0","5","5","5","5","5","4","4","4","4","4","4","6","6","7","4","4","6","5","6","5","3","3","4","3","2","5","2","3","1","1","2","2","5","4","1","6","2","3","3","3","3","4","3","3","3","5","2","5","5","5","3","3","4","3","3","3","3","5","3","3","781518061500108802","郭","148","Female","[""好我"",""坏她"",""坏我"",""好她""]","[""强我"",""弱她"",""弱我"",""强她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","preload","3","58573","0.0-2.0","5","4","5","4","4","5","2","4","4","4","5","1","1","-1","0","-1","0","0","0","5","5","5","5","5","4","4","4","4","4","4","6","6","7","4","4","6","5","6","5","3","3","4","3","2","5","2","3","1","1","2","2","5","4","1","6","2","3","3","3","3","4","3","3","3","5","2","5","5","5","3","3","4","3","3","3","3","5","3","3","781518061500108802","郭","148","Female","[""好我"",""坏她"",""坏我"",""好她""]","[""强我"",""弱她"",""弱我"",""强她""]","","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","fullscreen","4","60106","0.0-3.0","5","4","5","4","4","5","2","4","4","4","5","1","1","-1","0","-1","0","0","0","5","5","5","5","5","4","4","4","4","4","4","6","6","7","4","4","6","5","6","5","3","3","4","3","2","5","2","3","1","1","2","2","5","4","1","6","2","3","3","3","3","4","3","3","3","5","2","5","5","5","3","3","4","3","3","3","3","5","3","3","781518061500108802","郭","148","Female","[""好我"",""坏她"",""坏我"",""好她""]","[""强我"",""弱她"",""弱我"",""强她""]","","true","","","","","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"136808.20000001788","","{""Q01"":""5"",""Q02"":""4"",""Q03"":""5"",""Q04"":""4"",""Q05"":""4""}","survey-template","5","196920","0.0-4.0","5","4","5","4","4","5","2","4","4","4","5","1","1","-1","0","-1","0","0","0","5","5","5","5","5","4","4","4","4","4","4","6","6","7","4","4","6","5","6","5","3","3","4","3","2","5","2","3","1","1","2","2","5","4","1","6","2","3","3","3","3","4","3","3","3","5","2","5","5","5","3","3","4","3","3","3","3","5","3","3","781518061500108802","郭","148","Female","[""好我"",""坏她"",""坏我"",""好她""]","[""强我"",""弱她"",""弱我"",""强她""]","","","","","","","","{""Q01"":""5"",""Q02"":""4"",""Q03"":""5"",""Q04"":""4"",""Q05"":""4""}","[0,1,2,3,4]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q05"",""Q02""]","[64832.20000001788,74129.09999999404,76446.40000000596,80419.09999999404,83003.70000001788,85997.70000001788,88851.80000001192]","[]","[62403.5,64832.20000001788,74129.09999999404,76446.40000000596,80419.09999999404,83003.70000001788,85997.70000001788,88851.80000001192,136806.20000001788]","0.6","0.75","0","","","","","","","","","","","","","","","","","","","","","","",""
"18508.80000001192","","{""Q01"":""5"",""Q02"":""2"",""Q03"":""4"",""Q04"":""4"",""Q05"":""4"",""Q06"":""5""}","survey-template","6","215436","0.0-5.0","5","4","5","4","4","5","2","4","4","4","5","1","1","-1","0","-1","0","0","0","5","5","5","5","5","4","4","4","4","4","4","6","6","7","4","4","6","5","6","5","3","3","4","3","2","5","2","3","1","1","2","2","5","4","1","6","2","3","3","3","3","4","3","3","3","5","2","5","5","5","3","3","4","3","3","3","3","5","3","3","781518061500108802","郭","148","Female","[""好我"",""坏她"",""坏我"",""好她""]","[""强我"",""弱她"",""弱我"",""强她""]","","","","","","","","{""Q01"":""5"",""Q02"":""2"",""Q03"":""4"",""Q04"":""4"",""Q05"":""4"",""Q06"":""5""}","[0,1,2,3,4,5]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06""]","[3562.199999988079,8990.90000000596,10353.5,12261.300000011921,13871.09999999404,15964.40000000596]","[]","[3562.199999988079,8990.90000000596,10353.5,12261.300000011921,13871.09999999404,15964.40000000596,18506.59999999404]","0.3333333333333333","0.2","0","","","","","","","","","","","","","","","","","","","","","","",""
"17403.40000000596","","{""Q01"":""1"",""Q02"":""1"",""Q03"":""-1"",""Q04"":""0"",""Q05"":""-1"",""Q06"":""0"",""Q07"":""0"",""Q08"":""0""}","survey-template","7","232850","0.0-6.0","5","4","5","4","4","5","2","4","4","4","5","1","1","-1","0","-1","0","0","0","5","5","5","5","5","4","4","4","4","4","4","6","6","7","4","4","6","5","6","5","3","3","4","3","2","5","2","3","1","1","2","2","5","4","1","6","2","3","3","3","3","4","3","3","3","5","2","5","5","5","3","3","4","3","3","3","3","5","3","3","781518061500108802","郭","148","Female","[""好我"",""坏她"",""坏我"",""好她""]","[""强我"",""弱她"",""弱我"",""强她""]","","","","","","","","{""Q01"":""1"",""Q02"":""1"",""Q03"":""-1"",""Q04"":""0"",""Q05"":""-1"",""Q06"":""0"",""Q07"":""0"",""Q08"":""0""}","[0,1,2,3,4,5,6,7]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08""]","[3320.4000000059605,5142.5999999940395,8299.40000000596,10515.5,12009.40000000596,13453.700000017881,14845,16224.200000017881]","[]","[3320.4000000059605,5142.5999999940395,8299.40000000596,10515.5,12009.40000000596,13453.700000017881,14845,16224.200000017881,17399.40000000596]","0.5","0.42857142857142855","0","","","","","","","","","","","","","","","","","","","","","","",""
"3374","","","instructions","8","236233","0.0-7.0","5","4","5","4","4","5","2","4","4","4","5","1","1","-1","0","-1","0","0","0","5","5","5","5","5","4","4","4","4","4","4","6","6","7","4","4","6","5","6","5","3","3","4","3","2","5","2","3","1","1","2","2","5","4","1","6","2","3","3","3","3","4","3","3","3","5","2","5","5","5","3","3","4","3","3","3","3","5","3","3","781518061500108802","郭","148","Female","[""好我"",""坏她"",""坏我"",""好她""]","[""强我"",""弱她"",""弱我"",""强她""]","","","","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":3373}]","","","","","","","","","","","","","","","","","","","","","",""
"34513","","","instructions","9","270750","0.0-8.0-0.0-0.0","5","4","5","4","4","5","2","4","4","4","5","1","1","-1","0","-1","0","0","0","5","5","5","5","5","4","4","4","4","4","4","6","6","7","4","4","6","5","6","5","3","3","4","3","2","5","2","3","1","1","2","2","5","4","1","6","2","3","3","3","3","4","3","3","3","5","2","5","5","5","3","3","4","3","3","3","3","5","3","3","781518061500108802","郭","148","Female","[""好我"",""坏她"",""坏我"",""好她""]","[""强我"",""弱她"",""弱我"",""强她""]","","","","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":5611},{""page_index"":1,""viewing_time"":25056},{""page_index"":2,""viewing_time"":2357},{""page_index"":3,""viewing_time"":1489}]","","","","","","","","","","","","","","","","","","","","","",""
