Block1_Old,Num_Source3,Num_Source2,Num_Source1,valence1,valence2,valence3,Num_Old2,Corr_S1,Num_Old1,Corr_S3,Corr_S2,Block3_Old,Block2_Old,Source_2,Source_3,Source_1,domain3,domain2,domain1,Num_Old3,math,Num_All2,valence_all1,All_Words3,Num_All1,valence_all2,Num_All3,All_Words1,valence_all3,Corr_Rec2,Corr_Rec3,Corr_Rec1,domian_all3,domian_all2,domian_all1,All_Words2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,block_resp_1.keys,block_resp_1.rt,words_rating.keys,words_rating.rt,block_resp_2.keys,block_resp_2.rt,Rec_resp.keys,Rec_resp.corr,Rec_resp.rt,Source_resp.keys,Source_resp.corr,Source_resp.rt,expName,participant,Age,frameRate,Sex,session,date,
爱心,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/2.png,f,material/102.png,f,f,爱心,善心,self,self,self,1,1,1,material/102.png,,,,,,,,,,,,,,,,,0,17,17,1,,,,,,,,,,,,,,,4,1.83919000626,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
无私,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/8.png,j,material/108.png,j,j,无私,公道,friend,friend,friend,1,1,1,material/108.png,,,,,,,,,,,,,,,,,0,18,18,7,,,,,,,,,,,,,,,5,1.77521586418,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
博爱,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/1.png,f,material/101.png,f,f,博爱,善良,self,self,self,1,1,1,material/101.png,,,,,,,,,,,,,,,,,0,19,19,0,,,,,,,,,,,,,,,4,1.97514605522,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
敬业,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/62.png,j,material/162.png,j,j,坚韧,坚韧,friend,friend,friend,1,1,1,material/62.png,,,,,,,,,,,,,,,,,0,20,20,61,,,,,,,,,,,,,,,5,0.992006063461,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
毛糙,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/179.png,j,material/178.png,j,j,顽愚,差生,friend,friend,friend,2,2,2,material/84.png,,,,,,,,,,,,,,,,,0,21,21,77,,,,,,,,,,,,,,,2,2.36688303947,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
独立,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/64.png,f,material/165.png,f,f,谦虚,奉献,self,self,self,1,1,1,material/65.png,,,,,,,,,,,,,,,,,0,22,22,64,,,,,,,,,,,,,,,3,1.87530994415,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
廉明,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/13.png,j,material/113.png,j,j,廉明,廉洁,friend,friend,friend,1,1,1,material/113.png,,,,,,,,,,,,,,,,,0,23,23,12,,,,,,,,,,,,,,,3,2.1251001358,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
进取,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/30.png,f,material/130.png,f,f,上进,上进,self,self,self,2,2,2,material/30.png,,,,,,,,,,,,,,,,,0,24,24,29,,,,,,,,,,,,,,,5,1.92530894279,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
纯洁,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/15.png,j,material/115.png,j,j,纯洁,清白,friend,friend,friend,1,1,1,material/115.png,,,,,,,,,,,,,,,,,0,25,25,14,,,,,,,,,,,,,,,5,1.96712803841,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
宽容,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/163.png,j,material/163.png,j,j,文明,宽容,friend,friend,friend,1,1,1,material/63.png,,,,,,,,,,,,,,,,,0,26,26,62,,,,,,,,,,,,,,,5,1.40895080566,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
仗义,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/63.png,f,material/166.png,f,f,正义,文明,self,self,self,1,1,1,material/66.png,,,,,,,,,,,,,,,,,0,27,27,65,,,,,,,,,,,,,,,4,1.90816712379,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
黑心,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/74.png,j,material/173.png,j,j,黑心,卑劣,friend,friend,friend,1,1,1,material/173.png,,,,,,,,,,,,,,,,,0,28,28,72,,,,,,,,,,,,,,,1,1.05887889862,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
冷血,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/35.png,f,material/135.png,f,f,冷血,冷漠,self,self,self,1,1,1,material/135.png,,,,,,,,,,,,,,,,,0,29,29,34,,,,,,,,,,,,,,,4,2.84206485748,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
缓慢,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/52.png,f,material/152.png,f,f,拖延,拖延,self,self,self,2,2,2,material/52.png,,,,,,,,,,,,,,,,,0,30,30,51,,,,,,,,,,,,,,,None,,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
犹豫,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/78.png,f,material/181.png,f,f,厌学,草率,self,self,self,2,2,2,material/184.png,,,,,,,,,,,,,,,,,0,31,31,80,,,,,,,,,,,,,,,4,1.97629094124,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
白痴,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/49.png,j,material/149.png,j,j,痴呆,痴呆,friend,friend,friend,2,2,2,material/49.png,,,,,,,,,,,,,,,,,0,32,32,48,,,,,,,,,,,,,,,4,1.84203600883,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
厌学,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/182.png,j,material/184.png,j,j,健忘,才尽,friend,friend,friend,2,2,2,material/80.png,,,,,,,,,,,,,,,,,0,33,33,83,,,,,,,,,,,,,,,3,2.68397402763,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
弱智,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/59.png,f,material/159.png,f,f,智障,智障,self,self,self,2,2,2,material/59.png,,,,,,,,,,,,,,,,,0,34,34,58,,,,,,,,,,,,,,,3,2.34147000313,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
浅薄,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/58.png,j,material/158.png,j,j,肤浅,肤浅,friend,friend,friend,2,2,2,material/58.png,,,,,,,,,,,,,,,,,0,35,35,57,,,,,,,,,,,,,,,2,1.99205589294,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
爽约,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/44.png,j,material/144.png,j,j,爽约,失信,friend,friend,friend,1,1,1,material/144.png,,,,,,,,,,,,,,,,,0,36,36,43,,,,,,,,,,,,,,,2,1.20906209946,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
无能,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/57.png,j,material/157.png,j,j,无知,无知,friend,friend,friend,2,2,2,material/57.png,,,,,,,,,,,,,,,,,0,37,37,56,,,,,,,,,,,,,,,1,1.10789585114,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
残忍,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/41.png,j,material/141.png,j,j,残忍,歹毒,friend,friend,friend,1,1,1,material/141.png,,,,,,,,,,,,,,,,,0,38,38,40,,,,,,,,,,,,,,,1,0.742354154587,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
机智,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/16.png,j,material/116.png,j,j,睿智,睿智,friend,friend,friend,2,2,2,material/16.png,,,,,,,,,,,,,,,,,0,39,39,15,,,,,,,,,,,,,,,3,2.02508091927,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
勇敢,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/165.png,j,material/161.png,j,j,平等,独立,friend,friend,friend,1,1,1,material/61.png,,,,,,,,,,,,,,,,,0,40,40,60,,,,,,,,,,,,,,,3,2.0083899498,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
可恶,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/34.png,f,material/134.png,f,f,可恶,可恨,self,self,self,1,1,1,material/134.png,,,,,,,,,,,,,,,,,0,41,41,33,,,,,,,,,,,,,,,1,1.67515516281,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
忠贞,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/14.png,j,material/114.png,j,j,忠贞,爱国,friend,friend,friend,1,1,1,material/114.png,,,,,,,,,,,,,,,,,0,42,42,13,,,,,,,,,,,,,,,5,1.12520003319,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
高手,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/68.png,j,material/167.png,j,j,广博,广博,friend,friend,friend,2,2,2,material/68.png,,,,,,,,,,,,,,,,,0,43,43,66,,,,,,,,,,,,,,,2,1.59317803383,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
勤快,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/26.png,j,material/126.png,j,j,刻苦,刻苦,friend,friend,friend,2,2,2,material/26.png,,,,,,,,,,,,,,,,,0,44,44,25,,,,,,,,,,,,,,,4,1.64205408096,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
超群,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/27.png,j,material/127.png,j,j,卓越,卓越,friend,friend,friend,2,2,2,material/27.png,,,,,,,,,,,,,,,,,0,45,45,26,,,,,,,,,,,,,,,1,1.1755168438,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
机敏,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/18.png,j,material/118.png,j,j,敏锐,敏锐,friend,friend,friend,2,2,2,material/18.png,,,,,,,,,,,,,,,,,0,46,46,17,,,,,,,,,,,,,,,2,1.8587911129,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
小人,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/45.png,j,material/145.png,j,j,小人,下流,friend,friend,friend,1,1,1,material/145.png,,,,,,,,,,,,,,,,,0,47,47,44,,,,,,,,,,,,,,,1,1.90824794769,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
才尽,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/183.png,f,material/182.png,f,f,颓废,薄弱,self,self,self,2,2,2,material/79.png,,,,,,,,,,,,,,,,,0,48,48,81,,,,,,,,,,,,,,,1,2.20873403549,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
博学,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/22.png,f,material/122.png,f,f,才学,才学,self,self,self,2,2,2,material/22.png,,,,,,,,,,,,,,,,,0,49,49,21,,,,,,,,,,,,,,,5,1.19126987457,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
笃行,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/31.png,f,material/131.png,f,f,笃学,笃学,self,self,self,2,2,2,material/31.png,,,,,,,,,,,,,,,,,0,50,50,30,,,,,,,,,,,,,,,2,1.74235701561,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
颖悟,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/167.png,j,material/169.png,j,j,高手,高手,friend,friend,friend,2,2,2,material/167.png,,,,,,,,,,,,,,,,,0,51,51,68,,,,,,,,,,,,,,,3,2.34999203682,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
机变,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/70.png,j,material/168.png,j,j,全面,全面,friend,friend,friend,2,2,2,material/70.png,,,,,,,,,,,,,,,,,0,52,52,67,,,,,,,,,,,,,,,2,1.9245569706,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
果敢,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/25.png,f,material/125.png,f,f,果断,果断,self,self,self,2,2,2,material/25.png,,,,,,,,,,,,,,,,,0,53,53,24,,,,,,,,,,,,,,,3,1.87586188316,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
迷糊,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/51.png,j,material/151.png,j,j,糊涂,糊涂,friend,friend,friend,2,2,2,material/51.png,,,,,,,,,,,,,,,,,0,54,54,50,,,,,,,,,,,,,,,4,1.40881991386,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
不义,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/173.png,j,material/174.png,j,j,不义,黑心,friend,friend,friend,1,1,1,material/174.png,,,,,,,,,,,,,,,,,0,55,55,73,,,,,,,,,,,,,,,1,1.65887999535,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
高明,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/69.png,f,material/69.png,f,f,高明,高明,self,self,self,2,2,2,material/69.png,,,,,,,,,,,,,,,,,0,56,56,86,,,,,,,,,,,,,,,3,1.18353796005,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
薄弱,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/82.png,f,material/183.png,f,f,毛糙,窝囊,self,self,self,2,2,2,material/178.png,,,,,,,,,,,,,,,,,0,57,57,82,,,,,,,,,,,,,,,2,1.00861096382,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
恶心,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/73.png,f,material/177.png,f,f,恶心,残虐,self,self,self,1,1,1,material/177.png,,,,,,,,,,,,,,,,,0,58,58,76,,,,,,,,,,,,,,,1,2.09233498573,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
好问,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/29.png,f,material/129.png,f,f,好学,好学,self,self,self,2,2,2,material/29.png,,,,,,,,,,,,,,,,,0,59,59,28,,,,,,,,,,,,,,,3,1.358907938,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
顽愚,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/84.png,f,material/84.png,f,f,犹豫,顽愚,self,self,self,2,2,2,material/181.png,,,,,,,,,,,,,,,,,0,60,60,87,,,,,,,,,,,,,,,4,1.75878405571,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
刻板,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/47.png,j,material/147.png,j,j,死板,死板,friend,friend,friend,2,2,2,material/47.png,,,,,,,,,,,,,,,,,0,61,61,46,,,,,,,,,,,,,,,2,1.60866689682,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
愚钝,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/56.png,f,material/156.png,f,f,愚昧,愚昧,self,self,self,2,2,2,material/56.png,,,,,,,,,,,,,,,,,0,62,62,55,,,,,,,,,,,,,,,2,1.80906701088,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
背叛,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/32.png,f,material/132.png,f,f,背叛,不忠,self,self,self,1,1,1,material/132.png,,,,,,,,,,,,,,,,,0,63,63,31,,,,,,,,,,,,,,,2,1.60865712166,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
公平,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/7.png,j,material/107.png,j,j,公平,公正,friend,friend,friend,1,1,1,material/107.png,,,,,,,,,,,,,,,,,0,64,64,6,,,,,,,,,,,,,,,4,1.20826196671,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
浮夸,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/77.png,j,material/172.png,j,j,浮夸,软弱,friend,friend,friend,1,1,1,material/172.png,,,,,,,,,,,,,,,,,0,65,65,71,,,,,,,,,,,,,,,2,1.07561588287,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
精干,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/21.png,f,material/121.png,f,f,干练,干练,self,self,self,2,2,2,material/21.png,,,,,,,,,,,,,,,,,0,66,66,20,,,,,,,,,,,,,,,3,1.30957603455,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
坚忍,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/168.png,f,material/170.png,f,f,机变,机变,self,self,self,2,2,2,material/168.png,,,,,,,,,,,,,,,,,0,67,67,69,,,,,,,,,,,,,,,2,1.3090929985,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
缺德,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/38.png,j,material/138.png,j,j,缺德,无德,friend,friend,friend,1,1,1,material/138.png,,,,,,,,,,,,,,,,,0,68,68,37,,,,,,,,,,,,,,,1,1.30868506432,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
笨拙,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/60.png,f,material/160.png,f,f,粗拙,粗拙,self,self,self,2,2,2,material/60.png,,,,,,,,,,,,,,,,,0,69,69,59,,,,,,,,,,,,,,,1,2.52526688576,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
狠毒,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/40.png,j,material/140.png,j,j,狠毒,邪恶,friend,friend,friend,1,1,1,material/140.png,,,,,,,,,,,,,,,,,0,70,70,39,,,,,,,,,,,,,,,1,1.4414639473,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
贪污,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/33.png,f,material/133.png,f,f,贪污,腐败,self,self,self,1,1,1,material/133.png,,,,,,,,,,,,,,,,,0,71,71,32,,,,,,,,,,,,,,,1,1.07575297356,,,,,,,,,moral_self_bias,02,20,60.0528036928,m,001,2018_Apr_02_0921,
