Block1_Old,Num_Source3,Num_Source2,Num_Source1,valence1,valence2,valence3,Num_Old2,Corr_S1,Num_Old1,Corr_S3,Corr_S2,Block3_Old,Block2_Old,Source_2,Source_3,Source_1,domain3,domain2,domain1,Num_Old3,math,Num_All2,valence_all1,All_Words3,Num_All1,valence_all2,Num_All3,All_Words1,valence_all3,Corr_Rec2,Corr_Rec3,Corr_Rec1,domian_all3,domian_all2,domian_all1,All_Words2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,block_resp_1.keys,block_resp_1.rt,words_rating.keys,words_rating.rt,block_resp_2.keys,block_resp_2.rt,Rec_resp.keys,Rec_resp.corr,Rec_resp.rt,Source_resp.keys,Source_resp.corr,Source_resp.rt,expName,participant,Age,frameRate,Sex,session,date,
缓慢,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/52.png,f,material/152.png,f,f,拖延,拖延,self,self,self,2,2,2,material/52.png,,,,,,,,,,,,,,,,,0,9,9,51,,,,,,,,,,,,,,,4,0.892169952393,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
厌学,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/182.png,j,material/184.png,j,j,健忘,才尽,friend,friend,friend,2,2,2,material/80.png,,,,,,,,,,,,,,,,,0,10,10,83,,,,,,,,,,,,,,,4,1.64319896698,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
白痴,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/49.png,j,material/149.png,j,j,痴呆,痴呆,friend,friend,friend,2,2,2,material/49.png,,,,,,,,,,,,,,,,,0,11,11,48,,,,,,,,,,,,,,,1,0.975490093231,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
冷血,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/35.png,f,material/135.png,f,f,冷血,冷漠,self,self,self,1,1,1,material/135.png,,,,,,,,,,,,,,,,,0,12,12,34,,,,,,,,,,,,,,,1,0.589647054672,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
超群,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/27.png,j,material/127.png,j,j,卓越,卓越,friend,friend,friend,2,2,2,material/27.png,,,,,,,,,,,,,,,,,0,13,13,26,,,,,,,,,,,,,,,5,0.941999912262,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
无能,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/57.png,j,material/157.png,j,j,无知,无知,friend,friend,friend,2,2,2,material/57.png,,,,,,,,,,,,,,,,,0,14,14,56,,,,,,,,,,,,,,,1,0.692193984985,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
高明,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/69.png,f,material/69.png,f,f,高明,高明,self,self,self,2,2,2,material/69.png,,,,,,,,,,,,,,,,,0,15,15,86,,,,,,,,,,,,,,,5,0.833177804947,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
独立,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/64.png,f,material/165.png,f,f,谦虚,奉献,self,self,self,1,1,1,material/65.png,,,,,,,,,,,,,,,,,0,16,16,64,,,,,,,,,,,,,,,4,0.650002002716,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
厚道,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/6.png,j,material/106.png,j,j,厚道,诚实,friend,friend,friend,1,1,1,material/106.png,,,,,,,,,,,,,,,,,0,17,17,5,,,,,,,,,,,,,,,4,1.10848808289,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
刻板,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/47.png,j,material/147.png,j,j,死板,死板,friend,friend,friend,2,2,2,material/47.png,,,,,,,,,,,,,,,,,0,18,18,46,,,,,,,,,,,,,,,1,0.792409896851,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
正直,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/9.png,j,material/109.png,j,j,正直,秉直,friend,friend,friend,1,1,1,material/109.png,,,,,,,,,,,,,,,,,0,19,19,8,,,,,,,,,,,,,,,1,0.691910028458,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
高效,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/169.png,f,material/171.png,f,f,颖悟,颖悟,self,self,self,2,2,2,material/169.png,,,,,,,,,,,,,,,,,0,20,20,70,,,,,,,,,,,,,,,2,1.32616305351,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
小人,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/45.png,j,material/145.png,j,j,小人,下流,friend,friend,friend,1,1,1,material/145.png,,,,,,,,,,,,,,,,,0,21,21,44,,,,,,,,,,,,,,,1,0.825576066971,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
背叛,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/32.png,f,material/132.png,f,f,背叛,不忠,self,self,self,1,1,1,material/132.png,,,,,,,,,,,,,,,,,0,22,22,31,,,,,,,,,,,,,,,1,0.658586978912,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
能干,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/20.png,j,material/120.png,j,j,厉害,厉害,friend,friend,friend,2,2,2,material/20.png,,,,,,,,,,,,,,,,,0,23,23,19,,,,,,,,,,,,,,,5,0.8082280159,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
坚毅,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/10.png,j,material/110.png,j,j,坚毅,顽强,friend,friend,friend,1,1,1,material/110.png,,,,,,,,,,,,,,,,,0,24,24,9,,,,,,,,,,,,,,,5,0.608736038208,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
不义,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/173.png,j,material/174.png,j,j,不义,黑心,friend,friend,friend,1,1,1,material/174.png,,,,,,,,,,,,,,,,,0,25,25,73,,,,,,,,,,,,,,,1,0.541846990585,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
笨蛋,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/48.png,j,material/148.png,j,j,愚蠢,愚蠢,friend,friend,friend,2,2,2,material/48.png,,,,,,,,,,,,,,,,,0,26,26,47,,,,,,,,,,,,,,,1,0.50813794136,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
忠贞,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/14.png,j,material/114.png,j,j,忠贞,爱国,friend,friend,friend,1,1,1,material/114.png,,,,,,,,,,,,,,,,,0,27,27,13,,,,,,,,,,,,,,,4,1.12573194504,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
贪污,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/33.png,f,material/133.png,f,f,贪污,腐败,self,self,self,1,1,1,material/133.png,,,,,,,,,,,,,,,,,0,28,28,32,,,,,,,,,,,,,,,1,0.7592689991,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
冷静,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/24.png,f,material/124.png,f,f,理智,理智,self,self,self,2,2,2,material/24.png,,,,,,,,,,,,,,,,,0,29,29,23,,,,,,,,,,,,,,,5,0.825788974762,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
狠毒,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/40.png,j,material/140.png,j,j,狠毒,邪恶,friend,friend,friend,1,1,1,material/140.png,,,,,,,,,,,,,,,,,0,30,30,39,,,,,,,,,,,,,,,1,0.626588106155,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
好问,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/29.png,f,material/129.png,f,f,好学,好学,self,self,self,2,2,2,material/29.png,,,,,,,,,,,,,,,,,0,31,31,28,,,,,,,,,,,,,,,3,1.52582406998,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
薄弱,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/82.png,f,material/183.png,f,f,毛糙,窝囊,self,self,self,2,2,2,material/178.png,,,,,,,,,,,,,,,,,0,32,32,82,,,,,,,,,,,,,,,1,0.642832994461,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
浮夸,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/77.png,j,material/172.png,j,j,浮夸,软弱,friend,friend,friend,1,1,1,material/172.png,,,,,,,,,,,,,,,,,0,33,33,71,,,,,,,,,,,,,,,2,1.42641687393,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
聪颖,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/17.png,j,material/117.png,j,j,聪明,聪明,friend,friend,friend,2,2,2,material/17.png,,,,,,,,,,,,,,,,,0,34,34,16,,,,,,,,,,,,,,,5,0.792187929153,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
愚钝,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/56.png,f,material/156.png,f,f,愚昧,愚昧,self,self,self,2,2,2,material/56.png,,,,,,,,,,,,,,,,,0,35,35,55,,,,,,,,,,,,,,,1,1.7924311161,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
顽愚,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/84.png,f,material/84.png,f,f,犹豫,顽愚,self,self,self,2,2,2,material/181.png,,,,,,,,,,,,,,,,,0,36,36,87,,,,,,,,,,,,,,,1,0.508538961411,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
敬业,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/62.png,j,material/162.png,j,j,坚韧,坚韧,friend,friend,friend,1,1,1,material/62.png,,,,,,,,,,,,,,,,,0,37,37,61,,,,,,,,,,,,,,,5,0.876348972321,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
廉明,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/13.png,j,material/113.png,j,j,廉明,廉洁,friend,friend,friend,1,1,1,material/113.png,,,,,,,,,,,,,,,,,0,38,38,12,,,,,,,,,,,,,,,5,0.591736078262,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
机变,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/70.png,j,material/168.png,j,j,全面,全面,friend,friend,friend,2,2,2,material/70.png,,,,,,,,,,,,,,,,,0,39,39,67,,,,,,,,,,,,,,,5,0.575075149536,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
勤快,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/26.png,j,material/126.png,j,j,刻苦,刻苦,friend,friend,friend,2,2,2,material/26.png,,,,,,,,,,,,,,,,,0,40,40,25,,,,,,,,,,,,,,,5,0.474776983261,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
黑心,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/74.png,j,material/173.png,j,j,黑心,卑劣,friend,friend,friend,1,1,1,material/173.png,,,,,,,,,,,,,,,,,0,41,41,72,,,,,,,,,,,,,,,1,0.525485992432,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
高手,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/68.png,j,material/167.png,j,j,广博,广博,friend,friend,friend,2,2,2,material/68.png,,,,,,,,,,,,,,,,,0,42,42,66,,,,,,,,,,,,,,,1,0.583400964737,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
孝顺,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/161.png,f,material/164.png,f,f,奉献,勇敢,self,self,self,1,1,1,material/64.png,,,,,,,,,,,,,,,,,0,43,43,63,,,,,,,,,,,,,,,4,1.00805687904,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
坚忍,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/168.png,f,material/170.png,f,f,机变,机变,self,self,self,2,2,2,material/168.png,,,,,,,,,,,,,,,,,0,44,44,69,,,,,,,,,,,,,,,2,0.542299032211,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
果敢,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/25.png,f,material/125.png,f,f,果断,果断,self,self,self,2,2,2,material/25.png,,,,,,,,,,,,,,,,,0,45,45,24,,,,,,,,,,,,,,,4,0.509084939957,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
可恶,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/34.png,f,material/134.png,f,f,可恶,可恨,self,self,self,1,1,1,material/134.png,,,,,,,,,,,,,,,,,0,46,46,33,,,,,,,,,,,,,,,1,0.659113168716,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
无私,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/8.png,j,material/108.png,j,j,无私,公道,friend,friend,friend,1,1,1,material/108.png,,,,,,,,,,,,,,,,,0,47,47,7,,,,,,,,,,,,,,,5,0.644331932068,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
正义,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/66.png,f,material/66.png,f,f,独立,正义,self,self,self,1,1,1,material/165.png,,,,,,,,,,,,,,,,,0,48,48,84,,,,,,,,,,,,,,,1,0.458750963211,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
毛糙,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/179.png,j,material/178.png,j,j,顽愚,差生,friend,friend,friend,2,2,2,material/84.png,,,,,,,,,,,,,,,,,0,49,49,77,,,,,,,,,,,,,,,1,0.708398103714,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
浅薄,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/58.png,j,material/158.png,j,j,肤浅,肤浅,friend,friend,friend,2,2,2,material/58.png,,,,,,,,,,,,,,,,,0,50,50,57,,,,,,,,,,,,,,,2,0.791885137558,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
爽约,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/44.png,j,material/144.png,j,j,爽约,失信,friend,friend,friend,1,1,1,material/144.png,,,,,,,,,,,,,,,,,0,51,51,43,,,,,,,,,,,,,,,4,0.642524003983,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
怠惰,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/181.png,j,material/180.png,j,j,怠惰,犹豫,friend,friend,friend,2,2,2,material/180.png,,,,,,,,,,,,,,,,,0,52,52,79,,,,,,,,,,,,,,,1,0.858783006668,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
纯洁,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/15.png,j,material/115.png,j,j,纯洁,清白,friend,friend,friend,1,1,1,material/115.png,,,,,,,,,,,,,,,,,0,53,53,14,,,,,,,,,,,,,,,1,0.508487939835,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
颖悟,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/167.png,j,material/169.png,j,j,高手,高手,friend,friend,friend,2,2,2,material/167.png,,,,,,,,,,,,,,,,,0,54,54,68,,,,,,,,,,,,,,,4,0.692267179489,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
缺德,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/38.png,j,material/138.png,j,j,缺德,无德,friend,friend,friend,1,1,1,material/138.png,,,,,,,,,,,,,,,,,0,55,55,37,,,,,,,,,,,,,,,2,0.583145141602,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
博爱,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/1.png,f,material/101.png,f,f,博爱,善良,self,self,self,1,1,1,material/101.png,,,,,,,,,,,,,,,,,0,56,56,0,,,,,,,,,,,,,,,5,0.659362077713,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
恶心,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/73.png,f,material/177.png,f,f,恶心,残虐,self,self,self,1,1,1,material/177.png,,,,,,,,,,,,,,,,,0,57,57,76,,,,,,,,,,,,,,,1,0.508979082108,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
公平,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/7.png,j,material/107.png,j,j,公平,公正,friend,friend,friend,1,1,1,material/107.png,,,,,,,,,,,,,,,,,0,58,58,6,,,,,,,,,,,,,,,5,0.575841903687,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
诚信,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/5.png,f,material/105.png,f,f,诚信,守信,self,self,self,1,1,1,material/105.png,,,,,,,,,,,,,,,,,0,59,59,4,,,,,,,,,,,,,,,5,0.49261713028,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
宽容,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/163.png,j,material/163.png,j,j,文明,宽容,friend,friend,friend,1,1,1,material/63.png,,,,,,,,,,,,,,,,,0,60,60,62,,,,,,,,,,,,,,,5,0.492369890213,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
忠心,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/12.png,f,material/112.png,f,f,忠心,忠诚,self,self,self,1,1,1,material/112.png,,,,,,,,,,,,,,,,,0,61,61,11,,,,,,,,,,,,,,,5,0.517316102982,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
仁厚,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/3.png,f,material/103.png,f,f,仁厚,仁慈,self,self,self,1,1,1,material/103.png,,,,,,,,,,,,,,,,,0,62,62,2,,,,,,,,,,,,,,,5,0.475229978561,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
依靠,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/54.png,f,material/154.png,f,f,依赖,依赖,self,self,self,2,2,2,material/54.png,,,,,,,,,,,,,,,,,0,63,63,53,,,,,,,,,,,,,,,5,0.459308862686,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
残忍,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/41.png,j,material/141.png,j,j,残忍,歹毒,friend,friend,friend,1,1,1,material/141.png,,,,,,,,,,,,,,,,,0,64,64,40,,,,,,,,,,,,,,,2,0.583263874054,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
笃行,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/31.png,f,material/131.png,f,f,笃学,笃学,self,self,self,2,2,2,material/31.png,,,,,,,,,,,,,,,,,0,65,65,30,,,,,,,,,,,,,,,5,0.694603204727,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
博学,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/22.png,f,material/122.png,f,f,才学,才学,self,self,self,2,2,2,material/22.png,,,,,,,,,,,,,,,,,0,66,66,21,,,,,,,,,,,,,,,4,0.837947845459,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
机灵,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/19.png,j,material/119.png,j,j,灵活,灵活,friend,friend,friend,2,2,2,material/19.png,,,,,,,,,,,,,,,,,0,67,67,18,,,,,,,,,,,,,,,4,0.721023082733,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
撒谎,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/36.png,f,material/136.png,f,f,撒谎,说谎,self,self,self,1,1,1,material/136.png,,,,,,,,,,,,,,,,,0,68,68,35,,,,,,,,,,,,,,,1,0.706294059753,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
卑鄙,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/37.png,j,material/137.png,j,j,卑鄙,无耻,friend,friend,friend,1,1,1,material/137.png,,,,,,,,,,,,,,,,,0,69,69,36,,,,,,,,,,,,,,,1,0.90833902359,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
自私,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/46.png,j,material/146.png,j,j,自私,小气,friend,friend,friend,1,1,1,material/146.png,,,,,,,,,,,,,,,,,0,70,70,45,,,,,,,,,,,,,,,1,0.522563934326,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
友善,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/4.png,f,material/104.png,f,f,友善,友爱,self,self,self,1,1,1,material/104.png,,,,,,,,,,,,,,,,,0,71,71,3,,,,,,,,,,,,,,,1,0.454684019089,,,,,,,,,moral_self_bias,08,22,59.9970532911,f,001,2018_Apr_02_1311,
