"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","ParticipantID","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","identity","Image","word","condition","task_id","screen_id","time_stamp","person","valence","domain","math","status","duration","question_order"
"783","","f","psychophysics","10","181301","0.0-8.0-1.0-1.0-0.0-0.0","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","match","","","","","","","","","","key","f","18.980340425531935","802.9411539486954","447.0588109897498","f","true","match","img/square.png","强我","强我","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","11","181802","0.0-8.0-1.0-1.0-0.0-1.0","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"848","","j","psychophysics","12","183652","0.0-8.0-1.0-1.0-0.0-0.1","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","nonmatch","","","","","","","","","","key","j","16.676854545454525","802.9411539486954","447.0588109897498","j","true","nonmatch","img/triangle.png","强我","弱他","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","13","184153","0.0-8.0-1.0-1.0-0.0-1.1","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"988","","f","psychophysics","14","186148","0.0-8.0-1.0-1.0-0.0-0.2","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","match","","","","","","","","","","key","f","16.674756302521025","802.9411539486954","447.0588109897498","j","false","nonmatch","img/ellipse.png","弱他","弱我","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","15","186654","0.0-8.0-1.0-1.0-0.0-1.2","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"734","","f","psychophysics","16","188390","0.0-8.0-1.0-1.0-0.0-0.3","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","match","","","","","","","","","","key","f","16.674718446601794","802.9411539486954","447.0588109897498","f","true","match","img/ellipse.png","弱我","弱我","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","17","188890","0.0-8.0-1.0-1.0-0.0-1.3","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"754","","j","psychophysics","18","190645","0.0-8.0-1.0-1.0-0.0-0.4","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","nonmatch","","","","","","","","","","key","j","16.674571428571305","802.9411539486954","447.0588109897498","j","true","nonmatch","img/hexagon.png","弱他","强他","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","19","191148","0.0-8.0-1.0-1.0-0.0-1.4","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"823","","j","psychophysics","20","192973","0.0-8.0-1.0-1.0-0.0-0.5","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","nonmatch","","","","","","","","","","key","j","16.676675925925707","802.9411539486954","447.0588109897498","f","false","match","img/triangle.png","弱他","弱他","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","21","193474","0.0-8.0-1.0-1.0-0.0-1.5","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"863","","f","psychophysics","22","195339","0.0-8.0-1.0-1.0-0.0-0.6","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","match","","","","","","","","","","key","f","16.67603603603611","802.9411539486954","447.0588109897498","j","false","nonmatch","img/triangle.png","强他","弱他","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","23","195841","0.0-8.0-1.0-1.0-0.0-1.6","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"949","","j","psychophysics","24","197791","0.0-8.0-1.0-1.0-0.0-0.7","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","nonmatch","","","","","","","","","","key","j","16.678224137931025","802.9411539486954","447.0588109897498","j","true","nonmatch","img/hexagon.png","弱我","强他","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","25","198293","0.0-8.0-1.0-1.0-0.0-1.7","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"790","","f","psychophysics","26","200085","0.0-8.0-1.0-1.0-0.0-0.8","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","match","","","","","","","","","","key","f","16.674766355140296","802.9411539486954","447.0588109897498","f","true","match","img/ellipse.png","弱我","弱我","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","27","200587","0.0-8.0-1.0-1.0-0.0-1.8","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"718","","f","psychophysics","28","202308","0.0-8.0-1.0-1.0-0.0-0.9","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","match","","","","","","","","","","key","f","16.67426470588258","802.9411539486954","447.0588109897498","f","true","match","img/hexagon.png","强他","强他","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","29","202810","0.0-8.0-1.0-1.0-0.0-1.9","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"753","","j","psychophysics","30","204564","0.0-8.0-1.0-1.0-0.0-0.10","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","nonmatch","","","","","","","","","","key","j","16.674548076922992","802.9411539486954","447.0588109897498","j","true","nonmatch","img/hexagon.png","强我","强他","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","31","205066","0.0-8.0-1.0-1.0-0.0-1.10","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"931","","f","psychophysics","32","207002","0.0-8.0-1.0-1.0-0.0-0.11","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","match","","","","","","","","","","key","f","16.674660869565308","802.9411539486954","447.0588109897498","j","false","nonmatch","img/ellipse.png","强他","弱我","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","33","207516","0.0-8.0-1.0-1.0-0.0-1.11","5","5","6","3","3","5","1","4","4","5","5","2","0","0","1","0","1","2","1","4","5","4","5","4","5","4","4","5","4","8","7","8","7","5","6","6","7","8","5","2","2","4","5","2","5","2","5","5","5","2","7","1","7","6","5","2","5","5","1","5","2","5","3","7","5","6","6","7","5","6","5","5","2","7","3","6","3","5","598944297026322432","刘","592","Male","[""好他"",""坏他"",""好我"",""坏我""]","[""强他"",""弱他"",""强我"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
