"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","ParticipantID","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","identity","Image","word","condition","task_id","screen_id","time_stamp","person","valence","domain","math","status","duration","question_order"
"778","","f","psychophysics","10","221817","0.0-8.0-1.0-1.0-0.0-0.0","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","nonmatch","","","","","","","","","","key","f","16.65791588785044","697.8181818181819","388.3636363636364","f","true","nonmatch","img/pentagon.png","弱我","强她","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","11","222332","0.0-8.0-1.0-1.0-0.0-1.0","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"954","","f","psychophysics","12","224288","0.0-8.0-1.0-1.0-0.0-0.1","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","nonmatch","","","","","","","","","","key","f","16.658543103448302","697.8181818181819","388.3636363636364","j","false","match","img/circle.png","弱她","弱她","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","13","224800","0.0-8.0-1.0-1.0-0.0-1.1","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"762","","j","psychophysics","14","226567","0.0-8.0-1.0-1.0-0.0-0.2","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","match","","","","","","","","","","key","j","16.659733333333307","697.8181818181819","388.3636363636364","j","true","match","img/pentagon.png","强她","强她","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","15","227070","0.0-8.0-1.0-1.0-0.0-1.2","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"null","","null","psychophysics","16","229279","0.0-8.0-1.0-1.0-0.0-0.3","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","null","","","","","","","","","","key","null","16.656778625954203","697.8181818181819","388.3636363636364","f","false","nonmatch","img/square.png","弱她","强我","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","html-keyboard-response","17","229781","0.0-8.0-1.0-1.0-0.0-1.3","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"789","","f","psychophysics","18","231574","0.0-8.0-1.0-1.0-0.0-0.4","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","nonmatch","","","","","","","","","","key","f","16.656542056074766","697.8181818181819","388.3636363636364","j","false","match","img/square.png","强我","强我","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","19","232083","0.0-8.0-1.0-1.0-0.0-1.4","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"null","","null","psychophysics","20","234296","0.0-8.0-1.0-1.0-0.0-0.5","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","null","","","","","","","","","","key","null","16.657333333333415","697.8181818181819","388.3636363636364","j","false","match","img/diamond.png","弱我","弱我","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","html-keyboard-response","21","234811","0.0-8.0-1.0-1.0-0.0-1.5","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"837","","j","psychophysics","22","236652","0.0-8.0-1.0-1.0-0.0-0.6","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","match","","","","","","","","","","key","j","16.65803636363628","697.8181818181819","388.3636363636364","j","true","match","img/square.png","强我","强我","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","23","237153","0.0-8.0-1.0-1.0-0.0-1.6","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"710","","f","psychophysics","24","238867","0.0-8.0-1.0-1.0-0.0-0.7","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","nonmatch","","","","","","","","","","key","f","16.655431372549227","697.8181818181819","388.3636363636364","f","true","nonmatch","img/diamond.png","强我","弱我","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","25","239373","0.0-8.0-1.0-1.0-0.0-1.7","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"714","","f","psychophysics","26","241103","0.0-8.0-1.0-1.0-0.0-0.8","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","nonmatch","","","","","","","","","","key","f","16.656417475728198","697.8181818181819","388.3636363636364","j","false","match","img/diamond.png","弱我","弱我","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","27","241610","0.0-8.0-1.0-1.0-0.0-1.8","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"844","","j","psychophysics","28","243458","0.0-8.0-1.0-1.0-0.0-0.9","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","match","","","","","","","","","","key","j","16.65534545454535","697.8181818181819","388.3636363636364","j","true","match","img/pentagon.png","强她","强她","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","29","243960","0.0-8.0-1.0-1.0-0.0-1.9","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"815","","f","psychophysics","30","245777","0.0-8.0-1.0-1.0-0.0-0.10","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","nonmatch","","","","","","","","","","key","f","16.65997222222224","697.8181818181819","388.3636363636364","f","true","nonmatch","img/square.png","强她","强我","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","31","246313","0.0-8.0-1.0-1.0-0.0-1.10","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"1092","","f","psychophysics","32","248420","0.0-8.0-1.0-1.0-0.0-0.11","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","nonmatch","","","","","","","","","","key","f","16.658080000000073","697.8181818181819","388.3636363636364","f","true","nonmatch","img/diamond.png","强她","弱我","prac_ALT2_ability","practice_ability","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","33","248929","0.0-8.0-1.0-1.0-0.0-1.11","3","4","3","2","1","4","2","3","4","4","5","0","0","-2","1","-1","0","1","0","4","3","5","3","4","4","5","3","4","4","7","8","5","7","5","7","6","3","8","5","1","2","3","5","2","4","1","2","2","1","2","5","5","1","2","2","4","2","3","1","2","2","1","1","6","5","6","3","7","7","5","7","5","2","4","6","5","2","5","644508738497019904","韦","001","Female","[""好我"",""坏我"",""坏她"",""好她""]","[""强我"",""弱我"",""弱她"",""强她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
