"","ParticipantID","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","trap1","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","correct_answer","trap1_item","ID"
"36",128,4,3,4,2,2,4,3,2,1,4,3,2,5,5,2,3,2,4,3,2,1,2,1,1,1,2,5,5,4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,3,4,3,4,3,3,4,5,4,5,NA,"","phase_016_subj_15"
"37",110,3,4,4,3,4,4,3,3,4,3,4,4,5,4,4,5,5,4,4,5,3,4,5,4,4,4,4,1,4,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,4,2,1,2,3,2,2,3,4,2,3,NA,"","phase_016_subj_11"
"38",444,3,3,3,3,2,3,3,3,3,3,4,3,2,4,1,4,3,2,4,3,3,3,4,2,2,2,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,5,3,4,5,3,4,2,4,3,NA,"","phase_016_subj_56"
"39",400,2,3,3,1,3,3,2,2,3,4,4,3,4,3,2,2,3,1,3,2,3,2,1,3,4,3,3,2,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,3,2,1,2,3,NA,3,2,2,3,4,NA,"","phase_016_subj_50"
"40",27,4,3,3,3,2,3,2,2,3,4,4,4,4,4,2,4,3,2,4,5,2,3,1,2,1,2,4,4,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,4,1,3,3,4,4,4,5,4,5,2,NA,"","phase_016_subj_4"
"41",151,3,3,4,4,4,4,3,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,4,4,4,5,5,4,4,4,2,2,NA,"","phase_016_subj_20"
"42",681,3,3,4,4,4,4,3,3,4,4,4,4,5,4,5,4,4,4,4,5,3,4,4,3,4,3,4,4,2,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,4,2,2,2,4,1,2,4,4,2,1,NA,"","phase_016_subj_82"
"43",238,3,3,3,3,3,3,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,4,3,4,3,4,1,3,2,5,3,3,NA,"","phase_016_subj_31"
"44",603,3,4,4,3,4,3,4,3,3,4,4,3,2,4,3,4,4,4,4,3,3,2,2,2,3,2,1,2,2,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,4,1,4,2,3,2,2,4,2,4,2,NA,"","phase_016_subj_70"
"45",672,3,3,3,4,2,3,3,3,3,4,4,4,2,5,4,4,2,2,4,5,2,2,2,1,3,2,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,5,4,4,2,1,2,4,4,4,3,NA,"","phase_016_subj_81"
"46",99,4,4,4,4,4,4,4,1,4,4,5,4,4,4,4,5,5,4,4,4,2,2,3,2,3,2,2,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,4,1,2,1,1,NA,2,4,4,3,2,NA,"","phase_016_subj_10"
"47",336,3,4,4,3,3,3,3,4,4,4,4,3,3,4,4,4,3,4,3,4,2,2,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,1,2,3,2,3,3,4,2,NA,"","phase_016_subj_42"
"48",600,3,3,3,2,2,3,4,4,3,3,4,3,4,4,4,4,4,4,3,4,3,3,4,4,4,4,3,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,3,2,2,1,4,3,3,2,2,NA,"","phase_016_subj_69"
"49",120,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,4,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,5,2,4,2,3,4,2,2,4,2,2,NA,"","phase_016_subj_13"
"50",381,3,4,4,3,3,4,3,4,4,4,4,4,5,4,4,4,4,3,4,5,2,1,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,4,3,4,2,1,3,3,2,1,NA,"","phase_016_subj_47"
"51",63,3,3,4,4,4,3,3,4,4,4,4,4,4,4,5,4,5,3,4,5,2,1,2,2,2,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,1,2,1,3,5,3,2,4,3,1,NA,"","phase_016_subj_8"
"52",304,3,3,4,3,3,3,3,4,4,4,4,4,2,4,4,4,4,4,3,4,2,2,2,1,2,2,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,4,4,4,2,2,1,4,2,2,4,2,NA,"","phase_016_subj_36"
"53",430,3,4,4,3,3,3,3,3,3,4,4,4,5,4,5,4,4,4,4,4,3,2,2,2,2,2,2,3,3,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,3,2,2,1,3,3,4,NA,3,4,2,NA,"","phase_016_subj_46"
"54",463,3,3,3,3,2,3,2,2,3,4,3,2,2,3,3,2,2,3,4,4,2,2,2,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,4,3,5,2,2,1,4,2,NA,"","phase_016_subj_59"
"55",368,4,4,3,3,4,1,3,3,3,3,5,5,5,5,5,5,5,3,3,4,1,1,2,2,3,2,2,4,2,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,2,4,3,1,2,1,3,3,2,2,2,NA,"","phase_016_subj_55"
"56",647,3,3,4,3,3,3,3,3,4,3,4,3,1,3,3,4,4,2,4,5,4,5,4,4,5,3,4,5,4,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,4,2,4,1,2,1,4,5,4,2,3,NA,"","phase_016_subj_73"
"57",220,3,3,4,3,3,3,3,2,3,3,4,2,3,3,2,4,3,4,4,4,4,4,3,4,3,2,3,3,3,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,5,2,2,3,4,1,3,3,2,4,2,NA,"","phase_016_subj_30"
"58",328,4,3,4,4,2,4,3,2,4,4,5,4,2,5,2,4,3,2,4,3,2,3,1,2,1,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,5,5,4,4,1,4,5,5,3,4,NA,"","phase_016_subj_40"
"59",509,3,3,3,3,3,3,3,3,4,4,3,4,2,3,4,4,3,2,4,4,4,5,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,3,4,4,2,2,3,2,2,2,NA,"","phase_016_subj_60"
"60",534,3,3,2,2,3,3,2,2,2,2,3,2,2,3,2,3,2,2,4,3,3,2,4,4,2,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,2,4,1,4,4,4,2,2,NA,"","phase_016_subj_62"
"61",173,2,3,1,4,2,2,2,3,1,1,3,2,1,3,3,3,2,3,3,2,3,2,2,3,2,3,3,4,4,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,4,4,4,3,3,3,4,4,4,3,2,NA,"","phase_016_subj_25"
"62",263,3,4,4,3,4,3,4,2,4,4,5,5,4,4,4,5,5,4,5,5,2,2,1,2,2,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,3,3,2,NA,2,4,3,3,2,NA,"","phase_016_subj_32"
"63",77,3,3,3,3,3,3,3,2,3,3,4,4,2,4,2,4,4,2,4,4,4,2,2,2,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,4,2,2,5,4,4,4,2,2,NA,"","phase_016_subj_9"
"64",631,3,3,3,3,3,3,3,2,3,3,4,3,2,4,4,4,4,3,4,4,2,3,1,2,2,2,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,5,5,5,3,5,NA,3,3,2,2,2,NA,"","phase_016_subj_71"
"65",30,3,3,4,3,3,4,3,4,4,4,3,4,4,4,4,4,5,5,3,5,3,2,3,3,2,2,1,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,3,2,1,2,2,3,3,2,4,2,NA,"","phase_016_subj_5"
"66",403,4,3,3,4,3,3,4,3,3,4,4,2,4,4,4,4,4,2,4,4,4,3,4,4,4,3,4,4,2,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,5,2,2,2,4,1,5,5,4,4,2,NA,"","phase_016_subj_51"
"67",345,3,4,4,3,2,4,3,1,4,3,4,5,4,4,3,4,4,4,5,4,1,2,2,2,1,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,2,1,4,1,3,4,3,3,2,NA,"","phase_016_subj_43"
"68",547,3,3,2,3,1,3,2,2,2,3,5,3,3,4,3,2,3,4,3,4,4,4,4,4,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,4,2,NA,1,1,1,1,1,1,NA,"","phase_016_subj_63"
"69",667,4,3,4,4,3,4,3,4,4,4,5,5,5,5,5,5,5,5,5,5,1,1,2,1,1,2,2,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,5,4,2,4,1,1,2,1,1,4,2,NA,"","phase_016_subj_79"
"70",584,3,4,3,3,3,3,3,1,3,3,4,3,1,4,4,4,3,2,4,4,2,3,4,1,3,2,2,3,4,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,4,5,4,2,4,1,3,4,3,2,2,NA,"","phase_016_subj_67"
"71",140,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,4,3,3,4,5,5,5,5,4,5,5,5,5,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,4,1,3,4,1,1,2,4,3,NA,3,NA,"","phase_016_subj_17"
