"","ParticipantID","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","trap1","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","correct_answer","trap1_item","ID"
"135",511,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,5,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,5,2,1,2,2,5,4,4,4,4,2,NA,"","phase_017_subj_126"
"136",412,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,5,5,5,5,5,4,3,3,3,2,2,4,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,5,1,3,1,1,3,2,4,3,3,4,NA,"","phase_017_subj_100"
"137",685,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,5,5,5,5,4,4,4,5,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,5,5,5,5,NA,4,3,4,2,3,NA,"","phase_017_subj_162"
"138",609,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,2,3,4,5,4,3,3,4,4,2,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,2,3,3,4,4,2,3,2,2,2,NA,"","phase_017_subj_147"
"139",666,4,4,4,4,3,4,4,4,4,4,5,4,3,4,4,5,4,4,5,4,2,1,2,1,1,2,1,4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,5,3,5,2,1,1,5,4,5,5,2,NA,"","phase_017_subj_157"
"140",139,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,4,2,2,4,4,3,2,4,4,4,4,NA,"","phase_017_subj_38"
"141",425,2,3,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,3,2,3,5,4,3,3,4,4,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,4,4,4,1,3,4,4,2,1,NA,"","phase_017_subj_102"
"142",1058,3,4,3,3,2,4,3,3,4,3,4,4,3,4,3,4,4,3,5,4,1,2,2,2,2,2,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1,2,3,4,2,3,4,2,4,2,NA,"","phase_017_subj_91"
"143",414,3,3,4,3,4,3,3,4,4,4,4,4,4,4,2,4,4,4,2,4,2,2,2,2,3,2,2,2,2,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,3,2,1,2,2,NA,3,2,3,3,3,NA,"","phase_017_subj_101"
"144",547,4,4,4,4,3,3,3,2,4,4,4,4,2,4,4,4,3,3,4,4,1,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,3,2,3,1,2,4,4,3,2,NA,"","phase_017_subj_136"
"145",623,3,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,3,4,4,4,4,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,5,3,3,2,4,4,3,4,4,4,3,NA,"","phase_017_subj_152"
"146",465,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,2,3,4,2,2,1,3,2,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,4,2,2,2,2,1,3,4,3,4,3,NA,"","phase_017_subj_115"
"147",676,4,3,4,3,3,3,4,3,3,4,4,2,1,4,3,4,3,2,4,4,2,2,2,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,2,4,4,5,4,4,3,1,NA,"","phase_017_subj_161"
"148",466,4,3,4,3,3,3,3,3,4,4,4,4,3,4,4,4,5,4,4,4,1,2,3,2,2,2,2,2,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,4,4,1,1,1,2,3,1,1,1,1,NA,"","phase_017_subj_20"
