"","ParticipantID","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","trap1","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","correct_answer","trap1_item","ID"
"54",451,4,3,4,3,3,4,4,3,3,4,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,2,2,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,5,1,2,2,4,3,4,4,2,4,1,NA,"","phase_018_subj_72"
"55",432,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,5,5,4,4,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,NA,3,1,1,1,1,1,1,1,NA,"","phase_018_subj_65"
"56",549,4,3,4,3,4,3,3,1,4,4,4,5,4,4,4,4,4,5,4,5,1,1,2,1,2,2,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,2,4,4,3,2,4,4,4,1,NA,"","phase_018_subj_81"
"57",360,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,4,4,4,2,3,2,2,2,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,2,3,4,1,4,2,3,3,2,NA,"","phase_018_subj_56"
"58",298,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,4,3,3,4,3,3,2,3,2,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,4,2,3,2,1,3,2,2,1,2,2,NA,"","phase_018_subj_44"
"59",514,4,4,3,4,3,4,4,3,4,3,5,4,3,4,4,4,4,4,4,5,2,2,2,1,2,2,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,4,4,NA,4,3,4,4,2,1,NA,"","phase_018_subj_78"
"60",507,3,3,3,3,3,3,3,3,3,4,4,4,2,3,3,4,4,3,3,4,3,4,2,4,3,2,4,4,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2,1,2,2,1,3,3,3,4,4,NA,"","phase_018_subj_76"
"61",318,3,3,4,3,4,3,3,3,3,4,5,4,3,4,4,4,3,4,4,5,4,4,5,4,5,4,5,4,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,4,5,2,4,3,3,4,4,2,1,NA,"","phase_018_subj_48"
"62",93,3,3,4,3,3,3,3,3,4,4,4,4,5,4,4,4,4,4,4,5,2,2,2,1,2,2,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,2,NA,4,2,2,1,2,NA,"","phase_018_subj_8"
"63",568,3,3,4,4,3,3,3,4,4,4,5,2,3,3,2,4,4,4,5,2,3,3,1,1,3,2,2,4,4,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,4,2,4,3,4,3,2,4,4,3,4,NA,"","phase_018_subj_86"
"64",155,3,3,4,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,5,1,1,2,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,3,4,3,2,4,4,3,2,1,NA,"","phase_018_subj_23"
"65",476,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,4,4,4,3,3,4,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,5,4,4,3,2,4,4,2,1,NA,"","phase_018_subj_74"
"66",308,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,4,4,4,3,2,2,2,2,2,2,2,2,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,4,4,3,2,4,5,2,2,2,2,2,NA,"","phase_018_subj_45"
"67",123,3,3,3,4,4,3,3,3,3,3,4,4,3,4,4,4,3,3,4,4,3,4,4,4,3,3,2,2,4,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,4,3,4,2,3,1,4,3,4,2,1,NA,"","phase_018_subj_17"
"68",368,3,3,3,3,3,3,3,4,3,3,4,4,2,4,4,4,4,4,4,5,3,4,2,3,4,2,2,4,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,5,4,3,2,4,5,4,3,4,4,4,NA,"","phase_018_subj_57"
"69",512,3,3,3,3,3,4,4,3,4,4,4,4,3,4,4,4,4,3,5,5,2,1,1,2,2,2,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1,2,4,3,1,2,1,4,4,2,NA,"","phase_018_subj_77"
"70",618,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,5,4,5,5,4,5,3,3,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,4,5,5,NA,2,4,3,2,1,NA,"","phase_018_subj_94"
"71",168,4,3,4,4,3,4,3,2,4,4,5,4,5,4,5,4,4,4,5,5,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,1,1,1,3,2,3,2,3,1,NA,"","phase_018_subj_26"
"72",251,3,4,4,3,3,3,3,4,4,3,4,4,3,5,4,4,4,3,4,5,2,4,5,2,2,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,2,5,3,2,4,1,3,2,NA,"","phase_018_subj_38"
