"","ID","ability_IAT","moral_IAT","ability_ALT_rt_val","moral_ALT_rt_val","ability_ALT_rt_ref","moral_ALT_rt_ref","ability_SRET_EW","moral_SRET_EW","ability_ALT_d_val","moral_ALT_d_val","ability_ALT_d_ref","moral_ALT_d_ref","phq_al","gad_al","selfclarity_al","ses_al","coreself_al","SGPS_al","hsns_al","NPI_al","swb_al","LOT_al","sde_al","IM_al","MorIden_al","moralSeImag_al","IPC_al","domain_al"
"1","phase_003_subj_10",0.826782639728804,0.65608996133776,0.631131926264988,-0.616292492097511,0.457922118892039,-1.08212368902538,0.729809029026142,0.608832786482959,0.17498861840668,-0.553190926100003,1.26749939397567,-0.212000417769799,0.615580714567199,0.322489292632613,0.126523323175675,0.426753021773221,-0.245236341078537,-0.191222600009923,-0.366344558321599,0.421529735383084,0.0729377974645108,-0.381424486859089,0.142512064371359,-0.223783550790714,-0.924218144530717,-0.357417617778495,-0.0714535079703758,0.131347561919425
"2","phase_003_subj_11",0.557369891533496,-1.18043467804957,-0.198997223925597,0.902623280360767,-1.15745386529017,-0.784665904368412,0.729809029026142,0.173113900734914,-1.61804167570034,0.0858337607587408,-0.0948708366140734,-1.22072679669593,0.176619196616519,0.322489292632613,0.215569358680831,0.0818669062177199,0.451751154618357,-0.605770864265013,-1.01206760770744,2.21857755464781,0.208328584008009,0.412615741625604,1.21820257456004,0.315111432329627,0.278818183850391,0.483731609481513,0.446148732693077,0.372151425438371
"3","phase_003_subj_13",0.9239934251601,-2.12748265039821,0.874511140510245,-0.457012643382678,1.42269202061844,-0.941080647873253,1.01203986446985,0.173113900734914,1.75423878061849,-0.165756903040551,1.41779944221899,0.117186502886128,0.176619196616519,0.322489292632613,1.19507574923754,0.254309963995471,0.800244902466804,-0.91668206245633,-0.850636845360983,-0.476994174249279,0.885282516725499,0.412615741625604,1.21820257456004,0.494743093369741,-0.924218144530717,1.32488083674152,-0.0714535079703758,0.974161084235737
"4","phase_003_subj_2",-0.373076197594626,-0.0520370939745976,0.00928011668858524,-0.497584292582447,0.171082132204794,-0.638696636764564,-0.116883477304968,-1.13404275650922,-0.219318810756882,-0.805418396442252,-0.140859248239825,-0.275511733764654,-0.0428615623588206,-0.355194574668468,1.19507574923754,0.599196079550972,0.916409485082953,-0.709407930328785,-1.65779065709329,-0.476994174249279,1.020673303269,0.14793566546404,1.07789511670934,0.449835178109713,0.67983029331076,0.988421145837518,-0.0714535079703758,0.974161084235737
"5","phase_003_subj_3",-0.0425595271282184,-1.03362784950921,-1.17713161461055,0.777714758868811,-0.735617595480901,0.358312488015454,-0.963575983636078,0.608832786482959,0.75261565323121,0.65135000264849,0.693574134134362,0.778911043608163,2.37142678636992,1.22606778236739,-1.65439738692743,-1.64256367155979,-1.87154049770462,1.25969632488289,1.40939382748948,-0.776502144126733,-1.41636085451397,-0.381424486859089,-1.8685614981553,0.360019347589656,0.0783121291202062,-1.1144519223125,-0.977257429131419,-1.67468141447267
"6","phase_003_subj_4",0.196301259931538,-0.56730027649863,-0.152366971299997,0.796633424074653,-0.340807898094559,-0.153550551901898,0.729809029026142,0.608832786482959,0.950117067417481,1.14000248544415,0.695428069927592,-0.351144219380226,-1.35974611621086,-1.25877306440324,1.64030592676332,1.28896831066198,1.4972323981637,-1.33123032671142,-1.98065218178621,1.32005364501545,0.749891730182001,1.47133604627186,1.87297071119662,1.97670429695068,1.08084240277113,1.49311068219352,1.48135321401998,1.69657267479257
"7","phase_003_subj_6",-0.909124242972918,-1.93174021234439,0.11796091773865,0.354439612110356,-0.434726040670081,0.93048144470941,1.01203986446985,-0.262604985013131,0.240873305253579,0.440584307283514,-0.341695966130426,0.852291323461402,-1.35974611621086,-1.25877306440324,1.64030592676332,1.28896831066198,1.4972323981637,-1.33123032671142,-1.98065218178621,1.02054567513799,0.885282516725499,1.47133604627186,1.91973986381352,1.97670429695068,1.08084240277113,1.57722560491952,1.61075377418585,1.69657267479257
"8","phase_003_subj_8",-0.375853648606949,0.132191083017235,-1.93599419485129,-0.850671939760479,-0.552361794819767,-1.73212117963335,-0.399114312748671,0.608832786482959,-1.18922367184136,-0.870624679034369,0.235546133309381,-2.58614474353708,0.615580714567199,0.7742785375,-0.407752889855258,-0.263019209337782,-1.17455300200773,-0.605770864265013,0.602240015757169,-0.776502144126733,-0.468625348709481,-0.381424486859089,-0.605794377499025,0.449835178109713,0.67983029331076,0.820191300385516,-0.200854068136239,-0.711465960396886
"9","phase_003_subj_9",0.946213033258682,0.293390737885089,-0.945558349679836,0.0260749861324968,-0.29690176899488,0.137075808804377,-0.681345148192375,-2.44119941375336,-0.668752703170204,0.138983989141517,-0.154787034698519,0.922098429183087,0.396099955591859,1.45196240480108,-0.496798925360413,-0.263019209337782,0.335586572002208,-0.50213379820124,1.57082458983594,1.32005364501545,-0.333234562165983,-1.17546471534378,0.282819522222056,0.315111432329627,1.08084240277113,0.988421145837518,0.57554929285894,0.974161084235737
"10","phase_004_subj_1",-1.03133208751512,-0.437764839551248,0.970868943370675,0.406176539710286,1.08534994289358,-0.534392291473848,0.729809029026142,0.173113900734914,-0.455503636644764,-0.755259876275761,0.748962939627585,-1.90261879453028,-1.35974611621086,-1.25877306440324,1.64030592676332,1.11652525288422,1.4972323981637,-1.12395619458387,-2.14208294413267,1.02054567513799,1.15606408981249,1.47133604627186,1.87297071119662,1.93179638169065,1.08084240277113,1.57722560491952,1.48135321401998,1.69657267479257
"11","phase_004_subj_10",-0.706370319073357,0.607154351824304,-0.0971457767673388,-0.519102722925393,0.169057549490591,-0.315360606528043,-0.963575983636078,-0.698323870761177,-0.708566335771958,-0.231590709617726,0.739387915820613,-0.773472450980984,0.396099955591859,1.45196240480108,-0.0515687478346357,0.254309963995471,0.684080319850655,1.77788165520175,2.5394091639147,0.12202176550563,0.208328584008009,-0.381424486859089,-0.278410309180732,-0.178875635530686,0.880336348040945,0.988421145837518,0.704949853024804,0.853759152476264
"12","phase_004_subj_11",-0.153657567621129,-2.88454531522403,0.523621666418249,1.28729336222675,-0.431367804263191,1.80946926600861,-1.81026848996719,0.173113900734914,0.439140049109847,-0.227354883167721,-0.0832858922588443,-0.303490778735245,-0.26234232133416,0.548383915066306,0.749845571711764,-0.263019209337782,-0.826059254159282,-0.605770864265013,0.76367077810363,2.21857755464781,-1.14557928142697,-1.17546471534378,0.329588674838955,-0.3585072965708,-2.12725447291183,-1.1144519223125,-0.977257429131419,0.492553357197844
"13","phase_004_subj_13",-0.775806594381425,-0.901213847296327,0.999587324096436,-1.23054894094569,0.00933243464508482,-1.32815640804164,0.165347358138735,0.608832786482959,0.653331597990556,-0.318428585837182,0.928494073747601,-0.534302827451831,-0.0428615623588206,1.00017315993369,0.126523323175675,-0.0905761515600308,-0.593730088926984,-0.50213379820124,0.279378491064246,-1.07601011400419,0.208328584008009,0.14793566546404,-0.138102851330035,0.584558923889798,0.479324238580576,0.904306223111517,-0.589055748633829,-0.831867892156359
"14","phase_004_subj_15",-0.120328155473255,-0.262172358355907,-0.058561004463784,0.43193244556692,0.0360107481021674,0.153220966200715,0.729809029026142,0.608832786482959,-0.384947701378391,1.08956090206067,-0.402799291992718,1.70724117849952,-1.35974611621086,-1.25877306440324,1.64030592676332,1.28896831066198,1.4972323981637,-1.22759326064765,-2.14208294413267,1.02054567513799,0.885282516725499,1.47133604627186,1.91973986381352,1.93179638169065,1.08084240277113,1.57722560491952,1.61075377418585,1.81697460655205
"15","phase_004_subj_16",0.54070518545956,-0.722742800835489,0.778146156415438,-0.556260086336042,0.172954067809594,-0.165887697729683,0.165347358138735,0.608832786482959,0.177702779647779,-0.180110864183062,-0.031405305806583,-0.797950635603317,0.396099955591859,-0.581089197102161,1.10602971373239,0.426753021773221,0.684080319850655,-0.91668206245633,-0.366344558321599,-0.476994174249279,1.15606408981249,0.412615741625604,1.07789511670934,0.180387686549542,0.67983029331076,0.904306223111517,0.187347612361351,-0.47066209687794
