"","ParticipantID","Sex","Word","Word2","task_id","screen_id","Image","condition","word","identity","response","responses","correct_response","rt","correct","domain","valence","person","con","ID"
"34",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","ellipse","好她","好我","nonmatch","j","nonmatch","j","955",1,"moral","positive","friend","moral_friend_nonmatch","phase_007_subj_17"
"35",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","hexagon","坏我","好我","nonmatch","f","match","j","828",0,"moral","negative","self","moral_self_nonmatch","phase_007_subj_17"
"36",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","trapezoid","坏她","坏她","match","f","match","f","959",1,"moral","negative","friend","moral_friend_match","phase_007_subj_17"
"37",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","hexagon","坏我","坏我","match","f","match","f","1172",1,"moral","negative","self","moral_self_match","phase_007_subj_17"
"38",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","hexagon","坏我","坏她","nonmatch","j","nonmatch","j","971",1,"moral","negative","self","moral_self_nonmatch","phase_007_subj_17"
"39",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","triangle","好我","好她","nonmatch","f","match","j","1133",0,"moral","positive","self","moral_self_nonmatch","phase_007_subj_17"
"40",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","hexagon","坏我","坏我","match","j","nonmatch","f","1095",0,"moral","negative","self","moral_self_match","phase_007_subj_17"
"41",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","triangle","好我","好我","match","f","match","f","878",1,"moral","positive","self","moral_self_match","phase_007_subj_17"
"42",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","triangle","好我","坏她","nonmatch","j","nonmatch","j","836",1,"moral","positive","self","moral_self_nonmatch","phase_007_subj_17"
"43",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","hexagon","坏我","好她","nonmatch","j","nonmatch","j","974",1,"moral","negative","self","moral_self_nonmatch","phase_007_subj_17"
"44",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","triangle","好我","好我","match","f","match","f","830",1,"moral","positive","self","moral_self_match","phase_007_subj_17"
"45",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","triangle","好我","坏我","nonmatch","j","nonmatch","j","730",1,"moral","positive","self","moral_self_nonmatch","phase_007_subj_17"
"46",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","trapezoid","坏她","好我","nonmatch","j","nonmatch","j","789",1,"moral","negative","friend","moral_friend_nonmatch","phase_007_subj_17"
"47",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","ellipse","好她","坏我","nonmatch","j","nonmatch","j","784",1,"moral","positive","friend","moral_friend_nonmatch","phase_007_subj_17"
"48",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","triangle","好我","好我","match","f","match","f","1133",1,"moral","positive","self","moral_self_match","phase_007_subj_17"
"49",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","triangle","好我","坏她","nonmatch","j","nonmatch","j","848",1,"moral","positive","self","moral_self_nonmatch","phase_007_subj_17"
"50",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","好我","nonmatch","f","match","j","791",0,"moral","negative","self","moral_self_nonmatch","phase_007_subj_17"
"51",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","trapezoid","坏她","坏她","match","j","nonmatch","f","873",0,"moral","negative","friend","moral_friend_match","phase_007_subj_17"
"52",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","ellipse","好她","好她","match","f","match","f","879",1,"moral","positive","friend","moral_friend_match","phase_007_subj_17"
"53",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","triangle","好我","好我","match","f","match","f","773",1,"moral","positive","self","moral_self_match","phase_007_subj_17"
"54",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","trapezoid","坏她","好她","nonmatch","j","nonmatch","j","1137",1,"moral","negative","friend","moral_friend_nonmatch","phase_007_subj_17"
"55",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","triangle","好我","坏我","nonmatch","j","nonmatch","j","1096",1,"moral","positive","self","moral_self_nonmatch","phase_007_subj_17"
"56",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","ellipse","好她","坏我","nonmatch","j","nonmatch","j","813",1,"moral","positive","friend","moral_friend_nonmatch","phase_007_subj_17"
"57",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","trapezoid","坏她","坏我","nonmatch","j","nonmatch","j","999",1,"moral","negative","friend","moral_friend_nonmatch","phase_007_subj_17"
"58",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","坏我","match","f","match","f","1044",1,"moral","negative","self","moral_self_match","phase_007_subj_17"
"59",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","ellipse","好她","好她","match","f","match","f","883",1,"moral","positive","friend","moral_friend_match","phase_007_subj_17"
"60",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","trapezoid","坏她","坏她","match","j","nonmatch","f","961",0,"moral","negative","friend","moral_friend_match","phase_007_subj_17"
"61",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","坏她","nonmatch","j","nonmatch","j","952",1,"moral","negative","self","moral_self_nonmatch","phase_007_subj_17"
"62",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","ellipse","好她","好我","nonmatch","f","match","j","901",0,"moral","positive","friend","moral_friend_nonmatch","phase_007_subj_17"
"63",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","好她","nonmatch","f","match","j","1082",0,"moral","negative","self","moral_self_nonmatch","phase_007_subj_17"
"64",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","triangle","好我","好我","match","f","match","f","869",1,"moral","positive","self","moral_self_match","phase_007_subj_17"
"65",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","坏我","match","f","match","f","1069",1,"moral","negative","self","moral_self_match","phase_007_subj_17"
"66",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","triangle","好我","好她","nonmatch","j","nonmatch","j","954",1,"moral","positive","self","moral_self_nonmatch","phase_007_subj_17"
"67",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","ellipse","好她","好她","match","f","match","f","990",1,"moral","positive","friend","moral_friend_match","phase_007_subj_17"
"68",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","ellipse","好她","坏她","nonmatch","j","nonmatch","j","1046",1,"moral","positive","friend","moral_friend_nonmatch","phase_007_subj_17"
"69",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","trapezoid","坏她","坏她","match","f","match","f","1045",1,"moral","negative","friend","moral_friend_match","phase_007_subj_17"
"70",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","坏我","match","f","match","f","1074",1,"moral","negative","self","moral_self_match","phase_007_subj_17"
"71",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","trapezoid","坏她","好我","nonmatch","j","nonmatch","j","845",1,"moral","negative","friend","moral_friend_nonmatch","phase_007_subj_17"
"72",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","triangle","好我","好我","match","f","match","f","871",1,"moral","positive","self","moral_self_match","phase_007_subj_17"
"73",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","好她","nonmatch","j","nonmatch","j","827",1,"moral","negative","self","moral_self_nonmatch","phase_007_subj_17"
"74",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","trapezoid","坏她","好她","nonmatch","null","null","j","null",NA,"moral","negative","friend","moral_friend_nonmatch","phase_007_subj_17"
"75",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","ellipse","好她","坏她","nonmatch","f","match","j","1146",0,"moral","positive","friend","moral_friend_nonmatch","phase_007_subj_17"
"76",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","ellipse","好她","好她","match","f","match","f","787",1,"moral","positive","friend","moral_friend_match","phase_007_subj_17"
"77",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","坏我","match","f","match","f","1145",1,"moral","negative","self","moral_self_match","phase_007_subj_17"
"78",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","坏我","match","f","match","f","605",1,"moral","negative","self","moral_self_match","phase_007_subj_17"
"79",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","ellipse","好她","好我","nonmatch","j","nonmatch","j","931",1,"moral","positive","friend","moral_friend_nonmatch","phase_007_subj_17"
"80",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","坏我","match","f","match","f","783",1,"moral","negative","self","moral_self_match","phase_007_subj_17"
"81",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","ellipse","好她","好她","match","j","nonmatch","f","1040",0,"moral","positive","friend","moral_friend_match","phase_007_subj_17"
"82",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","ellipse","好她","坏我","nonmatch","j","nonmatch","j","1062",1,"moral","positive","friend","moral_friend_nonmatch","phase_007_subj_17"
"83",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","trapezoid","坏她","坏她","match","f","match","f","1055",1,"moral","negative","friend","moral_friend_match","phase_007_subj_17"
"84",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","triangle","好我","坏我","nonmatch","j","nonmatch","j","803",1,"moral","positive","self","moral_self_nonmatch","phase_007_subj_17"
"85",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","ellipse","好她","好她","match","f","match","f","747",1,"moral","positive","friend","moral_friend_match","phase_007_subj_17"
"86",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","trapezoid","坏她","坏我","nonmatch","j","nonmatch","j","872",1,"moral","negative","friend","moral_friend_nonmatch","phase_007_subj_17"
"87",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","trapezoid","坏她","坏她","match","f","match","f","884",1,"moral","negative","friend","moral_friend_match","phase_007_subj_17"
"88",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","triangle","好我","好我","match","f","match","f","1131",1,"moral","positive","self","moral_self_match","phase_007_subj_17"
"89",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","triangle","好我","好我","match","f","match","f","626",1,"moral","positive","self","moral_self_match","phase_007_subj_17"
"90",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","trapezoid","坏她","坏她","match","f","match","f","975",1,"moral","negative","friend","moral_friend_match","phase_007_subj_17"
"91",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","triangle","好我","坏她","nonmatch","j","nonmatch","j","944",1,"moral","positive","self","moral_self_nonmatch","phase_007_subj_17"
"92",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","triangle","好我","好我","match","f","match","f","960",1,"moral","positive","self","moral_self_match","phase_007_subj_17"
"93",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","trapezoid","坏她","好我","nonmatch","j","nonmatch","j","970",1,"moral","negative","friend","moral_friend_nonmatch","phase_007_subj_17"
"94",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","坏她","nonmatch","f","match","j","927",0,"moral","negative","self","moral_self_nonmatch","phase_007_subj_17"
"95",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","triangle","好我","好她","nonmatch","j","nonmatch","j","886",1,"moral","positive","self","moral_self_nonmatch","phase_007_subj_17"
"96",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","好我","nonmatch","j","nonmatch","j","855",1,"moral","negative","self","moral_self_nonmatch","phase_007_subj_17"
"97",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","trapezoid","坏她","坏她","match","f","match","f","985",1,"moral","negative","friend","moral_friend_match","phase_007_subj_17"
"98",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","ellipse","好她","坏我","nonmatch","j","nonmatch","j","978",1,"moral","positive","friend","moral_friend_nonmatch","phase_007_subj_17"
"99",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","坏我","match","f","match","f","955",1,"moral","negative","self","moral_self_match","phase_007_subj_17"
"100",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","好我","nonmatch","j","nonmatch","j","1057",1,"moral","negative","self","moral_self_nonmatch","phase_007_subj_17"
"101",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","坏我","match","f","match","f","882",1,"moral","negative","self","moral_self_match","phase_007_subj_17"
"102",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","trapezoid","坏她","坏她","match","f","match","f","877",1,"moral","negative","friend","moral_friend_match","phase_007_subj_17"
"103",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","好她","nonmatch","j","nonmatch","j","932",1,"moral","negative","self","moral_self_nonmatch","phase_007_subj_17"
"104",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","trapezoid","坏她","坏她","match","f","match","f","860",1,"moral","negative","friend","moral_friend_match","phase_007_subj_17"
"105",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","triangle","好我","好她","nonmatch","j","nonmatch","j","935",1,"moral","positive","self","moral_self_nonmatch","phase_007_subj_17"
"106",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","triangle","好我","好我","match","f","match","f","766",1,"moral","positive","self","moral_self_match","phase_007_subj_17"
"107",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","trapezoid","坏她","好她","nonmatch","j","nonmatch","j","875",1,"moral","negative","friend","moral_friend_nonmatch","phase_007_subj_17"
"108",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","hexagon","坏我","坏她","nonmatch","j","nonmatch","j","913",1,"moral","negative","self","moral_self_nonmatch","phase_007_subj_17"
"109",574,"Female","[""坏她"",""好她"",""好我"",""坏我""]","[""弱她"",""强她"",""强我"",""弱我""]","ALT2","moral","ellipse","好她","好她","match","f","match","f","857",1,"moral","positive","friend","moral_friend_match","phase_007_subj_17"
