"","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","con","ID"
"28",598,"Female","SRET","EW_formal","friend","Negative","morality","卑鄙","","","","j","no","694","","friend_Negative_morality","phase_019_subj_43"
"29",598,"Female","SRET","EW_formal","self","Negative","morality","刻薄","","","","j","no","1018","","self_Negative_morality","phase_019_subj_43"
"30",598,"Female","SRET","EW_formal","friend","Positive","morality","好心","","","","f","yes","625","","friend_Positive_morality","phase_019_subj_43"
"31",598,"Female","SRET","EW_formal","self","Positive","morality","仁厚","","","","f","yes","694","","self_Positive_morality","phase_019_subj_43"
"32",598,"Female","SRET","EW_formal","friend","Negative","ability","庸碌","","","","j","no","743","","friend_Negative_ability","phase_019_subj_43"
"33",598,"Female","SRET","EW_formal","friend","Negative","ability","新手","","","","j","no","892","","friend_Negative_ability","phase_019_subj_43"
"34",598,"Female","SRET","EW_formal","friend","Negative","morality","歹毒","","","","j","no","683","","friend_Negative_morality","phase_019_subj_43"
"35",598,"Female","SRET","EW_formal","friend","Negative","ability","才尽","","","","f","yes","1319","","friend_Negative_ability","phase_019_subj_43"
"36",598,"Female","SRET","EW_formal","friend","Negative","morality","邪恶","","","","j","no","692","","friend_Negative_morality","phase_019_subj_43"
"37",598,"Female","SRET","EW_formal","friend","Positive","morality","忠义","","","","f","yes","1100","","friend_Positive_morality","phase_019_subj_43"
"38",598,"Female","SRET","EW_formal","friend","Positive","ability","顶事","","","","f","yes","942","","friend_Positive_ability","phase_019_subj_43"
"39",598,"Female","SRET","EW_formal","self","Negative","morality","拜金","","","","j","no","1007","","self_Negative_morality","phase_019_subj_43"
"40",598,"Female","SRET","EW_formal","self","Positive","ability","上进","","","","f","yes","700","","self_Positive_ability","phase_019_subj_43"
"41",598,"Female","SRET","EW_formal","self","Negative","ability","废物","","","","j","no","686","","self_Negative_ability","phase_019_subj_43"
"42",598,"Female","SRET","EW_formal","self","Positive","morality","忠诚","","","","f","yes","721","","self_Positive_morality","phase_019_subj_43"
"43",598,"Female","SRET","EW_formal","self","Positive","ability","肯干","","","","f","yes","1137","","self_Positive_ability","phase_019_subj_43"
"44",598,"Female","SRET","EW_formal","self","Positive","morality","善心","","","","f","yes","890","","self_Positive_morality","phase_019_subj_43"
"45",598,"Female","SRET","EW_formal","self","Negative","ability","拖拉","","","","j","no","1325","","self_Negative_ability","phase_019_subj_43"
"46",598,"Female","SRET","EW_formal","self","Negative","morality","伪善","","","","j","no","874","","self_Negative_morality","phase_019_subj_43"
"47",598,"Female","SRET","EW_formal","friend","Negative","morality","虚假","","","","j","no","1674","","friend_Negative_morality","phase_019_subj_43"
"48",598,"Female","SRET","EW_formal","friend","Positive","morality","义气","","","","f","yes","837","","friend_Positive_morality","phase_019_subj_43"
"49",598,"Female","SRET","EW_formal","self","Positive","morality","仁爱","","","","f","yes","936","","self_Positive_morality","phase_019_subj_43"
"50",598,"Female","SRET","EW_formal","self","Positive","ability","高明","","","","f","yes","1006","","self_Positive_ability","phase_019_subj_43"
"51",598,"Female","SRET","EW_formal","self","Positive","ability","懂行","","","","f","yes","758","","self_Positive_ability","phase_019_subj_43"
"52",598,"Female","SRET","EW_formal","self","Negative","ability","无知","","","","j","no","814","","self_Negative_ability","phase_019_subj_43"
"53",598,"Female","SRET","EW_formal","self","Negative","ability","迟钝","","","","j","no","951","","self_Negative_ability","phase_019_subj_43"
"54",598,"Female","SRET","EW_formal","self","Negative","ability","差生","","","","j","no","1015","","self_Negative_ability","phase_019_subj_43"
"55",598,"Female","SRET","EW_formal","friend","Positive","ability","博学","","","","f","yes","732","","friend_Positive_ability","phase_019_subj_43"
"56",598,"Female","SRET","EW_formal","friend","Negative","morality","黑心","","","","j","no","729","","friend_Negative_morality","phase_019_subj_43"
"57",598,"Female","SRET","EW_formal","friend","Negative","ability","无助","","","","j","no","957","","friend_Negative_ability","phase_019_subj_43"
"58",598,"Female","SRET","EW_formal","self","Negative","ability","无能","","","","j","no","793","","self_Negative_ability","phase_019_subj_43"
"59",598,"Female","SRET","EW_formal","self","Positive","ability","远见","","","","f","yes","845","","self_Positive_ability","phase_019_subj_43"
"60",598,"Female","SRET","EW_formal","self","Positive","morality","热心","","","","f","yes","626","","self_Positive_morality","phase_019_subj_43"
"61",598,"Female","SRET","EW_formal","friend","Negative","morality","贪污","","","","j","no","682","","friend_Negative_morality","phase_019_subj_43"
"62",598,"Female","SRET","EW_formal","self","Negative","morality","自私","","","","j","no","856","","self_Negative_morality","phase_019_subj_43"
"63",598,"Female","SRET","EW_formal","self","Negative","morality","偏私","","","","j","no","745","","self_Negative_morality","phase_019_subj_43"
"64",598,"Female","SRET","EW_formal","self","Positive","ability","精干","","","","f","yes","695","","self_Positive_ability","phase_019_subj_43"
"65",598,"Female","SRET","EW_formal","self","Negative","morality","下流","","","","j","no","719","","self_Negative_morality","phase_019_subj_43"
"66",598,"Female","SRET","EW_formal","friend","Positive","morality","慷慨","","","","f","yes","739","","friend_Positive_morality","phase_019_subj_43"
"67",598,"Female","SRET","EW_formal","self","Positive","morality","礼貌","","","","f","yes","681","","self_Positive_morality","phase_019_subj_43"
"68",598,"Female","SRET","EW_formal","friend","Positive","ability","干练","","","","f","yes","655","","friend_Positive_ability","phase_019_subj_43"
"69",598,"Female","SRET","EW_formal","friend","Positive","morality","正气","","","","f","yes","676","","friend_Positive_morality","phase_019_subj_43"
"70",598,"Female","SRET","EW_formal","friend","Positive","ability","扎实","","","","f","yes","589","","friend_Positive_ability","phase_019_subj_43"
"71",598,"Female","SRET","EW_formal","self","Negative","morality","利己","","","","j","no","799","","self_Negative_morality","phase_019_subj_43"
"72",598,"Female","SRET","EW_formal","friend","Negative","ability","无为","","","","j","no","784","","friend_Negative_ability","phase_019_subj_43"
"73",598,"Female","SRET","EW_formal","friend","Negative","morality","龌龊","","","","j","no","813","","friend_Negative_morality","phase_019_subj_43"
"74",598,"Female","SRET","EW_formal","self","Positive","ability","稳健","","","","f","yes","706","","self_Positive_ability","phase_019_subj_43"
"75",598,"Female","SRET","EW_formal","self","Negative","ability","依靠","","","","f","yes","708","","self_Negative_ability","phase_019_subj_43"
"76",598,"Female","SRET","EW_formal","friend","Positive","ability","刻苦","","","","f","yes","866","","friend_Positive_ability","phase_019_subj_43"
"77",598,"Female","SRET","EW_formal","friend","Negative","ability","畏难","","","","j","no","901","","friend_Negative_ability","phase_019_subj_43"
"78",598,"Female","SRET","EW_formal","friend","Positive","ability","学霸","","","","j","no","1036","","friend_Positive_ability","phase_019_subj_43"
"79",598,"Female","SRET","EW_formal","friend","Negative","morality","不端","","","","j","no","866","","friend_Negative_morality","phase_019_subj_43"
"80",598,"Female","SRET","EW_formal","self","Positive","ability","中用","","","","f","yes","957","","self_Positive_ability","phase_019_subj_43"
"81",598,"Female","SRET","EW_formal","friend","Negative","ability","拙笨","","","","j","no","705","","friend_Negative_ability","phase_019_subj_43"
"82",598,"Female","SRET","EW_formal","friend","Negative","ability","怠惰","","","","j","no","870","","friend_Negative_ability","phase_019_subj_43"
"83",598,"Female","SRET","EW_formal","friend","Positive","morality","守时","","","","j","no","956","","friend_Positive_morality","phase_019_subj_43"
"84",598,"Female","SRET","EW_formal","self","Negative","ability","外行","","","","j","no","1348","","self_Negative_ability","phase_019_subj_43"
"85",598,"Female","SRET","EW_formal","friend","Positive","ability","骁勇","","","","f","yes","900","","friend_Positive_ability","phase_019_subj_43"
"86",598,"Female","SRET","EW_formal","friend","Positive","morality","淡泊","","","","f","yes","1037","","friend_Positive_morality","phase_019_subj_43"
"87",598,"Female","SRET","EW_formal","self","Positive","morality","敬业","","","","f","yes","678","","self_Positive_morality","phase_019_subj_43"
"88",598,"Female","SRET","EW_formal","friend","Positive","morality","宽容","","","","f","yes","758","","friend_Positive_morality","phase_019_subj_43"
"89",598,"Female","SRET","EW_formal","self","Positive","morality","善良","","","","f","yes","590","","self_Positive_morality","phase_019_subj_43"
"90",598,"Female","SRET","EW_formal","friend","Negative","morality","不良","","","","j","no","766","","friend_Negative_morality","phase_019_subj_43"
"91",598,"Female","SRET","EW_formal","friend","Negative","morality","低俗","","","","j","no","821","","friend_Negative_morality","phase_019_subj_43"
"92",598,"Female","SRET","EW_formal","self","Positive","ability","主见","","","","f","yes","633","","self_Positive_ability","phase_019_subj_43"
"93",598,"Female","SRET","EW_formal","self","Negative","ability","缓慢","","","","j","no","1233","","self_Negative_ability","phase_019_subj_43"
"94",598,"Female","SRET","EW_formal","friend","Positive","morality","素养","","","","f","yes","860","","friend_Positive_morality","phase_019_subj_43"
"95",598,"Female","SRET_math","math_instructions","","","","","","","","0","","26355","","__","phase_019_subj_43"
"96",598,"Female","SRET","SRET_math_calculate","","","","","30-29= ?","1","","1","1","2536","1","__","phase_019_subj_43"
"97",598,"Female","SRET","SRET_math_calculate","","","","","11-8= ?","3","","3","3","2124","1","__","phase_019_subj_43"
"98",598,"Female","SRET","SRET_math_calculate","","","","","2+1= ?","3","","3","3","1952","1","__","phase_019_subj_43"
"99",598,"Female","SRET","SRET_math_calculate","","","","","8-2= ?","6","","6","6","2254","1","__","phase_019_subj_43"
"100",598,"Female","SRET","SRET_math_calculate","","","","","2+2= ?","4","","4","4","2006","1","__","phase_019_subj_43"
"101",598,"Female","SRET","SRET_math_calculate","","","","","9-2= ?","7","","7","7","1920","1","__","phase_019_subj_43"
"102",598,"Female","SRET","SRET_math_calculate","","","","","90/45= ?","2","","4","4","3099","0","__","phase_019_subj_43"
"103",598,"Female","SRET","SRET_math_calculate","","","","","4+3= ?","7","","5","5","241","0","__","phase_019_subj_43"
"104",598,"Female","SRET","SRET_math_calculate","","","","","6+1= ?","7","","7","7","2098","1","__","phase_019_subj_43"
"105",598,"Female","SRET","SRET_math_calculate","","","","","9-4= ?","5","","5","5","1902","1","__","phase_019_subj_43"
"106",598,"Female","SRET","SRET_math_calculate","","","","","1-1= ?","0","","0","0","2479","1","__","phase_019_subj_43"
"107",598,"Female","SRET","SRET_math_calculate","","","","","3*1= ?","3","","3","3","2216","1","__","phase_019_subj_43"
"108",598,"Female","SRET","SRET_math_calculate","","","","","13-6= ?","7","","7","7","2221","1","__","phase_019_subj_43"
"109",598,"Female","SRET","SRET_math_calculate","","","","","9/3= ?","3","","3","3","2480","1","__","phase_019_subj_43"
"110",598,"Female","SRET","SRET_math_calculate","","","","","2+6= ?","8","","8","8","2123","1","__","phase_019_subj_43"
"111",598,"Female","SRET","SRET_math_calculate","","","","","3+3= ?","6","","6","6","2048","1","__","phase_019_subj_43"
"112",598,"Female","SRET","SRET_math_calculate","","","","","13-9= ?","4","","6","6","62","0","__","phase_019_subj_43"
"113",598,"Female","SRET","SRET_math_calculate","","","","","12-7= ?","5","","5","5","1995","1","__","phase_019_subj_43"
"114",598,"Female","SRET","SRET_math_calculate","","","","","8*1= ?","8","","8","8","2374","1","__","phase_019_subj_43"
"115",598,"Female","SRET","SRET_math_calculate","","","","","12/12= ?","1","","1","1","2517","1","__","phase_019_subj_43"
"116",598,"Female","SRET","SRET_math_calculate","","","","","3+2= ?","5","","5","5","1995","1","__","phase_019_subj_43"
"117",598,"Female","SRET","SRET_math_calculate","","","","","3+0= ?","3","","3","3","1960","1","__","phase_019_subj_43"
"118",598,"Female","SRET","SRET_math_calculate","","","","","3+4= ?","7","","7","7","1951","1","__","phase_019_subj_43"
"119",598,"Female","SRET","SRET_math_calculate","","","","","10-5= ?","5","","5","5","1898","1","__","phase_019_subj_43"
"120",598,"Female","SRET","SRET_math_calculate","","","","","2+3= ?","5","","5","5","1809","1","__","phase_019_subj_43"
"121",598,"Female","SRET","SRET_math_calculate","","","","","1+8= ?","9","","9","9","2015","1","__","phase_019_subj_43"
"122",598,"Female","SRET","SRET_math_calculate","","","","","9-9= ?","0","","0","0","2089","1","__","phase_019_subj_43"
"123",598,"Female","SRET","SRET_math_calculate","","","","","81/9= ?","9","","2","2","3003","0","__","phase_019_subj_43"
"124",598,"Female","SRET","SRET_math_calculate","","","","","12/4= ?","3","","3","3","2560","1","__","phase_019_subj_43"
"125",598,"Female","SRET","SRET_math_calculate","","","","","12/6= ?","2","","2","2","2379","1","__","phase_019_subj_43"
"126",598,"Female","SRET","SRET_math_calculate","","","","","5/1= ?","5","","5","5","2763","1","__","phase_019_subj_43"
"127",598,"Female","SRET","SRET_math_calculate","","","","","3+1= ?","4","","3","3","1944","0","__","phase_019_subj_43"
"128",598,"Female","SRET","SRET_math_calculate","","","","","15-10= ?","5","","5","5","2139","1","__","phase_019_subj_43"
"129",598,"Female","SRET","SRET_math_calculate","","","","","3*3= ?","9","","9","9","2302","1","__","phase_019_subj_43"
"130",598,"Female","SRET","SRET_math_calculate","","","","","5+3= ?","8","","8","8","2131","1","__","phase_019_subj_43"
"131",598,"Female","SRET","SRET_math_calculate","","","","","43-34= ?","9","","9","9","2684","1","__","phase_019_subj_43"
"132",598,"Female","SRET","SRET_math_calculate","","","","","3*2= ?","6","","6","6","2872","1","__","phase_019_subj_43"
"133",598,"Female","SRET","SRET_math_calculate","","","","","2*3= ?","6","","6","6","2178","1","__","phase_019_subj_43"
"134",598,"Female","SRET","SRET_math_calculate","","","","","8-4= ?","4","","4","4","2124","1","__","phase_019_subj_43"
"135",598,"Female","SRET","SRET_math_calculate","","","","","4*1= ?","4","","4","4","2157","1","__","phase_019_subj_43"
"136",598,"Female","SRET","SRET_math_calculate","","","","","10-9= ?","1","","1","1","2324","1","__","phase_019_subj_43"
"137",598,"Female","SRET","SRET_math_calculate","","","","","14-9= ?","5","","5","5","2082","1","__","phase_019_subj_43"
"138",598,"Female","SRET","SRET_math_calculate","","","","","9-1= ?","8","","8","8","3262","1","__","phase_019_subj_43"
"139",598,"Female","SRET","SRET_math_calculate","","","","","21/3= ? ","7","","7","7","2535","1","__","phase_019_subj_43"
"140",598,"Female","SRET","SRET_math_calculate","","","","","16-11= ?","5","","5","5","2178","1","__","phase_019_subj_43"
"141",598,"Female","SRET","SRET_math_calculate","","","","","6/2= ?","3","","3","3","2444","1","__","phase_019_subj_43"
"142",598,"Female","SRET","SRET_math_calculate","","","","","9-6= ?","3","","3","3","2081","1","__","phase_019_subj_43"
"143",598,"Female","SRET","SRET_math_calculate","","","","","5+1= ?","6","","6","6","2101","1","__","phase_019_subj_43"
"144",598,"Female","SRET","SRET_math_calculate","","","","","21/7=  ?","3","","3","3","2596","1","__","phase_019_subj_43"
"145",598,"Female","SRET","SRET_math_calculate","","","","","49/7 = ?","7","","7","7","2460","1","__","phase_019_subj_43"
"146",598,"Female","SRET","SRET_math_calculate","","","","","7*0= ?","0","","0","0","2325","1","__","phase_019_subj_43"
"147",598,"Female","SRET","SRET_math_calculate","","","","","8/4= ?","2","","2","2","2412","1","__","phase_019_subj_43"
"148",598,"Female","SRET","SRET_math_calculate","","","","","4+1= ?","5","","5","5","2029","1","__","phase_019_subj_43"
"149",598,"Female","SRET","SRET_math_calculate","","","","","9-8= ?","1","","1","1","2103","1","__","phase_019_subj_43"
"150",598,"Female","SRET","SRET_math_calculate","","","","","12-12= ?","0","","0","0","1858","1","__","phase_019_subj_43"
"151",598,"Female","SRET","SRET_math_calculate","","","","","6*0= ?","0","","0","0","1984","1","__","phase_019_subj_43"
"152",598,"Female","SRET","SRET_math_calculate","","","","","29-27= ?","2","","2","2","2720","1","__","phase_019_subj_43"
"153",598,"Female","SRET","SRET_math_calculate","","","","","4*2= ?","8","","8","8","2358","1","__","phase_019_subj_43"
"154",598,"Female","SRET","SRET_math_calculate","","","","","32-23= ?","9","","9","9","2469","1","__","phase_019_subj_43"
"155",598,"Female","SRET","SRET_math_calculate","","","","","3+5= ?","8","","8","8","2428","1","__","phase_019_subj_43"
"156",598,"Female","SRET","SRET_math_calculate","","","","","11-5= ?","6","","6","6","2324","1","__","phase_019_subj_43"
"157",598,"Female","SRET","SRET_math_calculate","","","","","1+7= ?","8","","8","8","2241","1","__","phase_019_subj_43"
"158",598,"Female","SRET","SRET_math_calculate","","","","","50-42= ?","8","","8","8","2384","1","__","phase_019_subj_43"
"159",598,"Female","SRET","SRET_math_calculate","","","","","12-5= ?","7","","7","7","2259","1","__","phase_019_subj_43"
"160",598,"Female","SRET","SRET_math_calculate","","","","","8-3= ? ","5","","5","5","2394","1","__","phase_019_subj_43"
"161",598,"Female","SRET","SRET_math_calculate","","","","","2*4= ?","8","","8","8","2141","1","__","phase_019_subj_43"
"162",598,"Female","SRET","SRET_math_calculate","","","","","13-5= ?","8","","8","8","3097","1","__","phase_019_subj_43"
"163",598,"Female","SRET","SRET_math_calculate","","","","","4+2= ?","6","","6","6","1989","1","__","phase_019_subj_43"
"164",598,"Female","SRET","SRET_math_calculate","","","","","11-3= ?","8","","8","8","1917","1","__","phase_019_subj_43"
"165",598,"Female","SRET","SRET_math_calculate","","","","","8-6= ?","2","","2","2","2192","1","__","phase_019_subj_43"
"166",598,"Female","SRET","SRET_math_calculate","","","","","7+2= ?","9","","9","9","2204","1","__","phase_019_subj_43"
"167",598,"Female","SRET","SRET_math_calculate","","","","","1*9= ?","9","","9","9","2253","1","__","phase_019_subj_43"
"168",598,"Female","SRET","SRET_math_calculate","","","","","7+1= ?","8","","8","8","2008","1","__","phase_019_subj_43"
"169",598,"Female","SRET","SRET_math_calculate","","","","","56/7= ?","8","","8","8","2737","1","__","phase_019_subj_43"
"170",598,"Female","SRET","SRET_math_calculate","","","","","1+1= ?","2","","2","2","2016","1","__","phase_019_subj_43"
"171",598,"Female","SRET","SRET_math_calculate","","","","","8-1= ?","7","","7","7","2221","1","__","phase_019_subj_43"
"172",598,"Female","SRET","SRET_math_calculate","","","","","18/9= ?","2","","2","2","2324","1","__","phase_019_subj_43"
"173",598,"Female","SRET","SRET_math_calculate","","","","","2+4= ?","6","","6","6","1954","1","__","phase_019_subj_43"
"174",598,"Female","SRET","SRET_math_calculate","","","","","2+5= ?","7","","7","7","2039","1","__","phase_019_subj_43"
"175",598,"Female","SRET","SRET_math_calculate","","","","","4/4= ?","1","","1","1","2394","1","__","phase_019_subj_43"
"176",598,"Female","SRET","SRET_math_calculate","","","","","1+2= ?","3","","","","","0","__","phase_019_subj_43"
"177",598,"Female","SRET_RJ","RJ_instruct_practice","","","","","","","","3","","2014","","__","phase_019_subj_43"
"178",598,"Female","SRET","RJ_formal1","friend","Negative","morality","可鄙","","","new","3","old","16146","0","friend_Negative_morality","phase_019_subj_43"
"179",598,"Female","SRET","RJ_formal_2","","Negative","morality","可鄙","","","friend","j","friend","3939","1","_Negative_morality","phase_019_subj_43"
"180",598,"Female","SRET","RJ_formal1","self","Negative","ability","刻板","","","old","2","familiar","6368","1","self_Negative_ability","phase_019_subj_43"
"181",598,"Female","SRET","RJ_formal_2","","Negative","ability","刻板","","","self","j","friend","5507","0","_Negative_ability","phase_019_subj_43"
"182",598,"Female","SRET","RJ_formal1","friend","Negative","ability","白痴","","","new","1","new","3330","1","friend_Negative_ability","phase_019_subj_43"
"183",598,"Female","SRET","RJ_formal1","self","Positive","ability","严谨","","","old","2","familiar","5672","1","self_Positive_ability","phase_019_subj_43"
"184",598,"Female","SRET","RJ_formal_2","","Positive","ability","严谨","","","self","f","self","5504","1","_Positive_ability","phase_019_subj_43"
"185",598,"Female","SRET","RJ_formal1","friend","Positive","ability","认真","","","new","2","familiar","2654","0","friend_Positive_ability","phase_019_subj_43"
"186",598,"Female","SRET","RJ_formal_2","","Positive","ability","认真","","","friend","j","friend","5951","1","_Positive_ability","phase_019_subj_43"
"187",598,"Female","SRET","RJ_formal1","self","Positive","morality","忠实","","","old","2","familiar","2281","1","self_Positive_morality","phase_019_subj_43"
"188",598,"Female","SRET","RJ_formal_2","","Positive","morality","忠实","","","self","j","friend","6301","0","_Positive_morality","phase_019_subj_43"
"189",598,"Female","SRET","RJ_formal1","friend","Positive","morality","宽宏","","","new","2","familiar","1827","0","friend_Positive_morality","phase_019_subj_43"
"190",598,"Female","SRET","RJ_formal_2","","Positive","morality","宽宏","","","friend","f","self","8287","0","_Positive_morality","phase_019_subj_43"
"191",598,"Female","SRET","RJ_formal1","self","Negative","morality","徇私","","","old","3","old","8727","1","self_Negative_morality","phase_019_subj_43"
"192",598,"Female","SRET","RJ_formal_2","","Negative","morality","徇私","","","self","j","friend","3600","0","_Negative_morality","phase_019_subj_43"
"193",598,"Female","SRET_RJ","RJ_instruct","","","","","","","","","","47939","","__","phase_019_subj_43"
"194",598,"Female","SRET","RJ_formal1",NA,"Positive","morality","忠良","","","new","1","new","3170","1","NA_Positive_morality","phase_019_subj_43"
"195",598,"Female","SRET","RJ_formal1",NA,"Positive","morality","守法","","","new","1","new","4038","1","NA_Positive_morality","phase_019_subj_43"
"196",598,"Female","SRET","RJ_formal1",NA,"Positive","ability","坚持","","","new","1","new","1746","1","NA_Positive_ability","phase_019_subj_43"
"197",598,"Female","SRET","RJ_formal1","self","Positive","ability","稳健","","","old","3","old","3705","1","self_Positive_ability","phase_019_subj_43"
"198",598,"Female","SRET","RJ_formal_2","","Positive","ability","稳健","","","self","j","friend","2203","0","_Positive_ability","phase_019_subj_43"
"199",598,"Female","SRET","RJ_formal1","self","Negative","morality","偏私","","","old","3","old","2390","1","self_Negative_morality","phase_019_subj_43"
"200",598,"Female","SRET","RJ_formal_2","","Negative","morality","偏私","","","self","f","self","6870","1","_Negative_morality","phase_019_subj_43"
"201",598,"Female","SRET","RJ_formal1","self","Positive","ability","敏捷","","","old","3","old","2548","1","self_Positive_ability","phase_019_subj_43"
"202",598,"Female","SRET","RJ_formal_2","","Positive","ability","敏捷","","","self","j","friend","2408","0","_Positive_ability","phase_019_subj_43"
"203",598,"Female","SRET","RJ_formal1",NA,"Positive","morality","守信","","","new","1","new","3994","1","NA_Positive_morality","phase_019_subj_43"
"204",598,"Female","SRET","RJ_formal1",NA,"Negative","ability","弱智","","","new","1","new","5121","1","NA_Negative_ability","phase_019_subj_43"
"205",598,"Female","SRET","RJ_formal1","self","Positive","morality","善心","","","old","2","familiar","3898","1","self_Positive_morality","phase_019_subj_43"
"206",598,"Female","SRET","RJ_formal_2","","Positive","morality","善心","","","self","f","self","5030","1","_Positive_morality","phase_019_subj_43"
"207",598,"Female","SRET","RJ_formal1",NA,"Positive","morality","刚正","","","new","1","new","1694","1","NA_Positive_morality","phase_019_subj_43"
"208",598,"Female","SRET","RJ_formal1","self","Negative","ability","废物","","","old","3","old","2393","1","self_Negative_ability","phase_019_subj_43"
"209",598,"Female","SRET","RJ_formal_2","","Negative","ability","废物","","","self","f","self","5439","1","_Negative_ability","phase_019_subj_43"
"210",598,"Female","SRET","RJ_formal1",NA,"Negative","ability","拖延","","","new","3","old","1837","0","NA_Negative_ability","phase_019_subj_43"
"211",598,"Female","SRET","RJ_formal_2","","Negative","ability","拖延","","",NA,"f","self","1703",NA,"_Negative_ability","phase_019_subj_43"
"212",598,"Female","SRET","RJ_formal1","friend","Negative","ability","拙笨","","","old","2","familiar","4681","1","friend_Negative_ability","phase_019_subj_43"
"213",598,"Female","SRET","RJ_formal_2","","Negative","ability","拙笨","","","friend","j","friend","2004","1","_Negative_ability","phase_019_subj_43"
"214",598,"Female","SRET","RJ_formal1",NA,"Positive","ability","思辨","","","new","1","new","1543","1","NA_Positive_ability","phase_019_subj_43"
"215",598,"Female","SRET","RJ_formal1",NA,"Positive","morality","廉明","","","new","1","new","3611","1","NA_Positive_morality","phase_019_subj_43"
"216",598,"Female","SRET","RJ_formal1","friend","Negative","ability","庸碌","","","old","3","old","1975","1","friend_Negative_ability","phase_019_subj_43"
"217",598,"Female","SRET","RJ_formal_2","","Negative","ability","庸碌","","","friend","f","self","5543","0","_Negative_ability","phase_019_subj_43"
"218",598,"Female","SRET","RJ_formal1","friend","Negative","morality","黑心","","","old","3","old","1571","1","friend_Negative_morality","phase_019_subj_43"
"219",598,"Female","SRET","RJ_formal_2","","Negative","morality","黑心","","","friend","j","friend","2649","1","_Negative_morality","phase_019_subj_43"
"220",598,"Female","SRET","RJ_formal1","friend","Positive","ability","扎实","","","old","3","old","1485","1","friend_Positive_ability","phase_019_subj_43"
"221",598,"Female","SRET","RJ_formal_2","","Positive","ability","扎实","","","friend","f","self","2440","0","_Positive_ability","phase_019_subj_43"
