"","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","con","ID"
"1",361,"Male","SRET_EW","EW_instructions","","","","","","","","0","","53180","","__","phase_008_subj_11"
"2",361,"Male","SRET_EW","EW_practice","friend","Negative","morality","徇私","","","","f","no","837","","friend_Negative_morality","phase_008_subj_11"
"3",361,"Male","SRET_EW","EW_practice","self","Negative","ability","刻板","","","","f","no","1318","","self_Negative_ability","phase_008_subj_11"
"4",361,"Male","SRET_EW","EW_practice","friend","Positive","morality","忠实","","","","j","yes","871","","friend_Positive_morality","phase_008_subj_11"
"5",361,"Male","SRET_EW","EW_practice","self","Positive","ability","严谨","","","","j","yes","735","","self_Positive_ability","phase_008_subj_11"
"6",361,"Male","SRET_EW","prac_instructions","","","","","","","","0","","21608","","__","phase_008_subj_11"
"7",361,"Male","SRET","EW_formal","friend","Negative","ability","迷糊","","","","f","no","808","","friend_Negative_ability","phase_008_subj_11"
"8",361,"Male","SRET","EW_formal","self","Negative","morality","说谎","","","","f","no","733","","self_Negative_morality","phase_008_subj_11"
"9",361,"Male","SRET","EW_formal","friend","Positive","ability","务实","","","","j","yes","918","","friend_Positive_ability","phase_008_subj_11"
"10",361,"Male","SRET","EW_formal","self","Positive","morality","坚贞","","","","j","yes","1047","","self_Positive_morality","phase_008_subj_11"
"11",361,"Male","SRET","EW_formal","self","Positive","morality","廉正","","","","j","yes","759","","self_Positive_morality","phase_008_subj_11"
"12",361,"Male","SRET","EW_formal","friend","Negative","ability","无知","","","","f","no","726","","friend_Negative_ability","phase_008_subj_11"
"13",361,"Male","SRET","EW_formal","self","Positive","morality","无私","","","","j","yes","1031","","self_Positive_morality","phase_008_subj_11"
"14",361,"Male","SRET","EW_formal","self","Positive","ability","敏捷","","","","j","yes","759","","self_Positive_ability","phase_008_subj_11"
"15",361,"Male","SRET","EW_formal","friend","Positive","morality","坦荡","","","","j","yes","982","","friend_Positive_morality","phase_008_subj_11"
"16",361,"Male","SRET","EW_formal","self","Positive","morality","爱国","","","","j","yes","646","","self_Positive_morality","phase_008_subj_11"
"17",361,"Male","SRET","EW_formal","self","Positive","morality","正气","","","","j","yes","774","","self_Positive_morality","phase_008_subj_11"
"18",361,"Male","SRET","EW_formal","friend","Negative","ability","迂拙","","","","f","no","727","","friend_Negative_ability","phase_008_subj_11"
"19",361,"Male","SRET","EW_formal","self","Positive","ability","有力","","","","j","yes","616","","self_Positive_ability","phase_008_subj_11"
"20",361,"Male","SRET","EW_formal","friend","Negative","ability","新手","","","","f","no","1087","","friend_Negative_ability","phase_008_subj_11"
"21",361,"Male","SRET","EW_formal","friend","Negative","morality","黑心","","","","f","no","574","","friend_Negative_morality","phase_008_subj_11"
"22",361,"Male","SRET","EW_formal","friend","Positive","ability","全才","","","","j","yes","839","","friend_Positive_ability","phase_008_subj_11"
"23",361,"Male","SRET","EW_formal","self","Positive","ability","努力","","","","j","yes","630","","self_Positive_ability","phase_008_subj_11"
"24",361,"Male","SRET","EW_formal","friend","Positive","ability","专注","","","","j","yes","607","","friend_Positive_ability","phase_008_subj_11"
"25",361,"Male","SRET","EW_formal","self","Negative","ability","拖延","","","","f","no","694","","self_Negative_ability","phase_008_subj_11"
"26",361,"Male","SRET","EW_formal","self","Negative","morality","贪污","","","","f","no","672","","self_Negative_morality","phase_008_subj_11"
"27",361,"Male","SRET","EW_formal","self","Negative","morality","自私","","","","f","no","981","","self_Negative_morality","phase_008_subj_11"
"28",361,"Male","SRET","EW_formal","self","Positive","ability","博学","","","","j","yes","663","","self_Positive_ability","phase_008_subj_11"
"29",361,"Male","SRET","EW_formal","friend","Negative","morality","虚假","","","","f","no","773","","friend_Negative_morality","phase_008_subj_11"
"30",361,"Male","SRET","EW_formal","self","Positive","morality","清廉","","","","j","yes","822","","self_Positive_morality","phase_008_subj_11"
"31",361,"Male","SRET","EW_formal","self","Positive","ability","干练","","","","j","yes","663","","self_Positive_ability","phase_008_subj_11"
"32",361,"Male","SRET","EW_formal","self","Negative","ability","无助","","","","f","no","631","","self_Negative_ability","phase_008_subj_11"
"33",361,"Male","SRET","EW_formal","self","Positive","morality","善心","","","","j","yes","799","","self_Positive_morality","phase_008_subj_11"
"34",361,"Male","SRET","EW_formal","friend","Negative","morality","龌龊","","","","f","no","632","","friend_Negative_morality","phase_008_subj_11"
"35",361,"Male","SRET","EW_formal","self","Positive","ability","博识","","","","j","yes","654","","self_Positive_ability","phase_008_subj_11"
"36",361,"Male","SRET","EW_formal","friend","Positive","morality","厚道","","","","j","yes","575","","friend_Positive_morality","phase_008_subj_11"
"37",361,"Male","SRET","EW_formal","friend","Positive","ability","骁勇","","","","j","yes","864","","friend_Positive_ability","phase_008_subj_11"
"38",361,"Male","SRET","EW_formal","friend","Positive","ability","顶事","","","","j","yes","630","","friend_Positive_ability","phase_008_subj_11"
"39",361,"Male","SRET","EW_formal","friend","Negative","ability","犹豫","","","","f","no","576","","friend_Negative_ability","phase_008_subj_11"
"40",361,"Male","SRET","EW_formal","self","Negative","ability","草率","","","","f","no","695","","self_Negative_ability","phase_008_subj_11"
"41",361,"Male","SRET","EW_formal","friend","Negative","morality","势利","","","","j","yes","511","","friend_Negative_morality","phase_008_subj_11"
"42",361,"Male","SRET","EW_formal","self","Negative","ability","依靠","","","","j","yes","942","","self_Negative_ability","phase_008_subj_11"
"43",361,"Male","SRET","EW_formal","self","Positive","ability","稳健","","","","j","yes","566","","self_Positive_ability","phase_008_subj_11"
"44",361,"Male","SRET","EW_formal","self","Positive","ability","娴熟","","","","j","yes","687","","self_Positive_ability","phase_008_subj_11"
"45",361,"Male","SRET","EW_formal","friend","Negative","morality","腐败","","","","f","no","615","","friend_Negative_morality","phase_008_subj_11"
"46",361,"Male","SRET","EW_formal","self","Positive","morality","好心","","","","j","yes","582","","self_Positive_morality","phase_008_subj_11"
"47",361,"Male","SRET","EW_formal","friend","Positive","ability","学霸","","","","j","yes","559","","friend_Positive_ability","phase_008_subj_11"
"48",361,"Male","SRET","EW_formal","friend","Positive","ability","肯干","","","","j","yes","590","","friend_Positive_ability","phase_008_subj_11"
"49",361,"Male","SRET","EW_formal","friend","Negative","morality","奸险","","","","f","no","719","","friend_Negative_morality","phase_008_subj_11"
"50",361,"Male","SRET","EW_formal","self","Positive","ability","上进","","","","j","yes","672","","self_Positive_ability","phase_008_subj_11"
"51",361,"Male","SRET","EW_formal","self","Positive","morality","慈悲","","","","j","yes","1247","","self_Positive_morality","phase_008_subj_11"
"52",361,"Male","SRET","EW_formal","friend","Positive","morality","君子","","","","j","yes","527","","friend_Positive_morality","phase_008_subj_11"
"53",361,"Male","SRET","EW_formal","self","Negative","ability","逞能","","","","f","no","663","","self_Negative_ability","phase_008_subj_11"
"54",361,"Male","SRET","EW_formal","friend","Negative","ability","笨蛋","","","","f","no","558","","friend_Negative_ability","phase_008_subj_11"
"55",361,"Male","SRET","EW_formal","friend","Negative","ability","庸碌","","","","f","no","895","","friend_Negative_ability","phase_008_subj_11"
"56",361,"Male","SRET","EW_formal","friend","Positive","morality","忠勇","","","","j","yes","574","","friend_Positive_morality","phase_008_subj_11"
"57",361,"Male","SRET","EW_formal","friend","Positive","morality","高洁","","","","j","yes","518","","friend_Positive_morality","phase_008_subj_11"
"58",361,"Male","SRET","EW_formal","friend","Negative","ability","短视","","","","f","no","782","","friend_Negative_ability","phase_008_subj_11"
"59",361,"Male","SRET","EW_formal","self","Negative","morality","邪恶","","","","f","no","607","","self_Negative_morality","phase_008_subj_11"
"60",361,"Male","SRET","EW_formal","self","Negative","ability","独断","","","","f","no","847","","self_Negative_ability","phase_008_subj_11"
"61",361,"Male","SRET","EW_formal","friend","Positive","morality","诚信","","","","j","yes","455","","friend_Positive_morality","phase_008_subj_11"
"62",361,"Male","SRET","EW_formal","friend","Negative","ability","窝囊","","","","f","no","607","","friend_Negative_ability","phase_008_subj_11"
"63",361,"Male","SRET","EW_formal","self","Positive","morality","敬业","","","","j","yes","575","","self_Positive_morality","phase_008_subj_11"
"64",361,"Male","SRET","EW_formal","self","Negative","morality","淫乱","","","","f","no","648","","self_Negative_morality","phase_008_subj_11"
"65",361,"Male","SRET","EW_formal","self","Negative","morality","缺德","","","","f","no","582","","self_Negative_morality","phase_008_subj_11"
"66",361,"Male","SRET","EW_formal","self","Positive","morality","淡泊","","","","j","yes","1039","","self_Positive_morality","phase_008_subj_11"
"67",361,"Male","SRET","EW_formal","friend","Negative","morality","不良","","","","f","no","663","","friend_Negative_morality","phase_008_subj_11"
"68",361,"Male","SRET","EW_formal","friend","Positive","morality","仁爱","","","","j","yes","585","","friend_Positive_morality","phase_008_subj_11"
"69",361,"Male","SRET","EW_formal","friend","Positive","ability","能干","","","","j","yes","510","","friend_Positive_ability","phase_008_subj_11"
"70",361,"Male","SRET","EW_formal","friend","Positive","ability","自律","","","","j","yes","598","","friend_Positive_ability","phase_008_subj_11"
"71",361,"Male","SRET","EW_formal","self","Negative","ability","弱智","","","","f","no","591","","self_Negative_ability","phase_008_subj_11"
"72",361,"Male","SRET","EW_formal","friend","Negative","ability","畏难","","","","f","no","542","","friend_Negative_ability","phase_008_subj_11"
"73",361,"Male","SRET","EW_formal","self","Negative","morality","偏私","","","","f","no","726","","self_Negative_morality","phase_008_subj_11"
"74",361,"Male","SRET","EW_formal","friend","Positive","ability","果决","","","","j","yes","1158","","friend_Positive_ability","phase_008_subj_11"
"75",361,"Male","SRET","EW_formal","self","Negative","ability","毛糙","","","","f","no","591","","self_Negative_ability","phase_008_subj_11"
"76",361,"Male","SRET","EW_formal","self","Positive","ability","远见","","","","f","no","598","","self_Positive_ability","phase_008_subj_11"
"77",361,"Male","SRET","EW_formal","self","Negative","morality","恶劣","","","","f","no","1087","","self_Negative_morality","phase_008_subj_11"
"78",361,"Male","SRET","EW_formal","friend","Positive","morality","勤恳","","","","j","yes","790","","friend_Positive_morality","phase_008_subj_11"
"79",361,"Male","SRET","EW_formal","self","Negative","morality","蛇蝎","","","","f","no","791","","self_Negative_morality","phase_008_subj_11"
"80",361,"Male","SRET","EW_formal","friend","Positive","ability","毅力","","","","j","yes","568","","friend_Positive_ability","phase_008_subj_11"
"81",361,"Male","SRET","EW_formal","self","Negative","morality","失信","","","","f","no","638","","self_Negative_morality","phase_008_subj_11"
"82",361,"Male","SRET","EW_formal","self","Negative","ability","外行","","","","f","no","759","","self_Negative_ability","phase_008_subj_11"
"83",361,"Male","SRET","EW_formal","self","Negative","ability","才尽","","","","f","no","934","","self_Negative_ability","phase_008_subj_11"
"84",361,"Male","SRET","EW_formal","friend","Negative","morality","诡诈","","","","f","no","863","","friend_Negative_morality","phase_008_subj_11"
