"","ParticipantID","task_id","screen_id","condition","word","response","responses","rt","correct","conditionType","con","ID"
"1",447,"ALT1_1","prac_ALT1_1","circle","circle","null","null",NA,NA,"match","circle_match","phase_006_subj_18"
"2",447,"ALT1_1","prac_ALT1_1","square","square","j","match","175","true","match","square_match","phase_006_subj_18"
"3",447,"ALT1_1","prac_ALT1_1","pentagon","circle","j","match","128","false","nonmatch","pentagon_nonmatch","phase_006_subj_18"
"4",447,"ALT1_1","prac_ALT1_1","circle","pentagon","j","match","485","false","nonmatch","circle_nonmatch","phase_006_subj_18"
"5",447,"ALT1_1","prac_ALT1_1","pentagon","pentagon","f","nonmatch","380","false","match","pentagon_match","phase_006_subj_18"
"6",447,"ALT1_1","prac_ALT1_1","circle","trapezoid","j","match","300","false","nonmatch","circle_nonmatch","phase_006_subj_18"
"7",447,"ALT1_1","prac_ALT1_1","circle","square","f","nonmatch","300","true","nonmatch","circle_nonmatch","phase_006_subj_18"
"8",447,"ALT1_1","prac_ALT1_1","circle","circle","j","match","457","true","match","circle_match","phase_006_subj_18"
"9",447,"ALT1_1","prac_ALT1_1","trapezoid","trapezoid","f","nonmatch","859","false","match","trapezoid_match","phase_006_subj_18"
"10",447,"ALT1_1","prac_ALT1_1","trapezoid","trapezoid","j","match","593","true","match","trapezoid_match","phase_006_subj_18"
"11",447,"ALT1_1","prac_ALT1_1","pentagon","trapezoid","j","match","637","false","nonmatch","pentagon_nonmatch","phase_006_subj_18"
"12",447,"ALT1_1","prac_ALT1_1","square","trapezoid","f","nonmatch","811","true","nonmatch","square_nonmatch","phase_006_subj_18"
"13",447,"ALT1_1","prac_ALT1_1","pentagon","pentagon","j","match","617","true","match","pentagon_match","phase_006_subj_18"
"14",447,"ALT1_1","prac_ALT1_1","circle","circle","j","match","614","true","match","circle_match","phase_006_subj_18"
"15",447,"ALT1_1","prac_ALT1_1","trapezoid","pentagon","j","match","573","false","nonmatch","trapezoid_nonmatch","phase_006_subj_18"
"16",447,"ALT1_1","prac_ALT1_1","square","pentagon","f","nonmatch","864","true","nonmatch","square_nonmatch","phase_006_subj_18"
"17",447,"ALT1_1","prac_ALT1_1","square","square","j","match","848","true","match","square_match","phase_006_subj_18"
"18",447,"ALT1_1","prac_ALT1_1","pentagon","square","j","match","615","false","nonmatch","pentagon_nonmatch","phase_006_subj_18"
"19",447,"ALT1_1","prac_ALT1_1","pentagon","pentagon","j","match","930","true","match","pentagon_match","phase_006_subj_18"
"20",447,"ALT1_1","prac_ALT1_1","square","square","j","match","623","true","match","square_match","phase_006_subj_18"
"21",447,"ALT1_1","prac_ALT1_1","square","circle","f","nonmatch","905","true","nonmatch","square_nonmatch","phase_006_subj_18"
"22",447,"ALT1_1","prac_ALT1_1","trapezoid","square","j","match","680","false","nonmatch","trapezoid_nonmatch","phase_006_subj_18"
"23",447,"ALT1_1","prac_ALT1_1","trapezoid","circle","f","nonmatch","994","true","nonmatch","trapezoid_nonmatch","phase_006_subj_18"
"24",447,"ALT1_1","prac_ALT1_1","trapezoid","trapezoid","j","match","847","true","match","trapezoid_match","phase_006_subj_18"
"25",447,"ALT1_1","prac_ALT1_1","trapezoid","square","f","nonmatch","816","true","nonmatch","trapezoid_nonmatch","phase_006_subj_18"
"26",447,"ALT1_1","prac_ALT1_1","trapezoid","trapezoid","j","match","800","true","match","trapezoid_match","phase_006_subj_18"
"27",447,"ALT1_1","prac_ALT1_1","pentagon","trapezoid","f","nonmatch","765","true","nonmatch","pentagon_nonmatch","phase_006_subj_18"
"28",447,"ALT1_1","prac_ALT1_1","pentagon","pentagon","j","match","777","true","match","pentagon_match","phase_006_subj_18"
"29",447,"ALT1_1","prac_ALT1_1","circle","pentagon","j","match","821","false","nonmatch","circle_nonmatch","phase_006_subj_18"
