"","ParticipantID","task_id","screen_id","condition","word","response","responses","rt","correct","conditionType","con","ID"
"1",398,"ALT1_1","prac_ALT1_1","square","square","null","null",NA,NA,"match","square_match","phase_013_subj_17"
"2",398,"ALT1_1","prac_ALT1_1","hexagon","circle","f","match","745","false","nonmatch","hexagon_nonmatch","phase_013_subj_17"
"3",398,"ALT1_1","prac_ALT1_1","square","circle","j","nonmatch","712","true","nonmatch","square_nonmatch","phase_013_subj_17"
"4",398,"ALT1_1","prac_ALT1_1","diamond","hexagon","j","nonmatch","781","true","nonmatch","diamond_nonmatch","phase_013_subj_17"
"5",398,"ALT1_1","prac_ALT1_1","circle","square","f","match","804","false","nonmatch","circle_nonmatch","phase_013_subj_17"
"6",398,"ALT1_1","prac_ALT1_1","diamond","diamond","j","nonmatch","787","false","match","diamond_match","phase_013_subj_17"
"7",398,"ALT1_1","prac_ALT1_1","hexagon","hexagon","f","match","758","true","match","hexagon_match","phase_013_subj_17"
"8",398,"ALT1_1","prac_ALT1_1","circle","circle","j","nonmatch","690","false","match","circle_match","phase_013_subj_17"
"9",398,"ALT1_1","prac_ALT1_1","square","square","f","match","603","true","match","square_match","phase_013_subj_17"
"10",398,"ALT1_1","prac_ALT1_1","circle","circle","f","match","731","true","match","circle_match","phase_013_subj_17"
"11",398,"ALT1_1","prac_ALT1_1","hexagon","diamond","f","match","968","false","nonmatch","hexagon_nonmatch","phase_013_subj_17"
"12",398,"ALT1_1","prac_ALT1_1","diamond","square","f","match","780","false","nonmatch","diamond_nonmatch","phase_013_subj_17"
"13",398,"ALT1_1","prac_ALT1_1","circle","circle","f","match","768","true","match","circle_match","phase_013_subj_17"
"14",398,"ALT1_1","prac_ALT1_1","circle","diamond","f","match","1025","false","nonmatch","circle_nonmatch","phase_013_subj_17"
"15",398,"ALT1_1","prac_ALT1_1","hexagon","hexagon","f","match","640","true","match","hexagon_match","phase_013_subj_17"
"16",398,"ALT1_1","prac_ALT1_1","diamond","diamond","f","match","741","true","match","diamond_match","phase_013_subj_17"
"17",398,"ALT1_1","prac_ALT1_1","square","square","f","match","610","true","match","square_match","phase_013_subj_17"
"18",398,"ALT1_1","prac_ALT1_1","diamond","diamond","f","match","617","true","match","diamond_match","phase_013_subj_17"
"19",398,"ALT1_1","prac_ALT1_1","hexagon","square","f","match","541","false","nonmatch","hexagon_nonmatch","phase_013_subj_17"
"20",398,"ALT1_1","prac_ALT1_1","hexagon","hexagon","f","match","468","true","match","hexagon_match","phase_013_subj_17"
"21",398,"ALT1_1","prac_ALT1_1","diamond","circle","j","nonmatch","744","true","nonmatch","diamond_nonmatch","phase_013_subj_17"
"22",398,"ALT1_1","prac_ALT1_1","square","hexagon","j","nonmatch","854","true","nonmatch","square_nonmatch","phase_013_subj_17"
"23",398,"ALT1_1","prac_ALT1_1","circle","hexagon","f","match","699","false","nonmatch","circle_nonmatch","phase_013_subj_17"
"24",398,"ALT1_1","prac_ALT1_1","square","diamond","j","nonmatch","849","true","nonmatch","square_nonmatch","phase_013_subj_17"
"25",398,"ALT1_1","prac_ALT1_1","diamond","diamond","f","match","735","true","match","diamond_match","phase_013_subj_17"
"26",398,"ALT1_1","prac_ALT1_1","circle","square","f","match","736","false","nonmatch","circle_nonmatch","phase_013_subj_17"
"27",398,"ALT1_1","prac_ALT1_1","diamond","circle","j","nonmatch","749","true","nonmatch","diamond_nonmatch","phase_013_subj_17"
"28",398,"ALT1_1","prac_ALT1_1","hexagon","diamond","f","match","720","false","nonmatch","hexagon_nonmatch","phase_013_subj_17"
"29",398,"ALT1_1","prac_ALT1_1","hexagon","circle","j","nonmatch","1003","true","nonmatch","hexagon_nonmatch","phase_013_subj_17"
