"","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","con","ID"
"24",35,"Female","SRET","EW_formal","self","Positive","ability","肯干","","","","j","yes","719","","self_Positive_ability","phase_016_subj_6"
"25",35,"Female","SRET","EW_formal","self","Negative","ability","无知","","","","f","no","759","","self_Negative_ability","phase_016_subj_6"
"26",35,"Female","SRET","EW_formal","self","Negative","morality","奸险","","","","f","no","733","","self_Negative_morality","phase_016_subj_6"
"27",35,"Female","SRET","EW_formal","self","Negative","morality","失信","","","","f","no","1099","","self_Negative_morality","phase_016_subj_6"
"28",35,"Female","SRET","EW_formal","self","Negative","morality","不良","","","","f","no","760","","self_Negative_morality","phase_016_subj_6"
"29",35,"Female","SRET","EW_formal","self","Negative","morality","不孝","","","","f","no","694","","self_Negative_morality","phase_016_subj_6"
"30",35,"Female","SRET","EW_formal","self","Positive","morality","善良","","","","j","yes","737","","self_Positive_morality","phase_016_subj_6"
"31",35,"Female","SRET","EW_formal","friend","Negative","morality","利己","","","","f","no","695","","friend_Negative_morality","phase_016_subj_6"
"32",35,"Female","SRET","EW_formal","friend","Negative","ability","废物","","","","f","no","841","","friend_Negative_ability","phase_016_subj_6"
"33",35,"Female","SRET","EW_formal","self","Positive","ability","毅力","","","","j","yes","1198","","self_Positive_ability","phase_016_subj_6"
"34",35,"Female","SRET","EW_formal","self","Positive","morality","勤恳","","","","j","yes","1661","","self_Positive_morality","phase_016_subj_6"
"35",35,"Female","SRET","EW_formal","self","Positive","ability","思辨","","","","j","yes","794","","self_Positive_ability","phase_016_subj_6"
"36",35,"Female","SRET","EW_formal","friend","Positive","morality","热心","","","","j","yes","864","","friend_Positive_morality","phase_016_subj_6"
"37",35,"Female","SRET","EW_formal","self","Negative","ability","驽钝","","","","f","no","923","","self_Negative_ability","phase_016_subj_6"
"38",35,"Female","SRET","EW_formal","self","Negative","ability","屈才","","","","f","no","835","","self_Negative_ability","phase_016_subj_6"
"39",35,"Female","SRET","EW_formal","self","Positive","ability","能干","","","","j","yes","579","","self_Positive_ability","phase_016_subj_6"
"40",35,"Female","SRET","EW_formal","friend","Positive","morality","忠勇","","","","j","yes","540","","friend_Positive_morality","phase_016_subj_6"
"41",35,"Female","SRET","EW_formal","self","Negative","ability","新手","","","","f","no","698","","self_Negative_ability","phase_016_subj_6"
"42",35,"Female","SRET","EW_formal","friend","Negative","ability","依靠","","","","j","yes","547","","friend_Negative_ability","phase_016_subj_6"
"43",35,"Female","SRET","EW_formal","friend","Negative","ability","愚蠢","","","","f","no","727","","friend_Negative_ability","phase_016_subj_6"
"44",35,"Female","SRET","EW_formal","friend","Positive","ability","果决","","","","j","yes","661","","friend_Positive_ability","phase_016_subj_6"
"45",35,"Female","SRET","EW_formal","friend","Positive","ability","娴熟","","","","j","yes","760","","friend_Positive_ability","phase_016_subj_6"
"46",35,"Female","SRET","EW_formal","self","Positive","morality","仁厚","","","","j","yes","1040","","self_Positive_morality","phase_016_subj_6"
"47",35,"Female","SRET","EW_formal","friend","Negative","morality","奸诈","","","","f","no","807","","friend_Negative_morality","phase_016_subj_6"
"48",35,"Female","SRET","EW_formal","friend","Negative","morality","势利","","","","f","no","903","","friend_Negative_morality","phase_016_subj_6"
"49",35,"Female","SRET","EW_formal","friend","Positive","ability","周到","","","","j","yes","663","","friend_Positive_ability","phase_016_subj_6"
"50",35,"Female","SRET","EW_formal","friend","Positive","ability","利落","","","","j","yes","961","","friend_Positive_ability","phase_016_subj_6"
"51",35,"Female","SRET","EW_formal","self","Positive","morality","礼貌","","","","j","yes","836","","self_Positive_morality","phase_016_subj_6"
"52",35,"Female","SRET","EW_formal","friend","Negative","morality","腐败","","","","f","no","1139","","friend_Negative_morality","phase_016_subj_6"
"53",35,"Female","SRET","EW_formal","friend","Negative","ability","无助","","","","f","no","804","","friend_Negative_ability","phase_016_subj_6"
"54",35,"Female","SRET","EW_formal","self","Positive","morality","守法","","","","j","yes","896","","self_Positive_morality","phase_016_subj_6"
"55",35,"Female","SRET","EW_formal","self","Positive","ability","稳健","","","","j","yes","884","","self_Positive_ability","phase_016_subj_6"
"56",35,"Female","SRET","EW_formal","self","Negative","ability","迟钝","","","","j","yes","1155","","self_Negative_ability","phase_016_subj_6"
"57",35,"Female","SRET","EW_formal","friend","Negative","ability","草率","","","","f","no","1401","","friend_Negative_ability","phase_016_subj_6"
"58",35,"Female","SRET","EW_formal","self","Negative","morality","无耻","","","","f","no","814","","self_Negative_morality","phase_016_subj_6"
"59",35,"Female","SRET","EW_formal","friend","Positive","morality","忠义","","","","j","yes","767","","friend_Positive_morality","phase_016_subj_6"
"60",35,"Female","SRET","EW_formal","self","Positive","ability","细心","","","","j","yes","991","","self_Positive_ability","phase_016_subj_6"
"61",35,"Female","SRET","EW_formal","self","Negative","morality","伪善","","","","f","no","821","","self_Negative_morality","phase_016_subj_6"
"62",35,"Female","SRET","EW_formal","friend","Negative","morality","卑鄙","","","","f","no","943","","friend_Negative_morality","phase_016_subj_6"
"63",35,"Female","SRET","EW_formal","friend","Negative","ability","拖延","","","","j","yes","1142","","friend_Negative_ability","phase_016_subj_6"
"64",35,"Female","SRET","EW_formal","friend","Negative","morality","恶劣","","","","f","no","723","","friend_Negative_morality","phase_016_subj_6"
"65",35,"Female","SRET","EW_formal","self","Negative","morality","刻薄","","","","f","no","673","","self_Negative_morality","phase_016_subj_6"
"66",35,"Female","SRET","EW_formal","friend","Positive","ability","智慧","","","","j","yes","814","","friend_Positive_ability","phase_016_subj_6"
"67",35,"Female","SRET","EW_formal","self","Negative","ability","毛糙","","","","f","no","831","","self_Negative_ability","phase_016_subj_6"
"68",35,"Female","SRET","EW_formal","friend","Positive","morality","高洁","","","","f","no","1307","","friend_Positive_morality","phase_016_subj_6"
"69",35,"Female","SRET","EW_formal","friend","Positive","ability","沉着","","","","j","yes","907","","friend_Positive_ability","phase_016_subj_6"
"70",35,"Female","SRET","EW_formal","friend","Negative","morality","拜金","","","","f","no","766","","friend_Negative_morality","phase_016_subj_6"
"71",35,"Female","SRET","EW_formal","self","Positive","morality","孝顺","","","","j","yes","915","","self_Positive_morality","phase_016_subj_6"
"72",35,"Female","SRET","EW_formal","self","Positive","morality","守时","","","","j","yes","743","","self_Positive_morality","phase_016_subj_6"
"73",35,"Female","SRET","EW_formal","self","Positive","ability","精干","","","","j","yes","764","","self_Positive_ability","phase_016_subj_6"
"74",35,"Female","SRET","EW_formal","friend","Positive","morality","义气","","","","j","yes","740","","friend_Positive_morality","phase_016_subj_6"
"75",35,"Female","SRET","EW_formal","friend","Negative","morality","低劣","","","","f","no","680","","friend_Negative_morality","phase_016_subj_6"
"76",35,"Female","SRET","EW_formal","friend","Negative","ability","怠惰","","","","f","no","859","","friend_Negative_ability","phase_016_subj_6"
"77",35,"Female","SRET","EW_formal","self","Negative","morality","阴毒","","","","f","no","839","","self_Negative_morality","phase_016_subj_6"
"78",35,"Female","SRET","EW_formal","self","Negative","ability","逞能","","","","f","no","900","","self_Negative_ability","phase_016_subj_6"
"79",35,"Female","SRET","EW_formal","self","Positive","ability","变通","","","","f","no","896","","self_Positive_ability","phase_016_subj_6"
"80",35,"Female","SRET","EW_formal","self","Negative","ability","逞强","","","","j","yes","1124","","self_Negative_ability","phase_016_subj_6"
"81",35,"Female","SRET","EW_formal","friend","Positive","ability","顶事","","","","f","no","1286","","friend_Positive_ability","phase_016_subj_6"
"82",35,"Female","SRET","EW_formal","friend","Positive","ability","博学","","","","j","yes","765","","friend_Positive_ability","phase_016_subj_6"
"83",35,"Female","SRET","EW_formal","friend","Positive","morality","高尚","","","","j","yes","1306","","friend_Positive_morality","phase_016_subj_6"
"84",35,"Female","SRET","EW_formal","self","Positive","morality","正气","","","","j","yes","750","","self_Positive_morality","phase_016_subj_6"
"85",35,"Female","SRET","EW_formal","friend","Negative","morality","淫乱","","","","f","no","829","","friend_Negative_morality","phase_016_subj_6"
"86",35,"Female","SRET","EW_formal","self","Positive","ability","学霸","","","","j","yes","725","","self_Positive_ability","phase_016_subj_6"
"87",35,"Female","SRET","EW_formal","self","Positive","morality","诚信","","","","j","yes","834","","self_Positive_morality","phase_016_subj_6"
"88",35,"Female","SRET","EW_formal","friend","Positive","morality","淡泊","","","","f","no","1313","","friend_Positive_morality","phase_016_subj_6"
"89",35,"Female","SRET","EW_formal","friend","Positive","ability","博识","","","","j","yes","783","","friend_Positive_ability","phase_016_subj_6"
"90",35,"Female","SRET","EW_formal","self","Negative","ability","业余","","","","f","no","1131","","self_Negative_ability","phase_016_subj_6"
"91",35,"Female","SRET","EW_formal","friend","Negative","morality","低俗","","","","f","no","753","","friend_Negative_morality","phase_016_subj_6"
"92",35,"Female","SRET","EW_formal","friend","Positive","morality","素养","","","","j","yes","875","","friend_Positive_morality","phase_016_subj_6"
"93",35,"Female","SRET","EW_formal","self","Positive","ability","主见","","","","j","yes","1211","","self_Positive_ability","phase_016_subj_6"
"94",35,"Female","SRET","EW_formal","self","Negative","ability","缓慢","","","","j","yes","833","","self_Negative_ability","phase_016_subj_6"
"95",35,"Female","SRET_math","math_instructions","","","","","","","","0","","58449","","__","phase_016_subj_6"
"96",35,"Female","SRET","SRET_math_calculate","","","","","12/12= ?","1","","1","1","2082","1","__","phase_016_subj_6"
"97",35,"Female","SRET","SRET_math_calculate","","","","","29-27= ?","2","","2","2","2524","1","__","phase_016_subj_6"
"98",35,"Female","SRET","SRET_math_calculate","","","","","15-10= ?","5","","5","5","2422","1","__","phase_016_subj_6"
"99",35,"Female","SRET","SRET_math_calculate","","","","","1*9= ?","9","","9","9","2375","1","__","phase_016_subj_6"
"100",35,"Female","SRET","SRET_math_calculate","","","","","8/4= ?","2","","2","2","2043","1","__","phase_016_subj_6"
"101",35,"Female","SRET","SRET_math_calculate","","","","","4+4= ?","8","","8","8","2364","1","__","phase_016_subj_6"
"102",35,"Female","SRET","SRET_math_calculate","","","","","43-34= ?","9","","9","9","2863","1","__","phase_016_subj_6"
"103",35,"Female","SRET","SRET_math_calculate","","","","","4*2= ?","8","","8","8","2117","1","__","phase_016_subj_6"
"104",35,"Female","SRET","SRET_math_calculate","","","","","2+4= ?","6","","6","6","2722","1","__","phase_016_subj_6"
"105",35,"Female","SRET","SRET_math_calculate","","","","","9-3= ?","6","","6","6","1975","1","__","phase_016_subj_6"
"106",35,"Female","SRET","SRET_math_calculate","","","","","1+2= ?","3","","3","3","2116","1","__","phase_016_subj_6"
"107",35,"Female","SRET","SRET_math_calculate","","","","","3*3= ?","9","","9","9","2007","1","__","phase_016_subj_6"
"108",35,"Female","SRET","SRET_math_calculate","","","","","21/7=  ?","3","","3","3","2612","1","__","phase_016_subj_6"
"109",35,"Female","SRET","SRET_math_calculate","","","","","12-7= ?","5","","5","5","2481","1","__","phase_016_subj_6"
"110",35,"Female","SRET","SRET_math_calculate","","","","","8*1= ?","8","","8","8","2120","1","__","phase_016_subj_6"
"111",35,"Female","SRET","SRET_math_calculate","","","","","5+2= ?","7","","7","7","2009","1","__","phase_016_subj_6"
"112",35,"Female","SRET","SRET_math_calculate","","","","","9-2= ?","7","","7","7","1818","1","__","phase_016_subj_6"
"113",35,"Female","SRET","SRET_math_calculate","","","","","4/4= ?","1","","1","1","1901","1","__","phase_016_subj_6"
"114",35,"Female","SRET","SRET_math_calculate","","","","","19-17= ?","2","","2","2","2066","1","__","phase_016_subj_6"
"115",35,"Female","SRET","SRET_math_calculate","","","","","5+1= ?","6","","6","6","2257","1","__","phase_016_subj_6"
"116",35,"Female","SRET","SRET_math_calculate","","","","","3+5= ?","8","","8","8","2351","1","__","phase_016_subj_6"
"117",35,"Female","SRET","SRET_math_calculate","","","","","32-23= ?","9","","9","9","2756","1","__","phase_016_subj_6"
"118",35,"Female","SRET","SRET_math_calculate","","","","","3+4= ?","7","","7","7","2180","1","__","phase_016_subj_6"
"119",35,"Female","SRET","SRET_math_calculate","","","","","30-29= ?","1","","1","1","2620","1","__","phase_016_subj_6"
"120",35,"Female","SRET","SRET_math_calculate","","","","","18/9= ?","2","","2","2","2056","1","__","phase_016_subj_6"
"121",35,"Female","SRET","SRET_math_calculate","","","","","13-5= ?","8","","8","8","5637","1","__","phase_016_subj_6"
"122",35,"Female","SRET","SRET_math_calculate","","","","","4+2= ?","6","","6","6","2574","1","__","phase_016_subj_6"
"123",35,"Female","SRET","SRET_math_calculate","","","","","1*8= ?","8","","8","8","2366","1","__","phase_016_subj_6"
"124",35,"Female","SRET","SRET_math_calculate","","","","","12/6= ?","2","","2","2","2563","1","__","phase_016_subj_6"
"125",35,"Female","SRET","SRET_math_calculate","","","","","5/1= ?","5","","5","5","2035","1","__","phase_016_subj_6"
"126",35,"Female","SRET","SRET_math_calculate","","","","","12/4= ?","3","","3","3","2537","1","__","phase_016_subj_6"
"127",35,"Female","SRET","SRET_math_calculate","","","","","4+1= ?","5","","5","5","2251","1","__","phase_016_subj_6"
"128",35,"Female","SRET","SRET_math_calculate","","","","","9-7= ?","2","","2","2","2224","1","__","phase_016_subj_6"
"129",35,"Female","SRET","SRET_math_calculate","","","","","50-42= ?","8","","8","8","2884","1","__","phase_016_subj_6"
"130",35,"Female","SRET","SRET_math_calculate","","","","","2+5= ?","7","","7","7","2144","1","__","phase_016_subj_6"
"131",35,"Female","SRET","SRET_math_calculate","","","","","9-1= ?","8","","8","8","2730","1","__","phase_016_subj_6"
"132",35,"Female","SRET","SRET_math_calculate","","","","","8+1= ?","9","","9","9","2030","1","__","phase_016_subj_6"
"133",35,"Female","SRET","SRET_math_calculate","","","","","9-9= ?","0","","0","0","2182","1","__","phase_016_subj_6"
"134",35,"Female","SRET","SRET_math_calculate","","","","","3+6= ?","9","","9","9","1926","1","__","phase_016_subj_6"
"135",35,"Female","SRET","SRET_math_calculate","","","","","5-3= ?","2","","2","2","2110","1","__","phase_016_subj_6"
"136",35,"Female","SRET","SRET_math_calculate","","","","","7+2= ?","9","","9","9","1867","1","__","phase_016_subj_6"
"137",35,"Female","SRET","SRET_math_calculate","","","","","10-5= ?","5","","5","5","2199","1","__","phase_016_subj_6"
"138",35,"Female","SRET","SRET_math_calculate","","","","","6*0= ?","0","","0","0","2225","1","__","phase_016_subj_6"
"139",35,"Female","SRET","SRET_math_calculate","","","","","21/3= ? ","7","","7","7","3084","1","__","phase_016_subj_6"
"140",35,"Female","SRET","SRET_math_calculate","","","","","4+5= ?","9","","9","9","2108","1","__","phase_016_subj_6"
"141",35,"Female","SRET","SRET_math_calculate","","","","","6+3= ?","9","","9","9","1783","1","__","phase_016_subj_6"
"142",35,"Female","SRET","SRET_math_calculate","","","","","13-9= ?","4","","4","4","3192","1","__","phase_016_subj_6"
"143",35,"Female","SRET","SRET_math_calculate","","","","","5+3= ?","8","","8","8","1954","1","__","phase_016_subj_6"
"144",35,"Female","SRET","SRET_math_calculate","","","","","20/5= ?","4","","3","3","2440","0","__","phase_016_subj_6"
"145",35,"Female","SRET","SRET_math_calculate","","","","","3+0= ?","3","","3","3","2563","1","__","phase_016_subj_6"
"146",35,"Female","SRET","SRET_math_calculate","","","","","11-4= ?","7","","7","7","3334","1","__","phase_016_subj_6"
"147",35,"Female","SRET","SRET_math_calculate","","","","","9-4= ?","5","","5","5","2075","1","__","phase_016_subj_6"
"148",35,"Female","SRET","SRET_math_calculate","","","","","2+2= ?","4","","4","4","2320","1","__","phase_016_subj_6"
"149",35,"Female","SRET","SRET_math_calculate","","","","","11-5= ?","6","","6","6","2354","1","__","phase_016_subj_6"
"150",35,"Female","SRET","SRET_math_calculate","","","","","8-5= ?","3","","3","3","2477","1","__","phase_016_subj_6"
"151",35,"Female","SRET","SRET_math_calculate","","","","","3+3= ?","6","","6","6","2041","1","__","phase_016_subj_6"
"152",35,"Female","SRET","SRET_math_calculate","","","","","3*2= ?","6","","6","6","2025","1","__","phase_016_subj_6"
"153",35,"Female","SRET","SRET_math_calculate","","","","","11-8= ?","3","","3","3","2465","1","__","phase_016_subj_6"
"154",35,"Female","SRET","SRET_math_calculate","","","","","1+6= ?","7","","7","7","1944","1","__","phase_016_subj_6"
"155",35,"Female","SRET","SRET_math_calculate","","","","","2+1= ?","3","","3","3","2187","1","__","phase_016_subj_6"
"156",35,"Female","SRET","SRET_math_calculate","","","","","12-5= ?","7","","7","7","3454","1","__","phase_016_subj_6"
"157",35,"Female","SRET","SRET_math_calculate","","","","","22-22= ?","0","","0","0","2360","1","__","phase_016_subj_6"
"158",35,"Female","SRET","SRET_math_calculate","","","","","56/7= ?","8","","8","8","2521","1","__","phase_016_subj_6"
"159",35,"Female","SRET","SRET_math_calculate","","","","","7*1=  ?","7","","7","7","1910","1","__","phase_016_subj_6"
"160",35,"Female","SRET","SRET_math_calculate","","","","","2+6= ?","8","","8","8","2097","1","__","phase_016_subj_6"
"161",35,"Female","SRET","SRET_math_calculate","","","","","7*0= ?","0","","0","0","2067","1","__","phase_016_subj_6"
"162",35,"Female","SRET","SRET_math_calculate","","","","","4*1= ?","4","","4","4","2256","1","__","phase_016_subj_6"
"163",35,"Female","SRET","SRET_math_calculate","","","","","81/9= ?","9","","9","9","1965","1","__","phase_016_subj_6"
"164",35,"Female","SRET","SRET_math_calculate","","","","","6+1= ?","7","","7","7","2140","1","__","phase_016_subj_6"
"165",35,"Female","SRET","SRET_math_calculate","","","","","1+1= ?","2","","2","2","1894","1","__","phase_016_subj_6"
"166",35,"Female","SRET","SRET_math_calculate","","","","","2+7= ?","9","","9","9","1977","1","__","phase_016_subj_6"
"167",35,"Female","SRET","SRET_math_calculate","","","","","1+7= ?","8","","8","8","1881","1","__","phase_016_subj_6"
"168",35,"Female","SRET","SRET_math_calculate","","","","","8-2= ?","6","","6","6","2213","1","__","phase_016_subj_6"
"169",35,"Female","SRET","SRET_math_calculate","","","","","8-1= ?","7","","7","7","1897","1","__","phase_016_subj_6"
"170",35,"Female","SRET","SRET_math_calculate","","","","","9-6= ?","3","","3","3","2625","1","__","phase_016_subj_6"
"171",35,"Female","SRET","SRET_math_calculate","","","","","2*3= ?","6","","6","6","2625","1","__","phase_016_subj_6"
"172",35,"Female","SRET","SRET_math_calculate","","","","","2*4= ?","8","","","","","0","__","phase_016_subj_6"
"173",35,"Female","SRET_RJ","RJ_instruct_practice","","","","","","","","","","58884","","__","phase_016_subj_6"
"174",35,"Female","SRET","RJ_formal1","friend","Negative","morality","可鄙","","","new","1","new","62298","1","friend_Negative_morality","phase_016_subj_6"
"175",35,"Female","SRET","RJ_formal1","friend","Negative","ability","白痴","","","new","1","new","893","1","friend_Negative_ability","phase_016_subj_6"
"176",35,"Female","SRET","RJ_formal1","self","Positive","morality","忠实","","","old","3","old","1106","1","self_Positive_morality","phase_016_subj_6"
"177",35,"Female","SRET","RJ_formal_2","","Positive","morality","忠实","","","self","j","self","2605","1","_Positive_morality","phase_016_subj_6"
"178",35,"Female","SRET","RJ_formal1","self","Negative","morality","徇私","","","old","3","old","1379","1","self_Negative_morality","phase_016_subj_6"
"179",35,"Female","SRET","RJ_formal_2","","Negative","morality","徇私","","","self","f","friend","1540","0","_Negative_morality","phase_016_subj_6"
"180",35,"Female","SRET","RJ_formal1","friend","Positive","morality","宽宏","","","new","1","new","1052","1","friend_Positive_morality","phase_016_subj_6"
"181",35,"Female","SRET","RJ_formal1","self","Positive","ability","严谨","","","old","3","old","1119","1","self_Positive_ability","phase_016_subj_6"
"182",35,"Female","SRET","RJ_formal_2","","Positive","ability","严谨","","","self","j","self","624","1","_Positive_ability","phase_016_subj_6"
"183",35,"Female","SRET","RJ_formal1","self","Negative","ability","刻板","","","old","3","old","1261","1","self_Negative_ability","phase_016_subj_6"
"184",35,"Female","SRET","RJ_formal_2","","Negative","ability","刻板","","","self","f","friend","2345","0","_Negative_ability","phase_016_subj_6"
"185",35,"Female","SRET","RJ_formal1","friend","Positive","ability","认真","","","new","1","new","2643","1","friend_Positive_ability","phase_016_subj_6"
"186",35,"Female","SRET_RJ","RJ_instruct","","","","","","","","","","23899","","__","phase_016_subj_6"
"187",35,"Female","SRET","RJ_formal1","friend","Negative","ability","昏庸","","","old","3","old","1730","1","friend_Negative_ability","phase_016_subj_6"
"188",35,"Female","SRET","RJ_formal_2","","Negative","ability","昏庸","","","friend","f","friend","1272","1","_Negative_ability","phase_016_subj_6"
"189",35,"Female","SRET","RJ_formal1",NA,"Negative","ability","愚钝","","","new","3","old","1255","0","NA_Negative_ability","phase_016_subj_6"
"190",35,"Female","SRET","RJ_formal_2","","Negative","ability","愚钝","","",NA,"j","self","2030",NA,"_Negative_ability","phase_016_subj_6"
"191",35,"Female","SRET","RJ_formal1","self","Positive","morality","仁厚","","","old","2","familiar","1989","1","self_Positive_morality","phase_016_subj_6"
"192",35,"Female","SRET","RJ_formal_2","","Positive","morality","仁厚","","","self","f","friend","2897","0","_Positive_morality","phase_016_subj_6"
"193",35,"Female","SRET","RJ_formal1",NA,"Positive","morality","好心","","","new","1","new","1467","1","NA_Positive_morality","phase_016_subj_6"
"194",35,"Female","SRET","RJ_formal1",NA,"Positive","ability","无敌","","","new","1","new","960","1","NA_Positive_ability","phase_016_subj_6"
"195",35,"Female","SRET","RJ_formal1",NA,"Positive","morality","文明","","","new","1","new","2007","1","NA_Positive_morality","phase_016_subj_6"
"196",35,"Female","SRET","RJ_formal1","self","Positive","morality","慷慨","","","old","3","old","1980","1","self_Positive_morality","phase_016_subj_6"
"197",35,"Female","SRET","RJ_formal_2","","Positive","morality","慷慨","","","self","j","self","1470","1","_Positive_morality","phase_016_subj_6"
"198",35,"Female","SRET","RJ_formal1",NA,"Positive","ability","懂行","","","new","1","new","991","1","NA_Positive_ability","phase_016_subj_6"
"199",35,"Female","SRET","RJ_formal1","self","Positive","ability","学霸","","","old","3","old","974","1","self_Positive_ability","phase_016_subj_6"
"200",35,"Female","SRET","RJ_formal_2","","Positive","ability","学霸","","","self","j","self","886","1","_Positive_ability","phase_016_subj_6"
"201",35,"Female","SRET","RJ_formal1",NA,"Negative","ability","马虎","","","new","1","new","2458","1","NA_Negative_ability","phase_016_subj_6"
"202",35,"Female","SRET","RJ_formal1",NA,"Positive","morality","仗义","","","new","1","new","874","1","NA_Positive_morality","phase_016_subj_6"
"203",35,"Female","SRET","RJ_formal1",NA,"Positive","morality","忠诚","","","new","3","old","869","0","NA_Positive_morality","phase_016_subj_6"
"204",35,"Female","SRET","RJ_formal_2","","Positive","morality","忠诚","","",NA,"j","self","870",NA,"_Positive_morality","phase_016_subj_6"
"205",35,"Female","SRET","RJ_formal1",NA,"Positive","morality","爱国","","","new","1","new","811","1","NA_Positive_morality","phase_016_subj_6"
"206",35,"Female","SRET","RJ_formal1",NA,"Negative","morality","虚假","","","new","1","new","1070","1","NA_Negative_morality","phase_016_subj_6"
"207",35,"Female","SRET","RJ_formal1",NA,"Negative","morality","小人","","","new","1","new","1017","1","NA_Negative_morality","phase_016_subj_6"
"208",35,"Female","SRET","RJ_formal1","self","Positive","ability","思辨","","","old","3","old","1006","1","self_Positive_ability","phase_016_subj_6"
"209",35,"Female","SRET","RJ_formal_2","","Positive","ability","思辨","","","self","f","friend","1341","0","_Positive_ability","phase_016_subj_6"
"210",35,"Female","SRET","RJ_formal1",NA,"Negative","morality","狡狯","","","new","1","new","979","1","NA_Negative_morality","phase_016_subj_6"
"211",35,"Female","SRET","RJ_formal1","friend","Negative","morality","蛇蝎","","","old","3","old","1735","1","friend_Negative_morality","phase_016_subj_6"
"212",35,"Female","SRET","RJ_formal_2","","Negative","morality","蛇蝎","","","friend","f","friend","1454","1","_Negative_morality","phase_016_subj_6"
"213",35,"Female","SRET","RJ_formal1",NA,"Positive","morality","宽容","","","new","2","familiar","4221","0","NA_Positive_morality","phase_016_subj_6"
"214",35,"Female","SRET","RJ_formal_2","","Positive","morality","宽容","","",NA,"f","friend","2539",NA,"_Positive_morality","phase_016_subj_6"
"215",35,"Female","SRET","RJ_formal1",NA,"Positive","ability","扎实","","","new","1","new","1068","1","NA_Positive_ability","phase_016_subj_6"
"216",35,"Female","SRET","RJ_formal1",NA,"Negative","ability","浅薄","","","new","1","new","863","1","NA_Negative_ability","phase_016_subj_6"
"217",35,"Female","SRET","RJ_formal1","self","Positive","ability","能干","","","old","3","old","886","1","self_Positive_ability","phase_016_subj_6"
"218",35,"Female","SRET","RJ_formal_2","","Positive","ability","能干","","","self","j","self","655","1","_Positive_ability","phase_016_subj_6"
"219",35,"Female","SRET","RJ_formal1","self","Negative","morality","刻薄","","","old","3","old","1229","1","self_Negative_morality","phase_016_subj_6"
"220",35,"Female","SRET","RJ_formal_2","","Negative","morality","刻薄","","","self","j","self","2618","1","_Negative_morality","phase_016_subj_6"
