Block1_Old,Num_Source3,Num_Source2,Num_Source1,valence1,valence2,valence3,Num_Old2,Corr_S1,Num_Old1,Corr_S3,Corr_S2,Block3_Old,Block2_Old,Source_2,Source_3,Source_1,domain3,domain2,domain1,Num_Old3,math,Num_All2,valence_all1,All_Words3,Num_All1,valence_all2,Num_All3,All_Words1,valence_all3,Corr_Rec2,Corr_Rec3,Corr_Rec1,domian_all3,domian_all2,domian_all1,All_Words2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,block_resp_1.keys,block_resp_1.rt,words_rating.keys,words_rating.rt,block_resp_2.keys,block_resp_2.rt,Rec_resp.keys,Rec_resp.corr,Rec_resp.rt,Source_resp.keys,Source_resp.corr,Source_resp.rt,expName,participant,Age,frameRate,Sex,session,date,
冷静,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/24.png,f,material/124.png,f,f,理智,理智,self,self,self,2,2,2,material/24.png,,,,,,,,,,,,,,,,,0,13,13,23,,,,,,,,,,,,,,,5,0.892087936401,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
博学,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/22.png,f,material/122.png,f,f,才学,才学,self,self,self,2,2,2,material/22.png,,,,,,,,,,,,,,,,,0,14,14,21,,,,,,,,,,,,,,,4,1.15791201591,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
机灵,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/19.png,j,material/119.png,j,j,灵活,灵活,friend,friend,friend,2,2,2,material/19.png,,,,,,,,,,,,,,,,,0,15,15,18,,,,,,,,,,,,,,,1,1.45899701118,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
正直,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/9.png,j,material/109.png,j,j,正直,秉直,friend,friend,friend,1,1,1,material/109.png,,,,,,,,,,,,,,,,,0,16,16,8,,,,,,,,,,,,,,,3,1.24203801155,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
勇敢,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/165.png,j,material/161.png,j,j,平等,独立,friend,friend,friend,1,1,1,material/61.png,,,,,,,,,,,,,,,,,0,17,17,60,,,,,,,,,,,,,,,4,1.42628288269,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
仗义,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/63.png,f,material/166.png,f,f,正义,文明,self,self,self,1,1,1,material/66.png,,,,,,,,,,,,,,,,,0,18,18,65,,,,,,,,,,,,,,,4,1.62582302094,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
无私,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/8.png,j,material/108.png,j,j,无私,公道,friend,friend,friend,1,1,1,material/108.png,,,,,,,,,,,,,,,,,0,19,19,7,,,,,,,,,,,,,,,1,1.17583489418,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
刻板,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/47.png,j,material/147.png,j,j,死板,死板,friend,friend,friend,2,2,2,material/47.png,,,,,,,,,,,,,,,,,0,20,20,46,,,,,,,,,,,,,,,1,1.1410741806,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
薄弱,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/82.png,f,material/183.png,f,f,毛糙,窝囊,self,self,self,2,2,2,material/178.png,,,,,,,,,,,,,,,,,0,21,21,82,,,,,,,,,,,,,,,3,1.67531204224,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
高手,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/68.png,j,material/167.png,j,j,广博,广博,friend,friend,friend,2,2,2,material/68.png,,,,,,,,,,,,,,,,,0,22,22,66,,,,,,,,,,,,,,,2,1.09211707115,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
诚信,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/5.png,f,material/105.png,f,f,诚信,守信,self,self,self,1,1,1,material/105.png,,,,,,,,,,,,,,,,,0,23,23,4,,,,,,,,,,,,,,,4,2.71638393402,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
聪颖,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/17.png,j,material/117.png,j,j,聪明,聪明,friend,friend,friend,2,2,2,material/17.png,,,,,,,,,,,,,,,,,0,24,24,16,,,,,,,,,,,,,,,3,1.62511587143,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
忠贞,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/14.png,j,material/114.png,j,j,忠贞,爱国,friend,friend,friend,1,1,1,material/114.png,,,,,,,,,,,,,,,,,0,25,25,13,,,,,,,,,,,,,,,2,1.64612388611,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
犹豫,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/78.png,f,material/181.png,f,f,厌学,草率,self,self,self,2,2,2,material/184.png,,,,,,,,,,,,,,,,,0,26,26,80,,,,,,,,,,,,,,,5,1.89184880257,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
愚钝,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/56.png,f,material/156.png,f,f,愚昧,愚昧,self,self,self,2,2,2,material/56.png,,,,,,,,,,,,,,,,,0,27,27,55,,,,,,,,,,,,,,,2,1.27642917633,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
友善,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/4.png,f,material/104.png,f,f,友善,友爱,self,self,self,1,1,1,material/104.png,,,,,,,,,,,,,,,,,0,28,28,3,,,,,,,,,,,,,,,4,1.34147286415,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
果敢,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/25.png,f,material/125.png,f,f,果断,果断,self,self,self,2,2,2,material/25.png,,,,,,,,,,,,,,,,,0,29,29,24,,,,,,,,,,,,,,,4,1.55758213997,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
浅薄,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/58.png,j,material/158.png,j,j,肤浅,肤浅,friend,friend,friend,2,2,2,material/58.png,,,,,,,,,,,,,,,,,0,30,30,57,,,,,,,,,,,,,,,2,1.27491593361,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
仁厚,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/3.png,f,material/103.png,f,f,仁厚,仁慈,self,self,self,1,1,1,material/103.png,,,,,,,,,,,,,,,,,0,31,31,2,,,,,,,,,,,,,,,5,0.999925136566,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
爱心,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/2.png,f,material/102.png,f,f,爱心,善心,self,self,self,1,1,1,material/102.png,,,,,,,,,,,,,,,,,0,32,32,1,,,,,,,,,,,,,,,5,0.792143106461,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
颖悟,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/167.png,j,material/169.png,j,j,高手,高手,friend,friend,friend,2,2,2,material/167.png,,,,,,,,,,,,,,,,,0,33,33,68,,,,,,,,,,,,,,,2,1.21622014046,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
公平,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/7.png,j,material/107.png,j,j,公平,公正,friend,friend,friend,1,1,1,material/107.png,,,,,,,,,,,,,,,,,0,34,34,6,,,,,,,,,,,,,,,1,1.54208302498,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
坚毅,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/10.png,j,material/110.png,j,j,坚毅,顽强,friend,friend,friend,1,1,1,material/110.png,,,,,,,,,,,,,,,,,0,35,35,9,,,,,,,,,,,,,,,1,1.20944786072,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
忠心,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/12.png,f,material/112.png,f,f,忠心,忠诚,self,self,self,1,1,1,material/112.png,,,,,,,,,,,,,,,,,0,36,36,11,,,,,,,,,,,,,,,4,1.00882601738,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
白痴,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/49.png,j,material/149.png,j,j,痴呆,痴呆,friend,friend,friend,2,2,2,material/49.png,,,,,,,,,,,,,,,,,0,37,37,48,,,,,,,,,,,,,,,2,1.94321608543,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
超群,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/27.png,j,material/127.png,j,j,卓越,卓越,friend,friend,friend,2,2,2,material/27.png,,,,,,,,,,,,,,,,,0,38,38,26,,,,,,,,,,,,,,,2,1.16266202927,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
进取,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/30.png,f,material/130.png,f,f,上进,上进,self,self,self,2,2,2,material/30.png,,,,,,,,,,,,,,,,,0,39,39,29,,,,,,,,,,,,,,,4,2.25657391548,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
自律,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/28.png,j,material/128.png,j,j,克己,克己,friend,friend,friend,2,2,2,material/28.png,,,,,,,,,,,,,,,,,0,40,40,27,,,,,,,,,,,,,,,1,2.54236578941,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
奸诈,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/42.png,f,material/142.png,f,f,奸诈,阴险,self,self,self,1,1,1,material/142.png,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,4,2.20885705948,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
笨拙,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/60.png,f,material/160.png,f,f,粗拙,粗拙,self,self,self,2,2,2,material/60.png,,,,,,,,,,,,,,,,,0,42,42,59,,,,,,,,,,,,,,,2,1.49230003357,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
差生,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/81.png,j,material/179.png,j,j,呆笨,无助,friend,friend,friend,2,2,2,material/83.png,,,,,,,,,,,,,,,,,0,43,43,78,,,,,,,,,,,,,,,1,1.92472290993,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
迟钝,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/53.png,f,material/153.png,f,f,迟缓,迟缓,self,self,self,2,2,2,material/53.png,,,,,,,,,,,,,,,,,0,44,44,52,,,,,,,,,,,,,,,3,1.07596993446,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
勤快,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/26.png,j,material/126.png,j,j,刻苦,刻苦,friend,friend,friend,2,2,2,material/26.png,,,,,,,,,,,,,,,,,0,45,45,25,,,,,,,,,,,,,,,4,1.55839300156,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
无能,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/57.png,j,material/157.png,j,j,无知,无知,friend,friend,friend,2,2,2,material/57.png,,,,,,,,,,,,,,,,,0,46,46,56,,,,,,,,,,,,,,,2,1.14144682884,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
撒谎,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/36.png,f,material/136.png,f,f,撒谎,说谎,self,self,self,1,1,1,material/136.png,,,,,,,,,,,,,,,,,0,47,47,35,,,,,,,,,,,,,,,5,1.39233803749,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
冷血,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/35.png,f,material/135.png,f,f,冷血,冷漠,self,self,self,1,1,1,material/135.png,,,,,,,,,,,,,,,,,0,48,48,34,,,,,,,,,,,,,,,3,1.87541103363,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
残忍,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/41.png,j,material/141.png,j,j,残忍,歹毒,friend,friend,friend,1,1,1,material/141.png,,,,,,,,,,,,,,,,,0,49,49,40,,,,,,,,,,,,,,,3,2.24209690094,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
黑心,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/74.png,j,material/173.png,j,j,黑心,卑劣,friend,friend,friend,1,1,1,material/173.png,,,,,,,,,,,,,,,,,0,50,50,72,,,,,,,,,,,,,,,1,1.9071598053,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
坚忍,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/168.png,f,material/170.png,f,f,机变,机变,self,self,self,2,2,2,material/168.png,,,,,,,,,,,,,,,,,0,51,51,69,,,,,,,,,,,,,,,5,0.908831834793,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
纯洁,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/15.png,j,material/115.png,j,j,纯洁,清白,friend,friend,friend,1,1,1,material/115.png,,,,,,,,,,,,,,,,,0,52,52,14,,,,,,,,,,,,,,,2,1.5674290657,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
恶毒,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/39.png,j,material/139.png,j,j,恶毒,凶残,friend,friend,friend,1,1,1,material/139.png,,,,,,,,,,,,,,,,,0,53,53,38,,,,,,,,,,,,,,,4,1.69776511192,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
盲目,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/55.png,f,material/155.png,f,f,盲从,盲从,self,self,self,2,2,2,material/55.png,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,5,1.37562704086,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
自私,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/46.png,j,material/146.png,j,j,自私,小气,friend,friend,friend,1,1,1,material/146.png,,,,,,,,,,,,,,,,,0,55,55,45,,,,,,,,,,,,,,,2,1.82545518875,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
鲁钝,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/50.png,j,material/150.png,j,j,愚笨,愚笨,friend,friend,friend,2,2,2,material/50.png,,,,,,,,,,,,,,,,,0,56,56,49,,,,,,,,,,,,,,,2,1.00953698158,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
高尚,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/11.png,f,material/111.png,f,f,高尚,高雅,self,self,self,1,1,1,material/111.png,,,,,,,,,,,,,,,,,0,57,57,10,,,,,,,,,,,,,,,4,1.27607107162,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
缺德,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/38.png,j,material/138.png,j,j,缺德,无德,friend,friend,friend,1,1,1,material/138.png,,,,,,,,,,,,,,,,,0,58,58,37,,,,,,,,,,,,,,,5,1.8764629364,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
好问,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/29.png,f,material/129.png,f,f,好学,好学,self,self,self,2,2,2,material/29.png,,,,,,,,,,,,,,,,,0,59,59,28,,,,,,,,,,,,,,,4,1.05878901482,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
爽约,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/44.png,j,material/144.png,j,j,爽约,失信,friend,friend,friend,1,1,1,material/144.png,,,,,,,,,,,,,,,,,0,60,60,43,,,,,,,,,,,,,,,1,1.52598810196,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
浮夸,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/77.png,j,material/172.png,j,j,浮夸,软弱,friend,friend,friend,1,1,1,material/172.png,,,,,,,,,,,,,,,,,0,61,61,71,,,,,,,,,,,,,,,3,1.93832612038,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
弱智,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/59.png,f,material/159.png,f,f,智障,智障,self,self,self,2,2,2,material/59.png,,,,,,,,,,,,,,,,,0,62,62,58,,,,,,,,,,,,,,,1,2.0921599865,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
才尽,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/183.png,f,material/182.png,f,f,颓废,薄弱,self,self,self,2,2,2,material/79.png,,,,,,,,,,,,,,,,,0,63,63,81,,,,,,,,,,,,,,,1,0.752999067307,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
笃行,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/31.png,f,material/131.png,f,f,笃学,笃学,self,self,self,2,2,2,material/31.png,,,,,,,,,,,,,,,,,0,64,64,30,,,,,,,,,,,,,,,4,1.24143004417,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
高效,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/169.png,f,material/171.png,f,f,颖悟,颖悟,self,self,self,2,2,2,material/169.png,,,,,,,,,,,,,,,,,0,65,65,70,,,,,,,,,,,,,,,4,0.809504985809,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
机敏,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,1,1,1,material/18.png,j,material/118.png,j,j,敏锐,敏锐,friend,friend,friend,2,2,2,material/18.png,,,,,,,,,,,,,,,,,0,66,66,17,,,,,,,,,,,,,,,1,1.77585506439,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
博爱,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,1,1,1,material/1.png,f,material/101.png,f,f,博爱,善良,self,self,self,1,1,1,material/101.png,,,,,,,,,,,,,,,,,0,67,67,0,,,,,,,,,,,,,,,5,0.758449792862,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
恶心,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/73.png,f,material/177.png,f,f,恶心,残虐,self,self,self,1,1,1,material/177.png,,,,,,,,,,,,,,,,,0,68,68,76,,,,,,,,,,,,,,,2,1.18375611305,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
小人,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/45.png,j,material/145.png,j,j,小人,下流,friend,friend,friend,1,1,1,material/145.png,,,,,,,,,,,,,,,,,0,69,69,44,,,,,,,,,,,,,,,1,1.29273819923,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
顽愚,material/instr2_1.png,material/instr2_1.png,material/instr2_1.png,2,2,2,material/84.png,f,material/84.png,f,f,犹豫,顽愚,self,self,self,2,2,2,material/181.png,,,,,,,,,,,,,,,,,0,70,70,87,,,,,,,,,,,,,,,4,1.43407607079,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
狠毒,material/instr2_2.png,material/instr2_2.png,material/instr2_2.png,2,2,2,material/40.png,j,material/140.png,j,j,狠毒,邪恶,friend,friend,friend,1,1,1,material/140.png,,,,,,,,,,,,,,,,,0,71,71,39,,,,,,,,,,,,,,,3,1.00933504105,,,,,,,,,moral_self_bias,21,20,59.9984264786,m,001,2018_Apr_02_1723,
