"","subj_idx","friend_name","Sex","Word","Word2","task_id","screen_id","Image","condition","word","conditionType","response","responses","correct_response","rt","correct"
"21",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏我","match","null","null","f","null",0
"22",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏我","match","f","match","f","1017",1
"23",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好她","match","f","match","f","1075",1
"24",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","坏她","nonmatch","null","null","j","null",0
"25",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好她","match","j","nonmatch","f","1135",0
"26",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好她","match","f","match","f","931",1
"27",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","好她","nonmatch","null","null","j","null",0
"28",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏我","match","null","null","f","null",0
"29",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏我","match","null","null","f","null",0
"30",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏她","match","null","null","f","null",0
"31",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","坏她","nonmatch","f","match","j","981",0
"32",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","好我","nonmatch","f","match","j","1170",0
"33",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏她","match","f","match","f","1008",1
"34",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好她","match","f","match","f","944",1
"35",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","好她","nonmatch","null","null","j","null",0
"36",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","好她","nonmatch","f","match","j","877",0
"37",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏她","nonmatch","null","null","j","null",0
"38",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好我","nonmatch","f","match","j","1064",0
"39",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏她","match","null","null","f","null",0
"40",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","好我","match","f","match","f","898",1
"41",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","好我","match","j","nonmatch","f","1096",0
"42",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","坏我","nonmatch","j","nonmatch","j","1070",1
"43",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","坏我","nonmatch","null","null","j","null",0
"44",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","好我","match","f","match","f","976",1
"45",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏我","nonmatch","null","null","j","null",0
"46",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","好我","nonmatch","f","match","j","892",0
"47",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","坏她","nonmatch","j","nonmatch","j","904",1
"48",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏我","match","null","null","f","null",0
"49",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏我","nonmatch","null","null","j","null",0
"50",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","好我","match","f","match","f","965",1
"51",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏我","match","j","nonmatch","f","1184",0
"52",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏我","match","f","match","f","811",1
"53",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","坏她","nonmatch","null","null","j","null",0
"54",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","好我","nonmatch","f","match","j","904",0
"55",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","好我","nonmatch","f","match","j","1007",0
"56",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏我","match","j","nonmatch","f","884",0
"57",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","好我","match","f","match","f","939",1
"58",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好她","match","f","match","f","1021",1
"59",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好我","nonmatch","j","nonmatch","j","1006",1
"60",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","坏我","nonmatch","f","match","j","1121",0
"61",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","好她","nonmatch","null","null","j","null",0
"62",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","坏我","nonmatch","j","nonmatch","j","987",1
"63",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏她","match","f","match","f","1099",1
"64",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","坏她","nonmatch","f","match","j","1065",0
"65",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏她","match","f","match","f","1127",1
"66",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","好我","match","f","match","f","1188",1
"67",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","好她","nonmatch","null","null","j","null",0
"68",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏她","match","null","null","f","null",0
"69",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","好她","nonmatch","null","null","j","null",0
"70",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏她","nonmatch","f","match","j","938",0
"71",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好她","match","f","match","f","964",1
"72",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好她","match","f","match","f","844",1
"73",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","好她","nonmatch","null","null","j","null",0
"74",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好她","match","f","match","f","892",1
"75",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏她","match","f","match","f","993",1
"76",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","坏我","nonmatch","f","match","j","1089",0
"77",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","好我","match","f","match","f","1178",1
"78",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏我","match","f","match","f","1127",1
"79",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏我","match","f","match","f","843",1
"80",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏我","match","f","match","f","774",1
"81",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好我","nonmatch","j","nonmatch","j","1004",1
"82",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏她","match","f","match","f","975",1
"83",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好她","match","f","match","f","997",1
"84",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","好我","nonmatch","j","nonmatch","j","915",1
"85",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","坏她","nonmatch","f","match","j","895",0
"86",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","好我","nonmatch","f","match","j","1050",0
"87",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏我","nonmatch","j","nonmatch","j","1125",1
"88",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏她","match","f","match","f","914",1
"89",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","好我","match","f","match","f","976",1
"90",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏她","nonmatch","f","match","j","952",0
"91",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","好她","nonmatch","f","match","j","940",0
"92",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","好她","nonmatch","null","null","j","null",0
"93",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好她","match","j","nonmatch","f","1063",0
"94",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","好我","match","f","match","f","1151",1
"95",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","坏我","nonmatch","f","match","j","1086",0
"96",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","坏她","nonmatch","j","nonmatch","j","923",1
"97",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","好我","match","f","match","f","1051",1
"98",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏她","match","f","match","f","1131",1
"99",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","坏我","nonmatch","f","match","j","960",0
"100",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好她","match","f","match","f","1005",1
"101",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏我","match","j","nonmatch","f","1054",0
"102",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好她","match","f","match","f","877",1
"103",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏她","match","f","match","f","873",1
"104",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","坏我","nonmatch","j","nonmatch","j","1104",1
"105",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","好我","nonmatch","f","match","j","819",0
"106",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","好我","match","j","nonmatch","f","1023",0
"107",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏她","nonmatch","f","match","j","891",0
"108",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏我","nonmatch","j","nonmatch","j","1081",1
"109",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好她","match","f","match","f","870",1
"110",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","好她","nonmatch","j","nonmatch","j","829",1
"111",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","好她","nonmatch","f","match","j","1137",0
"112",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","好我","match","f","match","f","1013",1
"113",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏她","match","f","match","f","1084",1
"114",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","坏她","nonmatch","f","match","j","816",0
"115",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/diamond.png","好我","坏她","nonmatch","j","nonmatch","j","1203",1
"116",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","好她","nonmatch","f","match","j","724",0
"117",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","好我","nonmatch","j","nonmatch","j","973",1
"118",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏我","match","null","null","f","null",0
"119",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/circle.png","好她","好我","nonmatch","j","nonmatch","j","973",1
"120",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏我","match","f","match","f","1107",1
"121",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","坏我","nonmatch","j","nonmatch","j","1108",1
"122",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/hexagon.png","坏我","坏我","match","f","match","f","1099",1
"123",613040465838604288,"庄","Female","[""好她"",""坏她"",""好我"",""坏我""]","[""强她"",""弱她"",""强我"",""弱我""]","prac_ALT2_moral","practice_moral","img/triangle.png","坏她","好她","nonmatch","f","match","j","1000",0
