"","ParticipantID","Sex","Word","Word2","task_id","screen_id","Image","condition","word","identity","response","responses","correct_response","rt","correct","domain","valence","person","con","ID"
"17",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","triangle","强我","弱我","nonmatch","f","nonmatch","f","965",1,"ability","positive","self","ability_self_nonmatch","phase_020_subj_2"
"18",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","circle","强他","弱我","nonmatch","f","nonmatch","f","834",1,"ability","positive","friend","ability_friend_nonmatch","phase_020_subj_2"
"19",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","square","弱我","弱我","match","f","nonmatch","j","934",0,"ability","negative","self","ability_self_match","phase_020_subj_2"
"20",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","circle","强他","强他","match","j","match","j","1208",1,"ability","positive","friend","ability_friend_match","phase_020_subj_2"
"21",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","square","弱我","弱我","match","f","nonmatch","j","1118",0,"ability","negative","self","ability_self_match","phase_020_subj_2"
"22",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","pentagon","弱他","弱他","match","j","match","j","759",1,"ability","negative","friend","ability_friend_match","phase_020_subj_2"
"23",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","pentagon","弱他","弱他","match","j","match","j","779",1,"ability","negative","friend","ability_friend_match","phase_020_subj_2"
"24",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","circle","强他","弱他","nonmatch","f","nonmatch","f","932",1,"ability","positive","friend","ability_friend_nonmatch","phase_020_subj_2"
"25",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","square","弱我","强他","nonmatch","null","null","f","null",NA,"ability","negative","self","ability_self_nonmatch","phase_020_subj_2"
"26",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","circle","强他","强他","match","j","match","j","963",1,"ability","positive","friend","ability_friend_match","phase_020_subj_2"
"27",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","triangle","强我","弱他","nonmatch","f","nonmatch","f","815",1,"ability","positive","self","ability_self_nonmatch","phase_020_subj_2"
"28",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","pentagon","弱他","强他","nonmatch","f","nonmatch","f","826",1,"ability","negative","friend","ability_friend_nonmatch","phase_020_subj_2"
"29",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","square","弱我","弱我","match","f","nonmatch","j","1005",0,"ability","negative","self","ability_self_match","phase_020_subj_2"
"30",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","square","弱我","弱我","match","j","match","j","618",1,"ability","negative","self","ability_self_match","phase_020_subj_2"
"31",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","triangle","强我","强我","match","j","match","j","633",1,"ability","positive","self","ability_self_match","phase_020_subj_2"
"32",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","triangle","强我","强我","match","j","match","j","503",1,"ability","positive","self","ability_self_match","phase_020_subj_2"
"33",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","triangle","强我","弱我","nonmatch","f","nonmatch","f","807",1,"ability","positive","self","ability_self_nonmatch","phase_020_subj_2"
"34",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","triangle","强我","强我","match","j","match","j","636",1,"ability","positive","self","ability_self_match","phase_020_subj_2"
"35",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","circle","强他","弱他","nonmatch","f","nonmatch","f","679",1,"ability","positive","friend","ability_friend_nonmatch","phase_020_subj_2"
"36",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","pentagon","弱他","弱他","match","j","match","j","893",1,"ability","negative","friend","ability_friend_match","phase_020_subj_2"
"37",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","circle","强他","强我","nonmatch","f","nonmatch","f","1103",1,"ability","positive","friend","ability_friend_nonmatch","phase_020_subj_2"
"38",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","pentagon","弱他","弱他","match","f","nonmatch","j","691",0,"ability","negative","friend","ability_friend_match","phase_020_subj_2"
"39",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","circle","强他","弱我","nonmatch","f","nonmatch","f","801",1,"ability","positive","friend","ability_friend_nonmatch","phase_020_subj_2"
"40",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","triangle","强我","强他","nonmatch","f","nonmatch","f","1117",1,"ability","positive","self","ability_self_nonmatch","phase_020_subj_2"
"41",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","pentagon","弱他","强我","nonmatch","f","nonmatch","f","874",1,"ability","negative","friend","ability_friend_nonmatch","phase_020_subj_2"
"42",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","square","弱我","强我","nonmatch","j","match","f","472",0,"ability","negative","self","ability_self_nonmatch","phase_020_subj_2"
"43",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","square","弱我","弱我","match","f","nonmatch","j","1035",0,"ability","negative","self","ability_self_match","phase_020_subj_2"
"44",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","square","弱我","弱他","nonmatch","f","nonmatch","f","733",1,"ability","negative","self","ability_self_nonmatch","phase_020_subj_2"
"45",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","circle","强他","强他","match","j","match","j","712",1,"ability","positive","friend","ability_friend_match","phase_020_subj_2"
"46",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","pentagon","弱他","弱我","nonmatch","f","nonmatch","f","841",1,"ability","negative","friend","ability_friend_nonmatch","phase_020_subj_2"
"47",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","pentagon","弱他","弱他","match","j","match","j","777",1,"ability","negative","friend","ability_friend_match","phase_020_subj_2"
"48",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","prac_ALT2_ability","practice_ability","circle","强他","强他","match","f","nonmatch","j","575",0,"ability","positive","friend","ability_friend_match","phase_020_subj_2"
"49",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","circle","强他","强他","match","j","match","j","794",1,"ability","positive","friend","ability_friend_match","phase_020_subj_2"
"50",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","pentagon","弱他","强他","nonmatch","f","nonmatch","f","938",1,"ability","negative","friend","ability_friend_nonmatch","phase_020_subj_2"
"51",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","triangle","强我","强我","match","j","match","j","900",1,"ability","positive","self","ability_self_match","phase_020_subj_2"
"52",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","pentagon","弱他","弱我","nonmatch","f","nonmatch","f","624",1,"ability","negative","friend","ability_friend_nonmatch","phase_020_subj_2"
"53",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","pentagon","弱他","弱他","match","f","nonmatch","j","981",0,"ability","negative","friend","ability_friend_match","phase_020_subj_2"
"54",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","triangle","强我","强他","nonmatch","j","match","f","585",0,"ability","positive","self","ability_self_nonmatch","phase_020_subj_2"
"55",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","triangle","强我","弱他","nonmatch","f","nonmatch","f","894",1,"ability","positive","self","ability_self_nonmatch","phase_020_subj_2"
"56",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","square","弱我","弱他","nonmatch","null","null","f","null",NA,"ability","negative","self","ability_self_nonmatch","phase_020_subj_2"
"57",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","square","弱我","弱我","match","f","nonmatch","j","846",0,"ability","negative","self","ability_self_match","phase_020_subj_2"
"58",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","pentagon","弱他","强我","nonmatch","f","nonmatch","f","874",1,"ability","negative","friend","ability_friend_nonmatch","phase_020_subj_2"
"59",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","circle","强他","强他","match","j","match","j","756",1,"ability","positive","friend","ability_friend_match","phase_020_subj_2"
"60",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","triangle","强我","强我","match","j","match","j","640",1,"ability","positive","self","ability_self_match","phase_020_subj_2"
"61",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","square","弱我","强我","nonmatch","j","match","f","503",0,"ability","negative","self","ability_self_nonmatch","phase_020_subj_2"
"62",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","circle","强他","强我","nonmatch","j","match","f","566",0,"ability","positive","friend","ability_friend_nonmatch","phase_020_subj_2"
"63",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","circle","强他","弱我","nonmatch","f","nonmatch","f","1089",1,"ability","positive","friend","ability_friend_nonmatch","phase_020_subj_2"
"64",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","square","弱我","弱我","match","f","nonmatch","j","666",0,"ability","negative","self","ability_self_match","phase_020_subj_2"
"65",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","pentagon","弱他","弱他","match","f","nonmatch","j","687",0,"ability","negative","friend","ability_friend_match","phase_020_subj_2"
"66",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","triangle","强我","弱我","nonmatch","f","nonmatch","f","844",1,"ability","positive","self","ability_self_nonmatch","phase_020_subj_2"
"67",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","triangle","强我","强我","match","j","match","j","578",1,"ability","positive","self","ability_self_match","phase_020_subj_2"
"68",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","circle","强他","强他","match","j","match","j","715",1,"ability","positive","friend","ability_friend_match","phase_020_subj_2"
"69",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","square","弱我","弱我","match","f","nonmatch","j","645",0,"ability","negative","self","ability_self_match","phase_020_subj_2"
"70",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","square","弱我","强他","nonmatch","f","nonmatch","f","609",1,"ability","negative","self","ability_self_nonmatch","phase_020_subj_2"
"71",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","circle","强他","弱他","nonmatch","f","nonmatch","f","646",1,"ability","positive","friend","ability_friend_nonmatch","phase_020_subj_2"
"72",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","pentagon","弱他","弱他","match","f","nonmatch","j","607",0,"ability","negative","friend","ability_friend_match","phase_020_subj_2"
"73",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","pentagon","弱他","弱他","match","f","nonmatch","j","640",0,"ability","negative","friend","ability_friend_match","phase_020_subj_2"
"74",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","square","弱我","强他","nonmatch","j","match","f","644",0,"ability","negative","self","ability_self_nonmatch","phase_020_subj_2"
"75",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","pentagon","弱他","强我","nonmatch","f","nonmatch","f","772",1,"ability","negative","friend","ability_friend_nonmatch","phase_020_subj_2"
"76",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","circle","强他","强他","match","j","match","j","760",1,"ability","positive","friend","ability_friend_match","phase_020_subj_2"
"77",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","triangle","强我","强我","match","j","match","j","740",1,"ability","positive","self","ability_self_match","phase_020_subj_2"
"78",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","circle","强他","强我","nonmatch","j","match","f","518",0,"ability","positive","friend","ability_friend_nonmatch","phase_020_subj_2"
"79",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","triangle","强我","强他","nonmatch","j","match","f","704",0,"ability","positive","self","ability_self_nonmatch","phase_020_subj_2"
"80",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","triangle","强我","弱我","nonmatch","f","nonmatch","f","663",1,"ability","positive","self","ability_self_nonmatch","phase_020_subj_2"
"81",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","circle","强他","弱他","nonmatch","f","nonmatch","f","618",1,"ability","positive","friend","ability_friend_nonmatch","phase_020_subj_2"
"82",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","square","弱我","弱他","nonmatch","f","nonmatch","f","710",1,"ability","negative","self","ability_self_nonmatch","phase_020_subj_2"
"83",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","triangle","强我","强我","match","j","match","j","464",1,"ability","positive","self","ability_self_match","phase_020_subj_2"
"84",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","pentagon","弱他","弱他","match","j","match","j","807",1,"ability","negative","friend","ability_friend_match","phase_020_subj_2"
"85",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","circle","强他","强他","match","j","match","j","671",1,"ability","positive","friend","ability_friend_match","phase_020_subj_2"
"86",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","pentagon","弱他","弱我","nonmatch","f","nonmatch","f","637",1,"ability","negative","friend","ability_friend_nonmatch","phase_020_subj_2"
"87",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","triangle","强我","弱他","nonmatch","j","match","f","763",0,"ability","positive","self","ability_self_nonmatch","phase_020_subj_2"
"88",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","pentagon","弱他","弱他","match","j","match","j","742",1,"ability","negative","friend","ability_friend_match","phase_020_subj_2"
"89",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","square","弱我","弱我","match","f","nonmatch","j","757",0,"ability","negative","self","ability_self_match","phase_020_subj_2"
"90",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","square","弱我","弱我","match","j","match","j","496",1,"ability","negative","self","ability_self_match","phase_020_subj_2"
"91",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","circle","强他","弱我","nonmatch","j","match","f","703",0,"ability","positive","friend","ability_friend_nonmatch","phase_020_subj_2"
"92",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","pentagon","弱他","强他","nonmatch","j","match","f","684",0,"ability","negative","friend","ability_friend_nonmatch","phase_020_subj_2"
"93",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","triangle","强我","强我","match","j","match","j","890",1,"ability","positive","self","ability_self_match","phase_020_subj_2"
"94",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","circle","强他","强他","match","f","nonmatch","j","966",0,"ability","positive","friend","ability_friend_match","phase_020_subj_2"
"95",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","square","弱我","强我","nonmatch","f","nonmatch","f","795",1,"ability","negative","self","ability_self_nonmatch","phase_020_subj_2"
"96",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","square","弱我","弱我","match","f","nonmatch","j","623",0,"ability","negative","self","ability_self_match","phase_020_subj_2"
"97",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","pentagon","弱他","弱我","nonmatch","f","nonmatch","f","534",1,"ability","negative","friend","ability_friend_nonmatch","phase_020_subj_2"
"98",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","square","弱我","强他","nonmatch","null","null","f","null",NA,"ability","negative","self","ability_self_nonmatch","phase_020_subj_2"
"99",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","triangle","强我","强我","match","j","match","j","664",1,"ability","positive","self","ability_self_match","phase_020_subj_2"
"100",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","pentagon","弱他","强我","nonmatch","f","nonmatch","f","850",1,"ability","negative","friend","ability_friend_nonmatch","phase_020_subj_2"
"101",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","pentagon","弱他","强他","nonmatch","j","match","f","872",0,"ability","negative","friend","ability_friend_nonmatch","phase_020_subj_2"
"102",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","circle","强他","弱他","nonmatch","f","nonmatch","f","654",1,"ability","positive","friend","ability_friend_nonmatch","phase_020_subj_2"
"103",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","square","弱我","弱我","match","j","match","j","975",1,"ability","negative","self","ability_self_match","phase_020_subj_2"
"104",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","pentagon","弱他","弱他","match","j","match","j","869",1,"ability","negative","friend","ability_friend_match","phase_020_subj_2"
"105",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","circle","强他","强他","match","f","nonmatch","j","677",0,"ability","positive","friend","ability_friend_match","phase_020_subj_2"
"106",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","square","弱我","弱我","match","f","nonmatch","j","656",0,"ability","negative","self","ability_self_match","phase_020_subj_2"
"107",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","circle","强他","弱我","nonmatch","f","nonmatch","f","723",1,"ability","positive","friend","ability_friend_nonmatch","phase_020_subj_2"
"108",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","square","弱我","弱我","match","j","match","j","659",1,"ability","negative","self","ability_self_match","phase_020_subj_2"
"109",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","triangle","强我","弱我","nonmatch","f","nonmatch","f","893",1,"ability","positive","self","ability_self_nonmatch","phase_020_subj_2"
"110",111,"Male","[""好他"",""坏我"",""坏他"",""好我""]","[""强他"",""弱我"",""弱他"",""强我""]","ALT2","ability","circle","强他","强他","match","j","match","j","776",1,"ability","positive","friend","ability_friend_match","phase_020_subj_2"
