"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","ParticipantID","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","task_id","screen_id","time_stamp","response_type","key_press","avg_frame_time","center_x","center_y","person","word","valence","domain","math","correct_response","correct","status","view_history","identity","duration","Image","condition","question_order"
"902","","f","psychophysics","16","251847","0.0-7.0-3.0-0.2","3","2","4","2","3","4","2","5","3","4","4","1","0","-1","-1","-2","-1","-2","1","4","5","5","5","4","2","2","3","1","3","1","5","2","2","3","6","3","6","4","5","5","2","5","4","2","3","6","4","2","7","3","7","6","6","5","6","5","6","6","6","5","5","6","5","2","6","3","6","7","5","5","3","4","5","6","3","4","3","7","595218143807275008","林","577","Male","[""好我"",""坏我"",""坏他"",""好他""]","[""强我"",""弱我"",""弱他"",""强他""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.652955752212517","799.9999682108573","445.8333156175091","自己","坚贞","Positive","morality","","","","","","","","","",""
"872","","j","psychophysics","17","253721","0.0-7.0-3.0-0.3","3","2","4","2","3","4","2","5","3","4","4","1","0","-1","-1","-2","-1","-2","1","4","5","5","5","4","2","2","3","1","3","1","5","2","2","3","6","3","6","4","5","5","2","5","4","2","3","6","4","2","7","3","7","6","6","5","6","5","6","6","6","5","5","6","5","2","6","3","6","7","5","5","3","4","5","6","3","4","3","7","595218143807275008","林","577","Male","[""好我"",""坏我"",""坏他"",""好他""]","[""强我"",""弱我"",""弱他"",""强他""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.65381250000012","799.9999682108573","445.8333156175091","自己","说谎","Negative","morality","","","","","","","","","",""
"867","","f","psychophysics","18","255590","0.0-7.0-3.0-0.4","3","2","4","2","3","4","2","5","3","4","4","1","0","-1","-1","-2","-1","-2","1","4","5","5","5","4","2","2","3","1","3","1","5","2","2","3","6","3","6","4","5","5","2","5","4","2","3","6","4","2","7","3","7","6","6","5","6","5","6","6","6","5","5","6","5","2","6","3","6","7","5","5","3","4","5","6","3","4","3","7","595218143807275008","林","577","Male","[""好我"",""坏我"",""坏他"",""好他""]","[""强我"",""弱我"",""弱他"",""强他""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.652882882882892","799.9999682108573","445.8333156175091","朋友","果断","Positive","ability","","","","","","","","","",""
"985","","f","psychophysics","19","257577","0.0-7.0-3.0-0.5","3","2","4","2","3","4","2","5","3","4","4","1","0","-1","-1","-2","-1","-2","1","4","5","5","5","4","2","2","3","1","3","1","5","2","2","3","6","3","6","4","5","5","2","5","4","2","3","6","4","2","7","3","7","6","6","5","6","5","6","6","6","5","5","6","5","2","6","3","6","7","5","5","3","4","5","6","3","4","3","7","595218143807275008","林","577","Male","[""好我"",""坏我"",""坏他"",""好他""]","[""强我"",""弱我"",""弱他"",""强他""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.653347457627127","799.9999682108573","445.8333156175091","朋友","正气","Positive","morality","","","","","","","","","",""
"815","","f","psychophysics","20","259393","0.0-7.0-3.0-0.6","3","2","4","2","3","4","2","5","3","4","4","1","0","-1","-1","-2","-1","-2","1","4","5","5","5","4","2","2","3","1","3","1","5","2","2","3","6","3","6","4","5","5","2","5","4","2","3","6","4","2","7","3","7","6","6","5","6","5","6","6","6","5","5","6","5","2","6","3","6","7","5","5","3","4","5","6","3","4","3","7","595218143807275008","林","577","Male","[""好我"",""坏我"",""坏他"",""好他""]","[""强我"",""弱我"",""弱他"",""强他""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.652916666666528","799.9999682108573","445.8333156175091","朋友","刻苦","Positive","ability","","","","","","","","","",""
"1019","","f","psychophysics","21","261415","0.0-7.0-3.0-0.7","3","2","4","2","3","4","2","5","3","4","4","1","0","-1","-1","-2","-1","-2","1","4","5","5","5","4","2","2","3","1","3","1","5","2","2","3","6","3","6","4","5","5","2","5","4","2","3","6","4","2","7","3","7","6","6","5","6","5","6","6","6","5","5","6","5","2","6","3","6","7","5","5","3","4","5","6","3","4","3","7","595218143807275008","林","577","Male","[""好我"",""坏我"",""坏他"",""好他""]","[""强我"",""弱我"",""弱他"",""强他""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.653487603305905","799.9999682108573","445.8333156175091","自己","仁厚","Positive","morality","","","","","","","","","",""
"1071","","f","psychophysics","22","263487","0.0-7.0-3.0-0.8","3","2","4","2","3","4","2","5","3","4","4","1","0","-1","-1","-2","-1","-2","1","4","5","5","5","4","2","2","3","1","3","1","5","2","2","3","6","3","6","4","5","5","2","5","4","2","3","6","4","2","7","3","7","6","6","5","6","5","6","6","6","5","5","6","5","2","6","3","6","7","5","5","3","4","5","6","3","4","3","7","595218143807275008","林","577","Male","[""好我"",""坏我"",""坏他"",""好他""]","[""强我"",""弱我"",""弱他"",""强他""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.653772357723494","799.9999682108573","445.8333156175091","朋友","无私","Positive","morality","","","","","","","","","",""
"1051","","f","psychophysics","23","265540","0.0-7.0-3.0-0.9","3","2","4","2","3","4","2","5","3","4","4","1","0","-1","-1","-2","-1","-2","1","4","5","5","5","4","2","2","3","1","3","1","5","2","2","3","6","3","6","4","5","5","2","5","4","2","3","6","4","2","7","3","7","6","6","5","6","5","6","6","6","5","5","6","5","2","6","3","6","7","5","5","3","4","5","6","3","4","3","7","595218143807275008","林","577","Male","[""好我"",""坏我"",""坏他"",""好他""]","[""强我"",""弱我"",""弱他"",""强他""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.65300819672144","799.9999682108573","445.8333156175091","朋友","厚道","Positive","morality","","","","","","","","","",""
"1272","","j","psychophysics","24","267816","0.0-7.0-3.0-0.10","3","2","4","2","3","4","2","5","3","4","4","1","0","-1","-1","-2","-1","-2","1","4","5","5","5","4","2","2","3","1","3","1","5","2","2","3","6","3","6","4","5","5","2","5","4","2","3","6","4","2","7","3","7","6","6","5","6","5","6","6","6","5","5","6","5","2","6","3","6","7","5","5","3","4","5","6","3","4","3","7","595218143807275008","林","577","Male","[""好我"",""坏我"",""坏他"",""好他""]","[""强我"",""弱我"",""弱他"",""强他""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.653514705882543","799.9999682108573","445.8333156175091","自己","逞能","Negative","ability","","","","","","","","","",""
"1490","","j","psychophysics","25","270307","0.0-7.0-3.0-0.11","3","2","4","2","3","4","2","5","3","4","4","1","0","-1","-1","-2","-1","-2","1","4","5","5","5","4","2","2","3","1","3","1","5","2","2","3","6","3","6","4","5","5","2","5","4","2","3","6","4","2","7","3","7","6","6","5","6","5","6","6","6","5","5","6","5","2","6","3","6","7","5","5","3","4","5","6","3","4","3","7","595218143807275008","林","577","Male","[""好我"",""坏我"",""坏他"",""好他""]","[""强我"",""弱我"",""弱他"",""强他""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.65310067114078","799.9999682108573","445.8333156175091","朋友","庸碌","Negative","ability","","","","","","","","","",""
"1404","","f","psychophysics","26","272713","0.0-7.0-3.0-0.12","3","2","4","2","3","4","2","5","3","4","4","1","0","-1","-1","-2","-1","-2","1","4","5","5","5","4","2","2","3","1","3","1","5","2","2","3","6","3","6","4","5","5","2","5","4","2","3","6","4","2","7","3","7","6","6","5","6","5","6","6","6","5","5","6","5","2","6","3","6","7","5","5","3","4","5","6","3","4","3","7","595218143807275008","林","577","Male","[""好我"",""坏我"",""坏他"",""好他""]","[""强我"",""弱我"",""弱他"",""强他""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.653146853147017","799.9999682108573","445.8333156175091","朋友","粗心","Negative","ability","","","","","","","","","",""
"1090","","f","psychophysics","27","274804","0.0-7.0-3.0-0.13","3","2","4","2","3","4","2","5","3","4","4","1","0","-1","-1","-2","-1","-2","1","4","5","5","5","4","2","2","3","1","3","1","5","2","2","3","6","3","6","4","5","5","2","5","4","2","3","6","4","2","7","3","7","6","6","5","6","5","6","6","6","5","5","6","5","2","6","3","6","7","5","5","3","4","5","6","3","4","3","7","595218143807275008","林","577","Male","[""好我"",""坏我"",""坏他"",""好他""]","[""强我"",""弱我"",""弱他"",""强他""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.6532080000001","799.9999682108573","445.8333156175091","自己","善良","Positive","morality","","","","","","","","","",""
"1048","","j","psychophysics","28","276853","0.0-7.0-3.0-0.14","3","2","4","2","3","4","2","5","3","4","4","1","0","-1","-1","-2","-1","-2","1","4","5","5","5","4","2","2","3","1","3","1","5","2","2","3","6","3","6","4","5","5","2","5","4","2","3","6","4","2","7","3","7","6","6","5","6","5","6","6","6","5","5","6","5","2","6","3","6","7","5","5","3","4","5","6","3","4","3","7","595218143807275008","林","577","Male","[""好我"",""坏我"",""坏他"",""好他""]","[""强我"",""弱我"",""弱他"",""强他""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.652967213114845","799.9999682108573","445.8333156175091","朋友","不孝","Negative","morality","","","","","","","","","",""
"847","","j","psychophysics","29","278702","0.0-7.0-3.0-0.15","3","2","4","2","3","4","2","5","3","4","4","1","0","-1","-1","-2","-1","-2","1","4","5","5","5","4","2","2","3","1","3","1","5","2","2","3","6","3","6","4","5","5","2","5","4","2","3","6","4","2","7","3","7","6","6","5","6","5","6","6","6","5","5","6","5","2","6","3","6","7","5","5","3","4","5","6","3","4","3","7","595218143807275008","林","577","Male","[""好我"",""坏我"",""坏他"",""好他""]","[""强我"",""弱我"",""弱他"",""强他""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.65284545454567","799.9999682108573","445.8333156175091","自己","弱智","Negative","ability","","","","","","","","","",""
"836","","j","psychophysics","30","280541","0.0-7.0-3.0-0.16","3","2","4","2","3","4","2","5","3","4","4","1","0","-1","-1","-2","-1","-2","1","4","5","5","5","4","2","2","3","1","3","1","5","2","2","3","6","3","6","4","5","5","2","5","4","2","3","6","4","2","7","3","7","6","6","5","6","5","6","6","6","5","5","6","5","2","6","3","6","7","5","5","3","4","5","6","3","4","3","7","595218143807275008","林","577","Male","[""好我"",""坏我"",""坏他"",""好他""]","[""强我"",""弱我"",""弱他"",""强他""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.654036697247513","799.9999682108573","445.8333156175091","朋友","黑心","Negative","morality","","","","","","","","","",""
"1174","","f","psychophysics","31","282715","0.0-7.0-3.0-0.17","3","2","4","2","3","4","2","5","3","4","4","1","0","-1","-1","-2","-1","-2","1","4","5","5","5","4","2","2","3","1","3","1","5","2","2","3","6","3","6","4","5","5","2","5","4","2","3","6","4","2","7","3","7","6","6","5","6","5","6","6","6","5","5","6","5","2","6","3","6","7","5","5","3","4","5","6","3","4","3","7","595218143807275008","林","577","Male","[""好我"",""坏我"",""坏他"",""好他""]","[""强我"",""弱我"",""弱他"",""强他""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.653369230768966","799.9999682108573","445.8333156175091","自己","坦荡","Positive","morality","","","","","","","","","",""
