"","X","PA2","PA1","PA3","ID"
"1",1,0.335453760555929,-0.89371883083857,1.1557921219096,"phase_003_subj_13"
"2",2,-0.143093076221945,-0.619231596497088,1.0679207728778,"phase_003_subj_2"
"3",3,0.412842730356313,-0.14047672708781,0.165629802479739,"phase_003_subj_10"
"4",4,-1.33593877454272,-1.3336658015883,0.87208626591987,"phase_003_subj_4"
"5",5,-1.3575309009193,-1.33615800138345,1.02004880162876,"phase_003_subj_6"
"6",6,0.69790414996889,-0.564191461364149,-0.592810102143003,"phase_003_subj_8"
"7",7,0.824878490285008,-0.430981409795229,-0.262426707257899,"phase_003_subj_9"
"8",8,1.61284839622989,1.50075477412011,-1.350576009129,"phase_003_subj_3"
"9",9,0.222117584704082,-0.508095123940627,0.396016969276841,"phase_003_subj_11"
"10",10,-1.38120012722836,-1.13772733494969,1.17820407980224,"phase_004_subj_1"
"11",11,-1.34081269696148,-1.23770932041848,0.928570970472697,"phase_004_subj_15"
"12",12,0.956331979120545,1.69829263713607,0.177944477798927,"phase_004_subj_10"
"13",13,-0.223211032898589,-0.787815110624828,0.91009403672216,"phase_004_subj_2"
"14",14,-0.212318861572013,-0.97092179628959,1.057254738134,"phase_004_subj_16"
"15",15,0.191739146765792,-0.655087398414726,-1.13852116183846,"phase_004_subj_11"
"16",16,0.626846738379697,-0.44389429266723,0.0722387942184894,"phase_004_subj_13"
"17",17,0.522088668169845,-0.699924687552555,0.319173412140452,"phase_004_subj_3"
"18",18,-0.616402979742563,-0.523221500640612,-0.54413725316372,"phase_004_subj_18"
"19",19,0.920721277092466,-0.68978967394683,0.228283319217283,"phase_004_subj_8"
"20",20,-0.311102270796298,1.43025651432033,-1.19342500728025,"phase_004_subj_5"
"21",21,-1.25385232789972,-0.165348794880127,0.55471182788042,"phase_005_subj_1"
"22",22,0.729166719580098,1.31690391004946,0.27839919066336,"phase_005_subj_13"
"23",23,-0.246626672604515,-0.741246149205445,1.00957952954402,"phase_005_subj_7"
"24",24,-0.896508596501403,-1.14654676521417,1.36468166868597,"phase_005_subj_19"
"25",25,0.626649953059084,-0.0228738989060165,-0.983906209071774,"phase_005_subj_10"
"26",26,0.537208795690608,-0.87327111080909,0.439789048518917,"phase_005_subj_4"
"27",27,0.269426709600931,1.25559662183204,-1.04185022562133,"phase_005_subj_3"
"28",28,1.0845173279262,0.880738771378127,-1.84319471052856,"phase_005_subj_9"
"29",29,0.674052486944298,-0.654502418161438,0.276382414833007,"phase_005_subj_12"
"30",30,1.01306866970023,0.959024279352177,0.160422518045393,"phase_005_subj_16"
"31",31,0.765401450651331,-0.6174559694802,0.211095015584814,"phase_005_subj_2"
"32",32,-0.265923525925128,-1.19007455462236,0.766801839194533,"phase_005_subj_5"
"33",33,-0.225814623317631,-0.602090570008388,0.639637048595284,"phase_005_subj_18"
"34",34,0.525917269207615,1.74902350543759,-1.14098187128281,"phase_006_subj_7"
"35",35,0.157032193780704,1.20580998538499,-0.707710881873484,"phase_006_subj_24"
"36",36,-1.05532993835096,-0.969861795915917,0.466709651869375,"phase_006_subj_22"
"37",37,2.43349401457715,0.911867659537435,-0.538250331194646,"phase_006_subj_10"
"38",38,-0.444202374935672,1.08520667635164,-1.51371502464152,"phase_006_subj_1"
"39",39,0.969103496932481,0.0809557500190148,-1.64871989075327,"phase_006_subj_19"
"40",40,-0.710689026862549,-0.458349105533064,0.799735966421887,"phase_006_subj_17"
"41",41,-0.0717116490352957,-0.729396048488184,0.424565760028776,"phase_006_subj_8"
"42",42,-0.379315971663084,0.309723364396433,-0.490729665844554,"phase_006_subj_5"
"43",43,-0.402405991686054,-0.451150546801223,-1.51852668612234,"phase_006_subj_25"
"44",44,0.0812711267853063,-0.136598990997814,-0.19098251586917,"phase_006_subj_4"
"45",45,-0.757259926683418,-0.215606623474021,0.981257744573356,"phase_006_subj_23"
"46",46,-0.178782502860188,-1.21614883194217,1.0543775724002,"phase_006_subj_2"
"47",47,0.0886934830541957,-0.889254209555305,1.02662185619772,"phase_007_subj_17"
"48",48,-1.33811986804948,-1.33795589493201,1.72082624428272,"phase_007_subj_6"
"49",49,-1.35801199571748,-1.33658367177633,1.57694807732039,"phase_007_subj_1"
"50",50,0.00240499047180312,-0.865723696843915,0.98079791695383,"phase_007_subj_8"
"51",51,1.70958753612419,1.86892453619335,-1.55349292268137,"phase_007_subj_11"
"52",52,0.0571618965062883,-0.392812056615229,0.828023148926951,"phase_007_subj_4"
"53",53,-0.211923949872561,-0.840718057547499,0.961630003881364,"phase_007_subj_19"
"54",54,1.81531617420921,-0.745103155447812,1.20201643706201,"phase_007_subj_16"
"55",55,-1.06277483427721,1.83277357637962,0.38502854796142,"phase_007_subj_13"
"56",56,1.92299290114768,1.33775979704094,-1.13122009602403,"phase_007_subj_18"
"57",57,-0.0551763845295365,1.67932944248084,-1.07079767170458,"phase_007_subj_10"
"58",58,-0.22814518522837,1.64132869714795,0.0340549197141588,"phase_007_subj_3"
"59",59,1.14361964442017,0.227520222242107,-0.169994253213259,"phase_007_subj_5"
"60",60,0.581586391855971,-0.474311141561622,-0.356310593387295,"phase_007_subj_21"
"61",61,0.709582601354164,-0.674422774103161,0.641048274874825,"phase_007_subj_12"
"62",62,-1.34306915588682,-1.3353661194321,1.65816264890423,"phase_008_subj_11"
"63",63,-1.33811986804948,-1.33795589493201,1.72082624428272,"phase_008_subj_17"
"64",64,-1.34306915588682,-1.3353661194321,1.65816264890423,"phase_008_subj_19"
"65",65,-0.534783612942647,-0.352027768724127,0.685423915402136,"phase_008_subj_15"
"66",66,-1.37741270907387,-0.94377086825308,1.69611068098008,"phase_008_subj_8"
"67",67,-1.33811986804948,-1.33795589493201,1.72082624428272,"phase_008_subj_14"
"68",68,-1.33811986804948,-1.33795589493201,1.72082624428272,"phase_008_subj_1"
"69",69,-1.33811986804948,-1.33795589493201,1.72082624428272,"phase_008_subj_12"
"70",70,-0.748046834303881,-0.597779148679746,-0.101633753735301,"phase_008_subj_2"
"71",71,-0.205035627493396,-0.879424884562461,0.861462870844447,"phase_008_subj_13"
"72",72,-0.907597614402446,-0.287282007680116,-0.263148040465931,"phase_008_subj_16"
"73",73,-0.325261343201368,-0.535521555577712,-0.706962495139351,"phase_008_subj_18"
"74",74,0.207330070105509,-0.407791989934583,0.158926251689453,"phase_008_subj_20"
"75",75,-1.36738476952932,-1.3047659271385,-0.0472586795286247,"phase_008_subj_10"
"76",76,-1.33811986804948,-1.33795589493201,1.72082624428272,"phase_009_subj_11"
"77",77,-1.33811986804948,-1.33795589493201,1.72082624428272,"phase_009_subj_19"
"78",78,-0.970528620670866,0.603721659648331,-0.244618769692856,"phase_009_subj_13"
"79",79,0.346354037310854,-0.30484205774147,-1.70055080766834,"phase_009_subj_10"
"80",80,0.0330085874349709,1.27360835434176,-0.933841579906798,"phase_009_subj_16"
"81",81,0.00209490221472927,1.41290958282826,-1.29168997046551,"phase_009_subj_9"
"82",82,-1.34306915588682,-1.3353661194321,1.65816264890423,"phase_009_subj_20"
"83",83,-1.17209603501489,-1.00281121836981,0.96558361210548,"phase_009_subj_8"
"84",84,-0.749917367119952,-0.5220214546915,0.556184937882947,"phase_009_subj_21"
"85",85,0.236588614768725,-0.493239173930889,0.605290204789783,"phase_009_subj_5"
"86",86,-0.470401773732212,-0.690146216581504,0.796870813127894,"phase_009_subj_1"
"87",87,-0.701375257500979,-1.06643350841397,1.21298674421774,"phase_009_subj_15"
"88",88,-1.26645621446949,-0.758635899275038,0.726592340631662,"phase_009_subj_12"
"89",89,-0.223164425775693,0.797075478762443,-0.162302432629696,"phase_009_subj_7"
"90",90,0.431924221886962,-0.039412584284924,-0.25845532708422,"phase_009_subj_22"
"91",91,0.96752824797536,0.114124230715844,-1.25587666621342,"phase_009_subj_23"
"92",92,2.69028025703342,2.22096778944603,-0.140040982540898,"phase_009_subj_14"
"93",93,2.00944086635507,1.62566721129819,-1.13782677728242,"phase_009_subj_6"
"94",94,1.29730471527225,2.12011944974618,-2.19825018989812,"phase_009_subj_18"
"95",95,-1.34306915588682,-1.3353661194321,1.65816264890423,"phase_010_subj_19"
"96",96,-1.33811986804948,-1.33795589493201,1.72082624428272,"phase_010_subj_9"
"97",97,-0.312078019826173,-0.806840417767062,1.1761959700869,"phase_010_subj_3"
"98",98,-1.33811986804948,-1.33795589493201,1.72082624428272,"phase_010_subj_6"
"99",99,-0.964467989454837,-0.184548364173295,-0.424276411435299,"phase_010_subj_7"
"100",100,0.366270769675642,1.38713530598111,-1.00697040241396,"phase_010_subj_22"
"101",101,0.0692025061975426,1.19235138781536,-1.25889024404173,"phase_010_subj_21"
"102",102,0.0401727920049903,-0.797382867189882,1.21883999379886,"phase_010_subj_24"
"103",103,0.000362210165128649,1.33033225296729,0.535740250223231,"phase_010_subj_1"
"104",104,0.712958946041567,1.47781168716369,0.530443010332637,"phase_010_subj_13"
"105",105,-0.146975452994683,1.02732747152677,-1.47489342081016,"phase_010_subj_2"
"106",106,-0.653915191393354,1.56289128120544,0.685987198301563,"phase_010_subj_20"
"107",107,0.151565212545956,0.775263385126848,-1.29877675291081,"phase_010_subj_12"
"108",108,-0.162948125960769,-0.662026560101453,1.09501777421626,"phase_010_subj_11"
"109",109,0.189610254793108,1.3428042784905,0.188088408644331,"phase_010_subj_16"
"110",110,-1.33811986804948,-1.33795589493201,1.72082624428272,"phase_011_subj_22"
"111",111,-1.33811986804948,-1.33795589493201,1.72082624428272,"phase_011_subj_3"
