"","X","PA1","PA5","PA6","PA9","PA3","PA2","PA4","PA7","PA8","PA11","PA10","ID"
"1",1,0.605801309549066,1.61121788828715,0.823582147776935,0.111804689202077,1.31517197762604,-0.111779699401808,-0.824275272440594,1.99589055781519,1.59661775284375,-1.48042723882273,1.36692077863056,"phase_003_subj_13"
"2",2,0.502562619224622,1.87174270503036,0.906354320393469,0.117124041713505,0.992434715327275,-0.292365457056039,0.775024299621796,1.71970564767072,0.884662700392262,-2.12043954170446,0.615603902857168,"phase_003_subj_2"
"3",3,0.111838417896229,0.0886075245441937,0.157205241559156,-0.0964889545157626,-0.124438522438971,0.394563263493467,-0.837330815915943,0.36601147500391,0.461612093754166,-0.225113932467123,-0.809477695640148,"phase_003_subj_10"
"4",4,1.47368308341575,2.431527723004,1.4885631605438,1.60514080342951,1.47620750755552,1.56154628900699,1.32462190716135,0.559979814937899,0.692745358042752,1.39912815169832,0.514918336534058,"phase_003_subj_4"
"5",5,1.48703607912989,2.43626478433122,1.51540671282228,1.60338438329335,1.53811095355873,1.44008749277177,1.34900648445306,0.570687491514448,0.60667265562009,1.54040206749159,0.342586480104641,"phase_003_subj_6"
"6",6,-0.527046226829307,-0.559112072068466,-0.131878144589816,0.785553932188362,0.705825203250524,-1.0258730187006,1.01911499483266,-1.02095111975759,-1.8529561058654,-0.0669902122236862,-0.599806805833141,"phase_003_subj_8"
"7",7,0.214439545253387,-0.787395736551251,-0.896569182250373,0.4938647930329,1.29953025485932,0.962099409999436,0.00626807504205242,2.12087965126099,1.6837033443561,0.315203034492021,1.34821824922576,"phase_003_subj_9"
"8",8,-1.78287351976936,-1.38910645828321,-1.65231965286868,0.685512406576264,-1.06494186522669,-1.19134478347467,0.375531056020897,-1.65715361052386,-1.29429495933877,-0.131814124793764,1.36206959205611,"phase_003_subj_3"
"9",9,0.368046344076512,0.836286314176542,0.240167299793583,0.257907945208874,0.56718027257781,2.17533693260835,0.141568255038706,1.8858780716754,0.208346165435679,-0.0900923359309704,1.25931370126797,"phase_003_subj_11"
"10",10,1.48663814717296,2.42089722183389,1.45346110189347,1.56494472796987,1.51589857702843,1.42035088772029,1.26107805024699,0.584812574491896,0.683045140624419,1.37690567155043,0.521660346526426,"phase_004_subj_1"
"11",11,1.51274250307293,2.41347595144087,1.46737721151444,1.5779097570402,1.52625394419326,1.42907296905187,1.25447104120157,0.647227681825888,0.979652476969711,1.4237671337802,0.466843804527847,"phase_004_subj_15"
"12",12,0.576171879067672,-1.59789824962627,0.122215368365501,0.132956604210694,1.30624634321784,0.105475535792355,0.0246503879989788,1.19690060320955,1.47521082604352,1.18161032144457,1.54335463201621,"phase_004_subj_10"
"13",13,0.695496824496056,1.60890853398567,1.00786324678847,0.483367675407873,0.94457131260862,-0.445880371628211,0.130407047028247,1.51498559811391,0.0596358896491314,-1.72153684563237,0.405701719470024,"phase_004_subj_2"
"14",14,0.42321264594712,1.47964594041535,1.10055339050752,-0.131336472764525,0.844668969404638,-0.340618924292759,0.732693161464507,1.45449370862302,0.61362322684764,-1.56565942475483,0.285541860552277,"phase_004_subj_16"
"15",15,-0.489969271780469,-0.459292927868458,0.744479505898647,-0.228571173080845,-0.636298360569691,2.30899814098086,-1.80139503306473,0.643782991848757,0.354503787756122,-1.15930425088744,0.292214756419884,"phase_004_subj_11"
"16",16,-0.228986993643165,-0.38866783269604,0.672878031998093,1.0729933105669,0.841243668025859,-1.10855260393883,0.808662142822314,-0.751594654992467,-1.44681994839882,0.248405070871415,-1.57902103139339,"phase_004_subj_13"
"17",17,-0.0811653295596093,-0.565607318053952,0.791525129739891,1.07118116320442,1.20366107862629,-1.19357472242926,1.64778025822827,-0.894967178945383,-1.78253227271036,0.615020193609647,-1.26398227696682,"phase_004_subj_3"
"18",18,0.407735228312438,0.977086685291168,0.0388596588906594,0.296343607028854,0.834365006757739,-0.394563384471554,-0.0881674442629627,-0.409827222433982,1.25474077628584,-0.383026803230094,0.47244017163401,"phase_004_subj_18"
"19",19,-0.156773151885664,-0.629409333117987,0.815942029871587,0.926193995015188,1.34714772958846,-1.15333047074813,1.14734489888438,-0.87711364912006,-1.77583342912042,0.783596333975929,-1.42047304271567,"phase_004_subj_8"
"20",20,-1.04803610063585,-0.734934742836569,-1.28617076658847,-0.353328213966473,-1.21602582527122,0.284203254624885,-1.15766042840813,-0.0182960444906107,0.200056027786328,-0.768019441871078,-0.637495747516694,"phase_004_subj_5"
"21",21,0.279227629825099,-0.0401314352013025,-0.559390593900356,-0.945401404678913,0.375933868947602,-0.54434558361463,-0.563250018455259,-0.620244938951962,0.515041842770416,-0.583589438177595,0.238242409724637,"phase_005_subj_1"
"22",22,0.748303268807904,-1.12124657994987,0.169514853477089,0.0872246266026961,1.14360323990724,-0.0427086210243851,0.252774945532749,1.20216172176514,1.76626014145534,1.14076042092226,1.77645566649961,"phase_005_subj_13"
"23",23,0.600534447972437,1.9975753652884,0.67870227746541,0.51630196068897,0.96334704849288,-0.618323794795648,0.581397105588259,1.24615387810941,0.327375403322003,-1.30684116828416,0.0154164685428244,"phase_005_subj_7"
"24",24,1.36898566926926,1.11843962860036,0.70324926139305,-0.292418009933633,1.23210662971823,0.551424858381855,-0.0563710991853151,1.16130367238696,1.46605109501715,0.433363828062723,1.21712640404255,"phase_005_subj_19"
"25",25,-1.71589449076104,-0.25737354471284,-0.0188920567326682,0.267954465421126,-0.270009247864931,-0.85889661984239,0.0151906471397922,-0.479314160176988,-0.468891026574278,-0.320718382074189,-0.27024465277918,"phase_005_subj_10"
"26",26,0.0613732038802687,-0.486358650883297,1.07247373823353,1.12675721915106,1.19318281364849,-0.952495053865501,1.14059265704036,-0.647940711000134,-1.48529653696948,0.174792112042786,-1.30570730354658,"phase_005_subj_4"
"27",27,-1.05651818249434,-0.495000131197442,-0.148693389960956,-0.423197485169539,-0.821243010678516,-0.964091086386125,-0.332806395676119,-1.45605665218859,0.125463456183748,-0.251624176602081,-1.51098329798749,"phase_005_subj_3"
"28",28,-0.649786197008256,-0.571567628697275,-0.995433241499229,-0.645937770645586,0.911060810481541,0.143019253873861,0.564090007299106,-1.35966365555168,-2.23593232219944,-2.82871762887488,-1.733419084,"phase_005_subj_9"
"29",29,-0.0160641149221598,-0.335739670733079,0.862771178397871,0.793906650602462,1.04585822930316,-1.04324842168348,0.978904498350206,-0.703745773682119,-1.7225345565582,0.598449400690335,-1.64534966567996,"phase_005_subj_12"
"30",30,-0.0971412528679067,-0.475334522101704,-0.193558198309389,-2.23684454538668,-1.0366869614233,0.722197753165405,0.907737881714783,-0.586455345854479,-0.969675917571118,0.438685698861876,1.40894651145955,"phase_005_subj_16"
"31",31,0.148824536144489,-0.396830367667839,0.569232696060702,0.840383536619637,1.13941046747352,-1.01980651754447,0.706095640170501,-0.763393037924298,-1.26097054754111,0.211286515110874,-1.64999913673645,"phase_005_subj_2"
"32",32,0.427517061671491,0.719347366792558,0.805906718077006,0.109347845302588,-0.483761814238698,1.73482555763212,0.520126374054771,1.88411326469264,0.16867688827647,0.771360205230958,1.51409251906406,"phase_005_subj_5"
"33",33,0.57271904469642,0.532549571614713,0.353155215632043,0.783844239096852,0.0183990954236578,-0.855213068279166,0.387111065679001,-0.571468744077304,-0.843431285368154,0.299415109676432,0.260160260567422,"phase_005_subj_18"
"34",34,-2.60629826915624,-0.967589692726578,-2.29388775420952,-0.322318990952968,-0.314953163887111,-0.757015076306249,-2.57831721745077,-1.47667980772362,0.690121280785324,-1.52692115007255,-0.758866649558996,"phase_006_subj_7"
