"X","ParticipantID","task_id","screen_id","condition","word","response","responses","rt","correct","conditionType","con","ID"
7145,312,"ALT1_2","prac_ALT1_2","hexagon","hexagon","j","nonmatch",277,"false","match","hexagon_match","phase_006_subj_7"
7146,312,"ALT1_2","prac_ALT1_2","diamond","diamond","f","match",344,"true","match","diamond_match","phase_006_subj_7"
7147,312,"ALT1_2","prac_ALT1_2","hexagon","triangle","f","match",318,"false","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7148,312,"ALT1_2","prac_ALT1_2","circle","circle","j","nonmatch",364,"false","match","circle_match","phase_006_subj_7"
7149,312,"ALT1_2","prac_ALT1_2","circle","diamond","f","match",357,"false","nonmatch","circle_nonmatch","phase_006_subj_7"
7150,312,"ALT1_2","prac_ALT1_2","circle","hexagon","j","nonmatch",378,"true","nonmatch","circle_nonmatch","phase_006_subj_7"
7151,312,"ALT1_2","prac_ALT1_2","triangle","hexagon","j","nonmatch",266,"true","nonmatch","triangle_nonmatch","phase_006_subj_7"
7152,312,"ALT1_2","prac_ALT1_2","circle","triangle","j","nonmatch",302,"true","nonmatch","circle_nonmatch","phase_006_subj_7"
7153,312,"ALT1_2","prac_ALT1_2","diamond","circle","null","null",NA,NA,"nonmatch","diamond_nonmatch","phase_006_subj_7"
7154,312,"ALT1_2","prac_ALT1_2","circle","diamond","f","match",381,"false","nonmatch","circle_nonmatch","phase_006_subj_7"
7155,312,"ALT1_2","prac_ALT1_2","triangle","triangle","j","nonmatch",379,"false","match","triangle_match","phase_006_subj_7"
7156,312,"ALT1_2","prac_ALT1_2","diamond","diamond","f","match",337,"true","match","diamond_match","phase_006_subj_7"
7157,312,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match",350,"true","match","hexagon_match","phase_006_subj_7"
7158,312,"ALT1_2","prac_ALT1_2","hexagon","triangle","f","match",310,"false","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7159,312,"ALT1_2","prac_ALT1_2","triangle","circle","f","match",612,"false","nonmatch","triangle_nonmatch","phase_006_subj_7"
7160,312,"ALT1_2","prac_ALT1_2","triangle","triangle","f","match",477,"true","match","triangle_match","phase_006_subj_7"
7161,312,"ALT1_2","prac_ALT1_2","circle","circle","f","match",470,"true","match","circle_match","phase_006_subj_7"
7162,312,"ALT1_2","prac_ALT1_2","diamond","diamond","f","match",365,"true","match","diamond_match","phase_006_subj_7"
7163,312,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match",438,"true","match","hexagon_match","phase_006_subj_7"
7164,312,"ALT1_2","prac_ALT1_2","triangle","diamond","f","match",317,"false","nonmatch","triangle_nonmatch","phase_006_subj_7"
7165,312,"ALT1_2","prac_ALT1_2","circle","hexagon","f","match",408,"false","nonmatch","circle_nonmatch","phase_006_subj_7"
7166,312,"ALT1_2","prac_ALT1_2","hexagon","hexagon","j","nonmatch",330,"false","match","hexagon_match","phase_006_subj_7"
7167,312,"ALT1_2","prac_ALT1_2","triangle","hexagon","f","match",407,"false","nonmatch","triangle_nonmatch","phase_006_subj_7"
7168,312,"ALT1_2","prac_ALT1_2","circle","circle","j","nonmatch",311,"false","match","circle_match","phase_006_subj_7"
7169,312,"ALT1_2","prac_ALT1_2","circle","triangle","f","match",440,"false","nonmatch","circle_nonmatch","phase_006_subj_7"
7170,312,"ALT1_2","prac_ALT1_2","triangle","triangle","f","match",337,"true","match","triangle_match","phase_006_subj_7"
7171,312,"ALT1_2","prac_ALT1_2","hexagon","diamond","f","match",274,"false","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7172,312,"ALT1_2","prac_ALT1_2","circle","circle","f","match",532,"true","match","circle_match","phase_006_subj_7"
7173,312,"ALT1_2","prac_ALT1_2","diamond","triangle","f","match",288,"false","nonmatch","diamond_nonmatch","phase_006_subj_7"
7174,312,"ALT1_2","prac_ALT1_2","diamond","hexagon","f","match",359,"false","nonmatch","diamond_nonmatch","phase_006_subj_7"
7175,312,"ALT1_2","prac_ALT1_2","diamond","diamond","f","match",401,"true","match","diamond_match","phase_006_subj_7"
7176,312,"ALT1_2","prac_ALT1_2","hexagon","circle","f","match",275,"false","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7177,312,"ALT1_2","prac_ALT1_2","circle","circle","f","match",516,"true","match","circle_match","phase_006_subj_7"
7178,312,"ALT1_2","prac_ALT1_2","triangle","circle","j","nonmatch",356,"true","nonmatch","triangle_nonmatch","phase_006_subj_7"
7179,312,"ALT1_2","prac_ALT1_2","diamond","diamond","j","nonmatch",329,"false","match","diamond_match","phase_006_subj_7"
7180,312,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match",323,"true","match","hexagon_match","phase_006_subj_7"
7181,312,"ALT1_2","prac_ALT1_2","diamond","hexagon","f","match",280,"false","nonmatch","diamond_nonmatch","phase_006_subj_7"
7182,312,"ALT1_2","prac_ALT1_2","triangle","triangle","j","nonmatch",401,"false","match","triangle_match","phase_006_subj_7"
7183,312,"ALT1_2","prac_ALT1_2","circle","circle","f","match",371,"true","match","circle_match","phase_006_subj_7"
7184,312,"ALT1_2","prac_ALT1_2","diamond","triangle","f","match",350,"false","nonmatch","diamond_nonmatch","phase_006_subj_7"
7185,312,"ALT1_2","prac_ALT1_2","diamond","circle","f","match",423,"false","nonmatch","diamond_nonmatch","phase_006_subj_7"
7186,312,"ALT1_2","prac_ALT1_2","hexagon","hexagon","j","nonmatch",783,"false","match","hexagon_match","phase_006_subj_7"
7187,312,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match",492,"true","match","hexagon_match","phase_006_subj_7"
7188,312,"ALT1_2","prac_ALT1_2","triangle","diamond","f","match",421,"false","nonmatch","triangle_nonmatch","phase_006_subj_7"
7189,312,"ALT1_2","prac_ALT1_2","diamond","diamond","f","match",538,"true","match","diamond_match","phase_006_subj_7"
7190,312,"ALT1_2","prac_ALT1_2","circle","circle","f","match",302,"true","match","circle_match","phase_006_subj_7"
7191,312,"ALT1_2","prac_ALT1_2","circle","diamond","f","match",346,"false","nonmatch","circle_nonmatch","phase_006_subj_7"
7192,312,"ALT1_2","prac_ALT1_2","hexagon","diamond","null","null",NA,NA,"nonmatch","hexagon_nonmatch","phase_006_subj_7"
7193,312,"ALT1_2","prac_ALT1_2","triangle","hexagon","f","match",420,"false","nonmatch","triangle_nonmatch","phase_006_subj_7"
7194,312,"ALT1_2","prac_ALT1_2","triangle","triangle","f","match",576,"true","match","triangle_match","phase_006_subj_7"
7195,312,"ALT1_2","prac_ALT1_2","hexagon","triangle","f","match",477,"false","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7196,312,"ALT1_2","prac_ALT1_2","diamond","diamond","j","nonmatch",562,"false","match","diamond_match","phase_006_subj_7"
7197,312,"ALT1_2","prac_ALT1_2","triangle","triangle","f","match",374,"true","match","triangle_match","phase_006_subj_7"
7198,312,"ALT1_2","prac_ALT1_2","circle","hexagon","f","match",425,"false","nonmatch","circle_nonmatch","phase_006_subj_7"
7199,312,"ALT1_2","prac_ALT1_2","circle","triangle","j","nonmatch",630,"true","nonmatch","circle_nonmatch","phase_006_subj_7"
7200,312,"ALT1_2","prac_ALT1_2","hexagon","circle","f","match",311,"false","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7201,312,"ALT1_2","prac_ALT1_2","circle","circle","f","match",425,"true","match","circle_match","phase_006_subj_7"
7202,312,"ALT1_2","prac_ALT1_2","triangle","triangle","f","match",362,"true","match","triangle_match","phase_006_subj_7"
7203,312,"ALT1_2","prac_ALT1_2","triangle","triangle","f","match",342,"true","match","triangle_match","phase_006_subj_7"
7204,312,"ALT1_2","prac_ALT1_2","diamond","diamond","f","match",329,"true","match","diamond_match","phase_006_subj_7"
7205,312,"ALT1_2","prac_ALT1_2","triangle","diamond","f","match",408,"false","nonmatch","triangle_nonmatch","phase_006_subj_7"
7206,312,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match",457,"true","match","hexagon_match","phase_006_subj_7"
7207,312,"ALT1_2","prac_ALT1_2","circle","circle","f","match",453,"true","match","circle_match","phase_006_subj_7"
7208,312,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match",318,"true","match","hexagon_match","phase_006_subj_7"
7209,312,"ALT1_2","prac_ALT1_2","circle","diamond","f","match",376,"false","nonmatch","circle_nonmatch","phase_006_subj_7"
7210,312,"ALT1_2","prac_ALT1_2","circle","hexagon","null","null",NA,NA,"nonmatch","circle_nonmatch","phase_006_subj_7"
7211,312,"ALT1_2","prac_ALT1_2","triangle","triangle","f","match",558,"true","match","triangle_match","phase_006_subj_7"
7212,312,"ALT1_2","prac_ALT1_2","diamond","diamond","f","match",596,"true","match","diamond_match","phase_006_subj_7"
7213,312,"ALT1_2","prac_ALT1_2","hexagon","circle","f","match",452,"false","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7214,312,"ALT1_2","prac_ALT1_2","diamond","circle","f","match",744,"false","nonmatch","diamond_nonmatch","phase_006_subj_7"
7215,312,"ALT1_2","prac_ALT1_2","diamond","hexagon","j","nonmatch",887,"true","nonmatch","diamond_nonmatch","phase_006_subj_7"
7216,312,"ALT1_2","prac_ALT1_2","diamond","triangle","f","match",599,"false","nonmatch","diamond_nonmatch","phase_006_subj_7"
7217,312,"ALT1_2","prac_ALT1_2","triangle","circle","f","match",566,"false","nonmatch","triangle_nonmatch","phase_006_subj_7"
7218,312,"ALT1_2","prac_ALT1_2","triangle","hexagon","j","nonmatch",392,"true","nonmatch","triangle_nonmatch","phase_006_subj_7"
7219,312,"ALT1_2","prac_ALT1_2","circle","triangle","j","nonmatch",573,"true","nonmatch","circle_nonmatch","phase_006_subj_7"
7220,312,"ALT1_2","prac_ALT1_2","hexagon","triangle","j","nonmatch",464,"true","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7221,312,"ALT1_2","prac_ALT1_2","hexagon","diamond","j","nonmatch",416,"true","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7222,312,"ALT1_2","prac_ALT1_2","circle","circle","f","match",714,"true","match","circle_match","phase_006_subj_7"
7223,312,"ALT1_2","prac_ALT1_2","diamond","diamond","f","match",564,"true","match","diamond_match","phase_006_subj_7"
7224,312,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match",392,"true","match","hexagon_match","phase_006_subj_7"
7225,312,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match",349,"true","match","hexagon_match","phase_006_subj_7"
7226,312,"ALT1_2","prac_ALT1_2","triangle","triangle","f","match",546,"true","match","triangle_match","phase_006_subj_7"
7227,312,"ALT1_2","prac_ALT1_2","triangle","triangle","f","match",406,"true","match","triangle_match","phase_006_subj_7"
7228,312,"ALT1_2","prac_ALT1_2","circle","triangle","f","match",420,"false","nonmatch","circle_nonmatch","phase_006_subj_7"
7229,312,"ALT1_2","prac_ALT1_2","circle","hexagon","f","match",352,"false","nonmatch","circle_nonmatch","phase_006_subj_7"
7230,312,"ALT1_2","prac_ALT1_2","triangle","hexagon","j","nonmatch",556,"true","nonmatch","triangle_nonmatch","phase_006_subj_7"
7231,312,"ALT1_2","prac_ALT1_2","diamond","diamond","j","nonmatch",570,"false","match","diamond_match","phase_006_subj_7"
7232,312,"ALT1_2","prac_ALT1_2","circle","diamond","f","match",358,"false","nonmatch","circle_nonmatch","phase_006_subj_7"
7233,312,"ALT1_2","prac_ALT1_2","diamond","diamond","j","nonmatch",845,"false","match","diamond_match","phase_006_subj_7"
7234,312,"ALT1_2","prac_ALT1_2","diamond","circle","j","nonmatch",911,"true","nonmatch","diamond_nonmatch","phase_006_subj_7"
7235,312,"ALT1_2","prac_ALT1_2","diamond","diamond","j","nonmatch",428,"false","match","diamond_match","phase_006_subj_7"
7236,312,"ALT1_2","prac_ALT1_2","hexagon","hexagon","f","match",461,"true","match","hexagon_match","phase_006_subj_7"
7237,312,"ALT1_2","prac_ALT1_2","triangle","circle","f","match",544,"false","nonmatch","triangle_nonmatch","phase_006_subj_7"
7238,312,"ALT1_2","prac_ALT1_2","hexagon","triangle","j","nonmatch",949,"true","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7239,312,"ALT1_2","prac_ALT1_2","diamond","hexagon","j","nonmatch",830,"true","nonmatch","diamond_nonmatch","phase_006_subj_7"
7240,312,"ALT1_2","prac_ALT1_2","triangle","diamond","f","match",515,"false","nonmatch","triangle_nonmatch","phase_006_subj_7"
7241,312,"ALT1_2","prac_ALT1_2","hexagon","circle","j","nonmatch",572,"true","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7242,312,"ALT1_2","prac_ALT1_2","circle","circle","f","match",558,"true","match","circle_match","phase_006_subj_7"
7243,312,"ALT1_2","prac_ALT1_2","hexagon","hexagon","j","nonmatch",677,"false","match","hexagon_match","phase_006_subj_7"
7244,312,"ALT1_2","prac_ALT1_2","circle","circle","f","match",422,"true","match","circle_match","phase_006_subj_7"
7245,312,"ALT1_2","prac_ALT1_2","hexagon","diamond","f","match",477,"false","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7246,312,"ALT1_2","prac_ALT1_2","triangle","triangle","f","match",432,"true","match","triangle_match","phase_006_subj_7"
7247,312,"ALT1_2","prac_ALT1_2","circle","circle","f","match",559,"true","match","circle_match","phase_006_subj_7"
7248,312,"ALT1_2","prac_ALT1_2","diamond","triangle","f","match",573,"false","nonmatch","diamond_nonmatch","phase_006_subj_7"
7249,312,"ALT1","formal_ALT1_2","triangle","circle","null","null",NA,NA,"nonmatch","triangle_nonmatch","phase_006_subj_7"
7250,312,"ALT1","formal_ALT1_2","circle","triangle","f","match",355,"false","nonmatch","circle_nonmatch","phase_006_subj_7"
7251,312,"ALT1","formal_ALT1_2","hexagon","hexagon","j","nonmatch",662,"false","match","hexagon_match","phase_006_subj_7"
7252,312,"ALT1","formal_ALT1_2","hexagon","circle","f","match",346,"false","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7253,312,"ALT1","formal_ALT1_2","circle","circle","f","match",398,"true","match","circle_match","phase_006_subj_7"
7254,312,"ALT1","formal_ALT1_2","triangle","triangle","f","match",443,"true","match","triangle_match","phase_006_subj_7"
7255,312,"ALT1","formal_ALT1_2","diamond","diamond","f","match",413,"true","match","diamond_match","phase_006_subj_7"
7256,312,"ALT1","formal_ALT1_2","circle","hexagon","f","match",374,"false","nonmatch","circle_nonmatch","phase_006_subj_7"
7257,312,"ALT1","formal_ALT1_2","diamond","triangle","f","match",579,"false","nonmatch","diamond_nonmatch","phase_006_subj_7"
7258,312,"ALT1","formal_ALT1_2","triangle","triangle","f","match",574,"true","match","triangle_match","phase_006_subj_7"
7259,312,"ALT1","formal_ALT1_2","circle","circle","f","match",404,"true","match","circle_match","phase_006_subj_7"
7260,312,"ALT1","formal_ALT1_2","hexagon","triangle","j","nonmatch",750,"true","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7261,312,"ALT1","formal_ALT1_2","hexagon","diamond","j","nonmatch",408,"true","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7262,312,"ALT1","formal_ALT1_2","circle","circle","f","match",476,"true","match","circle_match","phase_006_subj_7"
7263,312,"ALT1","formal_ALT1_2","diamond","circle","j","nonmatch",648,"true","nonmatch","diamond_nonmatch","phase_006_subj_7"
7264,312,"ALT1","formal_ALT1_2","triangle","diamond","f","match",511,"false","nonmatch","triangle_nonmatch","phase_006_subj_7"
7265,312,"ALT1","formal_ALT1_2","circle","diamond","j","nonmatch",788,"true","nonmatch","circle_nonmatch","phase_006_subj_7"
7266,312,"ALT1","formal_ALT1_2","triangle","hexagon","f","match",481,"false","nonmatch","triangle_nonmatch","phase_006_subj_7"
7267,312,"ALT1","formal_ALT1_2","hexagon","hexagon","j","nonmatch",728,"false","match","hexagon_match","phase_006_subj_7"
7268,312,"ALT1","formal_ALT1_2","diamond","hexagon","j","nonmatch",589,"true","nonmatch","diamond_nonmatch","phase_006_subj_7"
7269,312,"ALT1","formal_ALT1_2","diamond","diamond","j","nonmatch",576,"false","match","diamond_match","phase_006_subj_7"
7270,312,"ALT1","formal_ALT1_2","diamond","diamond","f","match",488,"true","match","diamond_match","phase_006_subj_7"
7271,312,"ALT1","formal_ALT1_2","triangle","triangle","f","match",606,"true","match","triangle_match","phase_006_subj_7"
7272,312,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match",679,"true","match","hexagon_match","phase_006_subj_7"
7273,312,"ALT1","formal_ALT1_2","diamond","circle","f","match",753,"false","nonmatch","diamond_nonmatch","phase_006_subj_7"
7274,312,"ALT1","formal_ALT1_2","triangle","hexagon","j","nonmatch",794,"true","nonmatch","triangle_nonmatch","phase_006_subj_7"
7275,312,"ALT1","formal_ALT1_2","diamond","diamond","f","match",584,"true","match","diamond_match","phase_006_subj_7"
7276,312,"ALT1","formal_ALT1_2","circle","circle","f","match",657,"true","match","circle_match","phase_006_subj_7"
7277,312,"ALT1","formal_ALT1_2","hexagon","circle","f","match",782,"false","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7278,312,"ALT1","formal_ALT1_2","diamond","hexagon","j","nonmatch",831,"true","nonmatch","diamond_nonmatch","phase_006_subj_7"
7279,312,"ALT1","formal_ALT1_2","hexagon","triangle","f","match",555,"false","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7280,312,"ALT1","formal_ALT1_2","diamond","diamond","j","nonmatch",857,"false","match","diamond_match","phase_006_subj_7"
7281,312,"ALT1","formal_ALT1_2","diamond","diamond","f","match",513,"true","match","diamond_match","phase_006_subj_7"
7282,312,"ALT1","formal_ALT1_2","triangle","triangle","f","match",646,"true","match","triangle_match","phase_006_subj_7"
7283,312,"ALT1","formal_ALT1_2","circle","diamond","f","match",378,"false","nonmatch","circle_nonmatch","phase_006_subj_7"
7284,312,"ALT1","formal_ALT1_2","triangle","triangle","f","match",698,"true","match","triangle_match","phase_006_subj_7"
7285,312,"ALT1","formal_ALT1_2","triangle","diamond","j","nonmatch",788,"true","nonmatch","triangle_nonmatch","phase_006_subj_7"
7286,312,"ALT1","formal_ALT1_2","circle","circle","f","match",623,"true","match","circle_match","phase_006_subj_7"
7287,312,"ALT1","formal_ALT1_2","circle","hexagon","f","match",437,"false","nonmatch","circle_nonmatch","phase_006_subj_7"
7288,312,"ALT1","formal_ALT1_2","diamond","triangle","j","nonmatch",775,"true","nonmatch","diamond_nonmatch","phase_006_subj_7"
7289,312,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match",760,"true","match","hexagon_match","phase_006_subj_7"
7290,312,"ALT1","formal_ALT1_2","triangle","triangle","f","match",560,"true","match","triangle_match","phase_006_subj_7"
7291,312,"ALT1","formal_ALT1_2","triangle","circle","j","nonmatch",696,"true","nonmatch","triangle_nonmatch","phase_006_subj_7"
7292,312,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match",838,"true","match","hexagon_match","phase_006_subj_7"
7293,312,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match",577,"true","match","hexagon_match","phase_006_subj_7"
7294,312,"ALT1","formal_ALT1_2","circle","triangle","j","nonmatch",755,"true","nonmatch","circle_nonmatch","phase_006_subj_7"
7295,312,"ALT1","formal_ALT1_2","circle","circle","f","match",669,"true","match","circle_match","phase_006_subj_7"
7296,312,"ALT1","formal_ALT1_2","hexagon","diamond","f","match",711,"false","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7297,312,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match",678,"true","match","hexagon_match","phase_006_subj_7"
7298,312,"ALT1","formal_ALT1_2","hexagon","circle","f","match",404,"false","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7299,312,"ALT1","formal_ALT1_2","circle","circle","f","match",627,"true","match","circle_match","phase_006_subj_7"
7300,312,"ALT1","formal_ALT1_2","triangle","triangle","f","match",509,"true","match","triangle_match","phase_006_subj_7"
7301,312,"ALT1","formal_ALT1_2","diamond","hexagon","j","nonmatch",799,"true","nonmatch","diamond_nonmatch","phase_006_subj_7"
7302,312,"ALT1","formal_ALT1_2","circle","circle","f","match",390,"true","match","circle_match","phase_006_subj_7"
7303,312,"ALT1","formal_ALT1_2","circle","circle","f","match",405,"true","match","circle_match","phase_006_subj_7"
7304,312,"ALT1","formal_ALT1_2","hexagon","triangle","j","nonmatch",589,"true","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7305,312,"ALT1","formal_ALT1_2","triangle","triangle","f","match",598,"true","match","triangle_match","phase_006_subj_7"
7306,312,"ALT1","formal_ALT1_2","diamond","diamond","f","match",648,"true","match","diamond_match","phase_006_subj_7"
7307,312,"ALT1","formal_ALT1_2","triangle","circle","f","match",395,"false","nonmatch","triangle_nonmatch","phase_006_subj_7"
7308,312,"ALT1","formal_ALT1_2","diamond","diamond","f","match",742,"true","match","diamond_match","phase_006_subj_7"
7309,312,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match",684,"true","match","hexagon_match","phase_006_subj_7"
7310,312,"ALT1","formal_ALT1_2","circle","hexagon","j","nonmatch",664,"true","nonmatch","circle_nonmatch","phase_006_subj_7"
7311,312,"ALT1","formal_ALT1_2","triangle","triangle","f","match",577,"true","match","triangle_match","phase_006_subj_7"
7312,312,"ALT1","formal_ALT1_2","circle","triangle","j","nonmatch",655,"true","nonmatch","circle_nonmatch","phase_006_subj_7"
7313,312,"ALT1","formal_ALT1_2","circle","diamond","f","match",601,"false","nonmatch","circle_nonmatch","phase_006_subj_7"
7314,312,"ALT1","formal_ALT1_2","diamond","diamond","f","match",935,"true","match","diamond_match","phase_006_subj_7"
7315,312,"ALT1","formal_ALT1_2","triangle","hexagon","j","nonmatch",696,"true","nonmatch","triangle_nonmatch","phase_006_subj_7"
7316,312,"ALT1","formal_ALT1_2","diamond","circle","f","match",761,"false","nonmatch","diamond_nonmatch","phase_006_subj_7"
7317,312,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match",741,"true","match","hexagon_match","phase_006_subj_7"
7318,312,"ALT1","formal_ALT1_2","hexagon","diamond","f","match",482,"false","nonmatch","hexagon_nonmatch","phase_006_subj_7"
7319,312,"ALT1","formal_ALT1_2","triangle","diamond","j","nonmatch",801,"true","nonmatch","triangle_nonmatch","phase_006_subj_7"
7320,312,"ALT1","formal_ALT1_2","diamond","triangle","f","match",640,"false","nonmatch","diamond_nonmatch","phase_006_subj_7"
7321,312,"ALT1","formal_ALT1_2","circle","circle","f","match",548,"true","match","circle_match","phase_006_subj_7"
7322,312,"ALT1","formal_ALT1_2","hexagon","hexagon","f","match",659,"true","match","hexagon_match","phase_006_subj_7"
