"X","ParticipantID","IAT","stimulus","condition","task_id","word","screen_id","rt","RT","response","correct","version_attrib","version_target","version_attrib2","version_target2","ID"
51,671,4,"<p style=""color:white; font-size: 35px;"">愚钝</p>","negative","ability","愚钝",4,941,941,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
52,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的",4,577,577,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
53,671,4,"<p style=""color:white; font-size: 35px;"">精干</p>","positive","ability","精干",4,594,594,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
54,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","ability","我",4,504,504,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
55,671,4,"<p style=""color:white; font-size: 35px;"">拙笨</p>","negative","ability","拙笨",4,546,546,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
56,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","ability","别人的",4,1045,1045,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
57,671,4,"<p style=""color:white; font-size: 35px;"">天才</p>","positive","ability","天才",4,577,577,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
58,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","ability","我的",4,525,525,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
59,671,4,"<p style=""color:white; font-size: 35px;"">低能</p>","negative","ability","低能",4,698,698,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
60,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人",4,689,689,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
61,671,4,"<p style=""color:white; font-size: 35px;"">精干</p>","positive","ability","精干",4,1179,1179,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
62,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的",4,534,534,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
63,671,4,"<p style=""color:white; font-size: 35px;"">能干</p>","positive","ability","能干",4,502,502,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
64,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的",4,539,539,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
65,671,4,"<p style=""color:white; font-size: 35px;"">无能</p>","negative","ability","无能",4,610,610,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
66,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","ability","他",4,781,781,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
67,671,4,"<p style=""color:white; font-size: 35px;"">天才</p>","positive","ability","天才",4,720,720,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
68,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的",4,783,783,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
69,671,4,"<p style=""color:white; font-size: 35px;"">低能</p>","negative","ability","低能",4,622,622,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
70,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","ability","他的",4,500,500,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
71,671,4,"<p style=""color:white; font-size: 35px;"">高效</p>","positive","ability","高效",4,557,557,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
72,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人",4,607,607,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
73,671,4,"<p style=""color:white; font-size: 35px;"">拙笨</p>","negative","ability","拙笨",4,611,611,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
74,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的",4,900,900,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
75,671,4,"<p style=""color:white; font-size: 35px;"">废物</p>","negative","ability","废物",4,605,605,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
76,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","ability","他",4,492,492,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
77,671,4,"<p style=""color:white; font-size: 35px;"">全能</p>","positive","ability","全能",4,695,695,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
78,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的",4,582,582,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
79,671,4,"<p style=""color:white; font-size: 35px;"">无能</p>","negative","ability","无能",4,792,792,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
80,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己",4,555,555,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
81,671,4,"<p style=""color:white; font-size: 35px;"">高效</p>","positive","ability","高效",4,488,488,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
82,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己",4,520,520,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
83,671,4,"<p style=""color:white; font-size: 35px;"">废物</p>","negative","ability","废物",4,580,580,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
84,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","ability","别人的",4,722,722,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
85,671,4,"<p style=""color:white; font-size: 35px;"">能干</p>","positive","ability","能干",4,454,454,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
86,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","ability","他人",4,602,602,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
87,671,4,"<p style=""color:white; font-size: 35px;"">蠢笨</p>","negative","ability","蠢笨",4,605,605,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
88,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","ability","我的",4,482,482,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
89,671,4,"<p style=""color:white; font-size: 35px;"">全能</p>","positive","ability","全能",4,988,988,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
90,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","ability","我",4,499,499,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
91,671,4,"<p style=""color:white; font-size: 35px;"">全才</p>","positive","ability","全才",4,571,571,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
92,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","ability","他人",4,693,693,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
93,671,4,"<p style=""color:white; font-size: 35px;"">愚钝</p>","negative","ability","愚钝",4,592,592,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
94,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人",4,747,747,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
95,671,4,"<p style=""color:white; font-size: 35px;"">全才</p>","positive","ability","全才",4,739,739,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
96,671,4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人",4,739,1248.23404255319,"i","false",NA,NA,NA,NA,"phase_003_subj_13"
97,671,4,"<p style=""color:white; font-size: 35px;"">蠢笨</p>","negative","ability","蠢笨",4,579,579,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
98,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","ability","他",5,614,614,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
99,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","ability","他的",5,513,513,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
100,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人",5,850,850,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
101,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的",5,1078,1078,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
102,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","ability","他",5,518,518,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
103,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","ability","他人",5,527,527,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
104,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人",5,452,452,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
105,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人",5,505,505,"e","false",NA,NA,NA,NA,"phase_003_subj_13"
106,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己",5,641,641,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
107,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","ability","我的",5,584,584,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
108,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","ability","我",5,380,380,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
109,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","ability","别人的",5,467,467,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
110,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的",5,421,421,"i","false",NA,NA,NA,NA,"phase_003_subj_13"
111,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人",5,574,574,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
112,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","ability","他人",5,530,530,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
113,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的",5,551,551,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
114,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","ability","他的",5,531,531,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
115,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的",5,553,553,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
116,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","ability","别人的",5,523,523,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
117,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","ability","我的",5,543,543,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
118,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的",5,652,652,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
119,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的",5,659,659,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
120,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","ability","我",5,766,766,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
121,671,5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己",5,1296,1296,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
122,671,6,"<p style=""color:white; font-size: 35px;"">高效</p>","positive","ability","高效",6,1148,1148,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
123,671,6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的",6,476,476,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
124,671,6,"<p style=""color:white; font-size: 35px;"">无能</p>","negative","ability","无能",6,1996,1996,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
125,671,6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","ability","我",6,1071,1071,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
126,671,6,"<p style=""color:white; font-size: 35px;"">低能</p>","negative","ability","低能",6,590,590,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
127,671,6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的",6,609,609,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
128,671,6,"<p style=""color:white; font-size: 35px;"">全能</p>","positive","ability","全能",6,2908,2908,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
129,671,6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","ability","别人的",6,884,884,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
130,671,6,"<p style=""color:white; font-size: 35px;"">废物</p>","negative","ability","废物",6,914,914,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
131,671,6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","ability","他",6,586,1552.66666666667,"e","false",NA,NA,NA,NA,"phase_003_subj_13"
132,671,6,"<p style=""color:white; font-size: 35px;"">全才</p>","positive","ability","全才",6,927,1552.66666666667,"e","false",NA,NA,NA,NA,"phase_003_subj_13"
133,671,6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人",6,717,1552.66666666667,"i","false",NA,NA,NA,NA,"phase_003_subj_13"
134,671,6,"<p style=""color:white; font-size: 35px;"">精干</p>","positive","ability","精干",6,897,897,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
135,671,6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","ability","他的",6,560,560,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
136,671,6,"<p style=""color:white; font-size: 35px;"">拙笨</p>","negative","ability","拙笨",6,665,665,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
137,671,6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己",6,454,454,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
138,671,6,"<p style=""color:white; font-size: 35px;"">能干</p>","positive","ability","能干",6,644,644,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
139,671,6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的",6,666,1552.66666666667,"i","false",NA,NA,NA,NA,"phase_003_subj_13"
140,671,6,"<p style=""color:white; font-size: 35px;"">蠢笨</p>","negative","ability","蠢笨",6,797,1552.66666666667,"i","false",NA,NA,NA,NA,"phase_003_subj_13"
141,671,6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人",6,847,847,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
142,671,6,"<p style=""color:white; font-size: 35px;"">愚钝</p>","negative","ability","愚钝",6,742,742,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
143,671,6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","ability","他人",6,395,1552.66666666667,"e","false",NA,NA,NA,NA,"phase_003_subj_13"
144,671,6,"<p style=""color:white; font-size: 35px;"">天才</p>","positive","ability","天才",6,1063,1063,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
145,671,6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","ability","我的",6,680,680,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
146,671,7,"<p style=""color:white; font-size: 35px;"">全能</p>","positive","ability","全能",7,952,952,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
147,671,7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的",7,552,552,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
148,671,7,"<p style=""color:white; font-size: 35px;"">无能</p>","negative","ability","无能",7,618,618,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
149,671,7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的",7,1008,1008,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
150,671,7,"<p style=""color:white; font-size: 35px;"">天才</p>","positive","ability","天才",7,1011,1011,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
151,671,7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","ability","他人",7,411,411,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
152,671,7,"<p style=""color:white; font-size: 35px;"">愚钝</p>","negative","ability","愚钝",7,758,758,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
153,671,7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的",7,800,800,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
154,671,7,"<p style=""color:white; font-size: 35px;"">低能</p>","negative","ability","低能",7,1252,1252,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
155,671,7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人",7,830,830,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
156,671,7,"<p style=""color:white; font-size: 35px;"">高效</p>","positive","ability","高效",7,539,539,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
157,671,7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人",7,987,987,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
158,671,7,"<p style=""color:white; font-size: 35px;"">拙笨</p>","negative","ability","拙笨",7,686,686,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
159,671,7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的",7,515,515,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
160,671,7,"<p style=""color:white; font-size: 35px;"">全能</p>","positive","ability","全能",7,747,747,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
161,671,7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的",7,754,754,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
162,671,7,"<p style=""color:white; font-size: 35px;"">高效</p>","positive","ability","高效",7,661,661,"i","true",NA,NA,NA,NA,"phase_003_subj_13"
163,671,7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己",7,578,578,"e","true",NA,NA,NA,NA,"phase_003_subj_13"
