"X","ParticipantID","Sex","Word","Word2","task_id","screen_id","Image","condition","word","identity","response","responses","correct_response","rt","correct","domain","valence","person","con","ID"
6108,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","强她","nonmatch","f","match","j","495",0,"ability","negative","friend","ability_friend_nonmatch","phase_006_subj_7"
6109,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","弱我","match","j","nonmatch","f","613",0,"ability","negative","self","ability_self_match","phase_006_subj_7"
6110,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","弱她","match","f","match","f","761",1,"ability","negative","friend","ability_friend_match","phase_006_subj_7"
6111,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","弱我","nonmatch","j","nonmatch","j","789",1,"ability","negative","friend","ability_friend_nonmatch","phase_006_subj_7"
6112,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","强我","match","j","nonmatch","f","899",0,"ability","positive","self","ability_self_match","phase_006_subj_7"
6113,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","强她","nonmatch","j","nonmatch","j","590",1,"ability","positive","self","ability_self_nonmatch","phase_006_subj_7"
6114,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","强她","match","j","nonmatch","f","598",0,"ability","positive","friend","ability_friend_match","phase_006_subj_7"
6115,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","强她","match","f","match","f","565",1,"ability","positive","friend","ability_friend_match","phase_006_subj_7"
6116,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","弱她","match","j","nonmatch","f","677",0,"ability","negative","friend","ability_friend_match","phase_006_subj_7"
6117,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","弱我","match","j","nonmatch","f","849",0,"ability","negative","self","ability_self_match","phase_006_subj_7"
6118,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","弱她","nonmatch","f","match","j","900",0,"ability","positive","self","ability_self_nonmatch","phase_006_subj_7"
6119,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","强我","nonmatch","f","match","j","1119",0,"ability","negative","self","ability_self_nonmatch","phase_006_subj_7"
6120,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","弱她","nonmatch","j","nonmatch","j","892",1,"ability","negative","self","ability_self_nonmatch","phase_006_subj_7"
6121,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","强我","match","null","null","f","null",NA,"ability","positive","self","ability_self_match","phase_006_subj_7"
6122,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","弱她","nonmatch","j","nonmatch","j","323",1,"ability","positive","friend","ability_friend_nonmatch","phase_006_subj_7"
6123,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","强她","nonmatch","j","nonmatch","j","682",1,"ability","negative","self","ability_self_nonmatch","phase_006_subj_7"
6124,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","弱她","match","f","match","f","751",1,"ability","negative","friend","ability_friend_match","phase_006_subj_7"
6125,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","强她","match","f","match","f","828",1,"ability","positive","friend","ability_friend_match","phase_006_subj_7"
6126,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","强她","match","f","match","f","669",1,"ability","positive","friend","ability_friend_match","phase_006_subj_7"
6127,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","弱她","nonmatch","j","nonmatch","j","895",1,"ability","positive","self","ability_self_nonmatch","phase_006_subj_7"
6128,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","弱我","match","j","nonmatch","f","651",0,"ability","negative","self","ability_self_match","phase_006_subj_7"
6129,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","弱我","nonmatch","f","match","j","697",0,"ability","negative","friend","ability_friend_nonmatch","phase_006_subj_7"
6130,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","强她","nonmatch","j","nonmatch","j","911",1,"ability","positive","self","ability_self_nonmatch","phase_006_subj_7"
6131,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","强我","nonmatch","null","null","j","null",NA,"ability","negative","friend","ability_friend_nonmatch","phase_006_subj_7"
6132,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","强我","nonmatch","j","nonmatch","j","786",1,"ability","negative","self","ability_self_nonmatch","phase_006_subj_7"
6133,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","弱她","match","f","match","f","655",1,"ability","negative","friend","ability_friend_match","phase_006_subj_7"
6134,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","强我","match","null","null","f","null",NA,"ability","positive","self","ability_self_match","phase_006_subj_7"
6135,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","弱我","nonmatch","j","nonmatch","j","471",1,"ability","positive","self","ability_self_nonmatch","phase_006_subj_7"
6136,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","强她","match","f","match","f","630",1,"ability","positive","friend","ability_friend_match","phase_006_subj_7"
6137,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","弱她","nonmatch","j","nonmatch","j","605",1,"ability","negative","self","ability_self_nonmatch","phase_006_subj_7"
6138,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","强我","nonmatch","f","match","j","940",0,"ability","positive","friend","ability_friend_nonmatch","phase_006_subj_7"
6139,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","弱我","nonmatch","j","nonmatch","j","448",1,"ability","positive","friend","ability_friend_nonmatch","phase_006_subj_7"
6140,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","弱我","match","j","nonmatch","f","513",0,"ability","negative","self","ability_self_match","phase_006_subj_7"
6141,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","强她","nonmatch","f","match","j","603",0,"ability","negative","friend","ability_friend_nonmatch","phase_006_subj_7"
6142,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","强我","match","f","match","f","1065",1,"ability","positive","self","ability_self_match","phase_006_subj_7"
6143,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","弱她","match","j","nonmatch","f","737",0,"ability","negative","friend","ability_friend_match","phase_006_subj_7"
6144,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","弱我","match","f","match","f","935",1,"ability","negative","self","ability_self_match","phase_006_subj_7"
6145,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","强她","match","f","match","f","498",1,"ability","positive","friend","ability_friend_match","phase_006_subj_7"
6146,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","弱我","nonmatch","j","nonmatch","j","841",1,"ability","positive","friend","ability_friend_nonmatch","phase_006_subj_7"
6147,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","强她","match","f","match","f","715",1,"ability","positive","friend","ability_friend_match","phase_006_subj_7"
6148,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","弱她","nonmatch","f","match","j","630",0,"ability","positive","friend","ability_friend_nonmatch","phase_006_subj_7"
6149,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","强她","nonmatch","j","nonmatch","j","613",1,"ability","negative","self","ability_self_nonmatch","phase_006_subj_7"
6150,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","强她","nonmatch","j","nonmatch","j","931",1,"ability","positive","self","ability_self_nonmatch","phase_006_subj_7"
6151,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","强我","match","f","match","f","894",1,"ability","positive","self","ability_self_match","phase_006_subj_7"
6152,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","弱我","nonmatch","j","nonmatch","j","771",1,"ability","positive","self","ability_self_nonmatch","phase_006_subj_7"
6153,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","强她","nonmatch","f","match","j","904",0,"ability","negative","friend","ability_friend_nonmatch","phase_006_subj_7"
6154,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","弱我","match","f","match","f","886",1,"ability","negative","self","ability_self_match","phase_006_subj_7"
6155,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","强我","match","f","match","f","1001",1,"ability","positive","self","ability_self_match","phase_006_subj_7"
6156,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","弱我","match","f","match","f","759",1,"ability","negative","self","ability_self_match","phase_006_subj_7"
6157,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","弱我","nonmatch","f","match","j","888",0,"ability","negative","friend","ability_friend_nonmatch","phase_006_subj_7"
6158,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","强我","match","f","match","f","771",1,"ability","positive","self","ability_self_match","phase_006_subj_7"
6159,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","强我","nonmatch","j","nonmatch","j","897",1,"ability","negative","friend","ability_friend_nonmatch","phase_006_subj_7"
6160,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","弱我","match","f","match","f","734",1,"ability","negative","self","ability_self_match","phase_006_subj_7"
6161,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","弱她","nonmatch","j","nonmatch","j","759",1,"ability","negative","self","ability_self_nonmatch","phase_006_subj_7"
6162,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","弱她","match","j","nonmatch","f","947",0,"ability","negative","friend","ability_friend_match","phase_006_subj_7"
6163,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","弱她","match","j","nonmatch","f","929",0,"ability","negative","friend","ability_friend_match","phase_006_subj_7"
6164,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","弱她","match","f","match","f","1124",1,"ability","negative","friend","ability_friend_match","phase_006_subj_7"
6165,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","强我","nonmatch","f","match","j","1149",0,"ability","positive","friend","ability_friend_nonmatch","phase_006_subj_7"
6166,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","弱她","nonmatch","j","nonmatch","j","946",1,"ability","positive","self","ability_self_nonmatch","phase_006_subj_7"
6167,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","强我","nonmatch","j","nonmatch","j","717",1,"ability","negative","self","ability_self_nonmatch","phase_006_subj_7"
6168,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","强她","match","f","match","f","771",1,"ability","positive","friend","ability_friend_match","phase_006_subj_7"
6169,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","强她","nonmatch","j","nonmatch","j","739",1,"ability","positive","self","ability_self_nonmatch","phase_006_subj_7"
6170,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","弱她","nonmatch","j","nonmatch","j","953",1,"ability","negative","self","ability_self_nonmatch","phase_006_subj_7"
6171,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","强我","nonmatch","f","match","j","758",0,"ability","positive","friend","ability_friend_nonmatch","phase_006_subj_7"
6172,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","弱我","match","f","match","f","915",1,"ability","negative","self","ability_self_match","phase_006_subj_7"
6173,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","强我","nonmatch","f","match","j","917",0,"ability","negative","friend","ability_friend_nonmatch","phase_006_subj_7"
6174,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","强她","match","f","match","f","756",1,"ability","positive","friend","ability_friend_match","phase_006_subj_7"
6175,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","强我","nonmatch","j","nonmatch","j","1110",1,"ability","negative","self","ability_self_nonmatch","phase_006_subj_7"
6176,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","弱她","match","f","match","f","779",1,"ability","negative","friend","ability_friend_match","phase_006_subj_7"
6177,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","弱她","nonmatch","f","match","j","873",0,"ability","positive","self","ability_self_nonmatch","phase_006_subj_7"
6178,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","弱她","match","j","nonmatch","f","665",0,"ability","negative","friend","ability_friend_match","phase_006_subj_7"
6179,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","强我","match","f","match","f","1173",1,"ability","positive","self","ability_self_match","phase_006_subj_7"
6180,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","弱她","nonmatch","j","nonmatch","j","960",1,"ability","positive","friend","ability_friend_nonmatch","phase_006_subj_7"
6181,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","强她","nonmatch","j","nonmatch","j","765",1,"ability","negative","friend","ability_friend_nonmatch","phase_006_subj_7"
6182,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","弱我","nonmatch","j","nonmatch","j","724",1,"ability","positive","friend","ability_friend_nonmatch","phase_006_subj_7"
6183,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","强我","match","f","match","f","699",1,"ability","positive","self","ability_self_match","phase_006_subj_7"
6184,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","强她","match","f","match","f","843",1,"ability","positive","friend","ability_friend_match","phase_006_subj_7"
6185,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","square","强她","强她","match","f","match","f","638",1,"ability","positive","friend","ability_friend_match","phase_006_subj_7"
6186,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","弱我","match","f","match","f","716",1,"ability","negative","self","ability_self_match","phase_006_subj_7"
6187,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","弱她","match","j","nonmatch","f","738",0,"ability","negative","friend","ability_friend_match","phase_006_subj_7"
6188,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","弱我","nonmatch","f","match","j","704",0,"ability","positive","self","ability_self_nonmatch","phase_006_subj_7"
6189,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","pentagon","弱她","弱我","nonmatch","j","nonmatch","j","862",1,"ability","negative","friend","ability_friend_nonmatch","phase_006_subj_7"
6190,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","强她","nonmatch","f","match","j","812",0,"ability","negative","self","ability_self_nonmatch","phase_006_subj_7"
6191,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","trapezoid","强我","强我","match","f","match","f","984",1,"ability","positive","self","ability_self_match","phase_006_subj_7"
6192,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","prac_ALT2_ability","practice_ability","ellipse","弱我","弱我","match","f","match","f","725",1,"ability","negative","self","ability_self_match","phase_006_subj_7"
6193,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","ALT2","ability","square","强她","强她","match","f","match","f","697",1,"ability","positive","friend","ability_friend_match","phase_006_subj_7"
6194,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","ALT2","ability","ellipse","弱我","强我","nonmatch","j","nonmatch","j","789",1,"ability","negative","self","ability_self_nonmatch","phase_006_subj_7"
6195,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","ALT2","ability","pentagon","弱她","强我","nonmatch","j","nonmatch","j","992",1,"ability","negative","friend","ability_friend_nonmatch","phase_006_subj_7"
6196,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","ALT2","ability","trapezoid","强我","弱她","nonmatch","j","nonmatch","j","946",1,"ability","positive","self","ability_self_nonmatch","phase_006_subj_7"
6197,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","ALT2","ability","pentagon","弱她","弱我","nonmatch","j","nonmatch","j","1109",1,"ability","negative","friend","ability_friend_nonmatch","phase_006_subj_7"
6198,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","ALT2","ability","square","强她","强她","match","f","match","f","693",1,"ability","positive","friend","ability_friend_match","phase_006_subj_7"
6199,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","ALT2","ability","trapezoid","强我","强我","match","f","match","f","686",1,"ability","positive","self","ability_self_match","phase_006_subj_7"
6200,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","ALT2","ability","pentagon","弱她","弱她","match","j","nonmatch","f","686",0,"ability","negative","friend","ability_friend_match","phase_006_subj_7"
6201,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","ALT2","ability","pentagon","弱她","强她","nonmatch","f","match","j","953",0,"ability","negative","friend","ability_friend_nonmatch","phase_006_subj_7"
6202,312,"Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","ALT2","ability","ellipse","弱我","弱我","match","j","nonmatch","f","826",0,"ability","negative","self","ability_self_match","phase_006_subj_7"
