"X","ParticipantID","Sex","Word","Word2","task_id","screen_id","Image","condition","word","identity","response","responses","correct_response","rt","correct","domain","valence","person","con","ID"
48,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","prac_ALT2_moral","practice_moral","triangle","坏我","坏我","match","j","match","j","1083",1,"moral","negative","self","moral_self_match","phase_003_subj_13"
49,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","triangle","坏我","坏我","match","j","match","j","783",1,"moral","negative","self","moral_self_match","phase_003_subj_13"
50,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","triangle","坏我","好我","nonmatch","f","nonmatch","f","908",1,"moral","negative","self","moral_self_nonmatch","phase_003_subj_13"
51,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","triangle","坏我","坏我","match","j","match","j","790",1,"moral","negative","self","moral_self_match","phase_003_subj_13"
52,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","circle","坏她","好她","nonmatch","f","nonmatch","f","1124",1,"moral","negative","friend","moral_friend_nonmatch","phase_003_subj_13"
53,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","好她","nonmatch","j","match","f","1049",0,"moral","positive","self","moral_self_nonmatch","phase_003_subj_13"
54,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","triangle","坏我","好她","nonmatch","null","null","f","null",NA,"moral","negative","self","moral_self_nonmatch","phase_003_subj_13"
55,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","diamond","好她","坏我","nonmatch","j","match","f","873",0,"moral","positive","friend","moral_friend_nonmatch","phase_003_subj_13"
56,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","diamond","好她","好她","match","j","match","j","1105",1,"moral","positive","friend","moral_friend_match","phase_003_subj_13"
57,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","坏她","nonmatch","f","nonmatch","f","873",1,"moral","positive","self","moral_self_nonmatch","phase_003_subj_13"
58,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","circle","坏她","坏她","match","j","match","j","1095",1,"moral","negative","friend","moral_friend_match","phase_003_subj_13"
59,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","circle","坏她","坏我","nonmatch","f","nonmatch","f","835",1,"moral","negative","friend","moral_friend_nonmatch","phase_003_subj_13"
60,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","diamond","好她","好她","match","null","null","j","null",NA,"moral","positive","friend","moral_friend_match","phase_003_subj_13"
61,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","diamond","好她","好她","match","j","match","j","624",1,"moral","positive","friend","moral_friend_match","phase_003_subj_13"
62,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","好我","match","j","match","j","865",1,"moral","positive","self","moral_self_match","phase_003_subj_13"
63,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","triangle","坏我","坏我","match","f","nonmatch","j","984",0,"moral","negative","self","moral_self_match","phase_003_subj_13"
64,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","circle","坏她","坏她","match","j","match","j","1076",1,"moral","negative","friend","moral_friend_match","phase_003_subj_13"
65,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","好我","match","j","match","j","1079",1,"moral","positive","self","moral_self_match","phase_003_subj_13"
66,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","diamond","好她","好我","nonmatch","null","null","f","null",NA,"moral","positive","friend","moral_friend_nonmatch","phase_003_subj_13"
67,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","diamond","好她","坏她","nonmatch","j","match","f","949",0,"moral","positive","friend","moral_friend_nonmatch","phase_003_subj_13"
68,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","circle","坏她","坏她","match","j","match","j","817",1,"moral","negative","friend","moral_friend_match","phase_003_subj_13"
69,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","circle","坏她","好我","nonmatch","j","match","f","1009",0,"moral","negative","friend","moral_friend_nonmatch","phase_003_subj_13"
70,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","triangle","坏我","坏她","nonmatch","j","match","f","938",0,"moral","negative","self","moral_self_nonmatch","phase_003_subj_13"
71,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","好我","match","j","match","j","862",1,"moral","positive","self","moral_self_match","phase_003_subj_13"
72,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","坏我","nonmatch","f","nonmatch","f","1140",1,"moral","positive","self","moral_self_nonmatch","phase_003_subj_13"
73,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","triangle","坏我","好我","nonmatch","f","nonmatch","f","926",1,"moral","negative","self","moral_self_nonmatch","phase_003_subj_13"
74,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","circle","坏她","坏她","match","j","match","j","1093",1,"moral","negative","friend","moral_friend_match","phase_003_subj_13"
75,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","circle","坏她","坏她","match","j","match","j","984",1,"moral","negative","friend","moral_friend_match","phase_003_subj_13"
76,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","坏我","nonmatch","f","nonmatch","f","805",1,"moral","positive","self","moral_self_nonmatch","phase_003_subj_13"
77,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","triangle","坏我","坏我","match","j","match","j","790",1,"moral","negative","self","moral_self_match","phase_003_subj_13"
78,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","好我","match","j","match","j","1029",1,"moral","positive","self","moral_self_match","phase_003_subj_13"
79,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","好我","match","j","match","j","635",1,"moral","positive","self","moral_self_match","phase_003_subj_13"
80,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","diamond","好她","好她","match","null","null","j","null",NA,"moral","positive","friend","moral_friend_match","phase_003_subj_13"
81,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","坏她","nonmatch","f","nonmatch","f","901",1,"moral","positive","self","moral_self_nonmatch","phase_003_subj_13"
82,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","diamond","好她","坏我","nonmatch","f","nonmatch","f","1052",1,"moral","positive","friend","moral_friend_nonmatch","phase_003_subj_13"
83,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","circle","坏她","好我","nonmatch","f","nonmatch","f","915",1,"moral","negative","friend","moral_friend_nonmatch","phase_003_subj_13"
84,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","circle","坏她","好她","nonmatch","j","match","f","961",0,"moral","negative","friend","moral_friend_nonmatch","phase_003_subj_13"
85,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","triangle","坏我","坏她","nonmatch","f","nonmatch","f","1049",1,"moral","negative","self","moral_self_nonmatch","phase_003_subj_13"
86,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","triangle","坏我","坏我","match","j","match","j","995",1,"moral","negative","self","moral_self_match","phase_003_subj_13"
87,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","circle","坏她","坏我","nonmatch","f","nonmatch","f","721",1,"moral","negative","friend","moral_friend_nonmatch","phase_003_subj_13"
88,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","circle","坏她","坏她","match","f","nonmatch","j","1051",0,"moral","negative","friend","moral_friend_match","phase_003_subj_13"
89,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","triangle","坏我","好她","nonmatch","f","nonmatch","f","937",1,"moral","negative","self","moral_self_nonmatch","phase_003_subj_13"
90,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","好我","match","j","match","j","1036",1,"moral","positive","self","moral_self_match","phase_003_subj_13"
91,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","diamond","好她","好我","nonmatch","f","nonmatch","f","959",1,"moral","positive","friend","moral_friend_nonmatch","phase_003_subj_13"
92,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","diamond","好她","好她","match","j","match","j","771",1,"moral","positive","friend","moral_friend_match","phase_003_subj_13"
93,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","diamond","好她","坏她","nonmatch","j","match","f","716",0,"moral","positive","friend","moral_friend_nonmatch","phase_003_subj_13"
94,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","好她","nonmatch","f","nonmatch","f","817",1,"moral","positive","self","moral_self_nonmatch","phase_003_subj_13"
95,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","triangle","坏我","坏我","match","j","match","j","932",1,"moral","negative","self","moral_self_match","phase_003_subj_13"
96,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","diamond","好她","好她","match","j","match","j","1063",1,"moral","positive","friend","moral_friend_match","phase_003_subj_13"
97,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","triangle","坏我","坏我","match","f","nonmatch","j","1192",0,"moral","negative","self","moral_self_match","phase_003_subj_13"
98,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","circle","坏她","坏她","match","j","match","j","785",1,"moral","negative","friend","moral_friend_match","phase_003_subj_13"
99,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","坏她","nonmatch","f","nonmatch","f","936",1,"moral","positive","self","moral_self_nonmatch","phase_003_subj_13"
100,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","好我","match","j","match","j","955",1,"moral","positive","self","moral_self_match","phase_003_subj_13"
101,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","好我","match","f","nonmatch","j","858",0,"moral","positive","self","moral_self_match","phase_003_subj_13"
102,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","坏我","nonmatch","f","nonmatch","f","1040",1,"moral","positive","self","moral_self_nonmatch","phase_003_subj_13"
103,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","好她","nonmatch","j","match","f","1067",0,"moral","positive","self","moral_self_nonmatch","phase_003_subj_13"
104,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","diamond","好她","好我","nonmatch","f","nonmatch","f","904",1,"moral","positive","friend","moral_friend_nonmatch","phase_003_subj_13"
105,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","circle","坏她","坏她","match","j","match","j","817",1,"moral","negative","friend","moral_friend_match","phase_003_subj_13"
106,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","diamond","好她","好她","match","f","nonmatch","j","1000",0,"moral","positive","friend","moral_friend_match","phase_003_subj_13"
107,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","triangle","坏我","坏我","match","j","match","j","908",1,"moral","negative","self","moral_self_match","phase_003_subj_13"
108,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","hexagon","好我","好我","match","f","nonmatch","j","1033",0,"moral","positive","self","moral_self_match","phase_003_subj_13"
109,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","circle","坏她","好我","nonmatch","f","nonmatch","f","915",1,"moral","negative","friend","moral_friend_nonmatch","phase_003_subj_13"
110,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","triangle","坏我","好我","nonmatch","j","match","f","1112",0,"moral","negative","self","moral_self_nonmatch","phase_003_subj_13"
111,671,"Female","[""坏她"",""好她"",""坏我"",""好我""]","[""弱她"",""强她"",""弱我"",""强我""]","ALT2","moral","circle","坏她","坏我","nonmatch","j","match","f","1007",0,"moral","negative","friend","moral_friend_nonmatch","phase_003_subj_13"
