"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","trap2","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","ParticipantID","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","identity","Image","word","condition","task_id","screen_id","time_stamp","person","valence","domain","math","status","duration","question_order","trap2_item"
"1561","
   <p><div style='color:white; font-size: 25px'>您好，欢迎参加本次实验。</div></p>
   <p><div style='color:white; font-size: 25px'>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</div></p>
   <p><div style='color:white; font-size: 25px'>如果您未见过上述内容，请咨询实验员。</div></p>
   <p style='color:white; font-size: 25px'>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
   <p><div style = ""color: pink;font-size:30px;"">请确保您记得day0的实验编号，您将在本次实验输入该编号，若您忘记，请咨询实验员后作答。</div></p>
   <p><div style = ""color:lightblue;font-size:25px;"">请您尽可能认真地作答，我们将依据您在各问卷和按键任务中的作答质量发放报酬。</div></p>
   <p> <div style = ""color: green""><按空格键至下页></div> </p>
   "," ","html-keyboard-response","0","1563","0.0-0.0","6","6","7","5","6","5","4","4","5","5","5","-1","-3","2","0","-1","2","1","1","5","5","5","5","4","5","5","4","4","5","8","7","9","8","8","7","7","6","8","6","3","2","6","6","5","7","2","7","5","1","7","6","7","2","6","4","7","3","3","7","2","6","5","2","2","7","6","6","7","7","7","3","3","2","1","6","7","6","3","7","759096644204761089","张","364","Male","[""好我"",""坏他"",""坏我"",""好他""]","[""强我"",""弱他"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","call-function","1","1563","0.0-1.0-0.0","6","6","7","5","6","5","4","4","5","5","5","-1","-3","2","0","-1","2","1","1","5","5","5","5","4","5","5","4","4","5","8","7","9","8","8","7","7","6","8","6","3","2","6","6","5","7","2","7","5","1","7","6","7","2","6","4","7","3","3","7","2","6","5","2","2","7","6","6","7","7","7","3","3","2","1","6","7","6","3","7","759096644204761089","张","364","Male","[""好我"",""坏他"",""坏我"",""好他""]","[""强我"",""弱他"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58975","","[{""name"":""Sex"",""value"":""0""},{""name"":""friend_name"",""value"":""张""},{""name"":""ParticipantID"",""value"":""364""}]","survey-html-form","2","60539","0.0-1.0-1.0","6","6","7","5","6","5","4","4","5","5","5","-1","-3","2","0","-1","2","1","1","5","5","5","5","4","5","5","4","4","5","8","7","9","8","8","7","7","6","8","6","3","2","6","6","5","7","2","7","5","1","7","6","7","2","6","4","7","3","3","7","2","6","5","2","2","7","6","6","7","7","7","3","3","2","1","6","7","6","3","7","759096644204761089","张","364","Male","[""好我"",""坏他"",""坏我"",""好他""]","[""强我"",""弱他"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","preload","3","61683","0.0-2.0","6","6","7","5","6","5","4","4","5","5","5","-1","-3","2","0","-1","2","1","1","5","5","5","5","4","5","5","4","4","5","8","7","9","8","8","7","7","6","8","6","3","2","6","6","5","7","2","7","5","1","7","6","7","2","6","4","7","3","3","7","2","6","5","2","2","7","6","6","7","7","7","3","3","2","1","6","7","6","3","7","759096644204761089","张","364","Male","[""好我"",""坏他"",""坏我"",""好他""]","[""强我"",""弱他"",""弱我"",""强他""]","","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","fullscreen","4","62921","0.0-3.0","6","6","7","5","6","5","4","4","5","5","5","-1","-3","2","0","-1","2","1","1","5","5","5","5","4","5","5","4","4","5","8","7","9","8","8","7","7","6","8","6","3","2","6","6","5","7","2","7","5","1","7","6","7","2","6","4","7","3","3","7","2","6","5","2","2","7","6","6","7","7","7","3","3","2","1","6","7","6","3","7","759096644204761089","张","364","Male","[""好我"",""坏他"",""坏我"",""好他""]","[""强我"",""弱他"",""弱我"",""强他""]","","true","","","","","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10601.30000000447","","{""Q01"":""6"",""Q02"":""6"",""Q03"":""7"",""Q04"":""5"",""Q05"":""6""}","survey-template","5","73524","0.0-4.0","6","6","7","5","6","5","4","4","5","5","5","-1","-3","2","0","-1","2","1","1","5","5","5","5","4","5","5","4","4","5","8","7","9","8","8","7","7","6","8","6","3","2","6","6","5","7","2","7","5","1","7","6","7","2","6","4","7","3","3","7","2","6","5","2","2","7","6","6","7","7","7","3","3","2","1","6","7","6","3","7","759096644204761089","张","364","Male","[""好我"",""坏他"",""坏我"",""好他""]","[""强我"",""弱他"",""弱我"",""强他""]","","","","","","","","{""Q01"":""6"",""Q02"":""6"",""Q03"":""7"",""Q04"":""5"",""Q05"":""6""}","[0,1,2,3,4]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05""]","[2296.2000000029802,6464.4000000059605,6960.10000000149,9034.30000000447,10048.40000000596]","[]","[624.3000000044703,2296.2000000029802,6464.4000000059605,6960.10000000149,9034.30000000447,9640.40000000596,10048.40000000596,10600.40000000596]","0.6","0.5","0","","","","","","","","","","","","","","","","","","","","","","",""
"18732.10000000149","","{""Q01"":""5"",""Q02"":""4"",""Q03"":""4"",""Q04"":""5"",""Q05"":""5"",""Q06"":""5""}","survey-template","6","92260","0.0-5.0","6","6","7","5","6","5","4","4","5","5","5","-1","-3","2","0","-1","2","1","1","5","5","5","5","4","5","5","4","4","5","8","7","9","8","8","7","7","6","8","6","3","2","6","6","5","7","2","7","5","1","7","6","7","2","6","4","7","3","3","7","2","6","5","2","2","7","6","6","7","7","7","3","3","2","1","6","7","6","3","7","759096644204761089","张","364","Male","[""好我"",""坏他"",""坏我"",""好他""]","[""强我"",""弱他"",""弱我"",""强他""]","","","","","","","","{""Q01"":""5"",""Q02"":""4"",""Q03"":""4"",""Q04"":""5"",""Q05"":""5"",""Q06"":""5""}","[0,1,2,3,4,5]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06""]","[2996.60000000149,8931.19999999553,10243.5,14724,16091.5,18219.29999999702]","[]","[748,2996.60000000149,8931.19999999553,10243.5,14724,16091.5,18219.29999999702,18731.5]","0.3333333333333333","0.2","0","","","","","","","","","","","","","","","","","","","","","","",""
"38013.40000000596","","{""Q01"":""-1"",""Q02"":""-3"",""Q03"":""2"",""Q04"":""0"",""Q05"":""-1"",""Q06"":""2"",""Q07"":""1"",""Q08"":""1""}","survey-template","7","130276","0.0-6.0","6","6","7","5","6","5","4","4","5","5","5","-1","-3","2","0","-1","2","1","1","5","5","5","5","4","5","5","4","4","5","8","7","9","8","8","7","7","6","8","6","3","2","6","6","5","7","2","7","5","1","7","6","7","2","6","4","7","3","3","7","2","6","5","2","2","7","6","6","7","7","7","3","3","2","1","6","7","6","3","7","759096644204761089","张","364","Male","[""好我"",""坏他"",""坏我"",""好他""]","[""强我"",""弱他"",""弱我"",""强他""]","","","","","","","","{""Q01"":""-1"",""Q02"":""-3"",""Q03"":""2"",""Q04"":""0"",""Q05"":""-1"",""Q06"":""2"",""Q07"":""1"",""Q08"":""1""}","[0,1,2,3,4,5,6,7]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q05"",""Q05"",""Q06"",""Q05"",""Q07"",""Q08""]","[2180.9000000059605,5236.4000000059605,7244.80000000447,9293.30000000447,12308.5,13364.5,19284.80000000447,23260.90000000596,25988.80000000447,29772.70000000298,33020.70000000298,35732.80000000447]","[]","[652.9000000059605,2180.9000000059605,5236.4000000059605,5780.60000000149,7244.80000000447,9293.30000000447,9813.10000000149,11484.70000000298,12308.5,13364.5,19284.80000000447,23260.90000000596,24844.90000000596,25988.80000000447,29772.70000000298,30532.60000000149,33020.70000000298,33524.80000000447,34676.90000000596,35156.80000000447,35732.80000000447,36460.80000000447,38012.5]","0.25","0.42857142857142855","0","","","","","","","","","","","","","","","","","","","","","","",""
"11245","","","instructions","8","141523","0.0-7.0","6","6","7","5","6","5","4","4","5","5","5","-1","-3","2","0","-1","2","1","1","5","5","5","5","4","5","5","4","4","5","8","7","9","8","8","7","7","6","8","6","3","2","6","6","5","7","2","7","5","1","7","6","7","2","6","4","7","3","3","7","2","6","5","2","2","7","6","6","7","7","7","3","3","2","1","6","7","6","3","7","759096644204761089","张","364","Male","[""好我"",""坏他"",""坏我"",""好他""]","[""强我"",""弱他"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":11245}]","","","","","","","","","","","","","","","","","","","","","",""
"40719","","","instructions","9","182243","0.0-8.0-0.0-0.0","6","6","7","5","6","5","4","4","5","5","5","-1","-3","2","0","-1","2","1","1","5","5","5","5","4","5","5","4","4","5","8","7","9","8","8","7","7","6","8","6","3","2","6","6","5","7","2","7","5","1","7","6","7","2","6","4","7","3","3","7","2","6","5","2","2","7","6","6","7","7","7","3","3","2","1","6","7","6","3","7","759096644204761089","张","364","Male","[""好我"",""坏他"",""坏我"",""好他""]","[""强我"",""弱他"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":1335},{""page_index"":1,""viewing_time"":37688},{""page_index"":2,""viewing_time"":1008},{""page_index"":3,""viewing_time"":688}]","","","","","","","","","","","","","","","","","","","","","",""
